TimesH,Frame,NoMissing,83,83,93,93,104,104,105,105,107,107,132,132,139,139,153,153,158,158,193,193,212,212,241,241,277,277,287,287,291,291,303,303,304,304,310,310,312,312,327,327,351,351,356,356,364,364,370,370,436,436,763,763,1045,1045,1111,1111,1394,1394
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
165.25,661.0,,248.97400000000002,48.818000000000005,190.308,57.858000000000004,222.03799999999998,56.089,246.271,57.136,125.273,43.059,271.627,45.11600000000001,233.245,71.965,87.477,76.804,147.748,79.407,207.296,67.03699999999999,75.949,91.73100000000001,293.986,79.055,283.853,113.287,203.828,115.141,70.85300000000001,115.993,223.18099999999998,102.698,237.467,102.21799999999999,191.418,108.898,240.608,109.51299999999999,228.972,135.142,59.498999999999995,140.02700000000002,258.499,123.848,276.07,120.948,248.701,123.31700000000001,127.166,150.213,,,,,,,,
165.5,662.0,,248.935,48.857,190.255,57.857,221.585,56.141000000000005,246.28099999999998,57.125,125.27600000000001,42.943000000000005,272.515,44.976000000000006,233.312,71.973,87.435,76.791,147.731,79.428,207.396,67.006,76.11,91.711,293.981,79.058,283.832,113.258,203.838,115.06200000000001,70.763,116.037,223.203,102.73,237.41,102.213,191.46599999999998,108.866,240.638,109.574,228.954,135.121,59.63,140.04399999999998,258.336,123.79700000000001,276.248,120.64,248.662,123.345,127.26299999999999,150.417,,,,,,,,
165.75,663.0,,248.981,48.972,190.422,57.945,221.138,56.19,246.113,57.053000000000004,125.289,42.935,272.233,45.071000000000005,233.55900000000003,72.02199999999999,87.62299999999999,76.782,147.75799999999998,79.453,207.257,67.05199999999999,76.11,91.803,293.807,79.05,283.85,113.281,203.87900000000002,115.075,70.76899999999999,116.036,223.217,102.774,237.44,102.228,191.50099999999998,108.89200000000001,240.644,109.54,228.94299999999998,135.159,59.683,140.065,258.35200000000003,123.86200000000001,276.10200000000003,120.926,248.65599999999998,123.381,127.214,150.615,,,,,,,,
166.0,664.0,,248.74400000000003,49.05,190.31599999999997,57.925,221.545,56.181000000000004,246.083,57.118,125.323,43.051,271.54200000000003,45.425,233.604,72.041,87.773,76.831,147.77700000000002,79.43,207.308,67.032,75.993,91.743,293.978,78.997,283.722,113.35600000000001,203.755,114.919,70.768,116.131,223.271,102.79799999999999,237.50599999999997,102.229,191.49599999999998,108.97,240.61599999999999,109.557,228.90599999999998,135.21,59.641999999999996,140.084,258.387,123.916,275.836,121.301,248.68900000000002,123.419,127.363,150.65,,,,,,,,
166.25,665.0,,248.755,49.089,190.32299999999998,57.858999999999995,221.959,56.133,246.178,57.257,125.331,43.106,271.067,45.465,233.676,72.058,87.89399999999999,76.729,147.765,79.407,207.40400000000002,67.01100000000001,75.905,91.68299999999999,293.866,79.018,283.622,113.566,203.77200000000002,114.948,70.763,116.12299999999999,223.317,102.787,237.44299999999998,102.20299999999999,191.49599999999998,109.01899999999999,240.66099999999997,109.59700000000001,228.90099999999998,135.232,59.58,140.084,258.316,123.85600000000001,275.532,121.819,248.671,123.492,127.27,150.773,,,,,,,,
166.5,666.0,,248.458,49.17,190.34599999999998,57.86600000000001,221.90400000000002,56.146,246.65900000000002,57.721000000000004,125.387,43.07899999999999,270.869,45.669,233.66400000000002,72.054,88.07,76.778,147.765,79.378,207.325,67.1,75.657,91.605,294.065,78.96600000000001,283.649,113.648,203.675,114.78399999999999,70.76,116.14200000000001,223.395,102.815,237.502,102.21600000000001,191.472,109.04899999999999,240.665,109.63,228.84,135.245,59.613,140.095,258.275,123.91,275.63599999999997,121.62299999999999,248.737,123.596,127.119,150.593,,,,,,,,
166.75,667.0,,248.59400000000002,49.082,190.42700000000002,57.847,221.938,56.131,246.99,57.88,125.508,43.136,270.485,45.699,233.769,72.053,88.147,76.828,147.796,79.391,207.312,67.057,75.86399999999999,91.57700000000001,294.128,78.935,283.575,113.684,203.703,114.913,70.90100000000001,116.14399999999999,223.418,102.9,237.565,102.287,191.483,109.089,240.674,109.62700000000001,228.864,135.253,59.508,140.024,258.349,123.946,277.518,119.583,248.828,123.65799999999999,126.34200000000001,150.046,,,,,,,,
167.0,668.0,,248.579,48.986000000000004,190.50799999999998,57.913000000000004,222.187,56.106,246.86599999999999,57.852,125.538,43.196000000000005,270.96,45.613,233.97400000000002,72.025,88.061,76.949,147.81799999999998,79.35300000000001,207.237,67.082,75.848,91.669,294.159,78.969,283.41200000000003,113.87100000000001,203.72,114.986,70.896,116.12,223.412,102.92200000000001,237.636,102.274,191.518,109.065,240.615,109.615,228.929,135.284,59.464,140.071,258.466,124.01700000000001,277.422,119.676,248.908,123.64200000000001,126.26899999999999,150.076,,,,,,,,
167.25,669.0,,248.477,48.896,190.485,57.9,222.739,56.18,246.75099999999998,57.766000000000005,125.514,43.162,271.54900000000004,45.479,233.93900000000002,72.018,88.17,77.051,147.826,79.297,207.21,67.042,75.543,91.671,294.118,79.035,283.378,113.899,203.68400000000003,114.98899999999999,70.942,116.088,223.35,102.883,237.636,102.295,191.507,109.072,240.584,109.603,228.928,135.309,59.443999999999996,140.077,258.565,123.975,277.0,120.0,248.847,123.54799999999999,126.257,149.856,,,,,,,,
167.5,670.0,,248.635,48.768,190.45,57.946999999999996,222.75099999999998,56.25899999999999,246.764,57.563,125.52,43.071999999999996,272.112,45.393,233.949,72.027,88.34100000000001,77.133,147.852,79.223,207.09599999999998,67.02,75.418,91.666,294.053,79.014,283.348,113.915,203.696,114.868,70.94800000000001,116.113,223.433,102.898,237.55200000000002,102.25,191.479,109.09899999999999,240.502,109.677,228.88099999999997,135.287,59.448,140.056,258.546,123.98700000000001,277.645,119.735,248.861,123.525,126.165,149.94299999999998,,,,,,,,
167.75,671.0,,248.81799999999998,48.657,190.479,57.971000000000004,223.23,56.121,246.923,57.601000000000006,125.545,43.096000000000004,271.92400000000004,45.441,234.014,72.02199999999999,88.235,77.11,147.89600000000002,79.222,207.24599999999998,66.997,75.518,91.815,294.14099999999996,79.065,283.39799999999997,113.971,203.695,114.898,71.007,116.206,223.47299999999998,102.837,237.563,102.194,191.574,109.116,240.47400000000002,109.729,228.952,135.377,59.445,140.125,258.4,124.14399999999999,277.64599999999996,119.786,249.02599999999998,123.555,125.89299999999999,149.63299999999998,,,,,,,,
168.0,672.0,,249.055,48.571999999999996,190.518,57.871,223.50900000000001,56.066,247.122,57.67100000000001,125.584,43.053999999999995,271.806,45.534,234.22,72.058,88.152,77.045,147.914,79.16199999999999,207.195,66.962,75.597,91.948,294.112,79.072,283.245,114.014,203.75900000000001,114.86399999999999,71.036,116.23100000000001,223.46599999999998,102.943,237.53900000000002,102.21600000000001,191.518,109.177,240.517,109.734,228.985,135.394,59.431999999999995,140.109,258.54200000000003,124.014,277.603,119.883,248.963,123.596,125.87700000000001,149.634,,,,,,,,
168.25,673.0,,248.827,48.791000000000004,190.53799999999998,57.883,223.78799999999998,56.099,247.27,57.51,125.63799999999999,43.099,272.10400000000004,45.56,234.264,72.009,88.17299999999999,77.027,147.93200000000002,79.14,207.24,66.955,75.601,91.896,294.058,79.083,283.281,114.162,203.65,114.869,71.035,116.23700000000001,223.463,102.95,237.62900000000002,102.24,191.524,109.21799999999999,240.528,109.771,228.935,135.412,59.438,140.07399999999998,258.66200000000003,124.05799999999999,277.745,120.00299999999999,248.959,123.69,125.551,149.09799999999998,,,,,,,,
168.5,674.0,,248.858,48.833,190.642,57.912,224.101,55.845,247.80700000000002,57.88399999999999,125.649,43.092,271.953,45.507,234.63299999999998,71.933,88.086,76.956,147.972,79.115,207.178,66.843,75.554,91.995,294.009,79.093,283.14,114.15799999999999,203.65099999999998,114.73,71.117,116.25299999999999,223.40599999999998,102.935,237.61700000000002,102.264,191.6,109.277,240.574,109.76899999999999,228.90099999999998,135.40200000000002,59.428999999999995,140.08100000000002,258.658,124.036,277.805,119.89299999999999,248.981,123.70200000000001,126.071,149.59,245.46400000000003,129.94,,,,,,
168.75,675.0,,248.73,48.888999999999996,190.649,57.897,224.083,55.881,247.745,57.92100000000001,125.625,43.074,271.767,45.427,234.706,71.949,88.035,76.975,147.96,79.138,206.952,66.881,75.541,91.96600000000001,293.99,79.139,283.073,114.132,203.702,114.744,71.123,116.21799999999999,223.405,102.859,237.585,102.236,191.60299999999998,109.32799999999999,240.653,109.804,228.87900000000002,135.399,59.442,140.085,258.64099999999996,124.041,277.753,119.947,249.179,123.727,125.484,148.817,245.507,129.90200000000002,,,,,,
169.0,676.0,,248.93099999999998,48.537,190.696,57.905,224.05599999999998,55.898,247.997,58.141000000000005,125.625,43.071000000000005,271.945,45.45399999999999,234.74400000000003,71.939,88.118,76.781,148.004,79.108,206.861,66.859,75.783,92.17399999999999,294.232,79.127,283.08299999999997,114.182,203.813,114.786,71.142,116.26299999999999,223.40200000000002,102.896,237.56799999999998,102.24799999999999,191.58,109.446,240.646,109.79899999999999,228.834,135.435,59.448,140.089,258.422,124.01299999999999,277.67400000000004,119.866,249.178,123.68299999999999,127.319,150.849,245.545,129.929,,,,,,
169.25,677.0,,248.912,48.724,190.727,57.906000000000006,223.987,56.005,247.94099999999997,58.156000000000006,125.64399999999999,43.101000000000006,271.959,45.398,234.81099999999998,71.971,88.346,76.752,147.984,79.065,207.12099999999998,66.93,75.91199999999999,92.279,294.251,79.12,283.11,114.199,203.793,114.81700000000001,71.08,116.28299999999999,223.42700000000002,102.854,237.601,102.29799999999999,191.547,109.41,240.748,109.825,228.764,135.442,59.435,140.083,258.387,124.116,277.592,119.956,249.172,123.689,127.86200000000001,151.222,245.783,130.251,,,,,,
169.5,678.0,,248.95,48.771,190.799,57.806000000000004,223.22,56.388999999999996,247.766,58.075,125.616,43.18899999999999,272.05400000000003,45.291000000000004,234.9,71.943,88.194,76.805,148.019,79.04,207.048,66.942,75.843,92.2,294.191,79.152,283.16900000000004,114.21700000000001,203.852,114.816,71.071,116.271,223.437,102.829,237.69,102.275,191.639,109.495,240.74900000000002,109.881,228.687,135.395,59.349,140.145,258.453,124.145,277.716,119.995,249.233,123.787,128.066,151.55100000000002,245.97799999999998,130.457,,,,,,
169.75,679.0,,249.237,48.548,190.80700000000002,57.813,223.86900000000003,56.06100000000001,247.842,58.095,125.601,43.201,272.05400000000003,45.295,234.90099999999998,72.013,88.036,76.664,148.00799999999998,79.077,206.997,66.993,75.791,92.289,294.343,79.117,283.216,114.26299999999999,203.85299999999998,114.829,71.107,116.286,223.47299999999998,102.899,237.676,102.272,191.692,109.50299999999999,240.743,109.863,228.74200000000002,135.477,59.381,140.21,258.381,124.14299999999999,277.58099999999996,119.904,249.176,123.881,127.943,151.513,246.174,130.536,,,,,,
170.0,680.0,,249.0,49.0,190.868,57.803999999999995,223.732,56.216,247.851,58.258,125.569,43.266000000000005,272.14099999999996,45.398,234.78900000000002,72.102,88.11399999999999,76.584,148.0,79.084,206.982,67.045,75.65899999999999,92.07600000000001,294.409,79.082,283.191,114.28200000000001,203.84,114.774,71.105,116.334,223.525,102.954,237.761,102.255,191.668,109.531,240.75099999999998,109.869,228.699,135.467,59.321999999999996,140.217,258.314,124.10600000000001,277.351,120.064,249.235,123.964,128.101,151.518,246.273,130.48,,,,,,
170.25,681.0,,249.53400000000002,48.576,190.954,57.736999999999995,223.65,56.293,247.752,58.288999999999994,125.52600000000001,43.286,272.2,45.321999999999996,234.958,72.025,88.101,76.571,147.99200000000002,79.055,207.083,67.03699999999999,75.78699999999999,92.194,294.488,79.09899999999999,283.22700000000003,114.301,203.872,114.76,71.13600000000001,116.307,223.53900000000002,102.899,237.80700000000002,102.303,191.623,109.506,240.775,109.87100000000001,228.78900000000002,135.475,59.301,140.265,258.313,124.14299999999999,277.517,119.95,249.28799999999998,124.01100000000001,128.34799999999998,151.599,246.136,130.423,,,,,,
170.5,682.0,,,,190.96,57.721000000000004,223.071,56.44,247.812,58.266999999999996,125.554,43.333999999999996,272.265,45.283,235.005,72.00399999999999,88.18,76.61,147.974,79.057,207.16099999999997,67.093,75.921,92.333,294.54,79.096,283.274,114.367,203.83,114.61200000000001,71.348,116.33200000000001,223.57299999999998,102.85600000000001,237.78400000000002,102.226,191.68400000000003,109.46799999999999,240.78900000000002,109.86200000000001,228.797,135.528,59.35,140.268,258.228,124.197,277.60200000000003,120.081,249.34099999999998,123.96600000000001,128.451,151.38299999999998,246.31799999999998,130.59799999999998,,,,,,
170.75,683.0,,,,190.949,57.78,223.705,56.125,247.62400000000002,58.21,125.516,43.423,272.616,45.718999999999994,235.003,71.936,88.244,76.672,147.93200000000002,78.972,207.328,67.109,75.92,92.334,294.569,79.069,283.168,114.399,203.77599999999998,114.59700000000001,71.194,116.344,223.551,102.809,237.655,102.18,191.71599999999998,109.47200000000001,240.79,109.868,228.768,135.528,59.352,140.268,258.269,124.306,277.725,119.87299999999999,249.468,124.113,128.468,151.27100000000002,246.352,130.75799999999998,,,,,,
171.0,684.0,,249.0,49.0,190.976,57.745,223.956,55.93,247.733,58.093,125.50200000000001,43.4,272.622,45.782,235.06,71.889,88.292,76.773,147.957,79.028,207.313,67.087,76.07300000000001,92.441,294.605,79.032,283.117,114.449,203.738,114.60700000000001,71.179,116.436,223.554,102.756,237.72799999999998,102.234,191.764,109.51299999999999,240.83900000000003,109.88,228.752,135.54399999999998,59.381,140.27100000000002,258.26099999999997,124.413,277.566,120.066,249.456,124.134,128.406,151.136,246.234,130.697,,,,,,
171.25,685.0,,249.549,48.808,191.042,57.66,223.787,56.028999999999996,247.672,58.1,125.508,43.528,272.72700000000003,45.974,235.084,71.95,88.37700000000001,76.725,147.90200000000002,79.003,207.27700000000002,67.079,75.89399999999999,92.32600000000001,294.684,78.98899999999999,283.147,114.42200000000001,203.669,114.594,71.307,116.40700000000001,223.639,102.69200000000001,237.713,102.249,191.761,109.552,240.93599999999998,109.935,228.75,135.613,59.381,140.327,258.27099999999996,124.39200000000001,277.692,120.024,249.41099999999997,124.06200000000001,128.149,151.039,246.362,130.762,,,,,,
171.5,686.0,,247.99900000000002,48.798,191.045,57.597,224.012,55.905,247.77,58.222,125.49799999999999,43.533,272.495,45.731,235.07,71.954,88.234,76.645,147.90200000000002,79.072,207.308,67.149,75.844,92.27,294.894,78.926,283.159,114.436,203.64,114.695,71.26899999999999,116.499,223.674,102.75200000000001,237.78799999999998,102.23700000000001,191.769,109.81299999999999,240.90099999999998,109.90299999999999,228.72299999999998,135.595,59.331,140.341,258.194,124.484,277.465,120.43700000000001,249.31799999999998,124.12200000000001,128.356,150.839,246.505,130.929,,,,,,
171.75,687.0,,247.528,48.751000000000005,191.113,57.57899999999999,224.18400000000003,55.784,247.78900000000002,58.291000000000004,125.46,43.647,272.69599999999997,45.997,235.047,71.94800000000001,88.22399999999999,76.70100000000001,147.884,79.045,207.31099999999998,67.142,75.74,92.089,294.844,79.01899999999999,283.20099999999996,114.37700000000001,203.61900000000003,114.802,71.376,116.53200000000001,223.643,102.65,237.86599999999999,102.26100000000001,191.804,109.677,240.94,109.899,228.74599999999998,135.637,59.361999999999995,140.305,258.272,124.41799999999999,277.74,120.15100000000001,249.26,124.11200000000001,128.325,150.80200000000002,246.516,130.895,,,,,,
172.0,688.0,,247.12599999999998,48.708999999999996,191.17,57.526,224.0,56.0,247.762,58.351000000000006,125.49700000000001,43.647,272.711,46.088,235.19099999999997,71.918,88.086,76.816,147.9,79.074,207.123,67.12100000000001,75.70100000000001,92.084,294.775,79.09899999999999,283.197,114.337,203.612,114.79700000000001,71.366,116.522,223.63099999999997,102.60799999999999,237.794,102.195,191.847,109.694,240.954,109.891,228.78599999999997,135.691,59.461000000000006,140.325,258.4,124.384,277.726,120.03299999999999,249.389,124.09899999999999,128.336,150.733,246.59099999999998,130.935,,,,,,
172.25,689.0,,247.018,48.795,191.176,57.483000000000004,222.84,56.38,247.775,58.482,125.5,43.77,272.786,46.232,235.17700000000002,71.968,88.0,76.788,147.874,79.065,207.13,67.087,75.683,92.06700000000001,294.866,79.068,283.158,114.40100000000001,203.673,114.93,71.359,116.655,223.65900000000002,102.62,237.80700000000002,102.195,191.87400000000002,109.682,241.015,109.899,228.775,135.665,59.431000000000004,140.263,258.33099999999996,124.412,277.64099999999996,120.057,249.453,124.105,128.76,150.378,246.55700000000002,130.97,,,,,,
172.5,690.0,,247.213,48.773999999999994,191.213,57.393,223.25,56.108000000000004,247.912,58.575,125.462,43.832,272.75,46.215,235.02599999999998,71.992,87.948,76.796,147.859,79.081,207.12900000000002,67.027,75.734,92.09200000000001,294.848,79.04,283.168,114.37899999999999,203.67,114.84700000000001,71.373,116.62700000000001,223.679,102.62700000000001,237.922,102.234,191.87,109.603,241.02,109.943,228.77599999999998,135.653,59.426,140.283,258.341,124.50299999999999,277.553,120.03299999999999,249.565,124.07700000000001,128.781,150.499,246.56,130.995,,,,,,
172.75,691.0,,247.15,48.81,191.267,57.263999999999996,221.679,56.81399999999999,247.929,58.548,125.455,43.821999999999996,272.732,46.229,235.06900000000002,72.003,87.92200000000001,76.872,147.889,79.12899999999999,207.046,67.018,75.767,92.186,294.892,79.03,283.164,114.417,203.61,114.83,71.339,116.669,223.62599999999998,102.49799999999999,237.995,102.241,191.893,109.56700000000001,241.05,109.969,228.824,135.689,59.45399999999999,140.326,258.27,124.51299999999999,277.39799999999997,120.133,249.636,124.081,128.773,150.506,246.56599999999997,130.964,,,,,,
173.0,692.0,,246.90099999999998,48.733999999999995,191.28400000000002,57.275,221.45,56.918,247.618,58.45,125.415,43.867,272.805,46.26,234.88299999999998,71.979,87.994,76.81,147.918,79.181,207.266,67.062,76.28699999999999,92.666,294.888,78.991,283.105,114.45200000000001,203.64700000000002,114.889,71.381,116.61399999999999,223.622,102.509,237.99599999999998,102.251,191.89,109.613,241.05900000000003,110.00200000000001,228.81,135.664,59.477,140.195,258.161,124.51899999999999,277.393,120.059,249.68400000000003,124.051,129.009,150.404,246.655,130.995,,,,,,
173.25,693.0,,246.78099999999998,48.72,191.291,57.251000000000005,221.24099999999999,56.885,247.553,58.355,125.30799999999999,43.894,272.939,46.383,234.74200000000002,71.987,88.48700000000001,76.494,147.892,79.189,207.275,67.03399999999999,76.226,92.67399999999999,294.873,78.958,283.065,114.478,203.62400000000002,114.98299999999999,71.281,116.72200000000001,223.56599999999997,102.49700000000001,237.979,102.21700000000001,191.915,109.601,241.125,110.03,228.81599999999997,135.719,59.512,140.252,258.159,124.507,277.492,119.927,249.673,124.10600000000001,129.131,150.463,246.588,130.994,,,,,,
