TimesH,Frame,NoMissing,5,5,13,13,19,19,27,27,28,28,33,33,37,37,40,40,52,52,55,55,62,62,63,63,80,80,85,85,398,398,421,421,423,423,424,424,428,428,429,429,430,430,431,431,432,432,434,434,436,436,443,443,445,445,446,446,448,448,451,451,452,452,453,453,454,454,456,456,457,457,464,464,465,465,467,467,468,468,475,475,476,476,480,480,488,488,491,491,493,493,495,495,496,496,500,500,502,502,504,504,518,518,527,527,528,528,531,531,534,534,537,537,543,543,716,716,900,900,926,926,1088,1088
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
23.25,93.0,,203.523,159.27,208.66299999999998,162.891,194.86700000000002,165.273,248.907,170.33,68.543,166.796,120.956,168.787,,,77.461,165.054,72.595,174.378,215.93599999999998,171.197,249.18900000000002,180.13400000000001,105.506,180.525,263.347,181.046,212.075,182.56799999999998,136.40200000000002,103.646,253.033,116.54799999999999,230.709,113.147,209.88400000000001,113.899,193.438,120.79899999999999,141.225,117.09700000000001,128.504,118.61200000000001,57.994,116.164,46.312,118.197,94.861,106.587,212.845,105.02600000000001,111.27600000000001,109.774,138.829,110.38,188.983,109.007,251.77900000000002,129.096,230.109,127.75399999999999,202.15599999999998,129.439,185.685,127.59299999999999,92.29899999999999,122.639,68.48,134.608,97.885,132.394,104.75299999999999,123.337,71.72399999999999,123.869,202.063,122.117,122.848,122.11,259.969,126.075,246.757,122.734,136.145,142.41899999999998,85.431,135.816,241.082,136.035,116.706,134.893,232.18900000000002,135.293,106.51,138.097,223.08900000000003,138.702,249.024,137.423,88.869,146.988,232.98,149.47299999999998,195.058,148.561,140.30200000000002,147.144,120.897,149.347,97.62100000000001,156.247,85.90799999999999,156.089,266.058,152.743,95.068,147.33700000000002,242.36900000000003,159.904,122.154,112.8,233.10299999999998,163.203
23.5,94.0,,203.535,159.287,208.673,162.911,194.87900000000002,165.261,248.987,170.298,68.558,166.878,120.927,168.812,58.44,168.77200000000002,77.454,165.074,72.631,174.40400000000002,215.96400000000003,171.13299999999998,249.185,180.142,105.405,180.484,263.329,181.018,212.09799999999998,182.54,136.439,103.624,253.021,116.537,230.727,113.175,210.02599999999998,113.68299999999999,193.46599999999998,120.821,141.222,117.156,128.503,118.61200000000001,57.873000000000005,116.09299999999999,46.261,118.212,94.785,106.527,212.858,105.022,111.38799999999999,109.715,138.838,110.406,188.938,109.00299999999999,251.797,129.122,230.1,127.74,202.12400000000002,129.42,185.66099999999997,127.581,92.26100000000001,122.73700000000001,68.48,134.599,97.919,132.36700000000002,104.78200000000001,123.321,71.551,123.86,202.077,122.101,122.851,122.085,259.969,126.06299999999999,246.75,122.725,136.194,142.387,85.42299999999999,135.803,241.088,136.03,116.72399999999999,134.889,232.315,135.922,106.55799999999999,138.094,223.02900000000002,138.658,249.024,137.386,88.85,146.954,233.03799999999998,149.536,195.053,148.52,140.311,147.15,120.912,149.322,97.647,156.25799999999998,85.899,156.031,266.067,152.74200000000002,95.095,147.322,242.37,159.904,122.16799999999999,112.77600000000001,233.13299999999998,163.22
23.75,95.0,,203.55900000000003,159.263,208.642,162.88,194.862,165.235,249.065,170.141,68.501,166.671,120.978,168.65099999999998,58.494,168.785,77.446,165.102,72.64699999999999,174.31,215.998,171.063,249.188,180.128,105.48,180.50599999999997,263.368,180.976,212.114,182.53900000000002,136.452,103.63799999999999,253.003,116.492,230.736,113.171,209.892,113.807,193.497,120.835,141.247,117.16,128.515,118.554,57.871,115.985,46.256,118.196,94.715,106.615,212.854,105.025,111.439,109.764,138.821,110.36399999999999,188.929,109.001,251.817,129.108,230.09400000000002,127.71799999999999,202.132,129.451,185.61599999999999,127.552,92.303,122.727,68.46,134.607,97.882,132.27200000000002,104.792,123.304,71.689,123.846,202.042,122.064,122.883,122.085,259.991,126.061,246.733,122.68,136.24,142.328,85.45100000000001,135.775,241.08900000000003,136.035,116.73,134.878,232.33700000000002,135.97799999999998,106.516,138.061,222.937,138.653,249.046,137.338,88.853,146.94,233.03799999999998,149.446,195.025,148.476,140.342,147.167,120.914,149.33700000000002,97.63799999999999,156.244,85.917,156.037,266.062,152.71200000000002,95.12299999999999,147.28799999999998,242.372,159.9,122.154,112.73200000000001,233.15599999999998,163.248
24.0,96.0,,203.52599999999998,159.274,208.62099999999998,162.87,194.84599999999998,165.21400000000003,249.06599999999997,170.128,68.49600000000001,166.637,120.991,168.613,58.522,168.653,77.426,165.041,72.596,174.3,216.03900000000002,170.975,249.21900000000002,180.16400000000002,105.522,180.31400000000002,263.35,180.96900000000002,212.148,182.53400000000002,136.513,103.671,253.005,116.48100000000001,230.763,113.179,210.02900000000002,113.609,193.525,120.82,141.186,117.09200000000001,128.491,118.535,57.925,116.113,46.257,118.215,94.891,106.69,212.822,105.042,111.448,109.71600000000001,138.835,110.319,188.892,108.95299999999999,251.828,129.083,230.085,127.721,202.115,129.417,185.58599999999998,127.539,92.26700000000001,122.771,68.47,134.613,97.904,132.22799999999998,104.78399999999999,123.273,71.619,123.791,202.03,122.068,122.895,122.083,259.997,126.09700000000001,246.732,122.639,136.278,142.295,85.461,135.763,241.09400000000002,136.034,116.75399999999999,134.855,232.303,136.024,106.54299999999999,138.018,222.875,138.584,249.053,137.306,88.874,146.957,233.058,149.494,195.043,148.494,140.339,147.16,120.931,149.292,97.654,156.24,85.925,155.994,266.059,152.703,95.079,147.293,242.377,159.888,122.28200000000001,112.665,233.144,163.224
24.25,97.0,,203.521,159.275,208.64700000000002,162.84,194.785,165.138,249.06599999999997,170.079,68.48899999999999,166.604,121.001,168.59099999999998,58.222,168.236,77.433,165.097,72.51,174.33900000000003,216.041,170.96200000000002,249.222,180.08599999999998,105.448,180.46599999999998,263.35200000000003,180.87599999999998,212.141,182.514,136.543,103.67,253.02700000000002,116.488,230.738,113.164,209.925,113.669,193.50900000000001,120.848,141.16,117.069,128.488,118.47399999999999,57.831,116.23299999999999,46.175,118.178,95.008,106.781,212.808,105.03,111.52799999999999,109.741,138.893,110.307,188.88,108.921,251.825,129.127,230.08,127.72399999999999,202.107,129.41,185.592,127.52,92.294,122.831,68.48100000000001,134.59799999999998,97.87799999999999,132.19299999999998,104.838,123.234,71.586,123.728,202.042,122.038,122.90700000000001,122.06200000000001,259.997,126.083,246.799,122.616,136.257,142.31,85.458,135.754,241.107,136.004,116.785,134.84,232.25400000000002,135.83,106.527,137.97899999999998,223.054,138.513,249.06099999999998,137.309,88.863,146.939,233.041,149.366,195.02700000000002,148.463,140.344,147.151,120.92299999999999,149.287,97.65799999999999,156.208,85.93299999999999,155.955,266.053,152.694,95.066,147.279,242.382,159.89600000000002,122.36399999999999,112.625,233.15099999999998,163.222
24.5,98.0,,203.511,159.269,208.655,162.792,194.762,165.092,249.072,170.109,68.527,166.49,121.001,168.59400000000002,58.288999999999994,168.56599999999997,77.467,165.138,72.437,174.36900000000003,216.075,170.903,249.232,179.986,105.415,180.42700000000002,263.29900000000004,180.804,212.12400000000002,182.512,136.558,103.65799999999999,253.03599999999997,116.477,230.743,113.171,209.857,113.675,193.484,120.838,141.23,117.083,128.485,118.421,57.768,116.2,46.02,118.11,94.94,106.652,212.79,105.0,111.46,109.64200000000001,138.941,110.287,188.84400000000002,108.88799999999999,251.81400000000002,129.111,230.08599999999998,127.72399999999999,202.09799999999998,129.376,185.572,127.49,92.285,122.86,68.461,134.60399999999998,97.899,132.184,104.861,123.195,71.693,123.85,202.021,122.03200000000001,122.92200000000001,122.084,259.994,126.07600000000001,246.783,122.602,136.245,142.30200000000002,85.45299999999999,135.727,241.113,136.003,116.806,134.83100000000002,232.203,135.797,106.51899999999999,137.945,223.11,138.377,249.07299999999998,137.287,88.84899999999999,146.917,233.015,149.298,195.03799999999998,148.441,140.338,147.13299999999998,120.928,149.28799999999998,97.678,156.188,85.931,155.92700000000002,266.061,152.687,95.053,147.303,242.38099999999997,159.881,122.398,112.633,233.168,163.22799999999998
24.75,99.0,,203.50900000000001,159.252,208.638,162.835,194.775,165.024,249.102,170.114,68.492,166.567,121.01299999999999,168.56099999999998,58.47,168.918,77.413,165.171,72.524,174.291,216.107,170.88299999999998,249.24400000000003,180.01,105.473,180.322,263.318,180.796,212.123,182.484,136.57399999999998,103.62899999999999,253.043,116.47399999999999,230.778,113.15899999999999,209.797,113.75399999999999,193.483,120.785,141.268,117.10799999999999,128.455,118.414,57.75,116.17,46.035,118.152,94.73299999999999,106.469,212.808,105.006,111.35600000000001,109.62299999999999,138.866,110.256,188.83700000000002,108.84,251.80700000000002,129.124,230.077,127.721,202.083,129.36700000000002,185.58599999999998,127.522,92.292,122.84200000000001,68.426,134.592,97.84,132.149,104.89299999999999,123.141,71.741,123.85,201.995,122.015,122.883,122.04899999999999,260.01,126.085,246.84799999999998,122.57700000000001,136.256,142.296,85.44200000000001,135.722,241.12400000000002,136.0,116.835,134.83,232.236,135.887,106.525,137.937,223.09400000000002,138.168,249.06400000000002,137.30100000000002,88.84100000000001,146.909,233.012,149.266,195.02700000000002,148.40200000000002,140.39,147.15,120.932,149.282,97.689,156.19,85.928,155.888,266.068,152.686,95.086,147.308,242.385,159.873,122.56200000000001,112.646,233.169,163.241
25.0,100.0,,203.49200000000002,159.30200000000002,208.628,162.703,194.732,164.97,249.092,170.06900000000002,68.482,166.43099999999998,120.98100000000001,168.635,58.33,168.48,77.428,165.22400000000002,72.563,174.264,216.15599999999998,170.851,249.239,179.97400000000002,105.48,180.261,263.353,180.771,212.135,182.452,136.599,103.613,253.03400000000002,116.43,230.78400000000002,113.12799999999999,209.72799999999998,113.729,193.484,120.756,141.276,117.105,128.43200000000002,118.37100000000001,57.691,116.314,46.048,118.163,95.0,106.693,212.815,104.992,111.352,109.616,138.937,110.215,188.843,108.839,251.833,129.124,230.063,127.71799999999999,202.051,129.35399999999998,185.576,127.51799999999999,92.34100000000001,122.745,68.399,134.607,97.874,132.159,104.919,123.13,71.612,123.751,202.02599999999998,121.993,122.917,122.04799999999999,260.014,126.066,246.83,122.603,136.246,142.311,85.435,135.708,241.13,136.003,116.825,134.81799999999998,232.29,136.009,106.539,137.914,223.06099999999998,138.2,249.092,137.279,88.83,146.91,232.998,149.317,195.023,148.394,140.357,147.129,120.936,149.291,97.71600000000001,156.197,85.935,155.852,266.078,152.675,95.073,147.325,242.391,159.871,122.59299999999999,112.635,233.21599999999998,163.26
25.25,101.0,,203.484,159.303,208.64,162.68,194.74200000000002,164.916,249.09099999999998,170.014,68.482,166.47,120.97399999999999,168.61599999999999,58.538000000000004,168.69299999999998,77.423,165.192,72.581,174.25599999999997,216.174,170.829,249.297,179.96599999999998,105.53200000000001,180.18099999999998,263.347,180.74,212.135,182.40400000000002,136.615,103.59700000000001,253.044,116.443,230.78799999999998,113.094,209.65,113.84,193.44400000000002,120.757,141.268,117.053,128.502,118.36200000000001,57.617,116.32700000000001,46.018,118.103,95.015,106.71600000000001,212.80700000000002,105.021,111.311,109.723,138.961,110.23,188.767,108.772,251.856,129.126,230.06400000000002,127.694,202.011,129.31799999999998,185.551,127.52600000000001,92.35700000000001,122.72200000000001,68.392,134.625,97.882,132.18200000000002,104.90899999999999,123.131,71.663,123.77600000000001,202.025,121.991,122.921,122.03200000000001,259.998,126.021,246.80200000000002,122.619,136.20600000000002,142.342,85.436,135.701,241.137,135.993,116.844,134.817,232.247,135.83700000000002,106.51899999999999,137.898,223.06599999999997,138.137,249.085,137.232,88.84899999999999,146.928,233.051,149.489,195.035,148.359,140.315,147.1,120.943,149.29,97.723,156.156,85.92,155.80700000000002,266.08,152.68200000000002,95.074,147.275,242.393,159.839,122.595,112.58200000000001,233.233,163.28
25.5,102.0,,203.46599999999998,159.322,208.635,162.675,194.75400000000002,164.965,249.107,169.94099999999997,68.529,166.294,120.95100000000001,168.62,58.538999999999994,168.68,77.399,165.12900000000002,72.616,174.165,216.188,170.817,249.324,179.975,105.57799999999999,180.08900000000003,263.293,180.706,212.138,182.37099999999998,136.642,103.59,253.03099999999998,116.42200000000001,230.766,113.095,209.72099999999998,113.76700000000001,193.387,120.74600000000001,141.211,117.086,128.48,118.35,57.843999999999994,116.34,46.04600000000001,118.065,94.94200000000001,106.691,212.8,104.999,111.369,109.573,138.941,110.21,188.769,108.764,251.84099999999998,129.138,230.06900000000002,127.70200000000001,201.993,129.312,185.541,127.52799999999999,92.59,122.321,68.37899999999999,134.624,97.89299999999999,132.122,104.919,123.111,71.742,123.807,202.05700000000002,121.98,122.93,122.01899999999999,260.007,126.04799999999999,246.75400000000002,122.594,136.16299999999998,142.38,85.396,135.701,241.12900000000002,135.98,116.887,134.816,232.237,135.808,106.515,137.869,223.097,137.996,249.083,137.237,88.823,146.93,233.019,149.347,195.047,148.352,140.32,147.089,120.963,149.29399999999998,97.727,156.123,85.917,155.77700000000002,266.084,152.67600000000002,95.068,147.266,242.408,159.816,122.60600000000001,112.53200000000001,233.239,163.279
25.75,103.0,,203.451,159.31,208.642,162.708,194.77900000000002,164.90599999999998,249.12099999999998,169.908,68.535,166.18200000000002,120.943,168.554,58.56,168.578,77.375,165.162,72.538,174.168,216.21900000000002,170.796,249.31400000000002,179.975,105.61,180.049,263.256,180.649,212.11599999999999,182.35299999999998,136.703,103.596,253.045,116.42,230.774,113.074,209.753,113.743,193.35299999999998,120.71,141.257,117.134,128.458,118.334,57.803000000000004,116.34100000000001,46.032,118.04299999999999,94.884,106.555,212.771,104.969,111.337,109.695,138.988,110.198,188.743,108.756,251.838,129.131,230.041,127.69,201.987,129.314,185.50400000000002,127.54,92.52600000000001,122.53200000000001,68.372,134.63,97.896,132.041,104.899,123.111,71.587,123.665,202.007,121.954,122.94200000000001,122.007,260.013,126.042,246.726,122.51899999999999,136.141,142.381,85.43799999999999,135.69899999999998,241.136,135.976,116.899,134.813,232.261,136.1,106.512,137.849,223.03599999999997,137.851,249.093,137.292,88.791,146.909,233.024,149.376,195.025,148.362,140.36,147.07299999999998,120.964,149.296,97.74600000000001,156.17,85.916,155.77,266.099,152.672,95.073,147.262,242.41,159.82299999999998,122.645,112.53200000000001,233.24900000000002,163.26
26.0,104.0,,203.437,159.308,208.678,162.703,194.75599999999997,164.905,249.146,169.824,68.528,166.142,120.929,168.554,58.577,168.507,77.352,165.18900000000002,72.38600000000001,174.14,216.24099999999999,170.757,249.24599999999998,180.032,105.641,179.976,263.312,180.55700000000002,212.13299999999998,182.35299999999998,136.739,103.62799999999999,253.053,116.417,230.763,113.066,209.765,113.73200000000001,193.39700000000002,120.695,141.181,117.22399999999999,128.428,118.259,57.675,116.476,46.016999999999996,118.069,94.72200000000001,106.414,212.799,104.976,111.295,109.60799999999999,139.015,110.226,188.753,108.73100000000001,251.854,129.127,230.05700000000002,127.662,201.96900000000002,129.31,185.52700000000002,127.522,92.38,122.84200000000001,68.35,134.622,97.92399999999999,131.995,104.906,123.1,71.50399999999999,123.57,201.975,121.91,122.94200000000001,122.01700000000001,260.017,126.024,246.72099999999998,122.544,136.114,142.38299999999998,85.45100000000001,135.675,241.13400000000001,135.968,116.91,134.80100000000002,232.33,136.265,106.50399999999999,137.829,223.088,137.798,249.143,137.27,88.781,146.888,232.99200000000002,149.27,194.99599999999998,148.37,140.387,147.04399999999998,120.95299999999999,149.30100000000002,97.758,156.136,85.89299999999999,155.744,266.099,152.674,95.04,147.28,242.423,159.808,122.689,112.50399999999999,233.268,163.27100000000002
26.25,105.0,,203.418,159.328,208.643,162.679,194.77200000000002,164.93599999999998,249.165,169.833,68.528,166.12,120.962,168.483,58.556000000000004,168.468,77.314,165.243,72.362,174.021,216.265,170.738,249.269,179.98,105.645,179.96200000000002,263.314,180.50400000000002,212.148,182.334,136.79399999999998,103.632,253.065,116.421,230.78799999999998,113.08,209.66,113.75299999999999,193.378,120.74799999999999,141.208,117.28200000000001,128.461,118.279,57.707,116.485,46.073,118.054,94.652,106.265,212.78,104.94200000000001,111.39,109.583,139.026,110.211,188.67700000000002,108.647,251.868,129.112,230.035,127.633,201.983,129.293,185.481,127.512,92.382,122.87899999999999,68.318,134.644,97.99799999999999,132.023,104.891,123.081,71.467,123.53299999999999,201.975,121.90899999999999,122.955,122.025,260.047,126.031,246.732,122.573,136.106,142.384,85.441,135.661,241.145,135.953,116.9,134.786,232.292,136.30100000000002,106.537,137.796,223.145,137.805,249.11700000000002,137.251,88.796,146.889,233.041,149.408,195.0,148.33,140.417,147.062,120.958,149.293,97.755,156.113,85.89200000000001,155.69899999999998,266.108,152.654,95.01100000000001,147.31,242.425,159.797,122.735,112.49,233.267,163.292
26.5,106.0,,203.408,159.34799999999998,208.641,162.686,194.771,164.942,249.18099999999998,169.865,68.517,166.08900000000003,120.936,168.486,58.0,168.0,77.33,165.232,72.399,173.915,216.27900000000002,170.706,249.275,180.013,105.669,179.918,263.332,180.403,212.11900000000003,182.31400000000002,136.821,103.663,253.074,116.42299999999999,230.829,113.10799999999999,209.68200000000002,113.79700000000001,193.38,120.735,141.215,117.336,128.455,118.24700000000001,57.306999999999995,116.176,46.06100000000001,118.037,94.574,106.191,212.787,104.954,111.37799999999999,109.527,139.078,110.17399999999999,188.715,108.671,251.891,129.066,230.03799999999998,127.617,201.94799999999998,129.285,185.49599999999998,127.488,92.36200000000001,122.884,68.32600000000001,134.64600000000002,97.97399999999999,131.98,104.931,123.05,71.527,123.584,201.99,121.884,122.978,122.014,260.06,126.045,246.74,122.609,136.127,142.369,85.45,135.619,241.16299999999998,135.934,116.93299999999999,134.783,232.27200000000002,136.316,106.569,137.80100000000002,223.19099999999997,137.82399999999998,249.115,137.296,88.79799999999999,146.899,233.046,149.429,194.995,148.319,140.406,147.048,120.947,149.275,97.757,156.135,85.896,155.687,266.1,152.651,94.97,147.311,242.428,159.77700000000002,122.816,112.44200000000001,233.27200000000002,163.297
26.75,107.0,,203.41099999999997,159.361,208.593,162.674,194.753,164.93099999999998,249.179,169.81900000000002,68.454,166.11599999999999,120.936,168.399,58.0,168.0,77.363,165.226,72.443,173.885,216.3,170.72,249.282,179.985,105.684,179.92,263.35,180.355,212.11599999999999,182.31,136.83100000000002,103.65799999999999,253.083,116.405,230.822,113.111,209.748,113.713,193.36700000000002,120.71,141.227,117.243,128.491,118.193,57.324,115.97,46.044,117.99600000000001,94.616,106.235,212.783,104.93700000000001,111.384,109.57700000000001,139.07399999999998,110.17200000000001,188.59900000000002,108.625,251.90099999999998,129.065,230.016,127.56200000000001,201.93200000000002,129.28,185.475,127.478,92.35700000000001,122.905,68.317,134.63,98.024,131.911,104.943,123.00299999999999,71.525,123.676,201.981,121.868,122.965,121.999,260.04400000000004,126.041,246.76,122.62299999999999,136.13299999999998,142.352,85.464,135.602,241.16299999999998,135.934,116.93799999999999,134.779,232.28400000000002,136.295,106.569,137.775,223.213,137.874,249.093,137.31,88.803,146.899,233.003,149.373,194.995,148.299,140.418,147.039,120.962,149.293,97.775,156.126,85.912,155.68,266.107,152.658,94.999,147.316,242.43099999999998,159.77700000000002,122.86399999999999,112.41,233.321,163.311
