TimesH,Frame,NoMissing,8,8,48,48,86,86,171,171,371,371,385,385,408,408,439,439,458,458,519,519,617,617,1038,1038
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
170.75,683.0,,108.32,180.623,107.633,163.93900000000002,138.377,194.87599999999998,218.203,207.15200000000002,201.222,126.259,259.26099999999997,122.31299999999999,108.59299999999999,115.40700000000001,78.553,152.945,220.658,141.091,218.99099999999999,174.111,233.94299999999998,165.38299999999998,,
171.0,684.0,,108.4,180.609,107.664,163.957,138.39700000000002,194.886,218.287,206.949,201.299,126.25,258.584,122.68799999999999,107.837,115.92299999999999,78.535,152.967,220.61599999999999,141.161,218.984,174.083,234.062,165.32299999999998,,
171.25,685.0,,108.676,180.33599999999998,107.72,164.015,138.465,194.63299999999998,218.267,206.822,201.555,126.01799999999999,258.67900000000003,122.579,107.59100000000001,116.08200000000001,78.501,153.00799999999998,220.62,141.17,219.02200000000002,174.11900000000003,234.00099999999998,165.30599999999998,,
171.5,686.0,,108.853,180.19,107.67399999999999,164.205,138.361,194.77,218.27200000000002,206.86,201.355,126.314,258.902,122.479,107.56299999999999,116.242,78.473,153.02700000000002,220.505,141.22799999999998,219.252,174.15200000000002,233.88400000000001,165.234,,
171.75,687.0,,108.944,180.31,107.72399999999999,164.338,138.234,194.861,218.171,206.8,201.357,126.625,258.659,122.609,107.59299999999999,116.28200000000001,78.44800000000001,153.055,220.52700000000002,141.236,219.296,174.095,233.80700000000002,165.232,,
172.0,688.0,,108.896,180.37900000000002,107.74700000000001,164.399,138.267,194.81599999999997,218.113,206.862,201.298,126.75,258.82,122.46700000000001,107.641,115.98200000000001,78.485,153.15,220.521,141.25,219.399,174.17,233.766,165.392,,
172.25,689.0,,108.758,180.541,107.758,164.418,138.276,194.767,218.13400000000001,206.893,201.433,126.727,259.126,122.38799999999999,108.10700000000001,115.67,78.525,153.207,220.454,141.256,219.394,174.17700000000002,233.74200000000002,165.457,,
172.5,690.0,,108.62700000000001,180.653,107.73700000000001,164.43599999999998,138.166,195.007,218.127,206.91400000000002,201.37,126.76299999999999,259.043,122.43700000000001,108.12799999999999,115.755,78.486,153.172,220.421,141.255,219.482,174.137,233.739,165.537,,
172.75,691.0,,108.684,180.675,107.848,164.463,138.186,195.208,218.16299999999998,206.97099999999998,201.26,126.818,259.11400000000003,122.28399999999999,107.837,115.67299999999999,78.437,153.21200000000002,220.519,141.189,219.37900000000002,174.137,233.843,165.65099999999998,,
173.0,692.0,,108.634,180.778,107.94200000000001,164.525,138.224,195.206,218.171,206.916,201.338,126.78,259.411,122.075,107.664,116.03200000000001,78.49,153.257,220.535,141.12,219.34,174.12099999999998,233.78900000000002,165.667,,
173.25,693.0,,108.477,180.99400000000003,107.955,164.49,138.161,195.104,218.243,206.91,201.502,126.863,259.51099999999997,122.09299999999999,108.03,115.874,78.49,153.232,220.58599999999998,141.165,219.43,174.215,233.85,165.769,,
173.5,694.0,,108.694,180.875,107.96700000000001,164.535,138.227,195.07299999999998,218.21099999999998,207.06900000000002,201.43400000000003,126.85600000000001,259.16200000000003,122.302,108.01299999999999,115.809,78.487,153.19,220.65099999999998,141.101,219.455,174.197,233.764,165.602,,
173.75,695.0,,108.76799999999999,180.963,107.96799999999999,164.533,138.314,194.94099999999997,218.231,207.15200000000002,201.308,126.943,259.078,122.45,108.63600000000001,115.74799999999999,78.46,153.195,220.734,141.062,219.608,174.078,233.57299999999998,165.72099999999998,,
174.0,696.0,,108.89299999999999,180.989,107.96700000000001,164.585,138.19799999999998,194.87400000000002,218.233,207.27200000000002,201.359,126.98,259.058,122.432,108.83,115.807,78.501,153.241,220.665,141.15200000000002,219.798,174.13299999999998,233.44400000000002,165.709,,
174.25,697.0,,108.96,181.041,107.98700000000001,164.605,138.205,195.00099999999998,218.21,207.321,201.394,126.999,258.914,122.564,108.675,115.74600000000001,78.533,153.27200000000002,220.61,141.16,219.93599999999998,174.13299999999998,233.43900000000002,165.735,,
174.5,698.0,,109.023,181.06599999999997,108.057,164.62400000000002,138.224,194.85,218.199,207.433,201.338,126.913,258.922,122.56299999999999,108.941,115.82,78.545,153.274,220.55200000000002,141.18,216.28900000000002,170.673,233.40099999999998,165.66,,
174.75,699.0,,108.97200000000001,181.112,108.11,164.62900000000002,138.283,194.80200000000002,218.203,207.447,201.365,126.97399999999999,258.975,122.617,109.8,115.387,78.559,153.30200000000002,220.64700000000002,141.155,,,233.362,165.56400000000002,,
175.0,700.0,,109.009,181.19099999999997,108.038,164.705,138.202,194.995,218.235,207.387,201.437,127.072,258.976,122.624,109.275,115.46700000000001,78.541,153.364,220.648,141.218,,,233.127,165.709,,
175.25,701.0,,108.95,181.327,108.08200000000001,164.74400000000003,138.22899999999998,195.15200000000002,218.15599999999998,207.50599999999997,201.298,127.15799999999999,258.971,122.631,109.14399999999999,115.65299999999999,78.49600000000001,153.371,220.703,141.154,,,233.112,165.692,,
175.5,702.0,,108.95100000000001,181.372,108.088,164.722,138.282,195.178,218.11599999999999,207.50599999999997,201.174,127.20100000000001,258.942,122.619,108.73,115.73,78.517,153.333,220.56900000000002,141.221,,,233.11599999999999,165.71,,
175.75,703.0,,108.831,181.46900000000002,108.132,164.72799999999998,138.28799999999998,195.09599999999998,218.09099999999998,207.62599999999998,201.298,127.17399999999999,259.038,122.664,108.93,115.68299999999999,78.506,153.41899999999998,220.56,141.207,,,233.1,165.69299999999998,,
176.0,704.0,,108.87899999999999,181.472,108.26100000000001,164.735,138.308,195.025,218.113,207.675,201.27900000000002,127.20299999999999,259.211,122.542,109.061,115.685,78.491,153.405,220.533,141.201,216.47,170.77599999999998,233.019,165.732,,
176.25,705.0,,108.806,181.55200000000002,108.26899999999999,164.74400000000003,138.213,195.335,218.13299999999998,207.737,201.30200000000002,127.179,259.32599999999996,122.38799999999999,109.335,115.552,78.49600000000001,153.421,220.549,141.039,216.44299999999998,170.769,232.946,165.74400000000003,,
176.5,706.0,,108.844,181.604,108.329,164.697,138.099,195.585,218.02599999999998,207.763,201.30700000000002,127.14,259.151,122.575,109.359,115.602,78.486,153.439,220.58,141.077,216.442,170.826,232.688,166.101,,
176.75,707.0,,108.895,181.644,108.31,164.65,138.083,195.672,217.995,207.831,201.208,127.177,259.195,122.595,109.604,115.414,78.501,153.499,220.516,141.042,216.437,170.86599999999999,232.628,166.204,,
177.0,708.0,,109.016,181.66099999999997,108.611,164.68599999999998,137.828,195.842,218.003,207.872,201.30599999999998,127.12200000000001,259.218,122.686,109.52,115.39299999999999,78.484,153.516,220.43900000000002,141.05700000000002,216.297,170.983,232.55900000000003,166.271,,
177.25,709.0,,109.006,181.72099999999998,108.598,164.687,138.043,195.843,217.99900000000002,207.899,201.514,127.03299999999999,259.14,122.821,109.115,115.537,78.509,153.517,220.463,141.086,216.168,171.136,232.26,166.52599999999998,,
177.5,710.0,,109.044,181.722,108.609,164.671,137.98,195.842,218.127,207.865,201.37900000000002,127.053,259.089,122.899,109.40899999999999,115.37,78.561,153.545,220.475,141.05,216.16400000000002,171.269,232.172,166.61700000000002,,
177.75,711.0,,109.007,181.77,108.611,164.706,138.062,195.953,218.175,207.926,201.39700000000002,127.054,259.062,122.819,109.46799999999999,115.405,78.571,153.569,220.325,141.12,216.15900000000002,171.178,232.271,166.643,,
178.0,712.0,,109.015,181.69099999999997,108.445,164.88099999999997,138.015,195.985,218.168,207.86,201.437,127.081,259.039,122.773,109.35600000000001,115.271,78.561,153.575,220.37099999999998,141.11,216.13400000000001,171.215,232.21099999999998,166.706,,
178.25,713.0,,108.964,181.709,108.39,164.958,138.08700000000002,196.051,218.04,207.895,201.518,126.978,259.093,122.829,109.948,115.454,78.583,153.585,220.31799999999998,141.137,216.27700000000002,171.19,232.168,166.76,,
178.5,714.0,,108.93799999999999,181.745,108.603,164.795,137.98,196.105,218.05900000000003,207.93200000000002,201.458,127.005,259.124,122.927,110.29,115.43799999999999,78.574,153.584,220.30900000000003,141.129,216.234,171.162,232.088,166.798,,
178.75,715.0,,108.87799999999999,181.77900000000002,108.415,164.93,137.96200000000002,196.204,217.95,207.91099999999997,201.43900000000002,126.945,259.143,122.90100000000001,110.135,115.48200000000001,78.569,153.594,220.328,141.106,216.125,171.21900000000002,232.047,166.76,,
179.0,716.0,,108.899,181.771,108.62200000000001,164.84,137.981,196.28900000000002,217.945,207.855,201.263,127.03299999999999,259.048,123.00399999999999,110.34,115.448,78.618,153.664,220.217,141.256,216.18900000000002,171.155,232.033,166.78400000000002,,
179.25,717.0,,108.851,181.895,108.68299999999999,164.76,137.983,196.37400000000002,217.967,207.898,201.199,127.10799999999999,259.014,123.06700000000001,110.507,115.40799999999999,78.585,153.661,220.257,141.239,216.14,171.23,232.003,166.83599999999998,,
179.5,718.0,,108.89299999999999,181.887,108.772,164.729,137.923,196.426,217.97,207.826,201.143,127.13600000000001,258.944,123.06700000000001,110.55799999999999,115.184,78.582,153.695,220.179,141.279,216.10299999999998,171.00799999999998,231.96099999999998,166.815,,
179.75,719.0,,108.95299999999999,181.842,108.845,164.717,137.86700000000002,196.43900000000002,218.021,207.945,201.051,127.209,258.853,123.094,110.646,115.162,78.611,153.74,220.18200000000002,141.238,216.157,170.981,231.94799999999998,166.77900000000002,,
180.0,720.0,,108.93700000000001,181.896,108.889,164.75,137.864,196.482,218.16099999999997,207.93099999999998,201.055,127.26899999999999,258.895,122.976,110.165,115.361,78.60300000000001,153.704,220.215,141.299,216.17,170.878,231.94,166.78,,
180.25,721.0,,108.896,181.888,109.166,164.607,137.665,196.49,218.188,207.987,201.06599999999997,127.117,258.885,123.044,110.709,115.334,78.553,153.71,220.206,141.346,216.08,170.88400000000001,231.93900000000002,166.78400000000002,,
180.5,722.0,,108.868,181.84799999999998,109.073,164.638,137.187,196.59900000000002,218.15099999999998,207.942,201.18599999999998,127.119,258.85900000000004,123.09,109.665,116.00299999999999,78.50399999999999,153.691,220.273,141.247,216.11,170.84900000000002,231.935,166.739,121.124,196.805
180.75,723.0,,108.834,181.845,109.75,164.196,137.803,196.459,218.22,208.016,201.1,127.119,258.878,123.0,109.72,116.13799999999999,78.506,153.655,220.295,141.30100000000002,216.2,170.851,231.855,166.74900000000002,120.67,196.957
181.0,724.0,,108.854,181.86700000000002,109.728,164.174,137.57,196.59900000000002,218.071,207.91400000000002,201.111,127.1,258.964,122.969,110.20100000000001,115.815,78.46300000000001,153.656,220.304,141.24200000000002,216.226,170.86,231.831,166.74400000000003,120.583,197.153
181.25,725.0,,108.845,181.793,109.708,164.142,137.72299999999998,196.50400000000002,217.937,207.861,201.233,127.148,258.89099999999996,122.98700000000001,110.965,115.396,78.509,153.623,220.342,141.256,216.21900000000002,170.858,231.86,166.801,120.82600000000001,197.248
181.5,726.0,,108.74600000000001,181.94400000000002,109.571,164.261,138.054,196.545,217.96200000000002,207.87599999999998,201.18400000000003,127.25299999999999,258.973,122.91799999999999,111.242,115.35600000000001,78.49600000000001,153.63299999999998,220.27200000000002,141.433,216.19,170.81900000000002,231.84099999999998,166.828,120.72399999999999,197.321
181.75,727.0,,108.714,181.99,109.15799999999999,164.609,137.894,196.637,217.787,207.729,201.372,127.225,258.993,122.99799999999999,110.94,115.751,78.52600000000001,153.65,220.299,141.415,216.283,170.69099999999997,231.842,166.84799999999998,121.041,197.435
182.0,728.0,,108.744,181.90200000000002,109.037,164.71599999999998,137.86,196.52900000000002,217.826,207.834,201.458,127.21600000000001,259.027,122.962,111.12,115.743,78.521,153.66,220.364,141.35299999999998,216.291,170.608,231.87900000000002,166.875,121.059,197.396
182.25,729.0,,108.765,181.872,108.958,164.857,137.72299999999998,196.613,217.80900000000003,207.71099999999998,201.331,127.214,259.039,122.90799999999999,111.58200000000001,115.55799999999999,78.527,153.623,220.437,141.30700000000002,216.12099999999998,170.675,231.858,166.87400000000002,121.073,197.39
182.5,730.0,,108.803,181.91299999999998,109.15,164.755,137.648,196.588,217.833,207.72,201.391,127.14200000000001,258.992,123.016,111.273,115.92399999999999,78.503,153.614,220.39700000000002,141.365,216.255,170.55200000000002,231.87400000000002,166.921,121.397,197.16299999999998
182.75,731.0,,108.742,182.002,109.189,164.75599999999997,137.632,196.645,217.955,207.877,201.354,127.09299999999999,258.987,123.061,111.359,115.961,78.505,153.56,220.31,141.452,216.183,170.513,231.875,166.955,121.154,197.235
183.0,732.0,,108.77600000000001,182.01,109.314,164.701,137.659,196.648,218.02700000000002,208.00099999999998,201.415,127.101,258.95099999999996,123.124,111.353,115.98,78.491,153.564,220.304,141.44899999999998,216.283,170.505,231.965,166.998,120.984,197.365
183.25,733.0,,108.824,182.06,109.225,164.755,137.819,196.673,218.132,207.954,201.34799999999998,127.116,258.91900000000004,123.133,111.49799999999999,115.795,78.529,153.589,220.24900000000002,141.52700000000002,216.37599999999998,170.442,231.93200000000002,167.079,120.86399999999999,197.43400000000003
183.5,734.0,,108.825,182.1,109.154,164.798,137.684,196.773,218.22299999999998,207.987,201.30599999999998,127.162,258.902,123.149,111.118,115.912,78.51,153.558,220.25099999999998,141.465,216.514,170.42700000000002,232.03400000000002,167.032,120.91,197.422
183.75,735.0,,108.78200000000001,182.168,109.13600000000001,164.81099999999998,137.506,196.74099999999999,218.108,207.917,201.387,127.17399999999999,258.986,123.109,111.039,115.98899999999999,78.512,153.562,220.265,141.459,216.502,170.446,231.98,167.02900000000002,120.90299999999999,197.43
184.0,736.0,,108.75200000000001,182.267,109.20299999999999,164.787,137.714,196.62599999999998,218.13099999999997,207.865,201.545,127.146,259.019,123.022,111.679,115.074,78.505,153.59,220.293,141.407,216.515,170.415,231.915,166.982,120.838,197.456
184.25,737.0,,108.76,182.38,109.33,164.71400000000003,137.984,196.595,218.257,207.947,201.59099999999998,127.07600000000001,259.013,123.055,111.67399999999999,115.0,78.503,153.579,220.32,141.30200000000002,216.62900000000002,170.32,231.87,166.98,120.939,197.43900000000002
184.5,738.0,,108.78299999999999,182.33700000000002,109.346,164.69099999999997,138.10399999999998,196.433,218.229,207.982,201.717,127.05,259.068,123.037,111.228,115.694,78.532,153.601,220.165,141.58100000000002,216.606,170.368,231.81799999999998,166.975,120.911,197.584
184.75,739.0,,108.79299999999999,182.38099999999997,109.389,164.59599999999998,138.378,196.532,218.24200000000002,207.958,201.822,127.007,259.053,123.125,111.596,115.603,78.501,153.572,220.266,141.459,216.502,170.40400000000002,231.687,166.99400000000003,120.943,197.755
185.0,740.0,,108.837,182.418,109.322,164.62099999999998,138.611,196.671,218.278,208.09599999999998,201.783,127.022,259.171,123.046,111.63,115.6,78.525,153.594,220.17,141.607,216.49900000000002,170.45,231.68400000000003,166.965,120.89399999999999,197.722
185.25,741.0,,108.851,182.399,109.45100000000001,164.55700000000002,138.939,196.725,218.298,208.062,201.791,127.041,259.256,123.04299999999999,111.32,115.86,78.49600000000001,153.618,220.15599999999998,141.555,216.602,170.415,231.655,166.99900000000002,120.744,197.55
185.5,742.0,,108.86200000000001,182.30200000000002,109.565,164.36,138.486,196.544,218.293,208.109,201.755,127.03,259.237,123.056,111.41,115.891,78.55199999999999,153.593,220.15200000000002,141.616,216.389,170.43599999999998,231.709,166.982,120.84,197.66400000000002
185.75,743.0,,108.829,182.34900000000002,109.588,164.3,138.77100000000002,196.483,218.24,208.074,201.692,127.037,259.203,123.08,111.652,115.73100000000001,78.54,153.54,220.06099999999998,141.74,216.47400000000002,170.415,231.745,167.01,120.838,197.732
186.0,744.0,,108.81299999999999,182.39700000000002,109.572,164.41400000000002,138.691,196.548,218.173,208.111,201.706,126.965,259.056,122.99799999999999,111.791,115.696,78.548,153.511,220.071,141.731,216.47799999999998,170.359,231.68599999999998,167.075,120.84899999999999,197.68900000000002
186.25,745.0,,108.786,182.41400000000002,109.238,164.669,138.0,197.0,218.11700000000002,208.003,201.831,126.916,259.024,123.103,111.79,115.81700000000001,78.548,153.548,220.051,141.815,216.52200000000002,170.34599999999998,231.63,167.153,120.785,197.585
186.5,746.0,,108.81,182.30700000000002,109.12700000000001,164.602,138.489,196.549,218.18200000000002,208.05900000000003,201.93400000000003,126.916,258.992,123.069,111.632,115.93299999999999,78.539,153.569,220.05,141.84,216.55900000000003,170.299,231.665,167.204,120.789,197.544
186.75,747.0,,108.789,182.28599999999997,109.095,164.63299999999998,138.41,196.56099999999998,218.231,208.11900000000003,201.998,126.948,258.976,122.995,111.618,115.762,78.543,153.532,220.018,141.84,216.30200000000002,170.35299999999998,231.66400000000002,167.16400000000002,120.795,197.726
187.0,748.0,,108.829,182.268,109.01299999999999,164.66400000000002,138.30100000000002,196.50900000000001,218.287,208.144,201.91,126.93799999999999,258.994,123.03200000000001,111.665,115.765,78.545,153.546,219.954,141.871,216.225,170.303,231.63299999999998,167.167,120.803,197.695
187.25,749.0,,108.821,182.203,109.052,164.62400000000002,138.421,196.50599999999997,218.342,208.125,201.99400000000003,126.78299999999999,258.987,123.094,111.713,115.686,78.51100000000001,153.57399999999998,219.998,141.844,216.301,170.146,231.644,167.24900000000002,120.73899999999999,197.518
187.5,750.0,,108.771,182.15,109.055,164.511,138.35299999999998,196.502,218.331,208.21,202.02200000000002,126.749,258.945,123.00299999999999,111.64,115.723,78.494,153.537,219.99900000000002,141.816,216.269,170.183,231.63099999999997,167.222,120.68799999999999,197.49200000000002
187.75,751.0,,108.773,182.291,108.965,164.546,137.94899999999998,196.59,218.343,208.25799999999998,202.048,126.75399999999999,259.064,123.179,111.495,115.848,78.557,153.582,219.99,141.828,216.32,170.12,231.567,167.30200000000002,120.71,197.543
188.0,752.0,,108.725,182.347,108.881,164.57299999999998,138.002,196.50799999999998,218.46,208.229,201.98,126.774,259.242,123.125,111.35,115.887,78.569,153.597,219.99400000000003,141.856,216.172,170.172,231.49900000000002,167.36599999999999,120.79899999999999,197.66299999999998
188.25,753.0,,108.671,182.49400000000003,108.883,164.62900000000002,138.05100000000002,196.513,218.47099999999998,208.233,201.945,126.773,259.115,123.18799999999999,111.354,115.927,78.555,153.567,219.922,141.877,216.178,170.206,231.57299999999998,167.36599999999999,120.79299999999999,197.827
188.5,754.0,,108.714,182.52599999999998,108.704,164.77900000000002,137.988,196.463,218.451,208.158,201.933,126.70100000000001,259.098,123.325,111.195,115.969,78.524,153.66299999999998,219.86,141.916,216.13,170.15400000000002,231.53599999999997,167.33,120.734,197.675
188.75,755.0,,108.695,182.516,108.685,164.804,138.089,196.487,218.43,208.238,201.84,126.656,259.07599999999996,123.405,111.251,116.103,78.539,153.707,219.80200000000002,141.997,216.135,170.17700000000002,231.489,167.435,120.75200000000001,197.683
189.0,756.0,,108.684,182.485,108.632,164.83700000000002,137.99,196.482,218.394,208.199,201.907,126.71,259.029,123.399,111.33,115.96600000000001,78.521,153.674,219.805,142.009,216.25799999999998,170.041,231.417,167.41400000000002,120.725,197.769
189.25,757.0,,108.661,182.49599999999998,108.54299999999999,164.838,138.036,196.388,218.424,208.266,201.851,126.633,259.086,123.426,111.366,116.07,78.559,153.65,219.84,141.94799999999998,216.238,170.018,231.334,167.426,120.756,197.80200000000002
189.5,758.0,,108.662,182.551,108.632,164.84099999999998,137.969,196.373,218.365,208.253,201.887,126.685,259.097,123.352,111.209,116.11200000000001,78.575,153.658,219.89,141.893,216.294,170.081,231.419,167.42700000000002,120.70299999999999,197.68599999999998
189.75,759.0,,108.675,182.643,108.73200000000001,164.882,138.037,196.628,218.30900000000003,208.206,201.99,126.62700000000001,259.132,123.303,111.28200000000001,116.021,78.572,153.666,219.858,141.952,216.34799999999998,170.1,231.386,167.425,120.75,197.83900000000003
190.0,760.0,,108.693,182.627,108.652,164.907,138.10299999999998,196.829,218.297,208.185,201.865,126.72399999999999,259.215,123.396,111.152,115.87200000000001,78.612,153.717,219.851,141.93,216.18099999999998,170.108,231.429,167.387,120.85700000000001,197.835
190.25,761.0,,108.697,182.729,108.613,164.878,137.69,196.696,218.226,208.111,202.03099999999998,126.698,259.197,123.429,111.024,115.712,78.64699999999999,153.797,219.783,142.016,216.293,169.997,231.46200000000002,167.37400000000002,120.87,197.77
190.5,762.0,,108.706,182.75900000000001,108.626,164.935,138.042,196.97799999999998,218.25099999999998,208.18,202.101,126.686,259.14799999999997,123.385,110.885,115.791,78.6,153.749,219.785,141.977,216.327,169.977,231.42700000000002,167.387,120.984,197.865
190.75,763.0,,108.691,182.752,108.568,164.926,137.95600000000002,196.942,218.28,208.293,202.049,126.74600000000001,259.118,123.385,111.04299999999999,115.555,78.593,153.791,219.78400000000002,142.03,216.44099999999997,169.979,231.46099999999998,167.361,120.93,197.737
191.0,764.0,,108.706,182.738,108.488,165.053,138.059,197.06099999999998,218.385,208.468,202.209,126.741,259.123,123.286,111.087,115.557,78.628,153.82,219.753,142.049,216.388,170.05,231.49099999999999,167.275,120.884,197.761
191.25,765.0,,108.697,182.71099999999998,108.539,165.00599999999997,138.084,196.979,218.40900000000002,208.442,202.149,126.818,259.203,123.219,110.89399999999999,115.859,78.622,153.786,219.718,142.055,216.44,170.08,231.548,167.243,120.939,197.967
191.5,766.0,,108.709,182.748,108.557,164.96900000000002,137.888,197.043,218.47,208.53099999999998,202.085,126.78200000000001,259.295,123.307,110.94200000000001,115.64299999999999,78.586,153.752,219.615,142.155,216.544,170.03,231.56900000000002,167.226,120.881,197.892
191.75,767.0,,108.714,182.71200000000002,108.512,164.91,137.941,197.104,218.387,208.49099999999999,202.063,126.853,259.343,123.255,110.82600000000001,115.70700000000001,78.605,153.732,219.575,142.131,216.56799999999998,169.97299999999998,231.542,167.18400000000003,120.90299999999999,197.804
192.0,768.0,,108.715,182.753,108.573,164.94,137.87,197.0,218.41400000000002,208.57299999999998,202.041,126.816,259.274,123.012,110.97399999999999,115.354,78.585,153.745,219.575,142.188,216.46599999999998,170.02599999999998,231.628,167.083,120.91,197.78799999999998
192.25,769.0,,108.757,182.75400000000002,108.58,165.003,137.903,197.21599999999998,218.37400000000002,208.59,202.05200000000002,126.855,259.337,123.09100000000001,110.67,115.352,78.584,153.734,219.555,142.18200000000002,216.546,169.96900000000002,231.59599999999998,167.111,120.943,197.835
192.5,770.0,,108.795,182.83700000000002,108.648,165.146,137.873,197.15400000000002,218.34900000000002,208.695,201.99099999999999,126.867,259.383,123.243,110.791,115.444,78.631,153.72799999999998,219.53,142.22799999999998,216.55599999999998,169.97400000000002,231.549,167.135,120.93700000000001,197.736
