TimesH,Frame,228,244,251,253,256,260,269,277,280,304,314,316,321,329,331,345,360,364,366,370,373,374,384,387,399,401,407,418,419,423,430,435,438,440,444,447,465,467,469,471,489,503,504,505,510,516,517,533,543,548,556,557,569,572,575,585,586,608,609,612,621,631,636,653,693,700,702,763,771,773,889,942,962,1027,1033,1084,1151,1177,1262,1277,1287,1333
2.25,9.0,632.216,645.0269999999999,637.6759999999999,640.0,613.1619999999999,625.0,654.378,650.649,654.297,641.6759999999999,636.8919999999999,669.405,630.405,693.378,620.135,628.73,612.405,678.243,638.243,701.865,702.216,730.73,656.0,643.73,662.595,704.9730000000001,646.622,621.595,712.0269999999999,627.8919999999999,687.946,642.73,664.8380000000001,710.811,628.8919999999999,673.4860000000001,622.3240000000001,647.135,706.541,664.135,710.919,681.297,734.5139999999999,743.243,703.081,628.946,740.595,,659.703,707.676,673.622,627.135,669.8380000000001,646.135,674.8380000000001,651.378,702.784,717.297,679.757,634.865,706.919,705.3510000000001,689.0269999999999,644.73,681.784,679.9730000000001,679.189,,616.865,672.432,630.189,,,,,,,,,,,
2.5,10.0,629.378,642.3240000000001,634.784,637.216,614.27,625.27,652.081,647.351,648.946,639.514,636.5409999999999,664.757,629.0,689.757,619.405,628.811,612.378,668.946,635.486,695.622,693.4860000000001,722.919,653.9730000000001,644.0,659.3510000000001,698.3510000000001,643.784,621.486,703.811,627.243,684.297,644.351,663.297,705.324,628.0269999999999,668.405,622.1619999999999,647.946,702.3510000000001,660.8380000000001,705.703,677.054,725.541,738.622,701.541,630.189,737.459,,658.946,708.216,670.703,625.568,667.1619999999999,645.054,674.541,649.081,701.811,717.0269999999999,678.73,633.0,701.757,699.378,686.676,641.378,678.5139999999999,676.459,675.4860000000001,,617.216,672.459,629.0,,,,,,,,,,,
2.75,11.0,627.297,639.5409999999999,632.9730000000001,633.243,613.378,623.9730000000001,647.5409999999999,646.0,645.405,635.27,635.568,657.757,627.3240000000001,682.5139999999999,617.865,627.486,610.622,665.4860000000001,636.649,688.378,681.432,715.865,651.73,641.73,660.0,686.6489999999999,642.8380000000001,619.4590000000001,692.757,628.27,683.216,643.622,659.676,696.0,625.73,663.676,622.1080000000001,645.0269999999999,694.919,658.324,699.919,675.5139999999999,718.1619999999999,733.784,699.676,629.865,731.9730000000001,,657.0269999999999,704.297,668.8380000000001,626.243,663.8919999999999,644.081,674.811,648.1619999999999,697.459,713.6489999999999,677.432,632.351,695.4860000000001,697.568,683.703,640.595,672.865,673.324,674.4860000000001,,616.1619999999999,669.324,628.73,,,,,,,,,,,
3.0,12.0,625.4590000000001,636.054,630.865,630.703,612.216,622.27,644.486,642.703,641.351,634.189,633.568,648.189,625.811,678.324,618.189,625.3240000000001,610.946,655.6489999999999,636.486,680.0269999999999,668.73,706.541,647.297,641.8380000000001,656.595,672.4860000000001,640.649,618.919,677.6489999999999,626.919,679.8919999999999,643.243,655.054,681.865,627.378,655.3240000000001,621.243,642.811,682.8380000000001,652.135,688.324,671.0,709.297,728.541,699.8919999999999,629.081,728.432,,653.351,701.27,666.243,625.784,662.1619999999999,640.216,672.216,645.946,694.784,708.568,676.8380000000001,630.4590000000001,687.189,694.081,679.297,639.054,665.811,669.297,670.405,637.568,615.1080000000001,666.5139999999999,627.8919999999999,,,,,,,,,,,
3.25,13.0,623.081,634.6759999999999,627.3240000000001,628.216,612.297,620.6759999999999,640.568,640.4590000000001,638.0,629.8919999999999,631.757,641.811,623.73,669.216,616.514,624.784,610.351,647.405,635.0269999999999,669.243,654.4590000000001,692.405,642.514,641.3240000000001,655.919,660.919,637.649,618.784,662.081,625.054,677.378,642.0269999999999,647.811,666.0269999999999,624.919,646.649,620.486,643.4590000000001,666.73,646.486,675.297,660.27,700.0269999999999,717.297,695.595,628.784,719.3510000000001,639.9730000000001,650.486,694.946,663.811,625.73,658.135,638.73,669.297,641.4590000000001,690.676,703.27,673.1080000000001,628.9730000000001,678.8380000000001,687.459,674.676,636.514,658.676,665.9730000000001,664.27,632.9730000000001,613.622,662.432,626.216,,,,,,,,,,,
3.5,14.0,622.081,629.1619999999999,627.378,624.243,612.9730000000001,620.784,635.703,632.946,634.568,626.054,630.811,638.784,622.73,658.459,616.6759999999999,622.865,610.6759999999999,643.514,633.1619999999999,651.703,646.9730000000001,669.946,638.8919999999999,,652.135,648.9730000000001,634.622,616.6759999999999,652.378,622.568,669.3510000000001,642.1080000000001,643.514,657.4860000000001,623.649,641.189,618.919,641.9730000000001,657.135,641.432,662.595,651.189,684.8380000000001,704.0269999999999,687.054,627.297,705.189,636.0269999999999,645.0,690.1080000000001,656.324,624.5409999999999,650.811,635.73,665.324,638.081,685.703,695.622,667.8380000000001,626.622,671.081,682.9730000000001,671.1080000000001,634.649,653.784,659.189,659.054,629.351,613.135,657.9730000000001,624.514,,,,,,,,,,,
3.75,15.0,620.351,628.757,628.1619999999999,623.0,612.8380000000001,621.189,632.351,629.865,632.4590000000001,622.649,627.703,635.919,623.189,650.1619999999999,615.5409999999999,620.8380000000001,610.081,641.486,630.8380000000001,642.189,642.865,657.0269999999999,637.5409999999999,,647.297,645.5409999999999,634.243,618.297,647.784,623.27,658.757,638.27,642.73,649.135,621.8380000000001,638.297,619.1080000000001,638.1619999999999,650.8380000000001,639.811,653.378,646.432,669.9730000000001,682.9730000000001,676.135,624.568,687.8380000000001,632.135,641.1080000000001,678.135,653.27,623.081,645.703,632.514,659.919,633.432,674.811,686.622,660.9730000000001,624.135,661.081,672.243,664.5139999999999,631.703,646.73,653.081,654.135,628.378,612.4590000000001,651.243,624.216,632.081,,,,,,,,,,
4.0,16.0,619.135,625.865,626.432,621.5409999999999,612.432,620.73,629.8380000000001,629.243,634.1080000000001,620.9730000000001,627.0269999999999,634.703,622.946,647.135,615.351,620.27,611.189,639.0269999999999,630.1080000000001,637.378,640.514,649.9730000000001,637.811,632.622,643.1619999999999,641.189,635.703,617.9730000000001,644.8380000000001,624.081,650.486,636.757,639.189,647.568,620.703,637.514,619.081,634.649,645.568,636.784,646.568,642.946,658.189,667.27,663.757,624.568,670.595,629.405,639.135,667.3510000000001,648.0,622.189,640.8380000000001,630.703,652.6759999999999,630.3240000000001,665.5139999999999,674.4860000000001,654.8380000000001,623.189,653.432,664.8380000000001,657.081,628.243,641.6759999999999,646.757,649.514,627.297,613.0,646.649,621.4590000000001,633.784,638.8919999999999,,,,,,,,,
4.25,17.0,619.8919999999999,625.8380000000001,626.622,622.27,614.432,621.8919999999999,629.946,628.622,633.216,620.649,625.811,635.0,625.486,645.054,616.9730000000001,618.649,610.297,640.8919999999999,628.1080000000001,635.8919999999999,640.135,646.243,638.27,634.135,640.595,636.405,636.135,618.6759999999999,641.27,624.297,650.3240000000001,632.5409999999999,639.514,644.649,621.8380000000001,636.919,619.135,635.1080000000001,643.405,635.919,642.865,642.0,652.243,659.459,657.081,623.351,662.27,628.1619999999999,638.432,660.4860000000001,644.0,621.0269999999999,640.216,629.649,650.081,629.054,660.0269999999999,666.946,648.6759999999999,619.919,648.216,656.946,653.757,625.351,636.1080000000001,642.0,642.297,628.216,614.0269999999999,643.73,621.514,631.405,641.27,,,,,,,,,
4.5,18.0,618.8380000000001,625.378,627.5409999999999,621.865,614.135,621.054,629.189,628.297,634.8380000000001,620.6759999999999,626.486,637.811,626.8380000000001,644.297,617.27,619.649,611.216,642.243,627.378,633.351,639.243,645.1619999999999,638.8919999999999,633.946,642.568,634.4590000000001,639.568,619.595,639.568,626.703,651.946,631.946,639.8380000000001,642.649,620.135,637.622,619.081,634.432,642.135,636.054,639.27,641.3240000000001,648.378,657.676,655.865,621.0,659.1080000000001,626.0269999999999,636.6759999999999,657.9730000000001,640.568,618.784,636.405,628.351,647.432,624.8919999999999,655.459,660.73,647.351,619.054,642.351,653.0269999999999,649.351,623.649,633.135,638.649,638.432,629.243,614.9730000000001,643.865,621.703,630.1080000000001,,,,,,,,,,
4.75,19.0,618.622,625.703,628.081,623.73,615.189,623.135,629.054,627.703,634.568,619.568,627.297,640.189,625.8380000000001,645.216,618.189,620.784,611.081,645.4590000000001,627.568,634.351,637.378,644.9730000000001,641.73,633.9730000000001,642.081,633.4590000000001,641.703,621.054,639.135,625.486,650.378,630.405,641.73,641.6759999999999,618.8919999999999,637.432,620.351,634.405,638.189,638.351,636.1619999999999,640.622,645.649,655.0269999999999,653.5409999999999,620.0269999999999,656.405,625.297,633.9730000000001,654.946,637.1619999999999,618.8380000000001,636.135,628.1080000000001,644.486,624.189,653.946,657.054,642.054,617.703,638.622,647.27,645.27,620.784,628.432,635.622,634.189,628.4590000000001,616.27,642.865,621.216,632.054,,,,,,,,,,
5.0,20.0,619.243,626.486,627.351,623.081,615.514,623.081,630.1619999999999,628.1080000000001,634.946,619.0,629.514,641.514,627.8919999999999,648.216,618.649,620.351,612.378,646.649,628.27,636.243,639.432,644.405,641.946,631.784,641.811,633.432,643.649,621.189,638.135,625.514,653.135,629.0,641.811,641.216,620.811,640.5409999999999,619.351,633.243,640.081,638.595,632.757,639.703,644.622,654.757,652.243,620.351,654.6759999999999,623.865,634.135,651.1080000000001,635.73,620.378,634.8380000000001,626.0269999999999,642.054,622.27,651.4590000000001,651.378,637.649,617.378,634.351,644.919,641.514,619.703,625.784,631.3240000000001,632.297,629.757,616.595,643.514,621.3240000000001,630.054,,,,,,,,,,
5.25,21.0,618.3240000000001,625.622,628.486,622.784,615.946,623.622,630.351,627.4590000000001,634.243,618.811,627.784,643.297,627.9730000000001,650.0,618.703,622.0269999999999,611.6759999999999,650.297,627.865,639.0269999999999,643.135,646.378,645.297,633.514,642.1619999999999,635.405,643.622,621.649,640.135,625.757,656.946,626.757,643.514,641.811,619.0,642.649,619.216,633.919,639.6759999999999,642.297,634.189,642.405,645.757,654.432,652.054,,652.4590000000001,622.432,633.919,651.811,634.054,618.622,635.865,625.568,639.054,620.595,649.595,648.4590000000001,634.351,617.081,632.595,640.189,640.243,617.649,622.243,628.811,628.622,629.486,617.946,643.514,621.811,629.73,646.351,624.054,,,,,,,,
5.5,22.0,618.3240000000001,625.3240000000001,629.1619999999999,621.73,617.054,624.3240000000001,630.6759999999999,627.811,634.405,618.1619999999999,628.216,643.1619999999999,627.0269999999999,650.432,619.189,622.8380000000001,610.811,652.9730000000001,626.9730000000001,640.622,645.405,647.757,644.946,635.081,641.73,637.5409999999999,644.486,621.595,641.73,625.784,656.784,628.054,644.297,643.757,618.622,644.297,619.27,633.649,640.73,641.811,633.703,643.4590000000001,645.595,653.514,653.297,,655.081,621.811,634.135,650.946,632.4590000000001,618.595,633.595,625.486,636.946,620.4590000000001,648.0,644.216,633.514,615.568,630.351,640.297,635.8919999999999,617.297,621.297,626.757,628.1619999999999,629.9730000000001,618.757,642.27,621.243,630.351,648.8919999999999,622.757,,,,,,,,
5.75,23.0,617.9730000000001,625.189,628.919,622.189,614.432,624.946,630.5409999999999,625.757,635.432,617.757,631.432,643.784,628.946,648.622,619.4590000000001,621.5409999999999,611.3240000000001,656.054,629.649,642.568,648.486,654.865,646.0269999999999,635.622,643.351,642.622,645.1619999999999,622.243,645.946,625.5409999999999,660.216,627.486,645.703,647.486,618.8380000000001,646.649,618.514,632.297,644.27,642.568,634.595,644.649,649.1080000000001,660.1619999999999,656.081,,659.622,621.622,634.568,651.0269999999999,631.919,618.8919999999999,634.4590000000001,625.6759999999999,636.8919999999999,620.595,646.405,642.297,631.243,615.946,629.405,637.0269999999999,635.946,616.6759999999999,620.622,625.8380000000001,626.27,628.432,618.6759999999999,642.946,621.486,631.4590000000001,651.297,621.8919999999999,,,,,,,,
6.0,24.0,618.595,625.1619999999999,628.243,622.432,616.649,624.8380000000001,630.514,627.081,633.784,617.73,630.297,643.649,629.351,650.757,620.568,621.919,612.216,656.865,629.054,642.243,652.649,655.703,644.486,635.595,643.568,645.054,643.622,620.757,655.811,624.703,663.135,627.216,646.649,654.703,619.1619999999999,650.9730000000001,617.946,632.5409999999999,649.595,643.9730000000001,634.297,647.1080000000001,648.865,667.865,656.9730000000001,,664.595,621.27,633.216,652.1619999999999,629.622,617.514,634.1080000000001,625.189,637.243,619.4590000000001,646.811,643.3240000000001,633.27,615.784,628.514,637.27,636.946,617.8919999999999,620.568,625.432,626.351,626.784,617.405,641.73,622.216,632.8919999999999,651.486,620.8919999999999,,,,,,,,
6.25,25.0,617.757,624.5409999999999,628.784,621.757,617.0,626.514,630.595,625.432,633.135,617.514,630.811,643.757,628.4590000000001,649.919,618.649,621.757,611.757,,631.0,640.5409999999999,655.568,656.243,644.054,635.432,645.568,645.73,644.1619999999999,620.595,658.622,625.8919999999999,664.459,627.297,648.243,655.865,618.865,652.405,616.703,632.081,655.595,643.919,633.405,645.595,650.568,667.757,656.405,,665.9730000000001,622.297,634.649,652.622,630.27,617.486,634.297,624.811,636.4590000000001,619.6759999999999,644.9730000000001,642.946,632.811,616.703,627.405,637.865,636.135,616.757,619.811,625.054,627.0,628.1619999999999,616.73,644.081,622.4590000000001,633.081,650.649,620.784,631.3240000000001,,,,,,,
6.5,26.0,617.351,624.649,626.595,622.432,616.1080000000001,624.9730000000001,628.865,624.054,632.811,616.297,631.054,642.514,628.3240000000001,648.622,619.622,621.649,612.1619999999999,,629.0,638.351,654.243,654.351,643.757,633.9730000000001,643.8919999999999,644.378,644.622,620.0,657.8380000000001,623.595,662.243,627.216,646.622,656.784,619.216,651.054,616.784,632.189,652.297,641.405,631.378,645.243,646.6759999999999,664.919,656.919,617.4590000000001,664.324,620.649,632.595,651.568,629.216,618.27,633.9730000000001,623.784,635.3240000000001,618.649,646.0,643.27,632.135,615.243,628.5409999999999,636.135,634.595,617.568,620.568,625.0269999999999,626.649,629.378,616.8919999999999,643.649,621.6759999999999,633.865,650.703,620.73,630.811,,,,,,,
6.75,27.0,618.514,625.1080000000001,627.189,621.054,616.1619999999999,624.73,630.081,625.27,632.3240000000001,615.8919999999999,630.73,641.4590000000001,627.243,649.135,618.514,622.568,610.6759999999999,,629.3240000000001,636.6759999999999,652.5409999999999,652.6759999999999,642.649,634.189,645.514,641.6759999999999,642.486,619.622,656.189,623.8380000000001,661.622,627.351,645.4590000000001,653.622,618.784,650.189,616.946,632.865,652.243,642.784,630.568,644.378,645.27,661.919,657.324,616.405,663.811,620.243,632.3240000000001,652.0269999999999,630.595,617.081,633.432,623.757,635.1080000000001,618.622,644.0,643.1619999999999,630.8919999999999,615.27,627.6759999999999,636.703,634.757,617.595,620.378,625.919,626.243,626.243,616.9730000000001,642.378,622.297,632.297,648.568,620.784,629.595,,,,,,,
7.0,28.0,617.189,624.405,626.378,620.784,615.784,624.622,631.135,624.649,631.865,617.595,631.1080000000001,640.8380000000001,628.351,648.595,619.514,622.8380000000001,609.703,,628.8380000000001,636.4590000000001,649.8919999999999,652.189,641.757,635.4590000000001,642.1619999999999,639.622,640.703,619.6759999999999,654.703,623.486,660.622,626.919,644.378,650.5409999999999,618.4590000000001,650.054,616.486,630.9730000000001,650.081,643.081,631.0,644.0,643.6759999999999,661.135,656.297,617.054,662.6489999999999,621.73,631.4590000000001,650.351,629.4590000000001,617.1080000000001,632.1080000000001,624.432,635.9730000000001,618.135,645.378,643.595,632.919,615.0,627.378,637.486,635.0269999999999,617.135,621.0269999999999,625.081,626.189,,617.757,642.27,622.351,633.135,649.8380000000001,620.5409999999999,627.8380000000001,,,,,,,
7.25,29.0,617.351,624.135,627.189,620.4590000000001,616.1080000000001,625.486,630.703,624.946,630.27,615.919,630.081,639.622,627.0,648.216,618.1080000000001,622.054,611.568,,628.432,635.73,648.405,649.378,640.1619999999999,633.486,643.5409999999999,640.811,641.243,619.297,652.432,622.189,660.0,627.432,645.243,648.405,619.243,647.919,615.757,630.378,648.757,643.243,630.243,644.135,643.4590000000001,660.595,657.946,615.8380000000001,661.1080000000001,,631.622,649.1619999999999,629.135,617.378,634.243,623.378,636.216,618.622,644.784,643.757,,614.8919999999999,627.432,637.135,635.946,617.73,620.081,626.378,628.595,,616.8919999999999,643.243,620.865,633.649,648.081,620.865,627.432,,,,,,,
7.5,30.0,616.432,624.405,626.649,620.8380000000001,615.568,625.054,630.486,623.351,629.8380000000001,615.8380000000001,631.405,638.703,626.811,647.514,618.1619999999999,622.0,610.27,,629.568,635.784,646.9730000000001,649.622,638.9730000000001,633.784,643.1080000000001,638.4590000000001,642.6759999999999,618.8380000000001,651.649,622.784,659.676,626.432,645.378,648.865,619.432,649.865,615.595,632.27,649.216,642.432,629.351,644.5409999999999,643.811,661.0,655.5139999999999,616.1619999999999,661.1080000000001,620.054,631.081,650.081,629.216,617.135,632.1619999999999,624.595,633.568,618.73,646.0,643.703,,614.297,627.649,637.378,635.297,618.514,621.135,626.1619999999999,627.5409999999999,,616.243,641.73,620.946,633.216,646.865,620.8919999999999,627.189,,,,,,,
7.75,31.0,,625.3240000000001,625.27,620.568,615.73,624.3240000000001,630.946,624.9730000000001,630.432,616.216,629.703,637.703,626.919,647.486,617.405,621.378,610.0,651.5409999999999,630.0,637.135,645.811,649.8919999999999,637.9730000000001,633.8919999999999,642.9730000000001,638.946,641.5409999999999,616.946,651.486,622.73,660.919,626.3240000000001,644.189,647.649,619.081,649.081,615.919,630.865,648.135,641.568,629.432,645.0,640.919,660.919,658.0,615.486,661.432,620.189,631.73,649.297,629.0,617.568,632.568,623.622,634.27,617.0,643.811,644.405,633.297,614.622,627.703,638.6759999999999,635.1619999999999,617.919,621.243,625.405,629.514,,616.9730000000001,642.8919999999999,621.0,633.432,647.514,620.0269999999999,627.432,652.1080000000001,,,,,,
8.0,32.0,616.378,624.865,624.432,621.1619999999999,615.6759999999999,623.135,628.757,623.811,629.27,616.595,629.595,637.757,625.703,647.8919999999999,617.351,620.946,610.919,652.568,628.135,634.595,645.6759999999999,651.405,638.784,631.811,643.5409999999999,637.784,640.568,617.9730000000001,649.3240000000001,621.514,661.216,625.405,644.595,647.378,618.8919999999999,648.1619999999999,614.8919999999999,630.135,648.378,641.1619999999999,628.622,644.405,641.784,661.595,659.054,614.946,661.324,620.73,629.216,650.378,628.0,617.8380000000001,632.6759999999999,624.351,635.1619999999999,618.432,643.757,644.784,633.568,614.1619999999999,626.919,637.919,636.432,617.622,621.0,626.27,626.8919999999999,,615.6759999999999,641.649,621.1080000000001,634.189,646.8919999999999,620.216,625.081,650.703,,,,,,
8.25,33.0,615.081,624.054,624.1080000000001,621.595,614.5409999999999,623.8380000000001,630.1619999999999,623.703,628.946,616.054,629.135,636.0269999999999,624.351,646.0269999999999,617.946,620.189,610.135,651.1619999999999,627.351,635.649,644.5409999999999,650.243,637.4590000000001,632.432,644.189,635.622,640.189,617.27,650.297,621.405,659.297,625.649,643.216,645.081,616.9730000000001,648.405,614.919,629.432,648.297,639.378,629.0269999999999,643.6759999999999,643.27,659.8380000000001,660.081,615.486,661.0,618.784,629.865,649.6759999999999,627.784,616.811,632.946,622.514,636.216,617.6759999999999,643.378,645.081,,614.73,627.1080000000001,638.811,635.297,618.703,620.297,626.351,627.432,,615.081,640.5409999999999,620.784,632.9730000000001,643.486,620.189,625.73,651.378,,,,,,
8.5,34.0,615.73,622.8919999999999,622.8380000000001,620.4590000000001,614.0269999999999,621.622,629.243,622.243,628.054,615.8380000000001,628.054,635.919,623.4590000000001,645.297,617.0269999999999,621.405,609.784,649.405,627.27,635.514,644.405,649.243,637.73,630.703,642.9730000000001,635.216,640.297,616.4590000000001,648.081,622.27,659.459,624.486,644.405,644.135,618.5409999999999,647.9730000000001,615.054,629.514,648.784,639.5409999999999,628.4590000000001,645.0,640.73,661.73,658.541,616.081,661.081,619.297,630.3240000000001,648.946,627.6759999999999,616.568,631.757,622.784,634.081,616.8380000000001,645.216,645.4590000000001,,614.054,627.1080000000001,638.081,635.568,617.514,621.243,626.432,626.622,627.757,615.27,641.378,619.811,633.568,642.405,619.378,624.054,649.1080000000001,,,,,,
8.75,35.0,614.216,623.081,622.6759999999999,620.4590000000001,614.622,622.297,627.8380000000001,621.811,627.568,614.8919999999999,627.622,634.243,623.784,645.8380000000001,617.514,620.514,609.297,649.216,625.946,633.622,644.0269999999999,649.189,636.784,629.8919999999999,642.0269999999999,635.4590000000001,639.4590000000001,616.378,646.9730000000001,621.054,659.432,624.135,642.1619999999999,644.243,618.054,646.622,614.649,628.514,647.865,639.568,628.486,643.135,642.054,661.703,658.27,615.73,660.9730000000001,618.703,630.649,647.8919999999999,628.054,614.919,630.622,623.189,633.405,617.432,642.811,644.5409999999999,,613.6759999999999,625.0,638.27,635.514,617.811,620.8919999999999,624.784,627.405,626.8380000000001,614.865,640.054,619.486,633.378,644.081,620.135,623.135,649.0269999999999,,,,,,
