TimesH,Frame,9,17,36,44,50,51,52,61,78,97,99,100,116,118,127,129,140,149,153,162,167,171,177,178,185,195,198,221,230,233,238,239,244,250,253,267,269,270,275,277,278,283,290,297,310,330,334,339,347,349,361,362,364,422,483,591,609,688,710,757,842,848,864,883
553.0,2212.0,618.629,615.2280000000001,613.289,609.1990000000001,614.249,612.399,609.298,610.745,609.77,620.679,614.866,618.09,613.351,619.795,621.28,611.256,616.618,618.234,613.472,616.7669999999999,628.052,614.886,618.477,616.842,615.999,618.565,617.064,610.98,619.231,615.575,619.345,617.707,618.587,619.396,610.2669999999999,616.538,612.795,613.903,610.8480000000001,615.242,614.568,611.311,611.6619999999999,611.9069999999999,611.281,612.981,614.111,612.268,611.87,611.66,613.6659999999999,613.403,616.491,,,,,,,,,,,
553.25,2213.0,617.906,614.313,613.366,609.124,614.76,612.0880000000001,608.8969999999999,610.861,610.2280000000001,620.743,614.875,617.619,612.635,619.883,622.077,612.0980000000001,616.3380000000001,618.362,613.231,616.25,627.806,615.845,618.507,616.735,617.193,619.1669999999999,617.91,610.682,619.476,614.994,619.634,617.982,619.702,619.573,609.9540000000001,616.776,613.134,613.746,611.266,615.072,615.1,610.922,611.183,613.146,610.881,613.151,614.229,611.738,612.814,613.159,613.758,613.424,617.094,,,,,,,,,,,
553.5,2214.0,618.469,614.514,613.2769999999999,609.39,615.153,611.839,609.2719999999999,611.7919999999999,610.364,620.857,615.378,618.235,614.4159999999999,619.697,622.493,610.649,616.506,617.9159999999999,613.064,617.475,628.743,616.035,618.305,615.911,617.822,619.3430000000001,618.3380000000001,610.313,619.975,616.2919999999999,619.865,617.941,619.88,619.589,609.242,616.895,613.326,614.815,610.942,616.4169999999999,614.513,611.332,610.793,612.9209999999999,610.7909999999999,612.867,617.158,611.45,612.476,612.894,614.464,614.121,616.484,,,,,,,,,,,
553.75,2215.0,617.252,615.0,613.8430000000001,608.41,615.061,611.9830000000001,608.975,611.072,609.844,621.2,614.8009999999999,619.0840000000001,613.187,619.244,621.451,611.4159999999999,616.129,618.3969999999999,613.645,617.0790000000001,627.285,615.6469999999999,619.487,617.011,619.073,619.823,618.308,610.904,619.403,616.354,619.6619999999999,619.1709999999999,620.69,620.617,609.915,618.94,613.173,614.446,610.711,614.876,615.7719999999999,611.469,611.22,613.429,611.456,613.625,614.998,612.308,612.365,612.929,613.677,615.198,616.425,,,,,,,,,,,
554.0,2216.0,617.837,614.741,613.005,609.073,614.0219999999999,612.938,609.055,610.889,610.11,621.425,614.6619999999999,618.638,614.376,618.89,622.2959999999999,611.756,615.9830000000001,618.026,613.195,617.11,627.3969999999999,615.675,618.474,616.2040000000001,618.839,619.172,618.745,611.031,619.492,615.7090000000001,620.5269999999999,618.687,619.627,619.703,609.877,617.888,613.019,614.214,611.873,615.803,615.116,611.179,610.387,612.6519999999999,611.029,614.216,615.5790000000001,611.73,613.3340000000001,613.238,614.793,615.143,616.715,,,,,,,,,,,
554.25,2217.0,617.714,614.617,613.766,609.226,613.433,612.45,609.193,611.377,610.313,621.0409999999999,614.78,618.092,614.2180000000001,619.075,622.319,611.571,616.613,617.74,612.741,617.403,625.832,616.376,618.86,617.278,619.203,619.469,618.455,611.802,619.615,615.867,620.3969999999999,617.641,618.7819999999999,619.2869999999999,609.132,617.5319999999999,613.736,614.226,611.304,615.123,615.683,610.564,609.5,613.5,611.009,614.4169999999999,615.814,612.436,613.5840000000001,612.837,613.036,615.035,616.7719999999999,,,,,,,,,,,
554.5,2218.0,617.415,613.774,613.286,609.5830000000001,613.572,612.341,609.226,611.133,609.865,620.42,614.552,618.5169999999999,613.187,618.779,620.145,611.1619999999999,616.55,616.871,613.211,617.525,626.1030000000001,615.21,619.7719999999999,615.77,620.174,618.146,618.109,611.375,619.039,615.229,619.03,617.3290000000001,618.13,619.89,609.32,617.4069999999999,614.1,615.234,610.575,615.235,615.4580000000001,611.5219999999999,610.3330000000001,613.632,610.4259999999999,614.278,614.9069999999999,612.3380000000001,612.835,613.989,613.033,614.612,616.5459999999999,614.37,,,,,,,,,,
554.75,2219.0,617.15,613.99,613.294,609.026,613.043,611.736,608.135,610.006,610.021,619.9259999999999,614.263,618.263,613.1990000000001,617.589,620.865,611.476,616.813,617.506,612.57,617.346,624.183,615.8580000000001,620.023,616.961,619.265,619.405,618.274,612.345,618.3240000000001,614.948,620.005,616.799,617.564,619.132,609.503,617.509,614.202,614.812,611.249,614.764,614.998,611.3969999999999,609.518,612.996,610.6080000000001,614.846,615.732,611.7090000000001,613.172,612.804,614.183,615.701,616.2819999999999,613.654,,,,,,,,,,
555.0,2220.0,615.7919999999999,614.02,613.33,609.2919999999999,612.812,612.506,609.206,610.538,610.086,619.809,613.815,617.7330000000001,613.39,617.309,620.031,610.408,616.956,616.97,612.464,617.365,624.245,615.215,619.627,617.439,619.781,617.985,617.394,610.741,616.929,615.66,619.332,617.159,618.129,619.216,609.757,617.4,614.499,614.701,610.7719999999999,613.888,615.107,610.8009999999999,610.123,612.585,610.56,613.885,616.003,611.702,612.571,613.5930000000001,613.23,614.88,615.482,613.891,,,,,,,,,,
555.25,2221.0,615.288,613.66,613.107,608.991,613.349,611.341,608.811,610.754,610.07,620.57,614.327,617.817,613.553,616.745,619.238,610.226,616.14,616.977,612.914,616.539,623.813,614.618,618.9780000000001,616.059,620.0409999999999,617.706,618.49,611.883,618.235,615.882,618.957,616.443,617.011,618.736,609.914,616.563,614.28,614.533,610.832,614.577,614.678,610.405,610.311,613.276,609.758,615.122,615.312,611.354,613.501,613.184,613.362,614.721,616.3380000000001,613.677,,,,,,,,,,
555.5,2222.0,615.202,613.969,612.33,609.2819999999999,612.687,612.58,609.086,610.447,610.702,619.634,614.716,617.508,614.021,616.876,618.929,611.457,616.764,617.038,613.106,616.815,623.237,614.321,618.842,616.929,619.179,617.746,617.52,610.924,617.399,616.414,618.641,616.7,616.633,617.755,608.939,616.9209999999999,613.775,614.25,610.659,613.76,614.851,610.837,609.634,613.311,609.9540000000001,614.394,615.617,611.1709999999999,613.557,613.594,613.515,614.998,616.266,613.442,,,,,,,,,,
555.75,2223.0,615.408,612.54,612.102,609.0319999999999,612.145,612.158,609.125,610.05,610.427,618.884,614.962,617.3340000000001,613.9580000000001,616.9630000000001,617.651,610.976,615.626,616.414,613.809,616.0840000000001,622.934,614.518,618.273,616.387,618.1619999999999,617.722,618.135,611.225,616.605,615.496,619.424,616.26,616.36,616.9680000000001,609.044,615.673,613.335,613.646,610.6419999999999,614.215,614.61,609.9680000000001,608.6619999999999,613.035,609.361,613.911,616.099,611.504,612.759,613.36,613.161,614.694,616.095,612.828,,,,,,,,,,
556.0,2224.0,614.697,613.243,611.552,608.9680000000001,611.4159999999999,611.847,608.972,610.524,610.241,619.222,613.6080000000001,617.425,614.062,616.43,617.911,609.99,615.53,618.115,614.409,615.736,623.048,614.8969999999999,618.188,616.396,619.021,617.4069999999999,617.984,611.982,616.52,616.0980000000001,618.719,615.743,616.193,617.39,608.7819999999999,615.8430000000001,614.295,614.3330000000001,610.138,614.307,614.404,610.7080000000001,609.179,613.029,609.497,614.481,615.665,610.27,613.757,613.658,613.398,614.191,614.471,613.962,,,,,,,,,,
556.25,2225.0,615.4780000000001,612.4159999999999,611.641,608.944,611.736,611.4590000000001,609.286,610.186,609.904,618.8240000000001,614.797,616.6709999999999,614.896,616.484,617.762,610.13,615.185,617.125,612.906,615.609,623.408,614.847,617.885,616.6,620.226,616.844,616.935,611.837,616.957,616.716,617.035,615.75,616.495,616.911,609.766,615.854,614.034,614.377,610.487,614.057,614.365,610.721,609.797,612.975,608.852,615.825,615.154,611.764,612.759,613.474,613.0269999999999,614.271,614.491,613.7330000000001,,,,,,,,,,
556.5,2226.0,614.995,611.5830000000001,611.748,609.034,611.097,611.7330000000001,609.069,610.104,610.133,619.28,614.576,616.03,613.481,616.621,617.743,610.2869999999999,615.237,617.9830000000001,613.004,615.614,623.121,615.214,617.945,616.513,618.889,616.94,617.024,610.771,616.312,616.62,617.262,616.919,616.257,616.2769999999999,609.7080000000001,615.5319999999999,613.974,614.119,610.557,613.3380000000001,614.049,610.814,609.285,612.24,609.273,614.087,614.837,610.7090000000001,613.063,612.22,613.136,613.9540000000001,613.915,613.297,,,,,,,,,,
556.75,2227.0,614.378,612.452,612.366,609.249,611.587,612.512,609.102,609.8580000000001,610.0880000000001,619.1030000000001,614.24,617.619,614.069,616.492,617.018,610.1519999999999,616.523,617.96,613.221,615.741,623.3240000000001,614.865,616.929,615.116,618.731,616.693,616.961,612.411,615.823,616.727,616.711,615.977,615.3969999999999,616.823,609.0840000000001,615.8240000000001,614.225,614.226,611.203,614.308,613.663,610.854,609.258,612.4580000000001,608.7130000000001,614.089,614.869,611.205,613.294,612.682,613.086,613.8380000000001,613.804,612.832,,,,,,,,,,
557.0,2228.0,613.991,612.091,611.909,609.653,611.247,612.865,609.365,609.938,610.628,618.5790000000001,614.7080000000001,616.548,613.538,617.184,617.081,610.472,615.14,617.837,612.928,615.165,622.51,615.066,617.727,615.382,618.6990000000001,616.427,617.16,611.518,615.981,616.24,616.151,615.035,616.01,616.14,609.57,615.318,613.793,613.53,610.965,613.864,614.453,610.8340000000001,608.879,611.9069999999999,608.93,614.005,615.019,610.519,612.3330000000001,612.984,612.702,613.678,613.436,613.872,,,,,,,,,,
557.25,2229.0,614.453,612.383,611.349,609.387,610.788,612.589,609.056,609.937,610.961,618.368,614.814,616.566,613.146,616.078,617.78,610.298,614.044,617.7919999999999,613.058,615.298,623.1030000000001,615.155,617.36,615.3340000000001,618.379,616.984,617.484,611.4540000000001,615.9069999999999,616.364,616.043,615.563,615.5,616.086,608.879,613.734,614.311,614.044,611.803,613.797,613.89,610.625,609.33,612.476,608.143,613.4780000000001,614.981,610.7230000000001,612.063,612.732,613.318,614.2040000000001,612.797,613.144,,,,,,,,,,
557.5,2230.0,614.14,612.003,611.5840000000001,608.849,611.1659999999999,612.229,609.3240000000001,610.361,610.655,618.903,615.048,615.826,613.6030000000001,616.711,616.906,610.474,615.0930000000001,618.168,612.6659999999999,615.23,622.732,615.54,616.461,615.613,618.862,615.975,616.933,611.925,615.7080000000001,615.4209999999999,616.303,615.435,615.0319999999999,615.781,609.1519999999999,614.313,614.257,613.802,611.12,613.217,614.5409999999999,611.081,609.453,611.773,608.249,613.387,614.3330000000001,611.201,612.929,612.505,612.783,614.4069999999999,612.817,612.5319999999999,,,,,,,,,,
557.75,2231.0,613.508,611.871,611.372,609.457,611.913,611.936,608.9630000000001,610.048,610.643,619.864,614.773,616.378,613.059,617.021,616.7769999999999,609.811,615.5930000000001,617.573,612.987,615.35,622.231,615.5169999999999,616.621,614.609,618.538,616.969,616.971,612.224,616.061,616.062,615.4159999999999,615.7040000000001,616.435,615.269,609.22,614.0169999999999,614.85,613.306,611.1,612.87,613.438,610.5269999999999,608.839,611.664,608.011,612.966,613.9490000000001,610.523,612.638,611.96,613.086,614.873,613.311,612.817,,,,,,,,,,
558.0,2232.0,614.4209999999999,611.492,611.526,609.4830000000001,609.651,611.2280000000001,609.111,609.633,610.9259999999999,619.063,613.96,615.859,613.49,616.144,616.214,609.643,614.115,617.232,613.55,615.359,621.976,614.26,617.776,615.307,618.0269999999999,616.809,616.141,612.0269999999999,615.862,615.486,615.781,614.812,615.34,615.732,608.5740000000001,613.3919999999999,614.389,612.874,611.861,613.201,614.1419999999999,611.477,608.964,611.997,608.2180000000001,612.8290000000001,613.625,610.2280000000001,612.597,612.155,611.821,613.5319999999999,612.444,612.437,,,,,,,,,,
558.25,2233.0,614.068,611.4119999999999,610.3,609.507,610.455,611.992,608.445,609.4590000000001,610.665,619.956,614.035,614.39,613.2669999999999,616.248,616.217,610.14,614.677,616.436,613.837,615.015,622.41,615.263,615.785,614.2230000000001,618.447,616.2719999999999,616.249,612.765,615.207,615.086,614.868,615.6659999999999,615.145,614.378,608.769,613.177,614.28,612.928,611.754,613.116,613.217,610.98,608.866,610.3480000000001,608.293,612.413,614.137,610.205,613.321,612.7819999999999,613.4,614.113,612.47,613.5,,,,,,,,,,
558.5,2234.0,613.274,611.433,610.896,608.865,610.528,611.788,609.316,609.766,611.035,619.918,614.126,614.832,612.566,615.683,614.976,608.8340000000001,614.242,616.757,613.823,614.98,620.995,615.383,616.313,614.946,618.119,616.639,616.116,612.249,615.497,615.888,614.471,615.374,615.737,614.691,609.7040000000001,613.9780000000001,613.995,612.87,612.434,613.765,613.996,611.045,609.634,611.403,608.534,612.423,613.514,610.92,612.29,612.67,612.595,613.5419999999999,613.379,613.234,,,,,,,,,,
558.75,2235.0,612.914,610.51,610.891,609.3480000000001,610.289,611.695,609.082,608.681,610.231,620.0459999999999,613.5840000000001,614.132,613.184,614.914,615.235,609.922,613.601,615.994,613.112,614.486,619.996,613.382,614.969,613.995,615.694,615.971,615.448,611.893,614.143,613.134,614.203,614.543,612.911,613.5830000000001,608.7,612.52,613.312,611.691,611.308,612.85,612.869,611.354,609.889,610.175,608.2040000000001,612.038,612.9680000000001,609.803,611.736,612.66,612.225,612.961,613.535,612.896,608.97,,,,,,,,,
559.0,2236.0,613.605,610.934,610.672,609.644,610.419,610.936,609.313,608.879,609.955,620.864,613.804,612.953,612.635,614.97,615.3430000000001,608.9259999999999,613.779,616.553,612.932,614.418,618.4490000000001,614.227,614.615,613.944,615.049,616.087,614.513,611.785,613.745,612.7959999999999,613.435,614.67,613.432,613.206,608.7090000000001,611.612,613.4540000000001,611.94,611.977,611.634,612.861,611.281,609.6,610.4069999999999,607.643,611.0880000000001,611.6619999999999,609.9119999999999,612.3919999999999,613.145,612.612,612.707,613.555,612.561,609.39,,,,,,,,,
559.25,2237.0,612.889,611.98,610.931,609.03,610.422,611.123,608.996,609.107,610.148,621.1759999999999,614.494,613.977,613.5369999999999,615.248,614.486,608.8380000000001,613.998,615.436,613.5509999999999,614.53,619.13,614.702,614.706,613.424,615.0219999999999,615.814,615.138,610.687,613.455,612.591,612.883,614.07,613.563,613.687,608.519,612.303,612.698,611.373,611.6669999999999,612.795,612.4490000000001,611.369,609.132,610.165,608.077,611.159,611.82,609.697,611.761,612.738,611.803,613.6030000000001,612.698,611.923,609.682,,,,,,,,,
559.5,2238.0,613.811,610.601,611.106,608.558,610.585,611.677,608.599,609.2769999999999,610.189,622.251,614.1709999999999,613.288,613.433,614.994,614.953,609.379,614.025,615.548,613.386,613.846,619.316,614.064,614.388,612.945,614.8580000000001,615.5840000000001,614.961,611.773,613.705,612.462,613.02,613.161,613.661,613.22,608.649,611.706,612.474,611.12,612.406,611.825,613.034,611.25,610.2180000000001,610.552,607.27,611.187,611.66,608.979,612.5,612.83,611.932,612.117,613.3009999999999,611.809,609.5740000000001,,,,,,,,,
559.75,2239.0,613.643,610.33,610.5509999999999,608.55,610.781,611.683,608.0840000000001,608.3430000000001,609.345,621.557,613.4540000000001,613.888,613.944,615.276,615.508,609.648,613.47,615.661,613.378,613.681,619.679,614.472,614.094,613.489,614.513,615.311,614.604,610.867,613.7080000000001,612.373,613.5840000000001,614.351,614.195,613.857,609.24,612.278,612.0319999999999,610.34,612.039,612.212,612.759,610.553,609.691,610.695,608.087,611.097,611.831,609.712,611.57,612.3330000000001,611.5,612.749,613.555,612.222,609.1759999999999,,,,,,,,,
560.0,2240.0,614.3330000000001,610.32,610.5880000000001,609.0509999999999,610.323,611.435,608.4069999999999,608.616,610.757,621.2769999999999,613.5790000000001,613.951,613.679,614.6619999999999,614.633,608.6709999999999,613.8290000000001,614.7869999999999,613.03,612.823,618.7919999999999,614.368,613.94,613.823,613.953,616.47,614.179,611.014,613.822,612.607,613.505,613.9490000000001,613.2869999999999,613.101,608.616,611.674,612.3919999999999,610.57,612.514,611.556,612.026,611.2180000000001,608.864,610.35,607.511,610.967,610.95,609.692,612.4159999999999,612.621,612.311,612.059,612.974,611.74,609.543,,,,,,,,,
560.25,2241.0,615.158,612.799,609.9069999999999,608.634,611.034,608.795,608.399,608.123,608.867,616.278,611.618,613.4119999999999,614.136,614.1659999999999,613.295,611.681,615.31,612.879,610.955,612.247,618.265,613.524,614.215,611.189,612.462,614.362,611.898,609.8340000000001,613.302,609.48,613.331,612.21,613.253,612.1419999999999,609.364,609.64,613.511,611.254,611.995,610.427,612.911,609.36,609.013,609.996,607.835,609.755,609.461,609.5269999999999,611.75,610.214,612.8,610.545,613.726,611.861,610.139,,,,,,,,,
560.5,2242.0,615.27,613.077,610.3240000000001,608.939,610.724,608.496,608.252,608.5790000000001,608.868,617.001,612.085,613.07,614.1519999999999,614.003,613.0740000000001,610.039,616.189,612.8430000000001,610.936,612.055,617.533,614.589,614.305,609.813,612.486,614.471,612.385,609.361,613.139,610.341,613.706,611.882,613.129,612.729,609.604,610.365,613.184,611.84,612.115,611.1519999999999,612.066,609.636,609.5169999999999,610.1419999999999,607.871,609.965,609.0409999999999,610.1469999999999,611.812,610.139,614.5830000000001,610.071,613.556,611.011,610.3969999999999,,,,,,,,,
560.75,2243.0,615.765,613.05,609.8580000000001,608.314,611.114,609.047,608.742,608.607,608.432,616.428,611.265,613.476,612.599,614.285,612.118,611.4590000000001,615.9159999999999,612.035,610.476,611.9209999999999,617.669,614.64,613.409,611.486,612.379,614.073,611.625,610.513,613.222,609.901,613.7040000000001,611.612,613.149,612.182,609.217,610.433,612.65,611.3,611.631,610.877,611.648,609.46,609.02,609.8,607.743,609.119,609.057,609.451,611.337,609.53,613.139,610.276,614.595,610.595,610.639,,,,,,,,,
561.0,2244.0,615.905,613.3969999999999,609.509,608.317,610.819,608.9490000000001,608.903,609.224,608.312,615.938,611.398,613.322,613.121,613.395,612.563,610.887,616.03,612.432,610.757,611.669,617.4830000000001,614.175,612.877,611.114,611.997,614.077,612.7280000000001,610.686,612.8240000000001,610.143,614.373,611.497,613.323,613.097,609.653,609.55,612.2040000000001,611.844,611.06,610.87,611.716,609.405,609.365,611.065,607.875,609.769,609.46,610.285,611.035,609.923,612.682,611.016,614.663,610.744,610.456,,,,,,,,,
561.25,2245.0,614.955,613.675,610.261,608.2959999999999,610.511,608.84,607.7669999999999,608.207,608.107,617.186,611.3240000000001,613.621,613.192,613.889,613.087,610.2230000000001,615.707,612.467,611.236,612.249,617.873,614.555,613.18,611.3009999999999,612.414,614.32,612.206,610.716,614.246,609.5830000000001,614.059,612.418,612.568,613.012,609.024,610.956,612.36,611.626,611.135,611.4,611.748,610.202,609.523,610.058,608.4069999999999,609.622,609.477,609.808,610.668,609.388,613.742,609.606,615.137,610.28,610.16,,,,,,,,,
561.5,2246.0,616.401,614.0740000000001,610.117,608.696,610.731,607.696,608.898,609.428,608.948,616.476,611.989,613.325,612.569,614.732,613.148,611.007,617.238,613.012,611.448,612.09,618.326,615.855,613.381,611.3330000000001,612.067,613.653,611.581,610.3919999999999,614.592,610.279,615.786,611.68,613.241,612.236,609.05,610.1669999999999,613.303,610.9490000000001,612.0369999999999,611.6030000000001,611.8,609.428,609.619,610.764,608.432,609.0880000000001,609.021,610.5169999999999,611.071,609.502,612.476,610.2230000000001,614.153,611.48,610.04,,,,,,,,,
561.75,2247.0,616.3530000000001,613.173,610.46,608.362,613.932,608.453,608.871,608.965,608.513,617.2180000000001,612.535,613.263,612.288,614.305,614.203,611.3290000000001,616.559,612.8430000000001,610.913,611.633,620.641,615.482,612.837,611.418,613.185,613.649,612.61,610.747,614.182,609.534,615.42,611.886,614.342,612.634,609.061,610.151,612.568,612.57,611.355,610.747,612.117,610.242,609.823,610.707,608.7180000000001,609.764,609.503,609.977,610.634,610.116,613.578,610.119,614.423,611.028,609.446,,,,,,,,,
562.0,2248.0,616.023,612.7180000000001,609.765,608.1619999999999,610.884,608.195,607.952,608.257,608.3330000000001,617.611,611.923,613.698,612.317,614.95,613.78,610.934,616.258,613.5740000000001,610.681,613.0980000000001,620.418,615.2180000000001,612.84,611.102,612.516,614.393,612.216,610.43,614.37,610.254,615.875,611.95,614.2090000000001,612.275,609.613,609.962,612.85,612.165,611.373,611.007,612.112,609.65,609.401,610.586,608.67,609.445,608.889,610.314,610.995,609.336,612.347,610.637,613.632,611.075,610.23,,,,,,,,,
562.25,2249.0,617.099,612.6669999999999,609.961,608.043,611.653,608.656,608.2230000000001,608.6080000000001,608.264,617.784,611.961,614.0169999999999,612.073,614.828,613.119,611.938,616.143,613.111,611.189,612.849,619.889,614.747,611.63,611.557,612.414,614.644,611.864,611.054,614.034,610.089,616.5,612.14,614.2330000000001,612.356,609.178,609.901,612.946,611.744,611.362,610.903,612.071,610.245,611.325,610.83,608.238,609.4630000000001,608.612,609.972,610.956,610.442,612.915,609.698,615.5169999999999,612.221,609.715,,,,,,,,,
562.5,2250.0,616.597,613.045,610.643,607.745,610.758,608.616,608.674,608.139,608.9540000000001,616.631,611.981,613.487,612.6469999999999,613.996,614.048,612.222,616.595,613.507,611.406,612.502,620.194,614.576,612.6469999999999,611.906,612.682,614.596,612.286,610.776,614.826,609.069,617.2230000000001,611.641,614.766,613.401,609.9159999999999,610.211,612.32,611.689,611.193,611.623,611.81,609.719,609.086,610.276,608.035,609.93,609.387,610.731,611.193,609.925,613.261,610.023,613.964,610.974,609.672,,,,,,,,,
562.75,2251.0,616.627,613.545,610.285,608.651,610.836,608.309,607.961,608.5459999999999,608.523,618.0930000000001,611.841,613.549,612.258,614.599,613.895,612.286,616.2669999999999,613.005,611.895,611.752,619.7280000000001,614.866,612.193,610.6519999999999,613.123,615.335,612.722,611.227,615.283,609.39,615.883,611.457,614.876,612.986,608.444,610.4780000000001,612.381,612.327,610.427,611.476,612.467,609.852,609.923,609.773,608.246,609.9830000000001,610.207,610.111,611.9259999999999,609.8480000000001,612.96,609.655,613.992,612.6,609.743,,,,,,,,,
563.0,2252.0,616.715,612.817,609.994,607.707,611.5459999999999,607.683,608.508,608.638,608.369,617.214,612.624,613.7130000000001,611.09,614.3580000000001,614.304,612.553,616.1030000000001,614.066,611.715,613.013,621.104,615.336,611.901,611.299,612.134,613.766,612.491,610.4069999999999,615.314,609.3430000000001,616.625,614.02,614.7040000000001,613.58,609.461,610.639,611.865,611.24,610.981,610.634,612.571,609.623,608.719,610.654,608.464,609.744,609.508,609.974,611.479,609.495,612.428,610.621,614.3380000000001,612.201,610.15,,,,,,,,,
563.25,2253.0,617.266,613.602,609.411,608.068,610.987,608.461,608.149,608.648,607.2869999999999,617.172,611.753,613.789,611.867,614.589,613.9,613.031,616.89,614.073,612.279,612.264,620.693,614.555,611.9490000000001,611.224,612.948,614.1669999999999,611.93,610.615,614.553,608.716,616.85,611.737,615.0740000000001,613.611,608.711,610.856,611.3330000000001,611.8330000000001,610.85,610.764,612.295,610.232,609.806,610.361,608.68,610.384,609.5169999999999,610.32,610.759,608.742,612.732,609.93,614.289,611.625,610.625,,,,,,,,,
