TimesH,Frame,8,27,32,35,39,41,48,50,52,54,56,60,61,66,67,79,81,83,96,104,110,115,127,137,141,149,152,153,154,156,157,159,168,174,180,197,198,209,221,227,231,237,240,241,242,327,392,424
384.0,1536.0,609.957,609.155,608.737,609.461,610.031,610.053,609.982,610.721,610.184,608.503,609.9159999999999,609.232,611.1669999999999,609.359,610.675,608.893,610.469,609.173,612.49,609.101,609.977,609.879,609.559,608.9019999999999,610.192,608.948,612.1080000000001,615.722,611.085,613.229,610.511,610.32,613.53,610.561,614.1519999999999,610.6419999999999,611.184,610.26,608.89,612.847,610.812,611.735,609.852,609.181,612.7719999999999,,,
384.25,1537.0,609.326,609.418,608.5790000000001,608.475,610.222,610.8290000000001,609.809,610.143,610.008,609.528,609.081,608.84,611.6759999999999,608.589,610.817,608.6,609.922,609.092,611.747,609.442,610.236,608.569,609.571,608.5269999999999,609.0980000000001,608.476,611.3290000000001,616.021,610.773,613.972,610.656,609.3480000000001,613.009,610.67,614.545,610.686,610.961,610.2819999999999,609.018,611.904,611.24,611.763,609.436,609.694,612.83,,,
384.5,1538.0,609.424,609.274,608.3340000000001,608.991,610.165,610.2040000000001,609.91,610.54,610.61,609.498,609.606,609.906,610.68,608.861,610.2130000000001,608.508,610.319,609.073,611.999,608.294,610.33,608.582,609.508,607.731,610.439,608.8330000000001,611.57,616.076,610.817,613.76,610.137,610.275,612.936,608.9580000000001,614.219,611.188,610.28,610.678,608.41,612.678,610.7919999999999,611.811,609.742,609.16,613.1469999999999,,,
384.75,1539.0,609.0419999999999,609.697,608.556,609.32,610.214,609.861,609.887,609.4680000000001,611.102,609.401,609.297,608.322,611.105,608.429,610.887,608.7130000000001,609.399,609.4169999999999,611.547,608.339,609.87,608.164,609.744,608.146,610.452,608.739,611.159,617.576,611.547,613.564,610.202,609.9540000000001,613.122,609.1709999999999,614.17,610.9590000000001,609.52,610.026,609.205,613.149,609.9780000000001,612.191,609.121,608.919,613.27,,,
385.0,1540.0,609.396,609.217,607.7080000000001,609.2090000000001,610.172,610.077,609.683,610.222,610.386,608.72,609.961,609.621,610.53,609.391,610.946,608.2919999999999,609.471,609.644,612.319,609.783,610.0740000000001,609.496,609.67,609.1080000000001,609.942,609.0219999999999,611.828,617.336,611.79,614.005,610.145,610.679,613.7130000000001,610.669,614.6,611.086,610.2819999999999,611.4580000000001,609.0319999999999,612.5,610.779,613.0459999999999,610.388,609.472,613.597,,,
385.25,1541.0,609.69,609.62,609.518,609.4630000000001,609.8919999999999,610.686,609.4590000000001,610.979,610.6990000000001,609.39,610.129,608.726,611.134,608.967,611.139,608.538,610.4,609.401,612.438,609.5930000000001,609.945,608.3969999999999,609.6030000000001,609.2230000000001,609.535,608.4259999999999,613.048,617.987,612.383,614.134,610.432,610.504,614.273,610.605,615.1419999999999,611.7719999999999,610.971,610.637,608.876,612.952,611.433,612.2180000000001,610.446,608.952,614.7959999999999,,,
385.5,1542.0,609.5269999999999,609.129,608.146,609.656,610.509,612.352,609.702,609.7909999999999,610.578,608.997,609.573,609.247,610.681,609.211,610.289,608.651,609.8009999999999,609.794,612.435,609.141,609.9540000000001,609.694,609.795,608.871,610.607,608.69,613.689,617.505,612.835,614.9630000000001,611.3330000000001,610.966,614.0369999999999,610.414,614.661,611.99,610.961,612.731,609.624,612.8290000000001,610.817,613.896,610.935,609.539,614.9209999999999,,,
385.75,1543.0,608.994,610.019,608.828,610.871,610.769,612.09,610.02,611.188,610.675,609.8,609.57,609.375,611.991,609.665,610.687,608.814,609.95,609.186,612.844,610.15,610.836,609.281,609.499,608.981,609.7819999999999,608.812,614.29,619.03,614.453,614.616,611.156,611.904,614.247,611.448,614.7280000000001,612.755,610.825,612.808,609.849,612.987,611.6759999999999,613.673,611.4,610.797,614.92,,,
386.0,1544.0,609.254,609.965,608.586,609.636,610.891,611.194,609.863,610.548,609.993,610.4780000000001,609.195,609.384,610.95,609.405,611.21,608.533,610.06,609.387,612.377,609.352,610.196,609.0930000000001,610.253,609.248,610.461,609.072,614.944,618.9,614.131,615.077,612.509,612.828,615.304,611.5,616.185,613.323,611.981,612.693,610.3969999999999,612.96,611.967,614.613,611.749,610.029,615.054,,,
386.25,1545.0,609.238,610.5459999999999,608.278,610.237,610.668,612.5790000000001,611.165,611.114,610.586,609.976,609.1669999999999,608.953,611.755,609.239,610.779,608.179,610.064,609.745,612.099,609.153,609.665,609.8,611.009,608.636,611.275,608.885,615.722,619.586,614.896,616.151,612.21,612.901,615.262,612.2869999999999,615.466,613.178,612.201,613.966,609.528,612.46,611.484,614.658,612.259,609.5509999999999,615.809,,,
386.5,1546.0,610.018,609.411,608.045,610.703,610.77,612.211,610.664,610.5419999999999,610.895,609.472,609.185,609.075,611.817,609.082,611.508,608.932,609.216,609.234,612.695,608.739,610.6519999999999,610.0830000000001,610.586,608.993,610.852,608.812,617.145,619.0419999999999,614.465,616.8330000000001,613.206,612.939,615.335,611.491,615.625,613.691,611.566,614.55,610.474,613.163,611.327,615.472,613.1669999999999,609.419,614.896,,,
386.75,1547.0,608.883,610.68,608.613,609.715,610.909,612.345,611.922,609.6080000000001,611.266,609.7040000000001,609.163,609.1569999999999,611.707,609.544,610.09,608.261,610.4780000000001,609.489,612.944,609.756,610.106,610.059,610.039,609.064,610.448,609.521,617.07,619.582,615.196,615.195,612.432,612.786,614.77,611.868,615.864,613.5169999999999,612.33,615.067,609.775,612.6659999999999,611.508,615.909,612.872,610.768,616.175,,,
387.0,1548.0,610.23,610.646,607.9590000000001,610.465,611.318,613.089,611.756,610.323,611.344,611.686,610.388,609.6080000000001,611.998,609.715,610.342,608.549,610.749,609.314,613.359,609.879,610.736,610.211,609.859,609.238,610.977,608.943,617.721,619.273,613.972,614.9590000000001,612.8330000000001,613.655,615.076,611.335,615.753,613.781,612.193,614.545,610.111,612.048,611.849,615.281,612.586,610.011,616.4,,,
387.25,1549.0,609.4209999999999,610.531,608.86,610.1619999999999,610.411,612.9540000000001,611.4,610.0219999999999,611.641,609.609,609.244,609.023,612.1669999999999,610.2180000000001,610.865,609.076,610.352,609.0,613.061,609.3,610.121,609.888,610.453,609.596,611.155,608.252,617.2280000000001,618.743,615.087,615.16,612.8290000000001,612.425,614.4490000000001,611.8009999999999,615.67,614.025,612.052,614.335,611.393,611.805,611.74,615.577,612.712,610.371,615.191,,,
387.5,1550.0,610.205,611.0880000000001,608.053,610.216,610.435,613.311,612.005,610.424,611.427,609.9159999999999,609.793,609.408,612.335,609.971,610.946,609.717,610.636,609.7080000000001,612.359,609.214,609.9209999999999,610.591,610.224,609.323,610.283,608.6,616.683,618.467,614.448,614.605,611.846,613.472,613.8340000000001,610.6030000000001,615.637,613.538,611.467,613.901,610.7959999999999,611.563,611.999,615.651,612.619,611.034,616.456,,,
387.75,1551.0,609.363,610.2230000000001,608.442,610.242,610.681,613.73,612.41,610.3480000000001,612.052,611.79,609.776,609.651,612.389,609.734,610.321,608.644,610.8580000000001,609.675,613.31,609.362,610.3430000000001,609.732,610.565,608.83,611.314,608.554,616.346,618.645,615.09,614.515,612.491,613.904,613.879,610.785,616.043,614.286,611.11,614.038,610.37,612.054,611.827,615.117,612.61,609.747,615.378,,,
388.0,1552.0,609.361,611.035,609.175,610.531,610.375,613.479,611.828,610.445,611.246,610.2230000000001,609.856,608.891,612.086,610.1669999999999,609.7919999999999,608.612,610.427,608.989,613.207,608.98,610.082,610.46,611.2330000000001,608.703,611.141,608.7130000000001,616.2,617.706,614.332,614.621,611.855,612.913,614.389,610.518,614.831,613.073,611.068,613.725,610.55,611.128,612.122,614.597,612.216,610.373,614.645,,,
388.25,1553.0,609.404,610.687,609.465,610.293,611.155,613.619,611.566,610.789,611.075,609.71,610.314,609.401,611.536,609.944,609.638,610.011,610.967,609.58,612.316,608.785,611.352,610.087,610.581,608.877,610.681,607.675,615.967,618.047,613.989,613.868,610.799,612.27,613.302,611.048,615.033,612.15,610.545,613.975,610.18,611.388,611.49,614.186,612.222,610.1419999999999,614.835,,,
388.5,1554.0,608.942,610.9019999999999,609.268,609.4019999999999,610.802,613.252,611.68,610.127,610.61,609.427,609.992,609.2669999999999,611.257,608.878,610.687,609.832,611.235,609.026,613.06,609.16,610.5509999999999,610.029,610.806,609.256,611.1419999999999,608.5269999999999,615.424,616.841,613.36,614.5459999999999,611.119,612.68,613.008,611.082,614.386,612.315,610.991,613.169,609.494,610.813,610.619,614.186,612.062,610.19,614.4069999999999,,,
388.75,1555.0,609.536,611.335,609.273,610.442,609.977,613.849,612.286,610.317,610.9259999999999,609.604,609.984,608.9119999999999,612.08,609.21,608.942,610.0369999999999,610.937,609.511,611.988,608.214,610.566,609.898,610.217,607.886,611.113,608.488,615.201,616.518,614.036,613.7040000000001,610.753,612.9119999999999,613.55,609.928,614.186,613.185,610.971,612.665,610.555,610.7719999999999,611.219,614.159,611.2330000000001,609.452,613.878,,,
389.0,1556.0,609.054,610.0790000000001,610.067,610.0930000000001,610.512,614.205,611.8,609.702,611.315,609.42,610.288,609.057,610.95,609.075,609.234,610.385,610.365,609.434,612.872,608.995,610.944,609.649,610.077,608.5790000000001,610.9680000000001,608.493,615.36,616.133,613.442,612.6569999999999,610.624,612.097,612.813,610.243,613.747,612.554,611.3340000000001,613.082,610.256,610.803,611.274,613.903,611.748,609.252,613.9259999999999,,,
389.25,1557.0,608.74,610.293,609.336,610.307,610.883,613.337,612.151,609.404,611.67,609.694,610.1569999999999,609.423,611.229,609.7280000000001,610.029,609.643,610.378,609.379,612.687,608.9069999999999,609.396,609.7669999999999,610.861,609.207,610.265,608.214,615.056,616.0169999999999,613.113,612.955,611.133,612.227,613.018,609.947,614.227,612.321,610.33,612.729,609.847,610.0459999999999,610.9580000000001,614.153,612.319,609.507,615.399,,,
389.5,1558.0,609.564,610.182,609.905,610.307,609.778,613.823,611.475,610.191,611.262,609.92,609.612,609.064,611.731,608.8330000000001,609.381,610.674,610.2090000000001,610.434,613.242,608.592,610.164,609.328,610.605,608.2669999999999,610.4540000000001,608.577,615.115,615.918,612.5459999999999,612.195,610.896,612.3580000000001,612.212,610.06,614.021,611.611,610.677,612.785,609.9580000000001,610.696,611.575,613.793,611.263,609.753,614.4630000000001,610.2959999999999,,
389.75,1559.0,609.064,610.252,610.011,610.028,610.918,613.982,611.29,609.524,611.494,610.0319999999999,610.0369999999999,609.342,611.443,609.274,609.281,610.12,609.975,609.422,612.156,608.3969999999999,609.6990000000001,609.115,609.783,608.276,609.766,608.871,614.0930000000001,615.507,613.2230000000001,612.5169999999999,609.937,612.476,611.967,609.909,613.414,611.203,610.8340000000001,611.965,609.81,609.562,610.51,612.758,611.553,609.33,614.036,610.191,,
390.0,1560.0,609.32,610.2330000000001,609.395,609.341,610.012,614.0319999999999,612.347,610.141,610.701,609.715,610.861,608.994,611.023,608.446,608.9830000000001,610.828,610.964,609.548,611.659,608.807,609.38,608.2919999999999,609.8240000000001,608.8969999999999,610.279,608.205,614.487,614.221,613.299,612.327,610.197,611.744,611.519,609.7819999999999,613.362,611.941,609.8340000000001,612.308,609.393,609.774,610.543,612.81,610.427,608.805,613.312,610.155,,
390.25,1561.0,608.845,609.445,609.813,608.42,609.4580000000001,614.164,611.071,609.992,610.688,609.5419999999999,609.815,609.511,611.5980000000001,608.382,609.16,611.552,609.783,609.447,612.447,608.123,609.707,608.803,609.3430000000001,609.065,609.765,608.311,613.487,613.875,612.0509999999999,611.53,610.2090000000001,611.193,611.862,610.202,612.547,611.553,609.316,612.502,609.165,610.0369999999999,610.818,611.964,611.135,609.558,612.969,610.121,,
390.5,1562.0,608.989,609.693,609.396,609.034,609.697,612.216,610.934,609.499,610.673,609.678,609.803,608.9590000000001,610.556,609.183,608.749,610.9119999999999,609.981,609.76,610.909,608.264,609.628,608.56,609.203,608.72,609.375,608.388,612.664,612.985,611.679,611.831,610.181,611.225,611.2669999999999,610.573,611.961,611.631,609.8480000000001,611.543,609.373,610.1030000000001,610.106,612.622,610.658,609.246,612.7719999999999,609.966,,
390.75,1563.0,608.914,609.5319999999999,609.865,609.0,609.258,613.961,610.132,609.3,610.107,608.5790000000001,608.939,609.385,611.315,608.693,608.74,611.195,610.591,609.627,610.731,608.253,608.955,608.639,608.969,608.914,609.368,607.2959999999999,613.316,613.4590000000001,611.453,611.259,610.061,610.979,611.448,609.184,611.547,611.325,611.4580000000001,611.105,609.0930000000001,609.17,609.866,612.072,610.187,608.914,612.703,609.6619999999999,,
391.0,1564.0,608.9019999999999,609.317,609.462,609.562,609.653,613.7819999999999,610.536,608.821,609.8919999999999,608.592,610.0319999999999,608.409,611.1469999999999,608.81,609.085,610.496,610.268,609.149,610.758,608.1569999999999,609.74,608.649,609.543,607.316,609.694,608.229,613.2280000000001,613.34,611.506,611.309,609.2090000000001,611.507,611.262,609.477,611.09,611.148,609.411,611.396,608.919,609.3330000000001,610.528,611.543,610.476,609.1,612.691,609.927,,
391.25,1565.0,609.0319999999999,609.508,609.8330000000001,609.766,609.2040000000001,613.79,610.189,609.482,609.331,609.118,609.943,609.323,611.2769999999999,608.486,609.165,610.9830000000001,610.382,610.125,610.819,608.0840000000001,608.672,608.768,608.91,608.457,609.4580000000001,607.738,613.559,613.069,611.724,611.347,609.559,610.757,610.977,609.617,612.3,610.573,609.241,611.622,608.654,609.748,610.198,612.184,612.058,608.8430000000001,612.289,609.813,,
391.5,1566.0,609.265,609.187,608.871,608.819,609.057,613.849,609.758,608.788,609.893,609.581,609.999,608.89,611.207,608.087,608.977,611.011,609.866,610.101,611.306,607.41,608.808,607.979,609.395,608.253,608.837,607.741,612.741,612.189,611.357,610.997,609.669,611.1519999999999,610.915,610.659,610.219,610.384,609.2280000000001,610.905,608.932,609.948,610.317,612.299,610.519,608.9680000000001,611.512,609.446,,
391.75,1567.0,608.77,609.423,608.81,608.67,609.55,613.298,610.196,608.859,610.504,609.124,609.976,609.472,610.7909999999999,607.855,609.2,611.363,610.503,609.326,610.304,608.42,608.974,608.401,609.371,608.52,609.456,608.076,612.5319999999999,612.342,611.688,610.655,609.2869999999999,610.398,611.156,609.552,610.089,610.172,608.847,610.779,609.221,609.9169999999999,610.39,611.388,610.0369999999999,608.6519999999999,611.56,609.511,,
392.0,1568.0,609.0169999999999,609.078,609.705,609.438,609.1709999999999,612.945,609.901,609.172,609.269,609.026,609.7959999999999,609.1659999999999,610.967,607.923,609.1659999999999,611.524,610.614,609.4169999999999,610.474,607.509,608.775,609.155,608.631,607.932,609.799,608.143,612.3430000000001,612.001,610.696,610.071,610.297,610.702,610.3240000000001,609.2959999999999,610.436,609.891,609.013,610.184,608.487,609.4730000000001,610.969,611.21,610.68,608.805,610.212,609.779,,
392.25,1569.0,609.045,608.985,608.575,609.236,609.755,613.423,609.668,608.822,609.178,609.396,609.691,609.4730000000001,610.536,608.8290000000001,609.161,612.623,610.04,609.56,610.304,608.492,608.894,608.59,608.616,608.694,608.746,607.79,611.774,611.08,610.42,611.097,608.976,610.378,610.184,609.51,610.7669999999999,610.256,609.12,610.371,608.881,609.332,610.854,610.948,609.9169999999999,609.131,611.371,609.499,,
392.5,1570.0,609.023,609.5509999999999,609.623,609.408,608.8580000000001,612.403,609.692,608.903,608.985,609.661,609.648,609.442,610.62,608.313,609.264,611.425,610.4730000000001,609.717,610.571,608.274,608.7909999999999,608.365,608.101,608.589,608.601,607.798,611.404,611.409,611.09,610.624,609.391,610.067,610.306,609.247,609.881,609.836,609.222,611.0980000000001,608.144,609.4069999999999,610.0930000000001,611.247,610.158,609.342,610.944,609.143,,
392.75,1571.0,609.773,608.953,608.812,609.061,609.8,612.561,609.6709999999999,609.149,609.669,609.638,610.453,609.299,610.42,608.846,608.712,612.278,609.613,609.534,610.038,607.617,609.043,608.4119999999999,608.24,608.556,608.852,607.827,611.761,610.889,611.396,610.399,609.323,610.155,609.61,609.068,610.589,609.396,608.8580000000001,610.561,608.694,609.9209999999999,610.939,610.085,609.738,608.71,610.4730000000001,609.261,,
393.0,1572.0,609.01,608.771,608.606,609.519,609.73,611.611,609.7909999999999,608.749,609.2909999999999,609.2090000000001,609.979,609.31,610.486,608.67,608.881,611.965,610.594,608.814,609.752,607.7959999999999,608.5269999999999,607.991,608.388,608.882,609.322,607.98,611.506,611.84,611.484,610.413,609.04,609.941,609.55,609.201,610.83,609.455,608.957,610.008,608.275,609.738,611.5740000000001,610.394,609.447,608.969,610.457,609.03,,
393.25,1573.0,609.761,608.023,609.3340000000001,609.2919999999999,609.1030000000001,612.573,609.479,608.675,609.929,609.405,609.832,609.604,610.194,608.969,609.16,611.6,609.979,608.81,610.413,607.516,608.668,608.048,608.4540000000001,608.7919999999999,608.725,607.906,611.467,611.325,610.611,609.67,608.94,610.104,609.342,609.241,609.5930000000001,609.342,608.96,610.448,608.806,609.413,610.089,610.738,609.731,608.438,610.014,608.9830000000001,,
393.5,1574.0,609.47,608.625,609.128,608.302,610.16,612.0980000000001,610.379,609.119,610.438,609.929,609.564,609.067,610.047,608.881,608.429,612.469,609.815,609.9019999999999,609.236,608.047,608.599,608.163,608.526,607.6759999999999,608.403,607.082,611.177,610.697,610.438,610.377,608.582,609.325,608.864,608.232,609.935,608.455,608.731,610.123,608.2180000000001,609.311,610.512,609.749,608.879,608.4159999999999,610.187,608.601,,
393.75,1575.0,609.049,608.606,608.561,608.8,608.908,611.112,609.509,608.601,608.736,609.104,609.664,609.868,609.793,607.934,608.964,612.067,610.254,609.4119999999999,609.7180000000001,607.179,608.775,608.317,607.746,608.5419999999999,608.372,607.244,610.4540000000001,610.545,610.114,609.688,608.4209999999999,608.832,608.894,608.26,609.703,609.161,608.715,609.859,608.654,609.805,609.929,609.193,608.7959999999999,608.026,609.6030000000001,608.697,,
394.0,1576.0,610.316,607.92,609.697,608.384,609.006,612.173,608.995,608.394,609.248,608.706,609.831,609.55,610.111,608.484,608.746,612.035,610.336,609.8530000000001,608.685,607.943,608.112,608.766,608.015,608.2040000000001,608.597,607.692,610.861,611.016,609.828,609.062,608.955,609.377,609.033,608.38,610.028,609.646,608.646,609.232,608.174,609.437,611.0409999999999,610.25,609.087,608.486,609.6569999999999,608.573,,
394.25,1577.0,608.967,608.521,609.485,608.365,609.46,611.7090000000001,608.903,609.2090000000001,609.4590000000001,610.207,609.414,608.755,610.3480000000001,608.33,608.802,611.9580000000001,610.462,609.06,609.224,608.385,608.685,608.181,608.555,608.5980000000001,607.938,608.14,610.766,610.149,610.049,610.173,608.927,609.036,609.4159999999999,608.906,609.5419999999999,609.056,608.784,609.299,608.49,609.697,610.484,610.154,608.7180000000001,608.03,609.84,609.07,,
394.5,1578.0,608.98,608.285,608.909,608.06,608.8340000000001,611.556,608.627,608.998,609.346,609.4209999999999,610.196,609.1519999999999,609.457,608.1659999999999,608.685,612.089,610.6,608.679,608.577,608.17,608.371,608.053,608.742,608.864,608.122,607.901,610.562,609.9259999999999,610.104,609.7180000000001,608.325,609.427,609.135,608.818,608.9780000000001,609.172,609.08,609.227,608.248,609.815,610.868,610.481,608.91,608.059,610.025,608.837,,
394.75,1579.0,609.53,608.716,608.5930000000001,608.898,609.744,611.722,609.125,608.879,609.2869999999999,609.586,609.498,609.2090000000001,610.56,608.125,608.9119999999999,612.6659999999999,609.711,608.994,609.462,608.168,608.48,608.575,608.335,608.3330000000001,607.936,607.811,610.359,610.143,609.6990000000001,609.202,608.571,609.012,609.498,608.398,608.81,609.094,608.539,609.179,608.118,610.406,610.904,609.555,608.612,608.347,609.4730000000001,608.523,,
395.0,1580.0,608.8240000000001,608.453,608.636,608.763,609.39,611.904,609.53,608.006,609.148,609.904,610.011,609.099,610.0419999999999,608.764,609.544,612.688,609.63,609.452,609.062,608.696,608.9780000000001,608.558,608.601,608.1990000000001,608.372,607.415,610.9580000000001,609.866,609.706,609.238,608.816,608.932,608.442,608.961,609.627,608.964,608.932,609.4169999999999,607.758,610.12,610.262,609.776,608.946,608.279,609.376,608.826,608.808,
395.25,1581.0,609.325,607.765,608.444,608.396,609.451,610.752,609.056,608.813,609.393,609.658,609.525,609.22,610.4680000000001,608.003,608.9590000000001,612.075,609.224,609.1619999999999,608.786,608.249,608.331,608.76,608.808,608.12,608.448,607.3,610.487,608.424,609.875,609.937,608.595,609.69,608.957,608.957,608.159,608.0740000000001,609.2669999999999,609.052,607.4680000000001,610.793,610.509,609.74,608.49,608.528,609.681,608.788,608.177,
395.5,1582.0,609.2719999999999,608.695,608.4119999999999,608.711,609.692,611.07,608.802,607.803,609.799,609.278,609.884,608.755,610.0840000000001,608.024,608.619,612.356,610.14,608.89,609.111,609.054,608.2959999999999,607.786,608.915,608.491,608.72,607.746,610.1469999999999,609.4580000000001,609.385,608.4540000000001,607.918,608.3240000000001,608.911,608.391,609.485,608.021,609.443,609.015,607.844,609.805,609.908,608.95,609.077,607.828,608.499,608.729,608.653,
395.75,1583.0,608.701,608.403,608.075,608.3480000000001,609.485,610.621,608.369,608.503,608.7719999999999,609.639,610.076,609.135,609.919,607.619,608.5409999999999,612.268,609.4019999999999,608.511,608.262,608.422,607.867,608.378,608.11,608.1619999999999,608.058,607.987,610.064,608.9540000000001,609.123,610.064,608.367,609.773,609.11,608.3330000000001,609.013,608.4209999999999,609.131,608.998,607.757,609.686,610.79,609.736,607.734,608.19,608.866,608.5930000000001,608.677,
396.0,1584.0,608.207,607.678,608.499,608.437,609.4069999999999,610.882,608.703,609.17,608.211,609.2,609.766,609.749,609.592,608.344,608.69,611.889,609.4209999999999,608.758,609.1,607.842,608.352,607.673,608.499,608.008,607.8969999999999,607.736,609.433,609.601,609.327,609.311,608.638,608.399,608.368,608.798,609.139,608.0369999999999,608.895,609.543,607.938,609.618,610.131,609.899,608.061,608.187,609.47,608.316,,
396.25,1585.0,608.867,608.244,608.274,608.639,609.857,610.117,609.196,608.997,608.72,609.9580000000001,609.9169999999999,609.205,609.192,608.011,607.999,610.919,609.702,608.462,608.817,608.836,607.66,608.0790000000001,608.038,608.706,607.908,608.497,609.996,609.375,609.09,609.075,608.2090000000001,608.069,608.482,608.49,608.389,608.613,609.183,608.3290000000001,607.424,610.93,610.47,609.099,607.967,607.861,609.3290000000001,608.504,608.062,607.548
396.5,1586.0,609.639,608.595,607.856,607.702,609.6569999999999,610.721,608.794,608.38,608.859,609.132,609.562,609.328,609.246,608.933,608.977,611.4019999999999,609.975,608.64,608.489,608.819,608.0880000000001,607.924,608.359,608.2769999999999,608.316,608.411,609.307,608.922,609.506,609.308,608.411,608.118,608.131,608.0790000000001,608.811,608.107,608.964,608.385,607.727,609.982,610.2719999999999,608.97,608.935,607.067,609.269,608.686,609.034,607.544
396.75,1587.0,609.388,608.229,608.71,609.023,609.34,610.536,608.481,608.4630000000001,609.519,608.732,610.097,609.319,610.09,608.253,608.278,611.753,609.845,608.879,607.701,608.396,608.1759999999999,608.7080000000001,608.109,608.4540000000001,607.847,607.95,609.827,609.531,609.765,609.9069999999999,608.132,608.311,609.1759999999999,608.4169999999999,608.354,608.432,609.373,608.4,608.628,610.048,610.3,609.144,608.361,608.163,608.7669999999999,607.922,608.314,608.44
397.0,1588.0,609.193,607.13,608.587,608.061,609.2080000000001,609.609,607.736,608.09,609.75,609.437,609.322,609.85,609.6,608.122,608.201,611.749,609.799,608.857,608.7280000000001,608.304,607.946,608.494,608.466,608.395,608.423,607.545,608.925,608.691,608.705,608.635,608.5980000000001,608.875,608.822,607.377,609.689,608.126,609.269,608.101,607.189,610.497,610.023,608.596,608.681,608.121,608.455,608.746,608.5740000000001,607.956
397.25,1589.0,608.813,607.96,608.188,608.799,609.387,610.255,608.63,608.5980000000001,608.966,609.061,609.241,609.372,609.6469999999999,607.4780000000001,608.509,611.59,610.318,608.499,607.306,608.577,607.715,608.621,608.249,608.409,607.852,607.73,608.962,609.255,609.422,608.219,608.814,607.979,608.183,608.156,608.531,608.2819999999999,609.645,607.988,607.888,611.158,610.251,608.773,608.072,608.006,608.878,607.319,608.974,607.849
