TimesH,Frame,2,4,6,8,12,14,20,27,31,32,33,34,36,37,38,41,42,44,45,52,53,54,55,56,57,59,61,62,63,65,66,68,79,80,81,84,92,94,98,99,101,105,106,108,109,111,113,127,129,131,134,135,137,140,161,162,167,178,180,182,183,184,186,187,189,190,192,198,199,200,201,204,205,212,213,214,217,218,219,220,223,233,238,240,248,249,250,253,254,255,256,259,263,268,269,271,274,276,279,280,283,286,426,427,509,576,582,595,604,616,639,667,678,685,747,774
553.0,2212.0,613.524,610.909,608.6990000000001,610.867,610.225,609.84,610.293,611.132,613.2719999999999,610.778,613.275,611.193,608.943,612.464,609.271,612.609,610.501,612.928,610.446,608.602,611.645,608.618,609.928,610.668,608.547,611.741,609.648,609.105,612.227,608.673,609.467,611.7280000000001,610.256,610.381,610.395,611.528,611.372,610.012,611.369,610.071,609.9780000000001,610.996,610.068,609.635,609.446,614.9780000000001,612.003,608.729,610.124,609.5980000000001,608.445,609.299,608.462,608.866,608.144,608.015,608.901,613.496,610.686,612.89,610.235,609.986,607.655,608.368,612.967,609.637,611.632,609.2669999999999,609.831,609.748,608.611,609.099,611.8,611.21,610.415,609.257,610.15,612.363,609.553,611.0840000000001,609.502,609.815,609.535,608.414,610.326,610.394,611.089,610.939,610.5,611.396,608.817,611.1619999999999,609.198,609.931,608.886,612.164,610.712,610.8290000000001,612.219,610.453,608.773,610.776,,,,,,,,,,,,,,
553.25,2213.0,613.786,611.427,609.133,611.528,610.067,609.663,611.37,612.17,613.884,610.78,613.095,611.687,609.573,611.212,609.349,612.673,610.41,612.575,610.369,608.169,610.97,608.488,610.435,610.115,609.4159999999999,611.309,609.661,609.524,612.15,608.9580000000001,609.936,611.76,610.121,611.056,610.43,611.044,611.424,610.422,611.445,609.953,609.4209999999999,611.934,609.67,609.7090000000001,610.433,614.467,612.13,609.502,609.74,609.9580000000001,607.909,609.564,608.712,608.732,608.581,608.1659999999999,609.049,614.23,609.578,612.946,610.11,610.045,608.28,608.409,612.991,609.8340000000001,611.987,609.258,609.474,609.229,609.688,609.013,611.627,610.075,610.614,610.237,611.212,612.118,609.9119999999999,611.196,609.271,610.164,608.563,608.591,610.314,610.205,610.597,610.683,610.601,611.0740000000001,609.094,611.203,608.695,611.1709999999999,609.149,610.811,611.364,610.883,612.62,610.937,609.241,610.859,,,,,,,,,,,,,,
553.5,2214.0,613.524,611.613,608.702,611.879,610.354,609.529,610.578,611.891,614.0740000000001,611.331,613.519,611.309,608.924,611.306,609.092,613.065,611.729,612.864,611.115,609.07,611.129,609.048,610.577,610.393,608.903,611.5840000000001,610.635,609.554,612.707,608.778,609.9019999999999,612.29,610.534,610.439,610.865,610.37,612.761,609.688,611.314,609.9069999999999,609.854,612.0830000000001,609.503,609.8380000000001,610.337,614.283,612.784,609.069,609.117,609.3480000000001,607.395,608.96,608.332,608.691,608.488,608.956,608.742,614.355,609.0830000000001,614.0980000000001,611.313,610.762,608.021,608.43,613.4580000000001,609.972,611.774,609.128,609.09,609.364,609.3969999999999,609.803,612.066,610.59,611.125,609.525,610.6619999999999,612.508,609.55,611.887,610.0830000000001,609.828,608.766,609.087,610.317,609.8240000000001,611.744,610.83,611.271,611.7869999999999,608.711,611.938,609.062,610.173,608.494,611.13,611.189,611.451,612.955,611.717,608.456,611.337,,,,,,,,,,,,,,
553.75,2215.0,614.226,612.492,609.216,612.636,609.797,610.466,611.836,611.736,614.673,611.1080000000001,613.6519999999999,611.4680000000001,608.415,611.64,608.951,612.95,611.395,613.398,611.25,608.172,610.757,609.014,610.5509999999999,610.999,609.225,612.055,611.446,609.751,613.8380000000001,609.794,609.059,611.206,610.794,610.4630000000001,611.2769999999999,611.986,612.672,610.661,611.556,610.399,609.69,611.716,609.566,609.519,609.59,614.183,613.253,609.2180000000001,610.352,609.57,607.805,609.763,608.453,608.955,608.073,609.442,608.564,614.2080000000001,610.0409999999999,613.265,610.153,610.4209999999999,607.759,608.818,613.254,609.6,612.552,609.224,609.72,609.762,610.263,608.599,612.125,611.42,610.771,609.975,611.685,612.22,609.427,612.7180000000001,610.101,610.049,608.9780000000001,607.68,610.355,610.744,610.741,611.592,611.161,611.307,609.592,611.999,609.361,610.494,608.937,611.1669999999999,611.712,610.972,613.112,611.918,609.49,610.871,,,,,,,,,,,,,,
554.0,2216.0,614.0740000000001,612.855,608.871,612.415,610.294,610.231,611.431,611.3919999999999,615.413,611.911,613.361,611.385,608.645,611.967,608.899,612.645,611.6469999999999,612.549,609.986,609.271,611.217,609.216,610.451,610.35,609.2090000000001,611.616,611.121,609.9209999999999,614.241,610.239,609.879,611.401,610.554,611.165,610.49,611.42,612.575,610.451,611.116,610.526,610.058,612.248,609.997,609.2180000000001,609.753,615.461,613.79,608.868,610.269,608.979,608.21,609.5840000000001,609.021,608.78,609.44,608.684,608.716,614.589,609.661,614.587,610.985,610.2769999999999,607.911,607.7090000000001,614.283,609.722,612.74,608.925,609.649,610.344,609.712,609.091,611.933,611.198,611.17,609.514,610.631,612.419,610.197,612.798,609.099,610.1659999999999,609.1419999999999,607.989,609.756,610.174,611.512,611.289,611.321,611.604,609.129,611.2819999999999,608.3919999999999,610.6030000000001,609.5930000000001,610.533,610.9019999999999,611.5,612.609,611.395,609.3240000000001,610.415,,,,,,,,,,,,,,
554.25,2217.0,613.6569999999999,612.989,608.91,612.846,610.466,610.258,611.9069999999999,612.02,616.262,611.501,613.835,610.948,609.318,610.886,607.764,613.232,611.764,612.207,610.877,608.839,611.374,608.439,610.116,610.629,609.193,611.628,611.566,609.6419999999999,613.972,609.479,610.336,611.111,610.535,610.91,610.693,611.394,613.014,609.785,611.513,610.319,609.2909999999999,612.61,610.124,609.854,609.0980000000001,614.453,614.5169999999999,609.868,610.072,609.464,607.544,609.597,608.286,608.428,608.936,608.118,609.273,614.5840000000001,609.686,613.382,610.4259999999999,610.286,607.823,608.383,613.495,609.944,613.1659999999999,608.88,609.735,609.95,610.9209999999999,608.257,611.74,611.952,610.2230000000001,609.109,610.2330000000001,612.605,609.508,612.844,609.328,609.863,608.132,608.081,610.049,610.62,611.476,611.188,610.899,611.323,609.5830000000001,611.9490000000001,608.545,610.7869999999999,609.444,611.761,611.42,611.212,612.516,611.555,608.846,610.679,,,,,,,,,,,,,,
554.5,2218.0,613.727,612.681,609.03,612.914,610.691,610.474,611.033,612.082,615.844,612.099,612.19,610.299,609.482,611.569,610.107,612.5369999999999,611.577,613.9590000000001,611.139,609.214,611.237,609.243,611.035,610.845,610.131,611.378,611.501,609.515,614.34,610.04,609.932,611.545,610.889,611.549,611.168,611.638,612.378,610.4259999999999,611.995,610.822,610.212,612.581,609.46,610.062,609.559,614.696,614.84,608.914,609.5419999999999,608.845,607.7130000000001,609.955,608.318,608.489,609.1659999999999,608.385,608.878,614.256,610.245,613.569,610.018,611.428,607.942,607.758,614.086,609.764,612.62,608.969,609.692,610.306,610.001,608.905,612.554,611.736,611.049,609.94,611.839,611.821,609.489,612.131,609.312,610.2769999999999,608.1709999999999,609.043,610.004,610.1569999999999,611.493,610.831,610.9,611.27,609.2080000000001,612.04,609.626,610.659,608.831,612.047,611.68,610.3009999999999,613.479,612.313,609.028,611.019,,,,,,,,,,,,,,
554.75,2219.0,614.13,614.181,609.259,613.3340000000001,610.811,609.619,611.705,611.6619999999999,616.547,611.901,612.9540000000001,610.618,608.931,611.56,608.66,613.1030000000001,612.688,612.536,610.0930000000001,608.359,611.731,608.763,610.555,610.939,609.075,612.254,611.87,609.479,615.189,609.66,609.96,611.837,610.703,612.0459999999999,610.93,611.706,613.648,609.837,611.516,610.493,610.275,612.403,609.756,609.8480000000001,609.1419999999999,614.236,615.451,609.311,610.059,609.558,607.464,609.04,608.52,609.012,609.019,608.732,609.219,613.819,609.687,614.185,609.988,610.552,607.884,609.293,612.967,610.168,613.7909999999999,609.515,610.494,609.9159999999999,610.86,609.746,611.717,611.509,611.318,609.461,611.009,612.269,610.254,612.492,609.396,610.2130000000001,608.9590000000001,608.469,610.409,610.2080000000001,611.294,610.933,611.626,611.99,609.577,611.78,609.031,609.749,608.894,610.161,611.5269999999999,610.804,613.263,612.1759999999999,609.818,611.135,,,,,,,,,,,,,,
555.0,2220.0,614.328,614.485,608.823,612.874,610.643,611.172,612.104,611.783,617.65,611.4590000000001,613.151,610.835,609.279,611.911,608.924,613.3240000000001,612.876,612.825,611.288,609.116,611.596,609.16,610.7280000000001,610.875,609.243,612.5369999999999,611.93,610.1619999999999,615.308,609.5169999999999,609.7,611.611,611.322,611.491,611.095,611.289,613.906,610.878,611.435,611.196,609.684,611.956,610.34,610.2130000000001,609.047,614.457,615.252,609.596,609.714,609.844,607.944,608.7769999999999,607.802,608.734,609.262,608.559,609.431,615.143,610.189,614.4259999999999,610.487,610.9490000000001,608.117,608.122,614.212,609.758,611.726,609.592,610.05,610.567,611.104,608.908,612.212,611.6519999999999,611.313,610.009,610.518,611.9580000000001,610.558,612.931,609.39,610.339,608.7,607.5419999999999,610.215,609.9209999999999,611.7869999999999,611.622,611.367,611.596,609.0740000000001,611.8330000000001,609.751,611.062,609.275,611.611,611.117,611.129,613.137,611.308,609.717,610.763,,,,,,,,,,,,,,
555.25,2221.0,614.1080000000001,614.621,609.136,613.448,610.452,610.4630000000001,611.6,612.063,617.516,612.688,613.145,610.956,608.785,611.396,608.651,612.374,612.998,612.491,610.934,608.651,612.9159999999999,609.555,611.0419999999999,610.313,609.599,612.1569999999999,612.804,609.739,615.385,608.712,610.433,610.945,610.317,610.58,611.071,611.6619999999999,613.5269999999999,610.364,611.276,610.928,609.8340000000001,612.659,610.073,610.747,610.0840000000001,613.72,615.6659999999999,609.318,609.571,609.629,608.531,609.636,608.445,608.932,608.636,608.859,609.7090000000001,613.9680000000001,609.528,613.977,610.53,610.429,607.6659999999999,608.427,613.891,609.386,612.645,608.7080000000001,610.625,610.692,610.394,609.072,611.605,611.643,611.264,610.563,610.438,612.177,609.6,611.998,609.4540000000001,610.578,608.401,608.511,610.298,609.9730000000001,611.774,611.183,611.298,611.131,609.39,612.757,609.56,610.506,609.805,610.908,611.095,611.425,612.539,611.22,609.066,610.548,,,,,,,,,,,,,,
555.5,2222.0,614.221,614.931,610.044,613.313,610.161,609.766,612.5319999999999,612.279,617.931,612.729,613.281,610.389,609.879,610.896,609.438,613.448,613.007,613.117,611.606,608.085,612.0930000000001,608.932,610.967,611.139,609.613,611.8430000000001,613.1419999999999,609.216,615.48,609.119,609.323,611.9680000000001,610.5980000000001,611.783,612.091,612.091,613.894,610.539,612.105,610.538,610.1990000000001,612.362,610.187,609.602,610.202,613.8240000000001,616.554,609.418,609.544,609.8240000000001,608.0369999999999,609.2,608.445,608.512,609.3580000000001,608.241,608.491,613.5459999999999,610.0219999999999,613.744,609.779,610.915,607.81,607.393,613.1659999999999,609.398,612.656,609.365,610.2719999999999,609.427,610.05,609.281,612.034,611.776,610.799,610.1,611.1569999999999,611.495,609.863,612.639,608.872,610.14,608.599,608.284,609.812,610.006,611.337,611.575,611.189,612.0319999999999,608.996,612.741,608.8580000000001,610.915,609.1419999999999,610.5459999999999,611.724,610.309,612.778,611.107,608.936,611.794,,,,,,,,,,,,,,
555.75,2223.0,614.76,614.427,609.158,613.721,610.586,611.141,611.768,611.319,617.816,612.719,614.306,610.624,609.249,611.307,609.332,613.65,613.379,612.8480000000001,610.911,608.827,612.227,609.1619999999999,610.562,611.529,610.721,612.799,613.059,608.875,616.212,609.189,609.818,611.0840000000001,611.0269999999999,611.669,611.32,612.086,613.366,610.266,611.788,611.557,609.735,613.019,610.0880000000001,610.898,609.0980000000001,613.255,616.825,609.7869999999999,609.73,609.633,608.195,609.354,607.805,609.1619999999999,609.055,608.87,607.7130000000001,613.619,609.976,613.861,610.511,611.742,608.155,608.384,612.9069999999999,609.336,612.758,608.55,610.251,610.762,609.807,609.339,611.314,611.927,611.185,609.313,610.356,611.765,609.763,613.6080000000001,608.703,610.0409999999999,608.7819999999999,607.679,609.827,610.295,611.812,610.237,610.4580000000001,612.14,608.488,612.17,609.001,611.342,608.933,610.403,610.901,610.094,612.515,610.802,609.306,610.73,,,,,,,,,,,,,,
556.0,2224.0,614.077,615.028,609.431,613.24,610.878,611.2080000000001,612.379,611.563,618.15,611.62,614.295,611.243,610.181,610.957,609.823,613.2719999999999,614.145,612.45,611.76,608.8290000000001,612.83,608.889,610.064,611.389,610.2919999999999,611.9209999999999,613.328,609.2909999999999,616.817,609.212,610.122,611.955,611.158,611.535,611.822,612.094,614.121,609.501,611.4590000000001,610.7919999999999,609.391,613.391,610.476,610.187,609.262,613.206,616.2130000000001,609.418,610.1030000000001,609.323,608.727,609.1709999999999,607.725,608.915,608.116,608.619,609.001,614.303,609.82,613.957,609.957,610.789,607.735,608.612,613.702,609.929,612.1,610.187,609.487,610.41,610.283,609.374,610.79,611.62,611.1759999999999,609.9680000000001,610.819,611.89,610.982,613.2230000000001,608.807,610.028,608.997,608.635,609.962,610.911,612.064,610.5790000000001,611.044,612.039,609.273,612.123,609.9630000000001,610.786,608.9490000000001,611.016,611.303,610.612,612.1,610.904,609.586,610.35,,,,,,,,,,,,,,
556.25,2225.0,614.308,614.928,609.2769999999999,613.7180000000001,609.691,611.143,612.328,612.369,618.219,612.197,613.8580000000001,610.623,609.376,610.933,609.13,613.769,613.345,612.681,612.0930000000001,609.331,612.5930000000001,609.982,611.177,611.257,610.2959999999999,612.572,612.908,609.302,615.872,609.234,610.062,611.17,611.572,610.901,611.605,612.073,613.143,610.307,610.987,611.687,609.617,612.6519999999999,610.4209999999999,611.121,609.7669999999999,613.832,616.869,609.835,609.524,609.663,609.066,609.511,608.141,609.231,608.895,609.337,608.526,613.285,610.544,613.096,609.691,611.408,608.1419999999999,608.86,613.003,609.764,612.058,608.8340000000001,610.48,610.5509999999999,610.81,608.863,611.019,611.385,611.706,609.313,611.004,611.745,609.4680000000001,613.0409999999999,609.034,610.632,607.876,608.315,610.21,610.476,611.312,610.659,611.135,611.633,609.987,611.626,609.266,610.5830000000001,609.137,610.236,610.991,611.144,612.11,610.408,609.879,610.127,,,,,,,,,,,,,,
556.5,2226.0,614.894,615.2080000000001,609.698,612.6469999999999,610.984,610.427,612.559,612.665,618.078,612.3430000000001,613.845,610.976,608.98,611.145,609.5269999999999,614.969,613.594,613.365,611.366,609.04,612.638,609.342,611.104,612.4730000000001,610.756,612.5369999999999,613.504,609.5509999999999,615.535,608.972,610.0830000000001,611.179,611.252,610.3340000000001,611.168,612.028,613.269,610.341,611.018,612.0169999999999,609.388,613.191,610.0,610.44,609.411,613.731,615.768,610.225,609.252,610.362,608.648,610.106,608.506,608.49,608.375,607.621,608.999,613.9209999999999,610.229,613.6709999999999,610.604,610.74,608.259,608.746,613.096,609.6419999999999,611.969,609.4590000000001,610.266,610.207,610.179,609.313,611.062,611.508,611.069,608.765,610.761,611.538,609.735,613.9069999999999,609.3340000000001,610.911,608.217,608.341,609.388,609.831,611.56,610.347,610.85,612.16,608.995,612.668,609.717,610.717,609.026,610.888,610.896,610.232,612.262,611.349,610.268,610.003,,,,,,,,,,,,,,
556.75,2227.0,614.5319999999999,614.97,609.255,612.81,610.6519999999999,610.7909999999999,612.269,612.633,617.75,612.33,614.188,611.105,609.735,611.451,609.462,614.528,614.063,612.899,611.561,608.594,613.727,609.526,611.234,612.819,610.146,612.495,613.752,609.124,615.611,609.028,609.54,611.519,611.781,611.198,611.854,611.471,613.924,609.523,611.61,611.174,609.0459999999999,612.303,610.375,610.678,609.404,613.573,617.124,609.14,608.8380000000001,609.629,608.935,609.432,608.182,608.386,607.626,608.779,608.885,612.967,610.184,612.92,610.146,610.868,607.616,608.451,612.856,610.179,611.109,609.674,610.745,610.4,609.974,609.3380000000001,611.637,611.436,611.028,609.935,611.033,611.211,610.153,613.562,609.158,610.187,607.909,608.216,609.5409999999999,610.367,611.905,610.812,611.05,611.2919999999999,609.351,612.2180000000001,610.346,610.04,609.211,610.859,610.535,611.0,611.547,610.942,610.105,610.555,,,,,,,,,,,,,,
557.0,2228.0,614.405,616.135,609.512,612.923,610.019,610.735,611.7769999999999,612.477,617.7869999999999,612.154,613.884,610.175,609.4169999999999,610.83,609.063,614.601,613.9590000000001,612.1990000000001,612.581,608.382,612.678,609.251,611.691,611.995,610.203,613.229,612.9,609.312,616.606,609.656,610.0790000000001,611.057,610.799,610.543,611.859,612.107,612.654,610.215,611.214,611.01,609.768,611.951,610.271,610.5419999999999,609.238,613.086,616.601,609.852,609.8580000000001,609.867,608.61,609.776,608.274,609.447,608.614,608.418,608.341,612.778,610.693,612.3240000000001,609.739,609.835,607.4830000000001,608.23,612.461,609.081,610.927,609.754,610.234,610.439,609.76,609.32,611.082,610.832,610.648,609.502,610.92,611.285,609.764,613.342,609.1759999999999,610.974,608.5459999999999,607.759,609.8290000000001,610.006,611.93,610.771,609.9119999999999,611.2,609.069,612.64,610.056,611.256,609.18,610.321,610.36,610.862,612.9,611.194,609.241,609.846,,,,,,,,,,,,,,
557.25,2229.0,614.063,615.8330000000001,610.388,612.7719999999999,609.982,611.422,611.431,612.395,617.4069999999999,612.1030000000001,614.895,610.725,609.529,613.048,609.553,615.0830000000001,613.827,612.125,611.884,609.3580000000001,613.286,609.146,611.077,612.259,610.9169999999999,613.2919999999999,613.363,608.828,615.538,609.519,609.658,610.743,611.071,610.705,612.047,612.597,613.909,609.979,611.656,610.817,609.764,612.153,610.764,611.096,609.376,613.484,615.81,609.761,609.385,610.349,608.116,608.354,607.685,608.441,608.923,607.951,608.405,613.984,610.014,612.307,610.81,610.9169999999999,607.685,607.781,613.028,609.5,612.203,609.673,611.182,610.063,610.605,609.759,610.771,611.361,610.461,610.198,611.1659999999999,610.75,610.627,613.832,608.87,610.9540000000001,608.474,608.182,609.265,610.4680000000001,611.9069999999999,610.5790000000001,610.79,611.919,608.9780000000001,612.658,609.539,609.8969999999999,608.5790000000001,610.193,611.139,610.479,612.346,610.798,609.776,610.47,,,,,,,,,,,,,,
