TimesH,Frame,4,6,16,17,65,78,101,114,122,125,130,131,132,137,143,144,145,151,158,160,163,178,199,207,209,217,218,226,236,239,245,250,259,277,278,281,292,300,304,306,315,394,536,598
384.0,1536.0,610.131,610.256,613.332,611.93,615.908,612.693,610.9019999999999,614.45,612.4830000000001,614.1669999999999,612.45,614.896,614.674,612.596,613.659,616.053,609.673,612.871,612.737,614.188,615.802,612.706,612.174,611.5790000000001,613.653,609.2669999999999,612.0419999999999,613.2959999999999,612.047,613.818,613.153,610.607,609.742,610.133,611.993,612.558,612.04,611.915,611.388,609.866,608.8340000000001,,,
384.25,1537.0,610.127,610.048,614.675,613.1709999999999,618.448,614.732,612.364,616.33,614.443,615.845,614.067,616.715,616.3340000000001,612.705,613.393,617.518,610.308,614.5369999999999,614.059,616.183,618.072,614.67,613.063,612.952,615.295,609.727,613.4590000000001,613.761,611.938,614.7669999999999,614.145,610.561,610.9069999999999,610.135,612.111,612.75,612.924,612.4490000000001,611.769,610.81,608.842,,,
384.5,1538.0,610.2919999999999,609.63,615.586,614.252,619.244,616.809,612.278,617.539,614.687,616.243,614.268,618.63,615.909,614.0419999999999,615.094,618.861,610.739,615.255,614.114,617.206,618.992,613.514,613.561,613.089,614.956,609.943,613.7040000000001,614.604,612.328,615.0419999999999,614.9259999999999,611.198,610.683,609.979,612.905,613.0169999999999,613.059,612.565,611.665,611.082,608.619,,,
384.75,1539.0,609.985,610.225,615.865,613.37,618.879,615.357,612.304,617.6669999999999,614.809,616.078,614.485,618.227,615.828,613.359,614.989,618.589,610.857,614.811,614.9019999999999,617.404,619.476,613.501,613.5419999999999,613.274,615.23,610.2130000000001,614.07,614.996,613.2919999999999,615.5,615.623,610.214,609.846,610.395,613.4580000000001,613.549,613.905,613.081,612.317,610.837,609.387,,,
385.0,1540.0,610.019,610.53,616.119,613.221,619.621,615.2909999999999,612.464,618.452,614.901,617.569,614.7669999999999,618.552,616.312,614.245,615.679,620.55,610.971,616.238,615.185,618.418,620.357,613.88,613.149,613.621,616.51,610.1619999999999,614.567,614.092,613.587,616.035,616.134,610.616,611.155,610.634,612.563,613.92,613.599,614.269,611.217,611.159,609.863,,,
385.25,1541.0,610.3530000000001,610.835,615.9540000000001,614.26,620.054,615.993,611.996,618.884,616.0980000000001,617.696,615.898,618.8330000000001,616.702,614.827,615.476,620.78,611.531,615.427,616.24,618.214,620.803,614.073,613.8580000000001,613.898,617.075,609.7959999999999,614.7080000000001,615.558,612.182,617.067,616.497,611.379,610.781,611.29,612.87,614.504,614.2769999999999,614.137,611.967,611.149,609.02,,,
385.5,1542.0,610.143,610.911,614.999,614.144,620.303,616.613,612.197,619.802,615.78,617.7130000000001,615.941,619.405,617.557,615.337,616.26,623.0419999999999,612.067,615.868,615.847,619.09,621.308,615.489,614.845,614.4730000000001,616.86,610.788,615.226,616.729,613.499,617.361,616.96,611.886,611.471,610.9780000000001,612.96,615.129,615.285,614.257,612.446,611.799,610.279,,,
385.75,1543.0,610.97,610.648,615.529,614.4630000000001,620.549,616.13,612.131,619.476,615.189,618.72,616.494,620.1990000000001,618.015,,615.842,623.6569999999999,610.859,616.111,617.3240000000001,619.118,621.691,615.936,614.9680000000001,615.062,617.509,610.735,616.27,617.984,614.761,617.762,617.692,612.933,610.7869999999999,612.27,613.729,616.132,615.4680000000001,615.4540000000001,614.4159999999999,612.893,610.126,,,
386.0,1544.0,610.5219999999999,611.614,615.972,614.305,620.378,616.2090000000001,612.23,618.4730000000001,615.882,619.2869999999999,616.057,620.4630000000001,619.217,616.1669999999999,617.352,624.4540000000001,611.406,616.489,617.6669999999999,620.052,621.874,615.212,614.531,615.311,616.925,611.14,616.124,617.653,614.205,618.408,618.002,612.561,611.686,611.643,613.246,615.893,615.021,616.114,613.3009999999999,613.5980000000001,610.486,,,
