 ,X,Y
1,221,74
2,220,70
3,219,70
4,219,69
5,219,68
6,218,68
7,218,67
8,217,67
9,217,66
10,217,65
11,216,65
12,216,64
13,215,64
14,215,63
15,214,63
16,214,62
17,214,61
18,213,61
19,213,60
20,212,60
21,212,59
22,212,58
23,211,58
24,211,57
25,210,57
26,210,56
27,209,55
28,209,54
29,208,54
30,208,53
31,207,53
32,207,52
33,206,52
34,205,51
35,204,51
36,204,50
37,203,50
38,202,49
39,201,49
40,201,48
41,200,48
42,199,47
43,198,47
44,197,46
45,196,46
46,196,45
47,195,45
48,194,45
49,193,45
50,192,44
51,191,44
52,190,44
53,189,44
54,188,44
55,187,44
56,186,44
57,185,44
58,184,44
59,183,44
60,182,45
61,181,45
62,180,45
63,179,45
64,178,45
65,178,46
66,177,46
67,176,46
68,175,47
69,174,47
70,173,48
71,172,48
72,171,49
73,170,49
74,169,50
75,168,50
76,168,51
77,167,51
78,166,52
79,165,53
80,164,53
81,164,54
82,163,54
83,163,55
84,162,56
85,161,57
86,160,57
87,160,58
88,159,58
89,159,59
90,158,60
91,157,60
92,157,61
93,156,61
94,156,62
95,155,62
96,155,63
97,154,63
98,154,64
99,153,64
100,153,65
101,153,66
102,152,66
103,152,67
104,151,68
105,150,69
106,150,70
107,150,71
108,149,71
109,149,72
110,148,73
111,148,74
112,148,75
113,147,75
114,147,76
115,147,77
116,146,78
117,146,79
118,146,80
119,145,81
120,145,82
121,145,83
122,144,84
123,144,85
124,144,86
125,143,87
126,143,88
127,143,89
128,143,91
129,142,92
130,142,93
131,142,95
132,142,96
133,141,98
134,141,99
135,141,100
136,141,101
137,141,103
138,140,104
139,140,105
140,140,106
141,140,107
142,140,108
143,140,110
144,140,111
145,140,112
146,140,113
147,140,114
148,140,115
149,139,116
150,139,117
151,139,118
152,139,119
153,139,120
154,139,123
155,139,124
156,140,125
157,140,126
158,140,127
159,140,128
160,140,129
161,141,132
162,141,133
163,141,134
164,141,135
165,142,136
166,142,137
167,142,138
168,142,139
169,143,140
170,143,141
171,143,142
172,143,143
173,143,144
174,143,145
175,144,146
176,144,147
177,144,148
178,144,149
179,144,150
180,144,151
181,145,152
182,145,153
183,145,154
184,145,155
185,145,156
186,145,157
187,146,158
188,146,159
189,146,160
190,146,161
191,147,162
192,147,163
193,147,164
194,147,165
195,148,166
196,148,167
197,148,169
198,149,170
199,149,171
200,149,172
201,150,173
202,150,174
203,151,175
204,151,176
205,152,177
206,152,178
207,153,179
208,154,180
209,154,181
210,155,182
211,155,183
212,156,183
213,156,184
214,157,185
215,157,186
216,158,187
217,158,188
218,159,189
219,160,190
220,161,191
221,161,192
222,162,193
223,163,193
224,163,194
225,164,195
226,165,196
227,166,197
228,167,198
229,168,199
230,169,200
231,169,201
232,170,201
233,170,202
234,171,202
235,171,203
236,172,203
237,173,204
238,174,204
239,175,205
240,176,205
241,177,206
242,178,206
243,178,207
244,179,207
245,180,207
246,181,208
247,182,208
248,183,208
249,184,209
250,185,209
251,186,209
252,187,209
253,188,210
254,189,210
255,190,210
256,191,210
257,192,210
258,193,211
259,194,211
260,195,211
261,197,211
262,198,211
263,199,211
264,200,211
265,201,211
266,202,211
267,203,211
268,204,211
269,205,212
270,206,212
271,207,212
272,208,212
273,209,212
274,210,211
275,211,211
276,212,211
277,213,211
278,214,211
279,215,211
280,216,211
281,217,211
282,218,211
283,219,211
284,220,211
285,221,211
286,222,211
287,223,210
288,224,210
289,225,210
290,226,210
291,227,210
292,228,210
293,229,210
294,230,210
295,231,209
296,232,209
297,233,209
298,234,209
299,235,209
300,235,208
301,236,208
302,237,208
303,238,208
304,239,208
305,240,207
306,241,207
307,242,207
308,243,206
309,244,206
310,245,206
311,246,205
312,247,205
313,248,205
314,249,204
315,250,204
316,251,203
317,252,203
318,253,202
319,254,202
320,255,201
321,256,200
322,257,200
323,258,199
324,259,199
325,259,198
326,260,198
327,261,197
328,262,197
329,263,196
330,264,195
331,264,194
332,265,194
333,266,194
334,266,193
335,266,192
336,267,192
337,268,191
338,269,190
339,269,189
340,270,189
341,270,188
342,271,188
343,271,187
344,272,186
345,272,185
346,273,185
347,273,184
348,273,183
349,274,182
350,274,181
351,275,180
352,275,179
353,275,178
354,275,177
355,276,176
356,276,175
357,276,174
358,276,173
359,276,172
360,276,171
361,276,170
362,276,169
363,276,168
364,276,167
365,276,166
366,276,165
367,275,165
368,275,164
369,275,163
370,275,162
371,275,161
372,274,160
373,274,159
374,274,158
375,273,157
376,273,156
377,273,155
378,273,154
379,272,154
380,272,153
381,272,152
382,271,152
383,271,151
384,271,150
385,270,149
386,270,148
387,270,147
388,269,147
389,269,146
390,269,145
391,268,145
392,268,144
393,268,143
394,267,142
395,267,141
396,267,140
397,266,140
398,266,139
399,266,138
400,265,138
401,265,137
402,265,136
403,264,135
404,263,134
405,263,133
406,262,132
407,262,131
408,261,131
409,261,130
410,260,129
411,260,128
412,259,127
413,258,126
414,258,125
415,257,124
416,257,123
417,256,123
418,256,122
419,256,121
420,255,120
421,255,119
422,254,119
423,254,118
424,253,117
425,253,116
426,252,115
427,252,114
428,251,113
429,251,112
430,250,111
431,249,110
432,249,109
433,248,108
434,248,107
435,247,106
436,247,105
437,246,105
438,246,104
439,245,103
440,245,102
441,244,101
442,243,100
443,242,99
444,242,98
445,239,94
446,238,93
447,237,92
448,237,91
449,236,91
450,235,90
451,234,89
452,233,88
453,232,87
454,231,86
455,230,86
456,230,85
457,229,85
458,229,84
459,228,83
460,227,82
