TimesH,Frame,2,3,4,7,8,9,11,15,17,19,20,22,23,24,25,27,28,29,30,34,35,38,40,41,42,47,49,50,51,52,53,56,58,60,61,62,64,65,70,71,72,73,75,76,78,79,80,82,84,87,90,91,92,93,94,96,97,99,100,101,102,106,108,109,110,111,113,114,118,122,123,125,126,128,129,131,134,138,139,140,143,145,148,149,151,153,155,158,159,162,163,168,175,177,178,180,183,184,185,188,190,191,192,194,196,198,199,200,201,205,208,211,212,213,214,216,245,246,256,260,349,356,368,389,395,435,436,491,497
48.25,193.0,618.408,618.313,625.0790000000001,632.182,616.508,619.936,618.368,619.697,618.414,620.882,623.6,614.9259999999999,620.553,619.097,621.548,619.387,625.524,624.231,630.225,616.886,619.311,637.118,620.828,629.428,620.222,634.29,618.034,614.85,611.632,628.328,620.3530000000001,628.5269999999999,620.49,618.8330000000001,618.665,625.725,617.6569999999999,628.439,627.607,625.944,619.2230000000001,620.0419999999999,637.716,618.095,620.134,625.32,624.004,625.81,620.363,620.092,627.867,621.026,629.867,610.627,621.8240000000001,628.4540000000001,620.418,622.8340000000001,625.427,619.452,621.22,623.215,623.87,620.148,624.207,623.281,626.996,622.32,624.941,630.625,623.005,636.13,629.486,626.799,633.75,634.251,630.062,642.682,621.643,616.5319999999999,645.009,630.262,642.2090000000001,627.104,618.911,635.903,614.899,640.714,631.979,620.619,632.972,633.549,613.523,617.0930000000001,622.026,643.969,628.443,614.632,619.398,612.626,612.808,617.01,611.356,623.297,615.679,620.3,617.99,617.854,620.432,609.966,610.168,612.581,613.054,615.815,611.14,611.896,621.511,619.406,,,,,,,,,,,
48.5,194.0,618.726,617.696,627.512,633.697,615.129,620.031,619.196,619.566,619.0219999999999,622.138,624.71,614.962,620.627,618.648,621.9209999999999,619.857,626.185,624.866,630.089,617.99,620.42,635.856,618.8969999999999,628.747,620.592,634.604,617.254,614.043,611.861,631.064,621.908,631.75,620.394,619.797,620.0,624.288,617.8580000000001,631.115,629.504,626.653,619.25,619.257,639.741,618.538,619.881,627.846,625.442,626.6659999999999,619.758,620.715,629.823,622.236,628.515,609.641,621.2819999999999,628.399,619.547,622.77,625.149,618.9540000000001,619.524,620.188,624.656,622.325,623.747,621.701,630.101,620.944,623.942,633.887,622.4209999999999,628.9540000000001,626.125,625.53,636.229,633.347,635.789,642.773,621.989,615.306,652.124,627.67,648.518,623.82,621.302,641.203,614.491,646.98,638.726,622.153,636.466,638.239,613.738,619.68,627.929,653.04,629.3,614.095,623.389,614.154,614.922,618.221,611.498,628.265,618.178,623.49,620.472,621.065,624.02,609.469,608.828,614.063,613.877,616.375,611.589,611.602,620.75,619.4730000000001,,,,,,,,,,,
48.75,195.0,618.2909999999999,618.184,627.837,634.8480000000001,615.429,620.41,620.436,619.288,618.47,622.279,626.337,614.932,621.043,619.211,622.437,619.632,626.599,627.1669999999999,629.356,618.9209999999999,620.861,635.129,619.42,628.878,621.07,634.5219999999999,617.323,614.682,611.567,631.7919999999999,621.229,633.689,621.094,620.056,620.482,624.56,618.192,632.196,629.114,625.455,619.964,618.406,639.368,620.359,620.04,628.512,625.119,625.88,620.433,621.573,629.193,621.5740000000001,628.604,610.634,621.341,629.003,620.25,622.971,624.271,619.055,618.84,618.967,625.765,622.536,621.91,621.654,629.9069999999999,620.096,624.2959999999999,632.214,622.136,626.4169999999999,625.5840000000001,625.192,635.6709999999999,632.303,637.347,639.817,623.736,615.5930000000001,656.325,627.617,650.2719999999999,623.2819999999999,620.0880000000001,642.009,614.77,648.3290000000001,641.729,622.883,634.79,638.047,614.224,621.6759999999999,632.315,652.84,629.883,614.643,624.535,613.8330000000001,614.385,619.482,611.852,630.148,619.734,626.044,621.663,621.423,623.7080000000001,608.738,609.0790000000001,614.158,613.865,617.137,612.837,612.703,621.242,619.395,,,,,,,,,,,
49.0,196.0,617.93,618.258,628.007,634.013,614.982,619.731,621.23,619.605,618.241,623.53,626.27,614.703,621.692,618.752,621.034,618.9,626.182,625.96,628.682,618.3969999999999,621.816,634.81,619.654,627.288,621.528,633.4069999999999,617.73,614.679,610.386,633.118,621.259,634.161,620.306,619.825,620.755,624.207,619.4019999999999,631.319,629.7230000000001,624.798,619.227,618.378,637.934,619.145,620.241,628.1030000000001,623.836,625.351,619.555,621.9630000000001,629.275,621.9119999999999,627.776,611.018,621.536,627.539,619.581,621.903,624.4630000000001,618.696,618.161,618.985,625.4169999999999,622.332,622.712,622.01,628.1030000000001,620.047,624.509,631.771,622.0930000000001,625.349,625.519,625.113,632.966,632.1080000000001,635.732,637.153,623.1469999999999,614.841,656.643,627.835,649.385,622.832,621.832,643.096,616.7180000000001,651.386,642.2959999999999,622.2330000000001,634.725,635.835,614.518,624.048,632.523,652.44,629.526,614.741,626.064,614.509,615.155,620.1709999999999,613.4580000000001,630.874,620.725,627.984,621.6669999999999,621.2769999999999,624.873,608.309,608.5790000000001,615.4159999999999,613.484,617.6669999999999,613.493,613.364,621.259,618.911,,628.806,,,,,,,,,
49.25,197.0,618.319,617.1709999999999,628.511,632.946,614.925,620.849,620.877,619.508,617.849,624.332,625.698,615.078,621.241,618.3969999999999,621.111,618.106,625.316,625.91,629.5,618.8969999999999,621.6619999999999,634.219,619.602,626.85,620.304,633.872,617.031,613.894,612.054,631.011,621.304,635.1030000000001,620.46,619.849,620.505,625.5509999999999,618.809,632.0459999999999,629.086,625.826,619.423,617.569,635.924,619.629,619.383,629.0169999999999,622.806,625.02,620.639,622.316,628.852,621.432,627.571,609.698,620.7280000000001,627.665,620.37,622.114,624.896,620.788,617.466,618.6619999999999,626.184,622.811,621.992,620.761,628.514,620.236,625.057,631.17,623.627,624.357,624.683,623.866,632.694,633.096,633.8330000000001,635.0840000000001,622.594,614.981,654.02,626.8530000000001,648.252,622.797,621.8919999999999,642.683,614.943,652.79,643.538,622.975,634.227,635.679,614.943,624.568,632.495,649.809,630.043,614.617,626.572,614.918,615.225,621.045,613.257,631.717,621.283,628.264,622.222,621.932,623.078,608.981,609.485,615.743,613.967,618.052,612.7819999999999,613.57,620.295,618.129,619.467,626.632,,,,,,,,,
49.5,198.0,617.95,617.871,627.736,632.616,614.4830000000001,619.62,620.215,619.226,617.996,623.56,625.797,614.678,620.387,618.378,621.73,618.82,625.567,625.227,628.197,618.979,622.937,633.8290000000001,619.631,626.5930000000001,620.627,634.082,615.9680000000001,614.502,612.331,631.96,620.817,634.803,619.8969999999999,619.714,620.524,625.554,618.044,633.03,628.945,624.536,620.271,618.68,637.061,618.839,619.215,630.191,621.762,625.019,619.984,623.747,628.401,622.685,626.543,610.092,622.1469999999999,629.731,619.974,623.174,624.887,619.414,618.1669999999999,618.697,626.1419999999999,622.5980000000001,621.322,622.082,628.592,619.8380000000001,625.196,631.313,623.486,623.395,625.442,623.8969999999999,631.804,633.239,633.58,634.279,623.01,615.438,650.086,627.422,647.903,621.794,622.086,643.636,615.514,654.882,643.762,623.8380000000001,635.191,635.279,615.934,625.822,634.0830000000001,649.516,630.945,615.222,628.212,615.923,616.677,622.905,613.467,631.479,622.072,631.466,623.099,621.001,624.123,610.137,608.383,616.158,614.351,619.844,613.876,613.881,620.23,619.212,619.7090000000001,626.05,,,,,,,,,
49.75,199.0,617.557,617.7869999999999,625.547,632.807,615.18,619.643,620.143,619.457,618.003,623.888,626.625,615.44,620.931,618.025,621.409,618.41,625.849,625.951,629.044,619.389,621.763,632.179,619.105,624.736,619.474,633.932,616.428,614.163,612.326,632.859,621.52,633.428,620.293,619.633,619.719,627.14,617.706,634.236,629.2819999999999,625.206,619.636,618.195,637.817,618.783,619.281,631.014,622.253,625.889,621.121,623.873,628.502,623.121,627.3430000000001,610.36,621.7909999999999,629.794,620.771,622.5169999999999,624.694,620.198,618.488,618.49,626.984,622.4,622.256,621.7919999999999,628.3530000000001,620.563,625.374,631.03,624.099,622.91,625.192,622.484,633.466,632.75,633.258,632.413,623.988,615.94,648.094,628.26,643.859,622.3969999999999,623.281,643.992,615.248,655.7689999999999,645.149,623.725,635.933,635.812,615.674,626.216,633.7130000000001,648.219,631.319,615.636,627.0169999999999,615.742,617.503,622.512,614.616,631.3919999999999,623.8430000000001,632.232,624.648,621.328,625.31,609.616,609.624,617.46,614.6659999999999,620.326,614.13,615.16,620.626,619.081,619.6709999999999,625.53,,,,,,,,,
50.0,200.0,617.86,616.129,624.5740000000001,631.899,614.769,619.133,619.785,617.885,618.173,624.624,627.2,615.966,620.021,618.202,621.25,618.685,624.965,625.645,627.3480000000001,619.087,621.533,630.9580000000001,619.906,625.513,618.919,633.82,617.43,614.568,612.365,632.761,621.653,634.293,619.992,618.668,620.651,626.08,618.087,633.971,629.525,624.7040000000001,619.5369999999999,618.487,637.222,618.962,619.619,631.592,622.325,626.415,620.182,624.023,629.193,623.219,628.25,610.73,621.073,629.476,621.052,623.715,624.408,620.573,618.7909999999999,617.788,627.389,623.71,622.556,623.635,628.544,620.81,625.7080000000001,630.867,623.798,623.5,626.064,622.731,635.02,633.308,634.003,634.311,624.1659999999999,615.805,647.86,627.521,644.627,621.514,623.737,645.789,616.345,658.368,644.547,624.276,635.096,637.3380000000001,617.59,625.797,633.566,648.038,632.174,616.193,629.144,616.195,619.5369999999999,625.528,614.607,632.538,624.016,634.989,626.575,621.993,625.116,610.393,609.451,618.951,615.601,620.7959999999999,614.182,615.613,620.938,617.989,619.15,625.151,,,,,,,,,
50.25,201.0,616.741,616.038,623.84,632.081,613.553,619.673,620.4209999999999,618.8330000000001,617.616,623.701,626.821,615.464,619.975,617.932,620.672,618.5880000000001,624.462,627.145,628.307,619.971,621.862,631.054,619.611,626.224,619.249,633.137,616.711,615.028,612.258,631.189,621.388,634.205,619.737,619.908,620.874,626.3430000000001,617.9730000000001,634.15,629.934,626.615,619.693,617.6669999999999,637.155,618.996,619.851,630.7919999999999,621.543,625.985,621.201,624.87,629.0269999999999,621.936,626.9680000000001,611.014,622.429,628.246,620.939,623.732,625.241,620.2130000000001,618.315,616.972,627.1759999999999,623.569,622.918,621.89,629.597,620.987,624.918,631.2180000000001,623.422,623.219,625.021,622.548,634.971,632.942,632.534,631.948,624.447,615.311,647.276,628.8919999999999,643.629,622.67,623.627,645.9169999999999,616.326,659.3380000000001,645.982,625.359,635.649,638.68,618.192,627.012,633.3580000000001,649.009,633.477,616.565,628.181,616.745,619.419,625.732,617.047,632.616,625.0269999999999,637.346,628.175,622.212,627.081,610.327,609.97,618.969,615.496,621.669,615.386,615.437,618.742,617.82,619.385,626.125,,,,,,,,,
