TimesH,Frame,53,127,129,130,134,146,149,157,168,170,173,182,199,202,213,217,219,227,228,231,242,273,279,298,336,548,964
0.0,0.0,611.4590000000001,615.649,619.189,622.8919999999999,619.757,617.73,618.378,618.919,622.1619999999999,625.811,619.135,618.405,626.243,626.8919999999999,625.0,632.9730000000001,622.405,,618.0,620.919,623.243,619.1619999999999,620.27,614.0269999999999,613.1619999999999,,
0.25,1.0,609.8919999999999,612.514,616.811,620.946,617.757,614.4590000000001,616.703,616.8919999999999,619.514,623.216,617.351,615.595,622.405,623.649,622.4590000000001,628.865,619.8919999999999,619.405,616.514,619.568,620.9730000000001,616.27,619.1619999999999,611.9730000000001,611.189,,
0.5,2.0,609.784,612.432,616.378,619.216,616.9730000000001,614.568,615.757,615.4590000000001,619.946,622.6759999999999,617.351,615.216,622.297,623.946,622.378,627.568,618.8380000000001,618.378,616.622,618.6759999999999,619.8380000000001,616.216,618.297,611.649,611.4590000000001,,
0.75,3.0,609.865,613.622,615.405,618.919,616.919,615.432,615.5409999999999,616.784,619.6759999999999,621.514,616.27,615.1619999999999,622.486,624.432,621.8380000000001,626.568,619.351,617.946,616.405,618.514,619.622,616.1619999999999,618.1080000000001,611.189,611.703,,
1.0,4.0,609.9730000000001,613.622,616.1080000000001,618.486,616.865,614.649,615.6759999999999,615.865,620.514,621.946,617.135,614.9730000000001,620.405,621.757,622.054,627.568,620.0,616.9730000000001,616.486,618.8380000000001,618.73,616.054,618.351,610.946,611.73,,
1.25,5.0,609.784,612.784,615.3240000000001,617.9730000000001,617.378,614.243,615.946,615.8380000000001,619.351,620.649,616.8380000000001,614.243,618.8919999999999,623.3240000000001,623.486,625.243,619.784,616.432,616.1080000000001,619.405,618.811,615.919,618.054,612.081,612.0269999999999,,
1.5,6.0,610.9730000000001,613.297,615.811,616.27,616.432,614.189,615.405,615.595,619.757,622.243,616.4590000000001,614.405,619.946,624.1619999999999,621.405,624.8380000000001,618.946,617.432,615.946,619.189,617.3240000000001,616.568,617.568,612.054,611.4590000000001,,
1.75,7.0,610.486,616.3240000000001,616.135,616.3240000000001,616.622,613.784,615.432,615.811,619.8380000000001,619.8380000000001,615.622,614.811,619.784,623.1080000000001,621.865,623.946,617.8380000000001,616.378,617.1080000000001,617.6759999999999,618.5409999999999,615.9730000000001,617.054,610.946,611.757,,
2.0,8.0,609.946,614.054,615.1080000000001,616.703,617.297,613.3240000000001,615.6759999999999,614.865,618.8380000000001,621.243,615.5409999999999,614.405,620.054,623.568,620.622,624.1619999999999,618.243,616.784,616.622,618.297,618.865,616.1080000000001,617.649,611.784,611.405,,
2.25,9.0,609.297,613.216,614.243,,616.8919999999999,612.514,615.351,614.9730000000001,619.1619999999999,620.486,614.514,614.216,619.622,622.0,620.0,624.432,618.054,617.378,616.135,618.73,619.378,615.405,616.6759999999999,611.6759999999999,612.0269999999999,618.135,
2.5,10.0,609.297,612.757,614.784,616.432,617.703,613.4590000000001,614.3240000000001,615.0269999999999,619.486,620.27,612.649,614.6759999999999,619.216,622.1619999999999,620.432,623.73,618.054,617.297,616.486,617.351,619.054,616.378,616.054,611.946,612.1080000000001,618.622,
2.75,11.0,609.486,612.432,614.4590000000001,615.622,615.757,613.6759999999999,615.432,614.189,619.5409999999999,620.405,612.4590000000001,614.703,619.919,623.135,620.351,624.054,617.8919999999999,616.865,617.0269999999999,617.8380000000001,619.27,615.351,615.8919999999999,611.811,612.243,619.1080000000001,
3.0,12.0,608.568,612.216,614.486,615.351,617.1080000000001,613.5409999999999,615.135,613.568,619.0269999999999,619.703,612.1619999999999,612.703,619.568,624.351,620.8919999999999,623.622,617.703,616.595,616.622,618.6759999999999,619.9730000000001,615.9730000000001,615.486,611.135,612.351,619.1619999999999,
3.25,13.0,610.1080000000001,611.1619999999999,613.9730000000001,615.27,617.081,613.6759999999999,615.216,614.351,618.703,619.297,612.811,614.189,619.568,623.595,619.919,623.405,617.73,616.703,617.1619999999999,618.243,618.73,615.4590000000001,614.9730000000001,611.8919999999999,612.189,619.054,
3.5,14.0,608.568,612.649,613.9730000000001,615.189,617.27,612.811,614.8380000000001,614.3240000000001,617.378,617.595,612.243,613.514,620.378,623.0269999999999,620.243,622.595,617.784,616.514,617.514,617.784,618.297,615.1080000000001,615.432,611.73,612.649,618.865,
3.75,15.0,609.432,611.27,613.135,614.1080000000001,617.081,611.9730000000001,615.054,613.568,617.135,619.243,611.757,613.784,618.865,623.405,620.27,623.568,617.0,616.865,616.595,617.811,618.568,615.0,614.865,610.946,612.865,618.189,
4.0,16.0,609.0,611.432,613.919,615.919,617.595,611.784,615.27,613.8919999999999,617.0,618.054,611.703,613.1619999999999,619.0,623.9730000000001,620.243,622.9730000000001,617.703,617.0269999999999,615.8380000000001,616.919,619.405,615.27,615.054,611.568,611.811,618.5409999999999,
4.25,17.0,609.216,611.0269999999999,613.8380000000001,614.432,617.649,612.811,614.405,613.946,616.216,617.784,611.1080000000001,613.6759999999999,619.6759999999999,622.351,619.405,623.4590000000001,615.703,615.405,616.189,616.297,617.703,614.919,614.135,611.486,612.189,618.486,
4.5,18.0,609.432,611.351,613.1619999999999,614.595,617.054,612.432,614.703,614.216,616.73,617.6759999999999,611.9730000000001,613.189,618.4590000000001,623.0269999999999,619.3240000000001,622.703,616.9730000000001,616.486,615.27,617.568,617.595,614.189,614.0269999999999,611.081,611.757,617.784,
4.75,19.0,609.351,611.568,613.081,613.432,617.081,611.568,614.8919999999999,613.405,616.5409999999999,617.946,612.27,613.081,618.3240000000001,623.784,618.5409999999999,623.0,617.135,615.568,615.081,615.784,617.27,614.243,614.5409999999999,611.649,611.243,617.3240000000001,
5.0,20.0,608.865,611.1619999999999,613.216,614.649,618.216,611.919,614.135,613.5409999999999,617.0,617.216,611.054,612.054,618.622,622.703,618.486,621.919,616.6759999999999,615.514,615.649,616.0269999999999,618.1619999999999,614.297,613.054,611.0269999999999,611.189,616.811,
5.25,21.0,609.3240000000001,611.5409999999999,612.432,613.703,617.0,611.486,614.0,612.216,616.054,617.0269999999999,611.595,612.0,617.8380000000001,622.189,617.649,621.1619999999999,616.514,615.4590000000001,614.378,614.811,617.054,613.73,612.27,610.622,610.243,615.784,
5.5,22.0,609.054,610.865,612.432,613.432,616.811,611.4590000000001,613.8919999999999,612.622,615.73,617.0,610.595,612.514,616.8919999999999,620.6759999999999,617.6759999999999,621.135,615.649,615.757,614.73,615.9730000000001,616.919,613.054,612.811,610.486,610.784,616.4590000000001,
5.75,23.0,609.081,611.8380000000001,612.3240000000001,613.757,616.919,611.946,613.081,612.297,615.73,616.297,611.405,612.378,616.8919999999999,621.811,618.216,621.054,615.378,614.3240000000001,613.946,615.4590000000001,615.4590000000001,613.0,613.5409999999999,610.9730000000001,611.6759999999999,615.946,
6.0,24.0,608.946,611.432,612.5409999999999,613.1080000000001,616.757,611.3240000000001,613.865,612.351,616.378,617.1619999999999,610.703,613.297,617.0269999999999,621.9730000000001,617.3240000000001,620.243,614.8919999999999,615.189,612.73,615.216,615.73,612.568,613.054,610.243,611.4590000000001,615.73,
6.25,25.0,608.514,611.216,611.514,613.081,617.432,610.9730000000001,613.243,612.189,615.054,617.1080000000001,610.568,612.135,616.27,620.1619999999999,617.216,619.081,615.757,614.865,613.0269999999999,615.135,615.243,612.351,612.378,610.486,611.0269999999999,615.946,
6.5,26.0,608.784,611.081,611.73,613.1080000000001,616.054,611.9730000000001,613.4590000000001,611.27,615.135,616.811,610.865,613.243,616.297,619.27,616.595,620.216,615.432,614.1619999999999,613.3240000000001,615.054,615.432,611.351,612.243,610.568,610.595,615.703,
6.75,27.0,608.243,610.0,611.5409999999999,613.081,616.0,611.784,613.297,611.1080000000001,615.216,617.73,611.622,612.27,615.405,619.811,618.189,619.27,615.351,614.432,613.757,613.919,614.6759999999999,612.622,611.514,610.3240000000001,611.0,615.757,
7.0,28.0,608.5409999999999,611.0269999999999,611.189,613.081,617.135,611.081,612.8380000000001,611.081,614.649,616.1619999999999,610.784,612.919,616.216,619.243,616.946,619.486,615.297,613.4590000000001,612.568,614.622,614.622,612.1619999999999,611.8380000000001,609.5409999999999,611.378,614.405,
7.25,29.0,609.405,612.1619999999999,611.378,613.27,616.297,610.703,612.081,611.189,613.8380000000001,615.784,609.73,611.8919999999999,615.054,619.297,616.703,618.649,614.432,613.514,,613.568,614.0,611.5409999999999,610.919,610.1080000000001,609.8919999999999,615.243,
7.5,30.0,608.811,610.5409999999999,611.865,612.8380000000001,616.351,611.1619999999999,611.378,611.243,614.1080000000001,616.216,610.243,612.486,614.8919999999999,619.297,616.0,618.351,614.486,613.811,,613.5409999999999,613.568,611.649,610.9730000000001,609.081,611.4590000000001,614.514,
7.75,31.0,608.919,610.649,610.784,612.27,615.8380000000001,611.0,611.946,611.1619999999999,614.514,616.135,610.811,612.919,615.486,618.73,614.622,618.378,614.054,613.3240000000001,,614.0,613.8919999999999,610.946,611.3240000000001,610.3240000000001,610.9730000000001,614.135,
8.0,32.0,609.27,610.0,610.6759999999999,612.1080000000001,614.865,610.8380000000001,611.6759999999999,610.351,614.432,615.405,609.946,611.27,614.568,617.081,615.405,619.189,614.297,612.5409999999999,,614.189,614.27,611.486,610.8380000000001,610.081,610.757,613.5409999999999,
8.25,33.0,608.9730000000001,611.0,611.189,612.351,615.216,611.216,612.703,609.8919999999999,613.081,614.946,609.9730000000001,611.622,614.1619999999999,617.8919999999999,614.919,617.378,614.486,612.595,,613.378,613.0269999999999,610.757,611.0,610.189,610.432,613.757,
8.5,34.0,608.054,609.8380000000001,611.0269999999999,611.703,615.757,611.1619999999999,611.595,610.405,613.73,615.0269999999999,609.9730000000001,611.946,614.784,617.514,615.432,617.216,614.243,612.378,610.351,613.649,612.919,610.568,609.0,608.9730000000001,609.865,614.486,
8.75,35.0,608.135,610.351,610.8919999999999,612.135,614.8919999999999,610.757,612.1619999999999,609.8380000000001,613.189,614.595,610.135,611.5409999999999,613.784,616.5409999999999,615.189,617.054,613.514,611.919,610.486,612.595,613.0,611.0,610.703,609.297,609.486,614.0,
9.0,36.0,608.73,610.3240000000001,610.351,611.811,615.216,610.297,611.405,610.243,613.297,615.297,609.405,611.703,613.216,617.243,614.919,617.0,613.8919999999999,611.297,610.595,612.8919999999999,612.8919999999999,610.1619999999999,610.622,609.081,609.946,612.1080000000001,
9.25,37.0,608.486,610.4590000000001,610.432,611.189,614.919,610.135,611.27,610.5409999999999,612.135,614.405,609.8919999999999,610.486,613.216,616.703,613.9730000000001,617.189,612.514,612.5409999999999,610.081,612.784,613.649,609.9730000000001,610.1080000000001,609.9730000000001,610.135,612.0,
9.5,38.0,608.6759999999999,609.5409999999999,609.946,612.0269999999999,615.1619999999999,609.568,611.6759999999999,610.243,612.486,615.4590000000001,609.054,611.486,613.378,616.5409999999999,613.27,616.514,611.6759999999999,611.8380000000001,610.757,613.432,611.946,609.568,609.8919999999999,609.757,609.216,612.865,
9.75,39.0,609.0269999999999,609.946,610.054,610.9730000000001,614.703,610.865,611.189,610.27,612.297,615.0,609.405,611.432,613.432,616.189,613.432,616.135,612.919,611.243,609.946,612.189,612.189,610.0269999999999,610.0269999999999,609.243,609.757,611.9730000000001,
10.0,40.0,608.568,609.784,610.351,611.0,615.1619999999999,610.216,610.919,609.622,611.946,613.486,609.514,610.595,612.6759999999999,615.27,614.054,615.378,612.784,610.8919999999999,610.0,612.378,612.568,610.135,609.811,610.432,609.378,612.054,
10.25,41.0,608.297,609.73,609.27,610.703,613.514,609.649,611.216,610.3240000000001,611.946,614.189,608.568,610.405,612.0,615.0269999999999,613.6759999999999,615.514,612.432,611.4590000000001,610.595,611.703,611.3240000000001,610.1619999999999,609.189,609.5409999999999,610.784,612.297,
10.5,42.0,608.649,609.8380000000001,609.865,610.6759999999999,613.919,610.27,610.595,608.946,611.5409999999999,614.1619999999999,608.757,611.216,611.865,615.3240000000001,613.3240000000001,615.216,613.378,611.486,610.054,612.0269999999999,611.432,609.622,609.3240000000001,609.135,609.703,611.5409999999999,
10.75,43.0,609.054,609.8919999999999,609.216,610.432,613.865,610.054,610.703,610.081,611.5409999999999,614.486,609.1619999999999,610.5409999999999,611.514,615.0,613.622,615.0269999999999,612.486,611.649,609.649,612.757,610.6759999999999,609.865,608.649,608.405,610.432,611.919,
11.0,44.0,608.622,609.1080000000001,608.405,610.378,614.054,609.919,610.649,609.216,611.189,613.595,609.1080000000001,610.405,611.865,615.27,612.865,615.1080000000001,611.919,610.919,609.784,612.189,610.919,609.351,608.6759999999999,608.405,609.216,611.73,
11.25,45.0,608.811,609.5409999999999,609.081,611.243,612.946,609.8919999999999,610.378,608.6759999999999,610.6759999999999,613.622,608.514,609.649,612.216,614.514,613.865,614.1080000000001,611.4590000000001,610.649,610.216,612.486,610.432,609.216,608.703,609.5409999999999,609.081,611.486,
11.5,46.0,608.135,609.8919999999999,608.568,610.081,613.9730000000001,609.405,610.27,609.351,610.378,613.189,608.622,610.216,612.0,614.0,612.405,614.378,611.135,610.486,609.297,611.3240000000001,610.568,608.784,609.135,609.595,609.1619999999999,612.0,
11.75,47.0,608.0,609.297,608.432,610.054,613.378,609.1080000000001,609.784,609.1619999999999,610.811,613.216,608.3240000000001,610.1080000000001,611.946,613.865,612.5409999999999,614.811,611.189,610.8380000000001,610.3240000000001,611.216,610.189,609.784,608.8919999999999,609.6759999999999,609.3240000000001,611.784,
12.0,48.0,609.0269999999999,609.4590000000001,608.486,610.27,614.189,609.486,610.514,609.757,610.378,612.243,608.081,610.1619999999999,612.649,613.919,611.946,614.514,611.378,609.9730000000001,609.1619999999999,610.622,611.189,610.054,609.054,608.5409999999999,608.8919999999999,611.811,
12.25,49.0,609.784,608.8919999999999,608.0,610.135,612.703,609.3240000000001,609.5409999999999,608.514,611.216,612.378,607.9730000000001,610.351,611.3240000000001,614.351,611.9730000000001,615.405,610.6759999999999,610.1619999999999,610.4590000000001,610.568,610.378,609.784,609.432,609.757,608.703,611.27,
12.5,50.0,607.9730000000001,608.811,608.081,610.351,612.757,609.378,609.486,609.135,610.622,612.297,608.243,610.486,611.514,614.135,614.081,614.243,611.081,610.9730000000001,609.0269999999999,610.378,610.27,609.378,608.622,609.9730000000001,608.595,611.135,
12.75,51.0,608.405,609.081,608.432,610.811,612.514,609.216,610.0269999999999,609.0,610.595,612.6759999999999,608.432,609.568,610.378,614.378,611.1080000000001,614.5409999999999,610.865,610.3240000000001,609.649,611.919,610.27,609.514,608.568,608.811,608.4590000000001,611.351,
13.0,52.0,608.9730000000001,609.27,608.4590000000001,608.9730000000001,612.189,610.486,610.189,608.568,610.703,612.6759999999999,607.378,610.135,611.27,614.27,611.405,613.6759999999999,611.297,610.3240000000001,609.0269999999999,610.784,610.5409999999999,608.6759999999999,608.784,609.243,608.811,610.351,
13.25,53.0,608.811,609.297,607.865,609.784,611.405,609.432,609.919,608.486,611.297,611.8919999999999,607.757,610.135,610.9730000000001,613.486,611.622,614.432,610.8380000000001,610.703,608.946,610.703,610.4590000000001,609.649,609.0269999999999,609.0269999999999,609.378,610.8919999999999,
13.5,54.0,609.1619999999999,608.9730000000001,607.865,610.73,611.514,609.405,610.0,609.703,611.297,612.811,607.6759999999999,609.919,611.216,613.4590000000001,611.946,614.6759999999999,611.1619999999999,610.351,609.243,610.486,610.054,609.649,609.622,609.405,609.216,611.1619999999999,
13.75,55.0,608.432,609.243,607.9730000000001,609.703,611.4590000000001,609.351,609.3240000000001,608.8380000000001,610.514,612.568,607.568,610.216,610.8380000000001,613.703,612.5409999999999,614.297,610.135,610.243,610.27,610.378,610.5409999999999,609.784,609.243,609.811,608.649,610.6759999999999,
14.0,56.0,609.486,608.514,607.703,609.649,612.054,609.216,609.811,609.054,610.216,612.3240000000001,608.486,610.0269999999999,611.081,614.243,611.135,613.189,610.8919999999999,609.1619999999999,609.0269999999999,610.297,610.73,608.8919999999999,609.054,610.0,609.865,610.919,611.486
14.25,57.0,608.919,609.6759999999999,608.568,609.5409999999999,611.243,609.595,609.3240000000001,609.189,610.514,612.216,607.73,609.757,611.486,613.865,611.514,612.865,609.9730000000001,610.243,609.27,610.432,610.27,609.054,608.595,609.4590000000001,609.622,610.8380000000001,612.1080000000001
14.5,58.0,608.243,608.243,607.216,610.0,611.703,609.27,609.0269999999999,608.919,610.514,612.297,607.865,610.054,610.9730000000001,614.0269999999999,611.73,611.784,611.081,609.514,609.3240000000001,610.486,609.946,608.946,609.865,608.568,608.8919999999999,611.1619999999999,612.054
14.75,59.0,608.622,609.3240000000001,606.9730000000001,609.27,611.703,610.784,609.703,609.216,610.622,612.514,607.243,609.757,611.081,613.514,611.784,613.351,610.649,609.919,609.8380000000001,610.351,610.0269999999999,608.6759999999999,610.0269999999999,609.378,608.946,610.811,611.6759999999999
15.0,60.0,608.568,609.0,607.4590000000001,609.9730000000001,611.5409999999999,610.351,610.081,609.486,611.243,613.351,607.297,610.378,611.4590000000001,613.649,611.757,613.0269999999999,610.405,609.9730000000001,609.514,610.216,609.649,609.405,609.1619999999999,609.351,609.054,610.216,612.0269999999999
15.25,61.0,608.622,609.3240000000001,606.5409999999999,610.27,611.3240000000001,609.568,610.297,609.216,611.0269999999999,612.919,607.243,610.73,610.9730000000001,614.297,611.757,612.432,610.081,610.919,609.081,610.135,610.514,609.189,609.5409999999999,609.297,609.432,610.784,612.1080000000001
15.5,62.0,609.0,608.216,607.703,610.135,611.189,610.568,609.703,609.3240000000001,610.595,612.757,608.595,610.351,610.243,613.486,612.486,612.514,610.514,610.216,608.514,610.649,610.054,609.4590000000001,609.757,608.27,608.9730000000001,610.865,611.568
15.75,63.0,609.135,608.9730000000001,607.189,609.351,611.0,609.865,610.5409999999999,608.8919999999999,610.919,612.946,608.0,610.1619999999999,611.243,613.8380000000001,611.9730000000001,612.784,610.865,609.4590000000001,609.297,610.622,610.703,609.0269999999999,609.73,609.6759999999999,609.135,610.784,612.622
16.0,64.0,608.27,608.568,607.3240000000001,609.568,611.811,609.297,610.432,608.784,610.3240000000001,612.4590000000001,608.486,609.649,611.405,613.595,611.1080000000001,613.216,610.919,609.811,609.216,610.054,609.054,609.5409999999999,610.1619999999999,609.757,609.243,611.486,612.216
16.25,65.0,609.081,608.919,608.054,610.1080000000001,610.6759999999999,609.865,609.9730000000001,609.784,609.8919999999999,614.1080000000001,607.649,609.649,610.946,614.3240000000001,612.432,612.784,609.73,610.3240000000001,609.4590000000001,610.405,609.919,609.378,609.757,609.351,608.622,610.27,612.514
16.5,66.0,608.0,608.946,607.4590000000001,609.568,612.1080000000001,610.243,610.243,609.4590000000001,609.6759999999999,612.811,608.351,609.811,611.054,614.405,611.378,612.486,610.595,610.757,609.432,610.514,610.622,609.865,610.0269999999999,609.3240000000001,608.405,611.27,612.405
16.75,67.0,608.27,608.243,607.5409999999999,610.784,611.378,610.081,609.622,609.054,610.784,614.0,607.486,609.8380000000001,610.1080000000001,614.054,611.865,612.432,610.6759999999999,610.243,610.1080000000001,610.3240000000001,610.486,609.6759999999999,610.5409999999999,609.432,608.8380000000001,610.4590000000001,611.243
17.0,68.0,608.297,609.514,607.297,609.622,611.595,610.622,609.757,609.378,611.135,612.5409999999999,607.946,610.081,610.757,613.919,611.5409999999999,612.189,610.6759999999999,609.405,609.595,610.189,610.081,609.405,610.0269999999999,609.622,608.703,611.568,611.703
17.25,69.0,608.243,609.4590000000001,607.297,609.784,611.378,610.135,609.8919999999999,609.5409999999999,610.595,613.27,607.486,609.757,610.919,614.054,611.27,612.135,610.622,610.405,609.297,610.243,610.27,609.703,609.73,609.568,609.081,610.649,611.9730000000001
17.5,70.0,608.351,608.757,607.6759999999999,609.8919999999999,611.351,610.378,608.865,609.243,610.297,612.946,606.946,610.514,610.703,615.0,611.784,612.8919999999999,610.5409999999999,609.514,609.8380000000001,609.946,610.351,609.595,610.486,609.486,608.9730000000001,610.73,611.486
17.75,71.0,607.946,609.216,607.135,609.8919999999999,611.649,610.432,609.784,609.243,610.649,612.784,607.919,610.811,611.351,614.757,612.0269999999999,612.6759999999999,610.3240000000001,609.811,609.8919999999999,610.0,610.649,609.8919999999999,610.405,609.081,608.649,610.595,612.4590000000001
18.0,72.0,608.784,608.8919999999999,607.8380000000001,609.703,611.73,608.946,609.946,609.081,610.1080000000001,613.351,607.568,610.135,610.73,614.405,611.5409999999999,612.216,611.081,609.865,609.297,610.4590000000001,609.0,608.946,611.189,609.919,609.486,611.0,612.0
18.25,73.0,608.378,609.703,606.757,610.0269999999999,612.0269999999999,610.135,609.8380000000001,609.0,610.649,612.649,607.3240000000001,611.0,611.1619999999999,614.757,611.784,612.3240000000001,611.0269999999999,609.811,609.946,610.432,610.0,609.811,611.9730000000001,608.73,608.703,610.757,611.297
18.5,74.0,608.0269999999999,608.486,606.784,610.351,611.243,609.135,609.351,609.351,609.946,613.405,608.1080000000001,610.351,611.189,614.351,612.405,612.081,610.703,610.243,609.811,610.595,609.703,609.189,611.649,608.811,609.0,611.622,613.135
18.75,75.0,608.405,608.865,607.1080000000001,610.6759999999999,611.919,610.405,609.243,610.6759999999999,610.216,614.1080000000001,607.757,610.243,612.054,615.189,612.297,612.3240000000001,610.514,610.0269999999999,609.8380000000001,610.649,610.649,609.784,611.3240000000001,608.9730000000001,608.135,610.486,611.4590000000001
19.0,76.0,608.189,608.865,606.865,610.0269999999999,611.3240000000001,609.784,610.73,610.0,610.919,613.784,608.6759999999999,610.5409999999999,611.757,615.432,612.486,612.297,610.378,610.568,609.919,610.297,610.8380000000001,610.135,612.4590000000001,609.568,608.9730000000001,610.811,612.3240000000001
19.25,77.0,608.568,608.8919999999999,607.0269999999999,610.1619999999999,611.378,610.054,609.784,609.6759999999999,609.784,613.081,608.5409999999999,610.9730000000001,611.135,615.243,612.243,612.081,610.8380000000001,610.5409999999999,610.297,610.405,611.243,609.703,611.216,609.486,608.568,609.8919999999999,612.568
19.5,78.0,608.216,608.73,606.865,609.649,611.6759999999999,610.27,609.6759999999999,609.486,610.351,613.514,608.351,610.297,611.1080000000001,615.351,612.378,612.486,610.811,609.9730000000001,609.3240000000001,611.297,610.784,610.946,612.622,609.649,608.8919999999999,610.595,612.0269999999999
19.75,79.0,609.135,609.27,607.135,610.378,612.1080000000001,609.811,610.0,608.865,610.1619999999999,613.081,607.8380000000001,611.351,610.9730000000001,615.9730000000001,613.1080000000001,612.351,611.0269999999999,609.405,610.0,610.865,610.351,609.243,611.784,609.27,608.216,611.135,612.568
