TimesH,Frame,NoMissing,53,53,127,127,129,129,130,130,134,134,146,146,149,149,157,157,168,168,170,170,173,173,182,182,199,199,202,202,213,213,217,217,219,219,227,227,228,228,231,231,242,242,273,273,279,279,298,298,336,336,548,548,964,964
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
2.0,8.0,,198.63400000000001,38.171,193.854,54.79600000000001,262.974,85.824,214.37400000000002,85.958,125.55799999999999,82.54799999999999,226.013,73.654,194.507,71.251,212.907,68.295,73.87899999999999,95.811,91.61200000000001,94.506,249.68400000000003,93.196,82.255,89.52799999999999,197.46900000000002,110.36200000000001,137.162,109.54700000000001,118.39299999999999,104.851,192.642,102.876,90.304,103.411,118.275,125.579,233.995,124.31700000000001,245.14700000000002,122.95700000000001,218.142,115.88600000000001,138.297,131.779,38.016999999999996,129.819,213.68200000000002,146.60299999999998,50.986999999999995,155.055,,,,
2.25,9.0,,198.46400000000003,37.923,193.822,54.718999999999994,262.986,85.848,,,125.545,82.546,225.99400000000003,73.64699999999999,194.497,71.188,212.90099999999998,68.27,73.824,95.74799999999999,91.598,94.49,249.727,93.204,82.16799999999999,89.505,197.483,110.258,137.108,109.45,118.37200000000001,104.742,192.674,102.79799999999999,90.3,103.367,118.49799999999999,125.406,234.02900000000002,124.353,245.139,122.95299999999999,218.15900000000002,115.89399999999999,138.276,131.696,38.035,129.82299999999998,213.66099999999997,146.648,50.85,154.77100000000002,113.038,113.45700000000001,,
2.5,10.0,,198.387,37.859,193.838,54.632,262.985,85.824,213.895,85.836,125.51,82.53299999999999,225.93599999999998,73.62899999999999,194.50900000000001,71.14699999999999,212.91099999999997,68.253,73.803,95.689,91.62799999999999,94.43299999999999,249.918,93.226,82.17299999999999,89.59100000000001,197.46200000000002,110.15899999999999,137.077,109.37100000000001,118.319,104.71600000000001,192.68099999999998,102.758,90.333,103.37799999999999,118.353,125.536,233.93900000000002,124.432,245.10299999999998,122.87700000000001,218.114,115.84,138.286,131.635,38.028,129.81,213.685,146.649,50.773999999999994,154.61,112.963,113.124,,
2.75,11.0,,198.40900000000002,37.854,193.761,54.633,263.033,85.846,214.26,85.515,125.501,82.477,225.951,73.65100000000001,194.543,71.101,212.925,68.249,73.808,95.682,91.605,94.40100000000001,249.99,93.26899999999999,82.39399999999999,89.29799999999999,197.37599999999998,110.09,137.07,109.34299999999999,118.256,104.652,192.69099999999997,102.697,90.351,103.396,118.35600000000001,125.573,233.88299999999998,124.73899999999999,245.11700000000002,122.809,218.245,115.75,138.28799999999998,131.686,38.032,129.80700000000002,213.699,146.542,50.746,154.569,112.821,113.041,,
3.0,12.0,,198.463,37.62,193.76,54.478,263.03700000000003,85.806,214.053,85.478,125.485,82.47200000000001,225.95,73.59100000000001,194.55900000000003,71.066,212.929,68.248,73.77,95.575,91.538,94.38,250.22799999999998,93.303,82.448,89.05799999999999,197.37099999999998,110.09299999999999,137.018,109.309,118.17200000000001,104.57600000000001,192.692,102.686,90.319,103.29299999999999,118.24600000000001,125.82700000000001,233.80200000000002,124.663,245.13299999999998,122.79799999999999,218.265,115.57799999999999,138.273,131.55700000000002,38.027,129.8,213.62099999999998,146.495,50.323,153.787,112.916,113.241,,
3.25,13.0,,198.38,37.79,193.787,54.435,263.025,85.75200000000001,214.12599999999998,85.47200000000001,125.45299999999999,82.44200000000001,225.83599999999998,73.528,194.544,71.03699999999999,212.93099999999998,68.223,73.71600000000001,95.5,91.538,94.375,250.12900000000002,93.353,82.693,88.902,197.373,109.964,136.974,109.27799999999999,118.066,104.47,192.695,102.652,90.27600000000001,103.243,118.335,125.84700000000001,233.94299999999998,124.84100000000001,245.16400000000002,122.765,218.27,115.564,138.252,131.49200000000002,38.009,129.80100000000002,213.709,146.469,50.416000000000004,153.869,112.84299999999999,112.99,,
3.5,14.0,,198.317,37.876999999999995,193.81,54.4,263.111,85.726,214.105,85.353,125.44,82.411,225.92700000000002,73.538,194.519,70.967,212.91099999999997,68.189,73.67699999999999,95.384,91.53200000000001,94.353,250.148,93.318,82.848,88.83200000000001,197.497,109.78399999999999,136.991,109.18299999999999,117.944,104.35600000000001,192.71200000000002,102.6,90.228,103.287,118.26799999999999,125.459,233.953,124.87100000000001,245.175,122.766,218.38299999999998,115.492,138.15,131.239,38.024,129.778,213.65,146.498,50.633,154.086,112.965,113.14,,
3.75,15.0,,198.262,37.823,193.817,54.353,263.159,85.70200000000001,213.905,85.28399999999999,125.36200000000001,82.40299999999999,225.981,73.53699999999999,194.55200000000002,70.933,212.91,68.145,73.656,95.382,91.5,94.333,250.196,93.37799999999999,82.961,88.667,197.643,109.501,136.94299999999998,109.14299999999999,117.906,104.305,192.72799999999998,102.514,90.126,103.25299999999999,118.29700000000001,125.26,234.108,124.814,245.19099999999997,122.715,218.453,115.478,138.058,130.931,38.015,129.78,213.697,146.45600000000002,50.589,153.954,112.99600000000001,113.265,,
4.0,16.0,,198.312,37.864000000000004,193.854,54.367,263.184,85.693,213.984,85.27799999999999,125.367,82.396,225.975,73.434,194.56599999999997,70.881,212.921,68.154,73.62100000000001,95.335,91.47,94.34,250.019,93.32799999999999,82.78299999999999,88.816,197.88099999999997,109.126,136.898,109.12700000000001,117.822,104.249,192.78,102.45100000000001,90.061,103.24700000000001,118.17200000000001,125.087,234.205,124.81200000000001,245.217,122.694,218.46900000000002,115.367,137.997,130.711,38.004,129.773,213.743,146.399,50.457,153.572,113.04299999999999,113.279,,
4.25,17.0,,198.42,37.884,193.926,54.383,263.189,85.74600000000001,214.06900000000002,85.331,125.324,82.37899999999999,225.976,73.41199999999999,194.579,70.84,212.93099999999998,68.152,73.604,95.28,91.44200000000001,94.303,250.02599999999998,93.288,82.851,88.76,197.86700000000002,109.11200000000001,136.895,109.12799999999999,117.76899999999999,104.18,192.804,102.398,89.96,103.17200000000001,118.19200000000001,125.09299999999999,234.29,124.72399999999999,245.237,122.67,218.50099999999998,115.399,137.97799999999998,130.55,38.001,129.764,213.775,146.531,49.611000000000004,151.58,112.988,113.19200000000001,,
4.5,18.0,,198.428,37.891,193.965,54.36,263.149,85.711,214.226,85.26100000000001,125.29799999999999,82.34700000000001,225.928,73.34899999999999,194.574,70.809,212.898,68.153,73.613,95.25,91.435,94.24799999999999,250.013,93.165,82.965,88.74799999999999,197.965,109.014,136.876,109.12299999999999,117.694,104.104,192.84,102.319,90.0,103.169,118.28299999999999,125.022,234.21200000000002,124.829,245.28599999999997,122.624,218.455,115.38,137.935,130.45,37.993,129.775,213.75900000000001,146.499,50.246,153.254,112.944,113.274,,
4.75,19.0,,198.38099999999997,37.828,194.02200000000002,54.345,263.187,85.65299999999999,214.415,85.245,125.25299999999999,82.319,225.998,73.319,194.59099999999998,70.747,212.886,68.143,73.575,95.17399999999999,91.412,94.251,250.12400000000002,93.198,83.027,88.81200000000001,198.157,108.837,136.845,109.07799999999999,117.62100000000001,104.02799999999999,192.856,102.27600000000001,90.18,103.19,118.33200000000001,125.09,234.502,124.67200000000001,245.308,122.56200000000001,218.40900000000002,115.323,137.925,130.405,37.986,129.779,213.829,146.453,50.298,153.314,112.51100000000001,112.428,,
5.0,20.0,,198.315,37.843,193.99,54.386,263.16700000000003,85.686,214.365,85.28399999999999,125.213,82.319,226.016,73.38,194.57299999999998,70.711,212.93400000000003,68.131,73.53399999999999,95.109,91.361,94.229,250.18400000000003,93.23100000000001,82.77,88.875,198.125,108.814,136.816,109.02600000000001,117.572,103.99,192.864,102.257,90.04899999999999,103.20200000000001,118.243,124.804,234.49900000000002,124.84100000000001,245.313,122.536,218.403,115.234,137.909,130.31799999999998,37.999,129.767,213.81,146.33,50.001999999999995,152.471,112.60600000000001,112.479,,
5.25,21.0,,198.405,37.809,194.017,54.321999999999996,263.187,85.666,214.49900000000002,85.359,125.169,82.29299999999999,226.042,73.482,194.59900000000002,70.671,212.919,68.123,73.487,95.03,91.329,94.20200000000001,250.24099999999999,93.166,82.648,88.935,198.517,108.31700000000001,136.795,108.98100000000001,117.485,103.936,192.893,102.275,89.913,103.119,118.104,124.551,234.547,124.887,245.338,122.50200000000001,218.41099999999997,115.266,137.901,130.241,37.989000000000004,129.764,213.75400000000002,146.289,49.76,151.847,112.384,111.98899999999999,,
5.5,22.0,,198.618,37.813,194.024,54.292,263.22,85.697,214.46,85.219,125.166,82.25299999999999,226.03599999999997,73.363,194.58,70.632,212.891,68.094,73.48899999999999,94.925,91.295,94.195,250.15400000000002,93.16,82.67399999999999,88.78299999999999,198.53900000000002,108.211,136.763,108.92399999999999,117.432,103.899,192.888,102.244,89.833,102.93700000000001,118.164,124.458,234.55599999999998,124.855,245.313,122.45,218.428,115.228,137.888,130.187,37.992,129.761,213.699,146.28,49.423,151.201,112.531,111.947,,
5.75,23.0,,198.627,37.79,194.072,54.286,263.231,85.68700000000001,214.325,85.094,125.14200000000001,82.23299999999999,226.07,73.306,194.56599999999997,70.596,212.90599999999998,68.087,73.535,94.929,91.304,94.131,250.355,93.096,82.493,88.829,198.768,107.96700000000001,136.73,108.90799999999999,117.34100000000001,103.851,192.896,102.205,89.544,102.89299999999999,118.09299999999999,124.669,234.667,124.805,245.28900000000002,122.456,218.497,115.24600000000001,137.846,130.085,37.989000000000004,129.761,213.71,146.29399999999998,49.641999999999996,151.563,112.611,112.061,,
6.0,24.0,,198.55599999999998,37.766,194.08900000000003,54.244,263.263,85.669,214.447,84.98299999999999,125.14399999999999,82.20200000000001,226.195,73.313,194.609,70.582,212.90200000000002,68.094,73.543,94.887,91.311,94.12799999999999,250.327,93.07,82.616,88.67,198.826,107.89,136.714,108.90700000000001,117.346,103.77,192.924,102.193,89.321,102.744,118.06200000000001,124.43700000000001,234.761,124.661,245.31,122.40299999999999,218.484,115.23700000000001,137.819,129.99,37.985,129.756,213.639,146.313,49.766000000000005,151.785,112.609,111.995,,
6.25,25.0,,198.618,37.768,194.077,54.244,263.26,85.664,214.247,84.90700000000001,125.105,82.149,226.15,73.18,194.597,70.568,212.90900000000002,68.095,73.539,94.838,91.294,94.071,250.375,93.12,82.55799999999999,88.667,198.817,107.931,136.701,108.87,117.406,103.743,192.923,102.197,89.086,102.696,118.161,124.417,232.889,130.692,245.33700000000002,122.387,218.476,115.17399999999999,137.785,129.895,37.983000000000004,129.74,213.62599999999998,146.423,49.744,151.624,112.72200000000001,112.01100000000001,,
6.5,26.0,,198.549,37.753,194.0,54.121,263.313,85.65899999999999,214.317,84.99600000000001,125.07600000000001,82.135,226.11900000000003,73.194,194.602,70.528,212.924,68.1,73.533,94.85700000000001,91.295,94.057,250.385,93.15899999999999,82.59899999999999,88.58,198.655,107.985,136.658,108.825,117.31700000000001,103.677,192.912,102.171,88.881,102.694,118.193,124.465,232.685,130.808,245.354,122.37100000000001,218.49400000000003,115.167,137.762,129.821,37.971,129.715,213.635,146.327,49.659,151.474,112.70200000000001,111.992,,
6.75,27.0,,198.52900000000002,37.751,194.024,54.108999999999995,263.277,85.652,214.176,85.125,125.056,82.10600000000001,226.21,73.241,194.614,70.499,212.903,68.087,73.524,94.80799999999999,91.311,94.021,250.31900000000002,93.064,82.596,88.601,198.787,107.936,136.63299999999998,108.803,117.314,103.654,192.94400000000002,102.165,88.781,102.76700000000001,118.06299999999999,124.391,232.549,131.054,245.393,122.35799999999999,218.55599999999998,115.095,137.702,129.741,37.971,129.72899999999998,213.732,146.236,49.621,151.355,112.743,112.244,,
7.0,28.0,,198.41099999999997,37.675,194.024,54.067,263.252,85.641,214.101,85.164,125.029,82.068,226.386,73.348,194.59900000000002,70.483,212.937,68.069,73.515,94.804,91.31200000000001,93.986,250.426,93.196,82.46700000000001,88.738,198.81099999999998,107.88,136.58100000000002,108.773,117.302,103.62200000000001,192.984,102.13799999999999,88.678,102.646,117.984,124.29700000000001,232.18900000000002,131.184,245.43200000000002,122.321,218.52200000000002,115.1,137.696,129.681,37.977,129.734,213.736,146.139,49.799,151.297,112.65899999999999,112.15700000000001,,
7.25,29.0,,198.40200000000002,37.679,194.018,54.031000000000006,263.252,85.64,214.171,85.096,125.01299999999999,82.06299999999999,226.327,73.321,194.53099999999998,70.46,212.93099999999998,68.067,73.495,94.758,91.286,93.965,250.47,93.291,82.462,88.743,198.649,107.936,136.547,108.72399999999999,117.229,103.575,192.984,102.074,88.727,102.684,117.93299999999999,124.264,,,245.442,122.319,218.549,115.088,137.649,129.612,37.97,129.721,213.71599999999998,146.127,49.85,151.453,112.58200000000001,112.06,,
7.5,30.0,,198.46,37.73,194.05,54.023,263.235,85.616,214.104,85.001,124.988,82.02799999999999,226.329,73.382,194.542,70.42399999999999,212.94,68.064,73.524,94.755,91.3,93.928,250.46599999999998,93.30799999999999,82.585,88.579,198.828,107.833,136.514,108.73100000000001,117.071,103.508,193.013,102.037,88.67299999999999,102.63799999999999,117.927,124.242,,,245.455,122.3,218.61,115.007,137.616,129.553,37.964,129.717,213.637,146.148,49.824,151.423,112.60700000000001,112.005,,
7.75,31.0,,198.465,37.721,194.08,54.021,263.22900000000004,85.595,214.046,85.132,124.97399999999999,82.02,226.37,73.407,194.545,70.441,212.926,68.051,73.566,94.719,91.26100000000001,93.928,250.482,93.20700000000001,82.594,88.59899999999999,198.69799999999998,107.95100000000001,136.485,108.649,117.005,103.47399999999999,193.02200000000002,102.041,88.65899999999999,102.505,117.902,124.105,,,245.476,122.272,218.593,114.91799999999999,137.586,129.487,37.966,129.717,213.532,146.077,49.879,151.317,112.52600000000001,111.73700000000001,,
8.0,32.0,,198.43900000000002,37.69,194.043,53.996,263.295,85.595,214.17,85.119,124.927,82.01100000000001,226.271,73.257,194.53,70.35300000000001,212.917,68.048,73.553,94.735,91.244,93.90700000000001,250.576,93.353,82.78299999999999,88.414,198.74,107.755,136.43200000000002,108.609,116.98700000000001,103.429,193.03400000000002,102.045,88.645,102.59100000000001,117.837,124.04700000000001,,,245.51,122.228,218.611,114.87299999999999,137.589,129.503,37.961,129.72,213.55200000000002,146.077,49.933,151.279,112.40100000000001,111.387,,
8.25,33.0,,198.30900000000003,37.695,194.083,54.034,263.26599999999996,85.588,214.231,85.145,124.898,81.99600000000001,226.28599999999997,73.249,194.58599999999998,70.362,212.907,68.054,73.596,94.676,91.209,93.889,250.513,93.367,82.78299999999999,88.52600000000001,198.74400000000003,107.73299999999999,136.407,108.555,116.955,103.374,193.046,102.024,88.50299999999999,102.571,117.77600000000001,123.993,,,245.487,122.244,218.59,114.821,137.542,129.414,37.965,129.70600000000002,213.53400000000002,146.15200000000002,49.924,151.247,112.427,111.354,,
8.5,34.0,,198.365,37.694,194.199,54.095,263.293,85.542,214.169,85.182,124.89399999999999,81.99600000000001,226.22,73.191,194.58,70.345,212.90099999999998,68.043,73.593,94.65799999999999,91.18700000000001,93.887,250.49,93.275,82.65700000000001,88.554,198.649,107.777,136.378,108.501,116.85,103.32600000000001,193.02900000000002,102.037,88.536,102.512,117.866,123.579,231.554,137.975,245.46400000000003,122.17399999999999,218.59599999999998,114.779,137.534,129.388,37.969,129.7,213.577,146.067,49.902,151.153,112.48299999999999,111.425,,
8.75,35.0,,198.30599999999998,37.702,194.209,54.097,263.325,85.609,213.942,85.156,124.91,81.98200000000001,226.195,73.16,194.595,70.306,212.92,68.055,73.556,94.61200000000001,91.177,93.883,250.435,93.181,82.585,88.521,198.69400000000002,107.738,136.347,108.5,116.816,103.273,193.065,102.06299999999999,88.57600000000001,102.417,117.65100000000001,123.615,231.868,137.864,245.46099999999998,122.155,218.649,114.75200000000001,137.528,129.344,37.972,129.7,213.59,146.02700000000002,49.93,151.029,112.436,111.366,,
9.0,36.0,,198.24400000000003,37.641999999999996,194.215,54.058,263.323,85.63799999999999,214.195,85.04899999999999,124.897,81.95700000000001,226.19799999999998,73.168,194.57,70.29899999999999,212.935,68.033,73.5,94.596,91.18299999999999,93.882,250.482,93.209,82.49700000000001,88.616,198.805,107.649,136.349,108.43,116.80799999999999,103.242,193.074,102.088,88.571,102.436,117.615,123.551,231.985,137.822,245.45,122.10600000000001,218.632,114.79,137.515,129.329,37.979,129.678,213.615,145.968,49.953,150.945,112.412,111.279,,
9.25,37.0,,198.362,37.607,194.30700000000002,54.05,263.33,85.613,214.352,85.038,124.839,81.92399999999999,226.113,73.26,194.59799999999998,70.26100000000001,212.93400000000003,68.023,73.524,94.586,91.186,93.831,250.46099999999998,93.226,82.625,88.618,198.795,107.557,136.32,108.38,116.818,103.226,193.088,102.068,88.441,102.39,117.53299999999999,123.37700000000001,231.975,137.994,245.477,122.09899999999999,218.636,114.787,137.55100000000002,129.166,37.975,129.665,213.608,145.864,49.89,150.85299999999998,112.34700000000001,111.13799999999999,,
9.5,38.0,,198.41400000000002,37.693000000000005,194.356,54.052,263.372,85.62299999999999,214.312,84.993,124.796,81.91199999999999,226.109,73.317,194.604,70.23899999999999,212.93900000000002,68.02,73.509,94.538,91.179,93.81,250.737,93.463,82.53200000000001,88.65299999999999,198.96900000000002,107.36399999999999,136.275,108.295,116.78200000000001,103.148,193.105,102.06299999999999,88.404,102.26,117.691,123.354,231.989,138.012,245.44299999999998,122.054,218.618,114.736,137.533,129.112,37.98,129.687,213.648,145.894,49.883,150.939,112.415,111.027,,
9.75,39.0,,198.452,37.721,194.34599999999998,54.00899999999999,263.39799999999997,85.61200000000001,214.25,85.042,124.81299999999999,81.926,226.167,73.37899999999999,194.639,70.237,212.94,68.01899999999999,73.52600000000001,94.535,91.189,93.805,251.168,93.344,82.734,88.469,198.75099999999998,107.53299999999999,136.22299999999998,108.26899999999999,116.72,103.111,193.09799999999998,102.051,88.39,102.26,117.729,123.30799999999999,232.127,137.91899999999998,245.445,122.005,218.62400000000002,114.759,137.506,129.07,37.973,129.685,213.696,145.918,49.937,150.859,112.376,110.98200000000001,,
10.0,40.0,,198.456,37.723,194.335,53.979,263.35900000000004,85.62799999999999,214.09,85.085,124.78399999999999,81.891,226.21,73.312,194.62,70.219,212.938,68.035,73.518,94.51700000000001,91.17,93.77600000000001,251.12599999999998,93.29,82.76299999999999,88.40700000000001,199.148,107.029,136.188,108.228,116.70700000000001,103.124,193.115,102.055,88.565,102.42399999999999,117.943,123.15799999999999,232.294,137.996,245.452,121.977,218.675,114.67299999999999,137.50799999999998,129.042,37.984,129.687,213.644,145.887,50.004,150.857,112.40899999999999,111.12100000000001,,
10.25,41.0,,198.407,37.634,194.34099999999998,54.02,263.346,85.62799999999999,214.095,85.025,124.73700000000001,81.862,226.24900000000002,73.281,194.614,70.196,212.924,68.03399999999999,73.49,94.493,91.15100000000001,93.713,251.2,93.20100000000001,82.751,88.42299999999999,199.77599999999998,106.274,136.179,108.206,116.70200000000001,103.113,193.115,102.065,88.54899999999999,102.384,117.896,123.281,232.731,137.92700000000002,245.46,121.915,218.707,114.678,137.467,128.97,37.995,129.668,213.676,145.81799999999998,50.026,150.822,112.43700000000001,111.21,,
10.5,42.0,,198.476,37.663000000000004,194.412,53.938,263.366,85.59,214.118,85.051,124.71,81.842,226.238,73.281,194.608,70.179,212.899,68.023,73.513,94.514,91.139,93.73899999999999,250.783,93.335,82.689,88.335,199.952,105.96700000000001,136.149,108.17399999999999,116.65899999999999,103.094,193.09900000000002,102.073,88.416,102.12700000000001,117.84899999999999,123.335,232.59900000000002,137.959,245.458,121.963,218.72099999999998,114.64399999999999,137.454,128.957,37.999,129.653,213.71400000000003,145.708,49.951,150.781,112.48,111.37700000000001,,
10.75,43.0,,198.36599999999999,37.667,194.467,53.946999999999996,263.361,85.61,214.075,85.089,124.686,81.837,226.27,73.351,194.613,70.172,212.891,68.018,73.515,94.50299999999999,91.139,93.70100000000001,250.64700000000002,93.376,82.725,88.323,200.097,105.615,136.111,108.146,116.65299999999999,103.095,193.111,102.03,88.589,102.01700000000001,117.865,123.209,232.424,138.041,245.468,121.959,218.773,114.611,137.44,128.931,37.992,129.657,213.785,145.691,49.893,150.739,112.537,111.898,,
11.0,44.0,,198.41,37.708,194.488,53.998000000000005,263.42400000000004,85.632,214.044,85.21799999999999,124.64,81.775,226.342,73.303,194.618,70.135,212.898,68.01899999999999,73.51899999999999,94.49,91.15299999999999,93.65100000000001,250.87599999999998,93.288,82.73,88.34700000000001,200.18099999999998,105.449,136.088,108.104,116.609,103.09700000000001,193.13099999999997,102.03,88.59899999999999,102.07799999999999,117.84899999999999,122.96,232.863,138.049,245.449,121.93700000000001,218.766,114.648,137.442,128.907,37.978,129.679,213.74200000000002,145.627,49.926,150.737,112.525,112.008,,
11.25,45.0,,198.418,37.701,194.455,53.96,263.45599999999996,85.652,214.03400000000002,85.186,124.62700000000001,81.775,226.429,73.263,194.613,70.122,212.895,68.009,73.548,94.48299999999999,91.12899999999999,93.631,250.947,93.199,82.766,88.391,200.174,105.435,136.07299999999998,108.06700000000001,116.564,103.109,193.136,101.999,88.63600000000001,102.06299999999999,117.825,122.90100000000001,232.56799999999998,138.129,245.422,121.911,218.737,114.62899999999999,137.454,128.898,37.989000000000004,129.665,213.748,145.64600000000002,49.856,150.641,112.391,111.90100000000001,,
11.5,46.0,,198.483,37.733000000000004,194.46599999999998,53.907,263.465,85.62200000000001,214.0,85.23299999999999,124.57799999999999,81.778,226.52900000000002,73.156,194.585,70.10300000000001,212.882,68.005,73.601,94.49700000000001,91.131,93.60600000000001,250.888,93.12299999999999,82.677,88.37,200.097,105.42299999999999,136.04,108.027,116.56700000000001,103.089,193.162,102.025,88.684,102.10600000000001,117.729,122.891,232.53400000000002,138.077,245.437,121.882,218.782,114.586,137.469,128.91,37.999,129.661,213.82,145.636,49.768,150.611,112.316,111.91799999999999,,
11.75,47.0,,198.55700000000002,37.841,194.518,53.946000000000005,263.469,85.639,214.00799999999998,85.271,124.551,81.743,226.52200000000002,73.112,194.608,70.097,212.892,67.993,73.583,94.479,91.14200000000001,93.56700000000001,251.43200000000002,92.95200000000001,82.61,88.429,200.176,105.45,136.02100000000002,108.03,116.52600000000001,103.09299999999999,193.15599999999998,102.007,88.54700000000001,102.03200000000001,117.699,122.93,232.43200000000002,137.977,245.467,121.82600000000001,218.808,114.535,137.463,128.89,38.003,129.662,213.862,145.55100000000002,49.763000000000005,150.619,112.374,112.101,,
12.0,48.0,,198.74599999999998,37.827,194.541,53.97,263.505,85.685,213.88400000000001,85.324,124.514,81.737,226.44400000000002,73.089,194.63,70.084,212.88299999999998,67.97800000000001,73.569,94.471,91.154,93.49600000000001,251.34,92.979,82.561,88.51799999999999,200.105,105.58200000000001,136.012,108.02799999999999,116.538,103.065,193.183,101.98700000000001,88.51700000000001,102.012,117.6,122.87700000000001,232.3,137.988,245.421,121.77799999999999,218.84400000000002,114.545,137.442,128.869,38.016,129.667,213.981,145.545,49.633,150.673,112.37799999999999,112.11200000000001,,
