TimesH,Frame,53,127,202,228,249,252,256,284,306,307,333,418,477,616,786,862,901,905,926,929,949,1052,1061,1089
166.75,667.0,608.238,610.2819999999999,609.711,,609.153,610.354,610.8340000000001,609.605,612.149,611.748,,,,,,,,,,,,,,
167.0,668.0,607.891,609.981,610.411,,607.974,610.5740000000001,610.823,609.132,611.2919999999999,611.036,,,,,,,,,,,,,,
167.25,669.0,607.871,610.285,610.009,608.043,608.352,610.582,610.842,608.706,611.0459999999999,610.328,,,,,,,,,,,,,,
167.5,670.0,607.448,610.332,611.153,607.711,608.8330000000001,609.556,611.4019999999999,609.21,611.559,610.878,,,,,,,,,,,,,,
167.75,671.0,607.89,610.313,611.349,607.8,607.815,609.933,610.521,609.408,611.415,611.34,608.65,,,,,,,,,,,,,
168.0,672.0,607.741,610.299,611.268,608.621,608.38,610.414,611.075,609.189,610.757,611.373,609.434,,,,,,,,,,,,,
168.25,673.0,607.8340000000001,609.726,612.26,607.7959999999999,608.284,609.732,611.714,609.67,611.265,610.938,609.092,,,,,,,,,,,,,
168.5,674.0,607.5830000000001,610.609,612.27,608.573,608.474,610.182,611.278,609.62,612.203,611.138,609.5790000000001,,,,,,,,,,,,,
168.75,675.0,607.298,610.064,613.592,607.937,608.805,610.3340000000001,611.188,610.255,612.09,611.737,610.1030000000001,,,,,,,,,,,,,
169.0,676.0,607.687,609.928,612.875,607.719,608.217,610.566,611.5169999999999,610.684,611.859,611.768,609.592,,,,,,,,,,,,,
169.25,677.0,608.469,609.634,613.679,608.939,609.033,610.42,611.518,610.595,611.814,612.566,610.216,,,,,,,,,,,,,
169.5,678.0,607.38,610.524,613.884,608.84,608.83,609.984,612.327,611.244,612.315,611.933,610.254,613.705,,,,,,,,,,,,
169.75,679.0,607.49,610.587,613.073,608.43,608.9119999999999,610.886,612.21,611.493,612.578,611.609,610.569,614.038,,,,,,,,,,,,
170.0,680.0,608.664,609.617,613.911,608.445,609.387,610.8480000000001,612.091,611.828,612.623,611.74,610.7919999999999,,,,,,,,,,,,,
170.25,681.0,609.109,609.753,613.444,608.861,609.299,610.946,612.4580000000001,612.064,613.073,612.018,611.265,613.818,,,,,,,,,,,,
170.5,682.0,608.727,610.0269999999999,614.597,608.675,608.547,610.466,612.323,612.024,613.21,612.121,611.138,614.7909999999999,,,,,,,,,,,,
170.75,683.0,608.564,610.076,614.113,608.749,608.745,610.601,611.9169999999999,611.621,612.627,613.149,610.9119999999999,614.387,610.086,,,,,,,,,,,
171.0,684.0,609.125,610.129,614.841,608.87,608.5840000000001,611.703,612.92,611.927,612.2280000000001,612.452,610.714,614.373,609.254,,,,,,,,,,,
171.25,685.0,608.543,610.401,614.548,608.9630000000001,608.656,611.453,612.205,611.771,612.6469999999999,612.327,610.714,613.395,609.861,,,,,,,,,,,
171.5,686.0,608.191,609.877,614.326,609.18,609.164,611.476,612.7919999999999,611.764,612.241,612.3480000000001,610.995,613.9830000000001,610.131,,,,,,,,,,,
171.75,687.0,608.729,610.111,613.526,608.638,609.455,611.25,612.85,611.806,612.22,613.23,610.623,613.544,609.601,,,,,,,,,,,
172.0,688.0,608.179,609.635,614.8430000000001,608.623,608.418,611.0269999999999,612.028,612.269,612.2869999999999,613.4580000000001,610.254,613.239,609.19,,,,,,,,,,,
172.25,689.0,608.158,609.988,614.086,608.2909999999999,608.575,610.778,613.555,611.461,612.769,612.123,611.143,613.0930000000001,608.808,,,,,,,,,,,
172.5,690.0,608.634,610.283,613.744,607.88,608.8330000000001,610.71,612.817,611.0790000000001,612.181,612.259,611.0509999999999,613.308,609.398,,,,,,,,,,,
172.75,691.0,608.813,609.749,614.169,608.559,609.257,611.422,612.956,611.928,611.755,613.09,610.05,613.418,609.8340000000001,,,,,,,,,,,
173.0,692.0,608.628,610.561,613.214,608.747,609.1419999999999,610.91,613.026,611.785,611.729,613.442,610.149,614.206,609.467,,,,,,,,,,,
173.25,693.0,608.433,610.436,612.957,608.685,609.081,611.66,612.092,611.654,611.139,612.785,611.0369999999999,613.479,609.4209999999999,,,,,,,,,,,
173.5,694.0,608.736,610.469,612.643,608.127,608.904,611.29,613.668,611.832,612.191,612.636,611.2909999999999,613.638,608.928,,,,,,,,,,,
173.75,695.0,607.9,609.757,613.7280000000001,608.793,609.158,612.034,613.627,611.4159999999999,612.128,612.488,611.59,613.349,608.999,,,,,,,,,,,
174.0,696.0,607.9580000000001,610.883,613.5219999999999,607.781,608.809,611.401,613.4069999999999,611.422,612.371,612.4540000000001,611.122,613.064,608.885,,,,,,,,,,,
174.25,697.0,607.826,610.46,612.34,608.6030000000001,608.911,610.521,613.182,611.141,612.001,613.163,611.59,612.694,608.545,,,,,,,,,,,
174.5,698.0,608.577,610.499,612.207,608.197,608.947,610.753,613.138,611.631,611.589,612.511,611.248,612.514,608.571,,,,,,,,,,,
174.75,699.0,608.295,610.04,612.345,608.02,609.445,610.214,612.7819999999999,611.738,611.905,612.616,611.18,611.658,608.746,,,,,,,,,,,
175.0,700.0,608.045,610.3290000000001,613.323,608.511,608.69,610.789,611.798,611.406,610.4,612.783,610.925,611.197,608.69,,,,,,,,,,,
175.25,701.0,608.002,609.369,612.775,607.83,608.649,611.021,612.439,611.197,611.33,611.855,610.749,612.806,608.2330000000001,,,,,,,,,,,
175.5,702.0,608.41,610.068,612.195,607.946,608.948,611.173,613.138,611.372,610.696,612.613,610.613,613.109,608.489,,,,,,,,,,,
175.75,703.0,608.43,609.849,612.322,607.645,609.106,610.425,613.187,611.786,610.861,612.3,610.121,612.284,608.138,611.04,,,,,,,,,,
176.0,704.0,608.288,609.993,612.376,607.69,608.61,611.185,613.198,610.775,611.0169999999999,612.7959999999999,610.721,611.8480000000001,608.757,611.539,,,,,,,,,,
176.25,705.0,607.896,610.065,611.683,607.637,608.89,610.259,612.252,611.241,610.485,611.96,610.627,611.852,608.25,,,,,,,,,,,
176.5,706.0,607.67,609.65,611.6619999999999,608.105,608.6469999999999,610.302,612.5419999999999,611.114,610.961,613.105,611.114,611.8330000000001,608.867,610.688,,,,,,,,,,
176.75,707.0,607.798,609.6469999999999,611.863,608.506,608.4,610.737,612.871,610.303,609.8340000000001,612.0459999999999,610.099,612.632,608.794,610.719,,,,,,,,,,
177.0,708.0,608.055,611.482,612.053,608.5,608.2719999999999,611.036,613.41,610.769,610.122,612.139,610.365,612.8430000000001,608.288,610.528,,,,,,,,,,
177.25,709.0,607.538,610.129,611.341,607.986,608.813,610.165,613.0169999999999,610.922,610.363,612.9630000000001,611.123,611.691,608.766,610.4490000000001,,,,,,,,,,
177.5,710.0,607.663,610.5740000000001,612.193,608.246,608.319,611.448,611.855,610.485,610.75,612.302,609.852,611.158,608.571,610.629,,,,,,,,,,
177.75,711.0,608.221,610.156,612.113,607.957,607.859,611.544,613.104,610.047,610.11,612.115,609.975,611.7080000000001,608.446,609.678,,,,,,,,,,
178.0,712.0,608.377,610.286,611.7280000000001,608.279,608.408,610.691,612.976,610.5880000000001,609.886,611.7909999999999,609.507,612.056,607.6709999999999,609.58,,,,,,,,,,
178.25,713.0,607.376,610.005,610.904,608.0169999999999,608.627,611.599,612.243,610.581,609.95,611.7230000000001,609.357,611.881,608.131,610.631,,,,,,,,,,
178.5,714.0,607.8969999999999,609.774,611.297,608.271,607.98,611.396,612.617,609.953,610.498,611.391,609.883,611.837,608.424,609.866,,,,,,,,,,
178.75,715.0,607.669,609.894,610.795,607.504,608.606,610.8919999999999,613.004,610.22,610.341,611.547,610.0,611.839,607.74,609.562,,,,,,,,,,
179.0,716.0,608.154,610.445,611.4069999999999,607.59,608.751,611.482,611.928,609.495,610.735,612.089,608.804,611.515,608.5169999999999,610.304,,,,,,,,,,
179.25,717.0,607.969,610.1659999999999,610.877,608.008,607.967,611.352,610.9590000000001,609.45,610.439,610.564,609.7719999999999,612.187,607.489,609.442,,,,,,,,,,
179.5,718.0,608.05,610.289,610.3340000000001,607.813,607.813,610.85,612.62,609.554,609.99,612.356,609.04,611.07,607.899,609.37,,,,,,,,,,
179.75,719.0,609.002,609.678,610.827,607.901,608.15,610.766,611.7130000000001,608.669,610.3240000000001,611.6,609.436,611.774,608.567,609.498,,,,,,,,,,
180.0,720.0,608.1669999999999,610.322,610.251,607.779,607.701,611.026,610.944,609.067,609.456,610.974,609.37,612.186,608.596,610.138,,,,,,,,,,
180.25,721.0,608.5509999999999,610.533,610.24,607.986,608.087,610.819,612.008,608.977,609.622,611.45,609.501,611.9259999999999,608.2080000000001,608.724,,,,,,,,,,
180.5,722.0,608.6030000000001,610.159,610.136,607.559,608.464,610.194,611.424,609.562,609.757,610.747,609.05,611.759,608.306,609.561,,,,,,,,,,
180.75,723.0,608.635,610.8,610.627,607.685,607.507,611.073,611.029,608.382,609.903,611.438,608.844,612.029,607.971,609.253,,,,,,,,,,
181.0,724.0,607.99,610.518,609.9069999999999,607.852,608.013,610.793,611.123,609.016,610.271,611.107,609.891,611.099,608.0169999999999,609.395,,,,,,,,,,
181.25,725.0,608.274,610.254,609.387,608.513,607.711,610.794,611.326,608.877,609.846,611.1659999999999,608.776,611.442,608.294,609.57,,,,,,,,,,
181.5,726.0,608.396,609.996,609.474,608.087,607.702,610.116,610.259,608.9490000000001,610.132,610.654,609.131,611.644,608.813,609.752,,,,,,,,,,
