TimesH,Frame,4,5,12,17,21,28,30,54,62,65,68,77,78,86,88,91,105,107,115,118,120,199,214,248,250,251,252,255,265,268,277,296,313,314,315,316,317,322,324,330,331,332,335,336,340,341,345,349,353,354,357,364,367,372,380,381,386,394,396,397,402,404,406,410,417,422,424,426,430,434,441,445,599,652,720,734,907,1087,1179,1350,1667,1751
335.75,1343.0,612.356,614.857,613.569,615.9580000000001,611.111,613.253,611.2280000000001,615.0219999999999,615.2919999999999,616.2130000000001,612.6990000000001,615.634,612.648,612.106,617.031,610.648,614.7,612.867,619.4780000000001,610.523,612.15,609.632,611.555,619.939,621.055,617.745,611.9830000000001,614.381,609.805,616.239,609.7,610.599,617.717,609.648,611.192,616.114,612.5409999999999,611.173,616.288,617.359,619.774,615.557,617.904,611.2919999999999,615.8290000000001,619.519,613.924,619.058,614.025,611.577,615.783,617.82,615.552,616.39,612.7769999999999,609.361,617.031,616.694,613.689,618.96,614.057,616.156,617.876,617.503,617.349,617.33,616.669,617.44,615.781,610.627,617.414,610.992,,,,,,,,,,
336.0,1344.0,611.172,617.124,615.3969999999999,618.165,611.039,614.414,611.367,616.9,617.002,617.314,615.101,616.604,613.7909999999999,613.126,619.909,610.879,616.804,614.4,621.719,612.026,612.943,608.8530000000001,612.305,622.844,623.179,619.625,612.516,617.428,610.003,617.2080000000001,610.026,610.2040000000001,619.302,610.4730000000001,610.712,617.956,612.586,611.139,617.015,619.129,622.6659999999999,616.748,621.309,611.635,617.12,622.29,616.5169999999999,622.62,615.32,613.8290000000001,618.0840000000001,619.9,616.347,619.188,614.771,608.9209999999999,619.049,618.4119999999999,614.9780000000001,621.257,616.493,619.453,620.165,621.683,619.872,619.687,619.672,619.545,619.197,611.179,618.839,612.502,,,,,,,,,,
336.25,1345.0,611.504,616.764,616.106,618.95,612.148,615.923,611.638,618.386,616.863,619.153,615.682,617.055,614.229,613.481,620.939,611.165,619.1659999999999,614.71,623.085,611.237,613.189,609.269,613.492,623.823,624.467,621.68,613.863,617.7040000000001,610.711,618.388,611.599,610.4590000000001,621.69,610.509,611.29,617.719,612.856,611.441,617.569,619.952,623.577,617.825,623.456,612.714,618.0790000000001,623.3340000000001,616.373,625.279,617.904,614.1659999999999,618.3919999999999,621.479,617.946,622.215,615.356,609.095,620.5409999999999,620.798,617.156,623.069,617.445,620.265,622.139,622.212,620.9159999999999,621.067,621.384,620.302,619.707,611.935,621.859,611.951,,,,,,,,,,
336.5,1346.0,611.4019999999999,618.275,616.54,620.581,611.911,616.645,,619.883,617.585,620.175,617.186,618.9169999999999,615.095,614.016,621.982,611.847,618.989,615.349,624.004,612.07,613.386,609.805,613.352,625.056,626.369,622.929,613.068,618.435,610.1619999999999,620.092,611.423,610.349,622.139,611.826,,618.555,613.38,612.226,619.364,620.009,624.326,618.715,624.784,612.418,619.544,623.725,617.023,626.249,617.674,615.015,620.203,622.04,618.559,623.575,616.51,609.491,621.0459999999999,621.076,617.055,623.773,617.693,621.405,622.379,623.023,622.806,623.922,621.773,620.219,621.303,613.082,623.198,612.196,,,,,,,,,,
336.75,1347.0,612.871,618.742,617.702,621.5,612.227,616.129,,619.864,619.606,621.69,618.121,619.712,615.523,613.909,623.2230000000001,611.9019999999999,620.461,617.19,625.886,611.992,614.056,609.2080000000001,613.6419999999999,626.01,627.305,623.219,614.07,618.068,610.87,619.826,611.518,610.918,623.5419999999999,611.7130000000001,,619.543,613.979,612.1990000000001,619.062,621.6659999999999,625.845,619.7869999999999,626.637,613.653,620.102,626.066,617.568,627.319,618.242,615.0509999999999,620.096,623.92,618.0459999999999,624.845,616.6519999999999,609.151,623.008,622.8330000000001,617.048,625.009,619.384,623.631,623.224,624.18,622.806,623.02,622.8580000000001,620.37,622.405,612.898,624.557,613.317,,,,,,,,,,
337.0,1348.0,612.695,620.363,618.724,622.214,611.3330000000001,617.7040000000001,,622.066,618.854,622.895,619.876,621.568,615.686,615.206,625.732,612.266,620.697,618.109,626.627,612.93,614.664,609.9119999999999,612.909,626.535,628.701,623.874,614.373,618.975,611.725,619.939,611.395,611.24,623.889,611.707,,619.382,614.132,613.3290000000001,620.47,621.451,628.355,620.609,627.721,613.948,621.751,627.048,618.514,629.25,618.469,615.697,620.635,624.762,620.0369999999999,626.323,617.364,609.877,623.648,623.15,618.021,626.293,619.482,624.243,624.564,624.92,623.0219999999999,624.518,623.845,622.1469999999999,623.821,613.381,626.566,613.696,,,,,,,,,,
337.25,1349.0,613.146,621.888,619.91,624.2280000000001,612.955,617.548,615.836,623.641,621.746,623.9830000000001,619.714,623.562,616.61,615.597,626.732,611.635,620.95,618.563,628.3969999999999,612.879,614.367,610.422,613.614,629.716,629.778,624.908,615.1709999999999,621.12,611.346,620.956,611.779,610.881,624.793,612.057,613.1419999999999,621.46,614.3290000000001,612.775,621.3430000000001,623.9,628.013,622.205,628.288,614.436,622.85,628.4580000000001,619.68,631.124,620.24,616.809,620.812,627.185,619.952,627.7180000000001,618.076,609.528,625.476,624.409,618.97,627.161,621.03,626.295,625.755,625.387,624.151,625.557,623.998,622.317,624.781,613.471,629.153,613.707,,,,,,,,,,
337.5,1350.0,614.484,623.689,620.185,625.461,613.354,619.881,615.811,626.188,621.839,624.581,622.752,625.2719999999999,617.297,616.376,627.44,613.538,622.826,620.323,630.847,613.507,616.009,610.507,614.328,630.726,630.122,624.72,615.423,619.828,611.395,622.075,612.309,612.0830000000001,625.607,612.799,612.8580000000001,622.007,614.673,613.591,621.661,622.28,630.738,623.263,629.251,615.127,623.609,630.569,620.111,632.46,621.096,617.0509999999999,621.847,627.844,622.696,629.966,618.509,610.064,625.5319999999999,625.12,620.179,629.101,621.326,627.1619999999999,625.758,625.951,626.639,629.252,626.974,623.069,626.229,614.039,631.891,615.129,,,,,,,,,,
337.75,1351.0,614.362,624.4,621.638,628.678,613.605,620.309,616.7919999999999,628.561,624.179,626.7669999999999,623.776,627.863,618.226,616.8340000000001,630.7090000000001,613.193,624.056,622.582,633.214,613.915,615.383,611.02,615.501,632.604,632.26,626.928,616.431,621.409,611.306,622.893,612.0930000000001,612.436,626.638,612.403,613.8530000000001,622.757,614.115,613.058,621.196,623.469,631.0790000000001,625.187,632.686,616.543,625.094,632.186,620.97,634.415,622.002,617.4259999999999,623.211,629.12,623.874,632.626,620.6030000000001,609.714,627.735,626.98,620.2719999999999,630.679,623.174,629.9019999999999,628.638,627.572,625.915,629.755,628.4540000000001,623.387,626.81,615.477,633.198,615.352,,,,,,,,,,
