TimesH,Frame,NoMissing,4,4,5,5,12,12,17,17,21,21,28,28,30,30,54,54,62,62,65,65,68,68,77,77,78,78,86,86,88,88,91,91,105,105,107,107,115,115,118,118,120,120,199,199,214,214,248,248,250,250,251,251,252,252,255,255,265,265,268,268,277,277,296,296,313,313,314,314,315,315,316,316,317,317,322,322,324,324,330,330,331,331,332,332,335,335,336,336,340,340,341,341,345,345,349,349,353,353,354,354,357,357,364,364,367,367,372,372,380,380,381,381,386,386,394,394,396,396,397,397,402,402,404,404,406,406,410,410,417,417,422,422,424,424,426,426,430,430,434,434,441,441,445,445,599,599,652,652,720,720,734,734,907,907,1087,1087,1179,1179,1350,1350,1667,1667,1751,1751
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
387.5,1550.0,,218.408,149.22,72.538,151.356,51.512,152.069,93.215,149.125,211.03,146.128,253.17,142.642,37.917,163.565,83.184,156.054,122.344,129.92600000000002,102.111,129.655,244.794,129.153,222.67700000000002,126.51899999999999,135.063,125.852,196.505,121.77799999999999,82.911,121.023,285.151,120.52799999999999,44.673,140.882,230.29,137.491,88.075,134.81,193.014,132.491,201.637,134.328,175.375,16.823,250.321,65.204,216.112,76.44800000000001,183.27599999999998,77.209,238.49400000000003,75.687,67.381,74.541,250.412,74.339,269.369,70.518,135.808,66.64699999999999,98.881,36.167,179.551,26.464000000000002,193.167,47.835,249.725,50.626000000000005,100.603,48.365,203.043,47.361999999999995,120.03399999999999,48.833999999999996,138.642,43.79600000000001,210.518,44.208,181.541,42.409,92.505,110.521,193.555,110.12899999999999,74.319,108.03200000000001,280.098,108.902,247.375,108.16799999999999,120.15899999999999,108.90799999999999,266.248,106.148,96.74799999999999,105.67299999999999,54.818999999999996,103.301,272.558,102.42200000000001,251.674,103.72,93.02799999999999,119.135,55.297,120.462,73.693,116.181,184.013,114.99600000000001,294.925,115.26799999999999,102.946,114.245,124.37,92.415,167.8,90.969,99.759,90.97200000000001,68.648,90.493,220.62099999999998,88.993,108.139,89.50399999999999,245.576,87.484,102.961,83.30799999999999,194.35299999999998,83.057,188.56599999999997,101.376,131.537,100.914,73.658,100.16,278.782,97.38600000000001,223.44099999999997,97.10600000000001,271.414,94.53399999999999,188.99200000000002,69.584,217.997,135.322,175.74400000000003,66.15899999999999,219.873,64.495,41.538999999999994,132.263,234.05900000000003,141.689,174.87900000000002,85.331,230.122,72.373,,,,
387.75,1551.0,,218.378,149.287,72.531,151.346,51.501000000000005,152.075,93.14399999999999,149.257,211.025,146.213,253.067,142.727,37.817,163.469,83.13600000000001,156.06,122.374,129.912,102.182,129.60299999999998,244.753,129.173,222.658,126.51700000000001,135.024,125.804,196.516,121.796,82.928,121.021,285.072,120.546,44.551,141.07299999999998,230.294,137.502,88.065,134.798,193.028,132.454,201.53400000000002,134.30700000000002,175.356,16.877,250.321,65.185,216.05700000000002,76.398,183.33700000000002,77.15100000000001,238.48,75.693,67.431,74.582,250.43099999999998,74.392,269.377,70.548,135.775,66.581,98.895,36.262,179.6,26.299,193.19400000000002,47.92100000000001,249.708,50.645,100.55,48.415,202.99,47.461999999999996,120.042,48.81399999999999,138.483,43.33,210.53599999999997,44.20399999999999,181.528,42.513999999999996,92.535,110.46,193.613,110.118,74.33,108.01,280.124,108.90899999999999,247.398,108.14,120.132,108.891,266.33,106.16799999999999,96.72200000000001,105.757,54.854,103.14299999999999,272.587,102.37799999999999,251.643,103.75299999999999,93.041,119.12,55.323,120.477,73.654,116.12200000000001,184.083,114.98700000000001,294.938,115.321,102.946,114.21600000000001,124.29299999999999,92.411,167.726,91.06299999999999,99.75,90.976,68.594,90.405,220.554,89.03399999999999,108.18,89.46,245.519,87.45299999999999,102.91799999999999,83.31200000000001,194.299,83.084,188.488,101.336,131.531,101.09700000000001,73.608,100.068,278.834,97.355,223.352,97.116,271.426,94.484,189.12099999999998,69.524,217.877,135.336,175.761,66.343,219.91,64.46,41.56399999999999,132.218,234.205,142.261,174.89700000000002,85.281,230.074,72.359,,,,
388.0,1552.0,,218.34799999999998,149.341,72.521,151.39,51.468999999999994,152.112,93.12799999999999,149.30700000000002,211.058,146.155,253.139,142.703,37.696,163.453,83.15299999999999,156.094,122.414,129.876,102.22,129.67600000000002,244.668,129.148,222.646,126.515,135.00799999999998,125.73200000000001,196.514,121.84700000000001,82.925,120.86200000000001,285.134,120.545,44.568000000000005,141.034,230.34900000000002,137.472,88.027,134.836,192.968,132.52200000000002,201.513,134.191,175.328,16.8,250.313,65.185,216.058,76.447,183.33900000000003,77.164,238.468,75.686,67.425,74.477,250.423,74.422,269.303,70.543,135.805,66.622,98.822,36.187,179.608,26.32,193.173,47.92100000000001,249.699,50.556999999999995,100.544,48.403999999999996,202.885,47.545,120.054,48.738,138.57,43.521,210.394,44.172,181.708,42.55,92.51700000000001,110.512,193.66,110.15,74.35300000000001,108.025,280.145,108.789,247.347,108.131,120.13,108.85700000000001,266.387,106.113,96.735,105.781,54.818999999999996,103.141,272.593,102.34700000000001,251.648,103.735,93.03,119.167,55.285,120.45700000000001,73.648,116.139,184.12099999999998,114.994,294.966,115.309,102.949,114.15,124.262,92.421,167.791,90.97399999999999,99.734,90.95100000000001,68.5,90.508,220.55900000000003,89.069,108.215,89.441,245.574,87.48100000000001,102.89399999999999,83.35,194.301,83.161,188.579,101.359,131.546,101.15299999999999,73.592,100.068,278.85200000000003,97.45100000000001,223.49099999999999,97.12200000000001,271.404,94.46,188.87599999999998,69.544,218.387,135.565,175.733,66.309,219.88099999999997,64.52199999999999,41.549,132.251,234.21,142.361,174.916,85.32799999999999,230.105,72.316,,,,
388.25,1553.0,,218.321,149.35299999999998,72.527,151.398,51.474,152.089,93.102,149.232,211.041,146.195,253.15,142.695,37.611,163.454,83.146,156.079,122.625,129.855,102.22200000000001,129.702,244.65400000000002,129.22299999999998,222.567,126.51799999999999,134.987,125.715,196.453,121.81299999999999,82.939,120.986,285.122,120.565,44.571000000000005,141.011,230.41,137.52,87.949,134.858,192.907,132.634,201.453,134.122,175.398,16.788,250.247,65.158,215.96900000000002,76.329,183.237,76.97399999999999,238.576,75.57,67.499,74.514,250.433,74.428,269.336,70.509,135.796,66.69,98.68299999999999,36.239000000000004,179.597,26.447,193.183,47.927,249.657,50.631,100.43,48.455,202.87400000000002,47.559,120.07700000000001,48.766999999999996,138.403,43.295,210.475,44.169,181.65400000000002,42.534,92.551,110.512,193.67700000000002,110.11200000000001,74.309,108.05799999999999,280.115,108.859,247.40900000000002,108.12200000000001,120.147,108.816,266.309,106.001,96.728,105.81700000000001,54.748999999999995,103.145,272.57099999999997,102.405,251.632,103.67299999999999,93.04,119.181,55.263999999999996,120.36399999999999,73.673,116.064,184.118,114.994,294.972,115.23,102.94,114.223,124.241,92.38,167.942,90.939,99.694,90.965,68.473,90.171,220.582,89.05,108.21799999999999,89.5,245.577,87.507,102.86,83.384,194.34099999999998,83.25,188.44799999999998,101.242,131.541,101.119,73.63600000000001,100.08,278.81,97.42399999999999,223.53900000000002,97.20299999999999,271.48400000000004,94.459,188.77,69.628,218.408,135.57399999999998,175.75799999999998,66.368,219.97099999999998,64.383,41.553999999999995,132.22,234.172,142.40200000000002,174.95,85.32,230.082,72.311,,,,
388.5,1554.0,,218.298,149.303,72.533,151.392,51.43899999999999,152.118,93.132,149.27100000000002,211.03599999999997,146.22299999999998,253.158,142.701,37.7,163.37,83.09299999999999,156.047,122.625,129.825,102.229,129.744,244.554,129.27200000000002,222.549,126.47399999999999,134.958,125.695,196.40099999999998,121.796,83.006,121.005,285.205,120.555,44.566,141.016,230.39700000000002,137.496,87.969,134.905,193.032,132.447,201.611,134.168,175.363,16.746,250.24,65.166,215.97400000000002,76.35300000000001,183.18,76.854,238.554,75.574,67.433,74.456,250.399,74.453,269.313,70.581,135.808,66.66,98.647,36.167,179.602,26.335,193.19299999999998,47.84,249.52700000000002,50.669,100.42200000000001,48.473,202.706,47.684,120.02600000000001,48.787,138.55700000000002,43.528999999999996,210.51,44.172,181.59099999999998,42.565,92.425,110.542,193.59400000000002,110.102,74.333,108.09,280.258,109.09,247.418,108.14200000000001,120.13799999999999,108.806,266.34,105.961,96.723,105.82,54.729,103.181,272.55400000000003,102.45,251.618,103.65299999999999,92.999,119.181,55.306999999999995,120.484,73.60300000000001,115.916,184.135,115.053,294.99,115.179,102.94200000000001,114.319,124.272,92.448,168.046,90.84700000000001,99.684,90.962,68.365,90.279,220.583,89.01,108.209,89.516,245.50599999999997,87.492,102.87799999999999,83.38600000000001,194.31400000000002,83.383,188.56,101.27600000000001,131.52,101.102,73.715,100.06700000000001,278.843,97.50200000000001,223.47799999999998,97.19,271.486,94.45,189.0,70.0,218.15400000000002,135.445,175.72099999999998,66.41199999999999,219.938,64.61399999999999,41.532,132.208,234.123,142.352,174.97099999999998,85.294,230.144,72.322,,,,
388.75,1555.0,,218.264,149.29,72.486,151.403,51.428000000000004,152.094,93.15,149.317,210.993,146.217,253.18200000000002,142.713,37.657,163.317,83.044,156.03799999999998,122.574,129.847,102.20200000000001,129.80100000000002,244.354,129.297,222.549,126.507,134.965,125.723,196.479,121.789,82.97200000000001,120.934,285.344,120.572,44.437,141.239,230.268,137.41299999999998,87.95200000000001,134.94299999999998,192.975,132.491,201.575,134.113,175.386,16.738,250.234,65.186,215.995,76.358,183.16,76.762,238.543,75.56,67.368,74.546,250.44299999999998,74.43,269.242,70.652,135.784,66.67,98.664,36.173,179.62,26.406999999999996,193.23,47.896,249.525,50.522,100.329,48.538999999999994,202.7,47.733000000000004,120.0,48.777,138.39600000000002,43.422,210.62599999999998,44.202,181.65599999999998,42.631,92.445,110.60600000000001,193.602,110.125,74.337,108.18299999999999,280.178,109.07700000000001,247.396,108.15799999999999,120.10799999999999,108.772,266.397,105.97200000000001,96.706,105.902,54.773,103.149,272.541,102.48299999999999,251.59799999999998,103.67299999999999,92.985,119.18700000000001,55.29600000000001,120.505,73.446,115.887,184.203,115.065,294.925,115.171,102.90799999999999,114.193,124.23299999999999,92.42,167.957,90.757,99.65,90.92,68.49600000000001,90.527,220.657,89.02799999999999,108.15100000000001,89.639,245.517,87.47,102.835,83.307,194.33900000000003,83.413,188.612,101.294,131.564,101.06299999999999,73.748,100.14399999999999,278.814,97.506,223.44299999999998,97.241,271.514,94.445,188.0,70.0,218.605,135.727,175.702,66.461,219.915,64.62899999999999,41.528,132.222,234.13,142.509,174.993,85.315,230.178,72.311,,,,
389.0,1556.0,,218.215,149.371,72.485,151.437,51.511,152.078,93.162,149.332,210.985,146.243,253.267,142.69299999999998,37.756,163.27200000000002,83.073,156.01,122.564,129.85,102.27,129.781,244.391,129.279,222.593,126.51100000000001,134.935,125.698,196.567,121.794,83.046,121.137,285.35400000000004,120.579,44.747,140.89600000000002,230.255,137.423,87.939,134.953,193.053,132.44899999999998,201.613,133.841,175.40599999999998,16.78,250.226,65.164,216.007,76.357,183.18200000000002,76.8,238.43,75.652,67.384,74.473,250.5,74.449,269.36400000000003,70.663,135.761,66.572,98.77600000000001,36.203,179.567,26.478,193.24099999999999,47.817,249.483,50.58,100.27600000000001,48.574,202.702,47.711999999999996,120.008,48.756,138.513,43.615,210.62099999999998,44.205,181.544,42.519,92.417,110.602,193.576,110.177,74.322,108.209,280.257,109.07700000000001,247.424,108.165,120.087,108.749,266.532,106.01299999999999,96.78399999999999,105.88799999999999,54.763999999999996,103.162,272.638,102.414,251.628,103.655,93.045,119.20700000000001,55.297,120.542,73.533,115.866,184.144,115.134,295.001,115.164,102.965,114.25399999999999,124.22399999999999,92.49799999999999,167.986,90.90700000000001,99.65799999999999,90.92399999999999,68.533,90.29899999999999,220.662,88.977,108.12899999999999,89.65700000000001,245.607,87.416,102.816,83.277,194.364,83.465,188.567,101.30799999999999,131.571,101.01299999999999,73.818,100.18,278.85400000000004,97.49,223.392,97.21600000000001,271.519,94.45,188.453,69.498,218.85,135.79399999999998,175.734,66.632,220.097,64.289,41.521,132.238,234.0,142.315,174.993,85.338,230.22400000000002,72.3,,,,
389.25,1557.0,,218.261,149.31799999999998,72.46600000000001,151.368,51.516999999999996,152.056,93.221,149.274,210.984,146.209,253.261,142.674,37.729,163.278,83.057,155.987,122.54,129.808,102.382,129.737,244.195,129.30200000000002,222.63400000000001,126.49600000000001,134.94799999999998,125.693,196.554,121.785,83.042,121.09200000000001,285.37,120.572,44.868,140.791,230.327,137.499,87.905,135.049,193.012,132.488,201.18900000000002,133.109,175.44,16.84,250.22799999999998,65.15100000000001,216.06400000000002,76.352,183.1,76.63600000000001,238.458,75.595,67.288,74.483,250.399,74.456,269.483,70.73899999999999,135.739,66.601,98.896,36.274,179.555,26.383000000000003,193.27,47.768,249.547,50.577,100.257,48.563,202.738,47.662,120.07,48.753,138.558,44.461000000000006,210.588,44.196000000000005,181.611,42.53,92.40299999999999,110.654,193.574,110.3,74.26899999999999,108.243,280.362,109.07,247.416,108.19,120.054,108.713,266.53,106.03299999999999,96.802,105.891,54.748000000000005,103.19200000000001,272.605,102.469,251.62900000000002,103.669,93.088,119.221,55.25899999999999,120.579,73.473,115.73899999999999,184.205,115.101,295.061,115.11200000000001,102.943,114.329,124.212,92.40799999999999,168.02200000000002,90.867,99.65700000000001,90.92200000000001,68.602,90.615,220.69299999999998,88.99,108.154,89.656,245.46,87.281,102.777,83.301,194.328,83.292,188.49599999999998,101.16799999999999,131.621,101.0,73.85,100.22,278.871,97.51700000000001,223.343,97.17200000000001,271.481,94.465,188.518,69.48100000000001,218.757,135.85399999999998,175.705,66.551,220.11599999999999,64.152,41.52,132.27100000000002,234.06099999999998,142.526,174.979,85.29700000000001,230.357,72.355,,,,
389.5,1558.0,,218.266,149.358,72.505,151.255,51.485,152.085,93.14,149.19899999999998,210.983,146.257,253.274,142.705,37.653,163.27100000000002,83.037,155.916,122.56200000000001,129.82399999999998,102.439,129.631,244.378,129.356,222.574,126.525,134.917,125.635,196.567,121.811,83.01700000000001,121.012,285.203,120.557,44.857,140.855,230.372,137.44799999999998,87.916,135.05,192.923,132.539,201.18,133.013,175.43599999999998,16.820999999999998,250.232,65.141,216.095,76.39399999999999,183.071,76.702,238.47099999999998,75.64399999999999,67.263,74.407,250.50599999999997,74.686,269.363,70.75399999999999,135.72799999999998,66.608,98.831,36.277,179.484,26.296999999999997,193.28900000000002,47.725,249.632,50.437,100.21600000000001,48.532,202.702,47.693000000000005,120.072,48.773999999999994,138.376,44.06,210.66299999999998,44.195,181.75400000000002,42.518,92.42,110.649,193.642,110.383,74.248,108.264,280.279,108.90899999999999,247.4,108.212,120.06700000000001,108.671,266.607,106.06,96.8,105.955,54.748000000000005,103.167,272.531,102.48,251.65,103.632,93.057,119.175,55.315,120.609,73.477,115.766,184.21400000000003,115.14200000000001,295.112,115.23100000000001,102.921,114.321,124.204,92.37,168.023,90.766,99.694,90.98299999999999,68.64699999999999,90.72,220.702,88.95299999999999,108.20299999999999,89.652,245.417,87.271,102.809,83.27,194.25400000000002,83.16,188.424,101.054,131.69,100.846,73.943,100.381,278.846,97.50200000000001,223.30200000000002,97.195,271.485,94.455,188.28900000000002,69.532,218.725,135.841,175.673,66.488,220.18599999999998,64.19,41.581,132.215,233.981,142.482,175.023,85.353,230.41,72.352,115.96700000000001,93.995,,
389.75,1559.0,,218.287,149.333,72.493,151.215,51.456,152.088,93.11,149.162,210.977,146.327,253.261,142.66,37.676,163.244,83.006,155.915,122.52600000000001,129.825,102.50399999999999,129.605,244.17700000000002,129.358,222.53799999999998,126.475,134.92600000000002,125.601,196.546,121.796,82.979,120.723,285.199,120.54700000000001,44.788999999999994,140.928,230.36900000000003,137.439,87.89200000000001,135.062,193.021,132.41299999999998,201.09,132.89,175.452,16.767,250.24,65.116,216.101,76.285,183.137,76.743,238.549,75.564,67.253,74.465,250.475,74.66199999999999,269.272,70.785,135.752,66.577,98.867,36.243,179.514,26.362,193.34799999999998,47.742,249.71400000000003,50.203,100.23200000000001,48.593,202.69799999999998,47.676,120.031,48.754,138.401,44.151,210.74900000000002,44.185,181.875,42.503,92.459,110.579,193.63400000000001,110.37100000000001,74.252,108.331,280.339,108.85799999999999,247.481,108.21,120.09,108.619,266.633,106.12799999999999,96.837,105.932,54.739,103.19,272.502,102.579,251.69099999999997,103.531,93.116,119.223,55.373999999999995,120.46700000000001,73.678,115.69,184.22099999999998,115.15799999999999,295.079,115.17299999999999,102.911,114.516,124.21,92.398,168.06400000000002,90.48,99.67,91.03,68.704,90.51100000000001,220.675,88.945,108.16,89.695,245.446,87.26899999999999,102.821,83.314,194.217,83.23200000000001,188.453,100.955,131.731,100.758,73.982,100.295,278.861,97.551,223.282,97.22200000000001,271.483,94.331,188.18200000000002,69.521,218.998,136.009,175.674,66.41,220.24599999999998,64.107,41.581,132.244,234.054,142.839,175.014,85.303,230.455,72.33800000000001,115.87899999999999,93.965,,
390.0,1560.0,,218.274,149.437,72.48899999999999,151.267,51.376000000000005,152.119,93.09100000000001,149.043,210.953,146.514,253.31599999999997,142.611,37.503,163.346,83.069,155.892,122.561,129.81799999999998,102.50299999999999,129.577,244.178,129.286,222.517,126.475,134.922,125.594,196.53599999999997,121.821,83.02,120.749,285.17900000000003,120.52600000000001,44.856,140.79399999999998,230.417,137.49200000000002,87.865,135.094,193.078,132.30100000000002,200.935,132.665,175.455,16.657,250.25,65.126,216.06400000000002,76.308,183.207,76.892,238.548,75.577,67.30199999999999,74.51899999999999,250.40400000000002,74.654,269.246,70.801,135.789,66.569,98.791,36.296,179.55,26.391,193.34099999999998,47.678000000000004,249.708,50.251999999999995,100.25200000000001,48.657,202.71599999999998,47.562,120.014,48.776,138.351,44.239,210.685,44.174,181.85,42.433,92.431,110.671,193.68200000000002,110.266,74.165,108.32,280.416,108.79799999999999,247.43099999999998,108.2,120.11200000000001,108.65899999999999,266.673,106.194,96.806,105.935,54.693000000000005,103.182,272.45,102.635,251.717,103.56,93.18299999999999,119.21799999999999,55.321000000000005,120.464,73.52199999999999,115.77600000000001,184.255,115.135,295.02099999999996,115.199,102.961,114.479,124.20299999999999,92.41,168.08,90.42299999999999,99.639,91.03200000000001,68.82300000000001,90.501,220.65599999999998,88.961,108.205,89.64200000000001,245.32299999999998,87.264,102.819,83.307,194.201,83.262,188.476,100.859,131.71,100.632,73.931,100.601,278.837,97.62799999999999,223.287,97.195,271.409,94.338,188.09900000000002,69.514,219.005,135.929,175.646,66.52,220.28599999999997,64.03,41.626000000000005,132.205,234.025,142.918,175.03599999999997,85.292,230.43200000000002,72.29,115.98700000000001,94.021,,
390.25,1561.0,,218.27599999999998,149.425,72.406,151.281,51.424,152.127,93.01899999999999,149.237,210.985,146.591,253.27,142.615,37.662,163.28,83.191,155.915,122.45299999999999,129.726,102.47399999999999,129.659,244.201,129.32,222.49599999999998,126.50399999999999,134.903,125.54299999999999,196.572,121.79,83.072,120.759,285.116,120.54299999999999,44.943999999999996,140.658,230.37400000000002,137.486,87.89,135.08100000000002,193.02599999999998,132.37,200.94,132.725,175.485,16.619,250.24,65.2,216.03799999999998,76.30199999999999,183.15599999999998,76.788,238.53,75.589,67.403,74.585,250.40900000000002,74.673,269.302,70.82,135.787,66.637,98.84899999999999,36.251,179.451,26.395,193.31,47.817,249.77599999999998,50.091,100.29,48.644,202.795,47.532,120.054,48.776,138.252,44.29600000000001,210.78900000000002,44.184,181.912,42.495,92.421,110.69,193.65,110.238,74.152,108.35799999999999,280.42900000000003,108.85,247.388,108.20700000000001,120.116,108.59899999999999,266.68,106.14399999999999,96.819,105.995,54.696000000000005,103.148,272.41,102.637,251.642,103.311,93.12299999999999,119.2,55.315,120.48299999999999,73.615,115.68799999999999,184.175,115.042,295.116,115.085,102.965,114.54,124.152,92.45200000000001,168.03799999999998,90.346,99.603,91.01299999999999,68.632,90.45,220.66,88.93700000000001,108.141,89.508,245.325,87.335,102.774,83.383,194.227,83.307,188.41400000000002,100.891,131.709,100.64399999999999,73.958,100.52799999999999,278.834,97.561,223.24,97.214,271.444,94.35,188.035,69.493,219.07,135.918,175.64700000000002,66.67,220.25799999999998,63.89,41.622,132.155,234.017,142.876,175.02900000000002,85.314,230.456,72.321,115.99700000000001,93.999,,
390.5,1562.0,,218.29,149.501,72.39399999999999,151.24200000000002,51.472,152.048,92.948,149.283,211.017,146.636,253.24099999999999,142.63299999999998,37.694,163.248,83.221,155.94,122.34100000000001,129.72899999999998,102.45700000000001,129.619,244.273,129.424,222.50900000000001,126.49600000000001,134.935,125.52799999999999,196.628,121.72399999999999,83.07799999999999,120.574,284.976,120.514,44.958,140.657,230.275,137.438,87.896,135.04399999999998,192.87900000000002,132.543,200.882,132.689,175.503,16.735,250.225,65.157,216.019,76.248,183.08900000000003,76.637,238.57,75.617,67.47800000000001,74.53,250.41099999999997,74.676,269.212,70.76,135.797,66.625,98.906,36.335,179.551,26.476,193.312,47.815,249.74,50.255,100.335,48.68,202.757,47.638999999999996,120.02799999999999,48.746,138.339,43.891999999999996,210.705,44.198,181.924,42.498000000000005,92.441,110.64299999999999,193.622,110.367,74.2,108.411,280.474,108.691,247.386,108.215,120.083,108.58,266.717,106.166,96.802,106.006,54.692,103.18,272.368,102.624,251.62599999999998,103.26799999999999,93.06200000000001,119.177,55.276,120.59899999999999,73.73899999999999,115.79700000000001,184.245,115.064,295.116,115.149,102.90700000000001,114.426,124.155,92.42200000000001,168.13099999999997,90.211,99.574,90.96,68.669,90.536,220.7,88.906,108.185,89.632,245.178,87.2,102.74,83.39,194.235,83.184,188.34400000000002,100.852,131.72899999999998,100.427,74.087,100.416,278.788,97.46600000000001,223.295,97.22,271.48400000000004,94.405,188.093,69.499,219.269,135.934,175.68,66.74600000000001,220.21900000000002,63.864,41.659,132.11,234.06900000000002,143.06799999999998,175.035,85.311,230.565,72.431,116.01299999999999,93.98100000000001,,
390.75,1563.0,,218.315,149.47799999999998,72.359,151.313,51.44,152.061,92.90700000000001,149.23,211.041,146.725,253.24200000000002,142.61,37.791,163.203,83.18,155.878,122.387,129.763,102.46600000000001,129.555,244.257,129.378,222.555,126.488,134.951,125.47200000000001,196.637,121.678,83.039,120.425,285.058,120.499,45.273999999999994,140.245,230.30200000000002,137.347,87.915,135.043,192.856,132.596,201.017,133.077,175.597,16.691,250.233,65.204,216.03099999999998,76.203,183.125,76.64,238.49,75.7,67.32600000000001,74.65100000000001,250.476,74.824,269.21,70.741,135.805,66.697,98.869,36.271,179.548,26.476999999999997,193.293,47.755,249.63299999999998,50.543,100.37,48.68,202.747,47.68,119.98100000000001,48.68600000000001,138.398,44.105,210.80599999999998,44.193000000000005,181.99,42.534,92.507,110.624,193.725,110.508,74.225,108.37,280.474,108.61200000000001,247.44299999999998,108.22399999999999,120.083,108.529,266.637,106.20100000000001,96.781,106.061,54.74100000000001,103.135,272.355,102.60600000000001,251.67,103.259,93.046,119.162,55.248000000000005,120.586,73.854,115.66,184.25400000000002,115.02799999999999,295.082,115.09299999999999,102.969,114.43299999999999,124.095,92.381,168.06400000000002,90.109,99.542,90.95100000000001,68.685,90.564,220.699,88.946,108.195,89.678,245.24400000000003,87.14200000000001,102.73299999999999,83.38,194.21599999999998,83.301,188.321,100.73200000000001,131.759,100.42,74.066,100.47399999999999,278.814,97.416,223.21099999999998,97.17399999999999,271.51599999999996,94.40700000000001,188.18900000000002,69.449,219.359,135.937,175.62400000000002,66.57300000000001,220.176,63.922,41.703,132.061,234.05599999999998,143.096,175.05700000000002,85.368,230.575,72.47,115.90899999999999,93.86200000000001,,
391.0,1564.0,,218.387,149.422,72.35600000000001,151.377,51.467,152.036,92.929,149.276,211.003,146.703,253.315,142.627,37.848,163.23,83.23100000000001,155.89700000000002,122.34299999999999,129.744,102.45700000000001,129.513,244.293,129.454,222.572,126.505,134.976,125.45100000000001,196.62400000000002,121.665,82.984,120.506,285.075,120.478,45.338,140.213,230.239,137.384,87.921,135.113,192.81400000000002,132.579,200.863,132.92,175.55,16.636,250.225,65.217,215.925,76.148,183.00400000000002,76.495,238.47299999999998,75.77,67.227,74.657,250.53799999999998,74.855,269.243,70.75,135.861,66.69800000000001,98.87899999999999,36.367,179.454,26.383000000000003,193.285,47.777,249.611,50.563,100.40799999999999,48.711999999999996,202.813,47.751999999999995,119.905,48.583999999999996,138.269,44.202,210.90599999999998,44.20399999999999,182.07,42.523,92.588,110.67,193.69,110.579,74.264,108.34200000000001,280.42900000000003,108.54700000000001,247.625,108.193,120.08,108.556,266.722,106.20700000000001,96.788,106.04799999999999,54.736000000000004,103.133,272.22,102.679,251.68400000000003,103.236,93.00399999999999,119.095,55.23,120.58,73.972,115.72399999999999,184.201,115.11200000000001,295.154,115.116,103.00200000000001,114.454,124.075,92.42,168.02200000000002,90.16,99.541,90.853,68.626,90.509,220.715,88.992,108.133,89.637,245.292,87.14,102.73100000000001,83.34700000000001,194.215,83.389,188.327,100.65,131.86700000000002,100.6,73.926,100.695,278.798,97.48,223.208,97.109,271.565,94.454,188.16299999999998,69.396,219.465,135.995,175.641,66.562,220.112,63.964,41.786,132.018,234.128,143.173,175.051,85.432,230.483,72.339,115.758,93.837,,
391.25,1565.0,,218.368,149.445,72.297,151.356,51.442,152.012,93.03,149.207,210.998,146.762,253.36,142.63,37.802,163.327,83.28399999999999,155.87,122.346,129.718,102.478,129.667,244.335,129.342,222.558,126.53,134.986,125.447,196.67,121.678,82.98700000000001,120.31299999999999,285.043,120.434,45.226000000000006,140.369,230.278,137.438,87.965,135.12,192.83,132.59,200.265,132.299,175.52599999999998,16.674,250.22799999999998,65.214,215.865,76.067,182.99,76.484,238.38099999999997,75.8,67.127,74.692,250.588,74.937,269.272,70.712,135.877,66.76899999999999,98.991,36.291,179.455,26.493000000000002,193.28099999999998,47.725,249.638,50.595,100.38799999999999,48.718999999999994,202.821,47.817,119.963,48.631,138.13299999999998,44.427,210.928,44.21,182.071,42.513999999999996,92.59100000000001,110.734,193.752,110.311,74.252,108.296,280.526,108.76,247.732,108.152,120.052,108.542,266.79,106.238,96.76799999999999,106.152,54.703,103.111,272.175,102.721,251.68099999999998,103.236,92.978,119.084,55.195,120.62299999999999,73.97,115.665,184.206,115.046,295.205,115.102,103.075,114.431,124.09700000000001,92.43700000000001,167.972,90.085,99.523,90.887,68.663,90.51799999999999,220.75900000000001,88.979,108.12299999999999,89.512,245.355,87.15299999999999,102.76100000000001,83.385,194.183,83.41,188.375,100.554,131.87,100.43700000000001,73.807,101.294,278.83299999999997,97.476,223.364,97.124,271.486,94.40100000000001,188.046,69.418,219.625,136.162,175.614,66.596,220.145,63.975,41.915,131.921,234.28400000000002,143.457,175.107,85.46,230.60299999999998,72.485,115.914,93.81700000000001,,
