TimesH,Frame,NoMissing,7,7,13,13,22,22,32,32,36,36,46,46,50,50,60,60,63,63,78,78,105,105,131,131,219,219,238,238,260,260,266,266,291,291,298,298,305,305,311,311,312,312,317,317,321,321,330,330,335,335,342,342,343,343,344,344,348,348,354,354,356,356,529,529,612,612,627,627,649,649,855,855,867,867,885,885,895,895,933,933,956,956,968,968,981,981,986,986
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
210.0,840.0,,127.794,94.444,84.64200000000001,96.789,91.98899999999999,101.195,116.77600000000001,106.824,55.678999999999995,104.48,207.0,118.0,105.48899999999999,116.45299999999999,76.327,118.265,277.967,113.911,200.517,115.07700000000001,48.446000000000005,139.705,266.931,148.141,81.32300000000001,17.125,210.63400000000001,26.590999999999998,138.845,35.911,213.55,44.42,188.002,56.191,119.132,59.101000000000006,241.615,63.943999999999996,179.695,66.645,205.173,67.89699999999999,239.49,75.905,110.333,66.58800000000001,75.936,74.235,131.289,77.001,141.358,82.275,182.63,82.93299999999999,220.05,82.512,86.219,88.02,238.042,87.64200000000001,105.598,84.37799999999999,82.62100000000001,136.88299999999998,133.468,87.669,176.24400000000003,13.61,223.63099999999997,89.353,262.38599999999997,88.48299999999999,260.10900000000004,128.046,56.358000000000004,120.96,131.088,67.443,50.733999999999995,111.76299999999999,76.569,165.08599999999998,67.24600000000001,134.957,182.05599999999998,51.621,248.98,148.015
210.25,841.0,,127.829,94.40799999999999,84.64399999999999,96.806,91.999,101.28299999999999,116.48700000000001,106.863,55.688,104.46799999999999,206.60299999999998,117.447,105.49600000000001,116.445,76.351,118.236,278.057,114.154,200.502,115.089,48.555,139.594,266.731,148.22799999999998,81.422,17.070999999999998,210.65900000000002,26.656999999999996,138.816,35.911,213.543,44.41,187.96599999999998,56.2,119.085,59.191,241.558,63.92100000000001,179.701,66.623,205.13099999999997,67.832,239.49200000000002,75.888,110.465,66.548,75.985,74.215,131.25799999999998,77.033,141.344,82.34,182.63,82.93299999999999,220.05900000000003,82.509,86.084,88.03,238.035,87.62799999999999,105.575,84.395,82.602,136.95600000000002,133.512,87.575,176.416,13.352,223.632,89.32600000000001,262.44599999999997,88.49600000000001,260.14099999999996,128.016,56.388000000000005,120.90299999999999,131.001,67.477,50.731,111.848,76.495,165.145,67.237,134.951,182.093,51.602,249.02,147.986
210.5,842.0,,127.745,94.426,84.601,96.79700000000001,91.97,101.29799999999999,116.48,106.97,55.861999999999995,104.542,207.0,118.0,105.441,116.51299999999999,76.29,118.251,278.005,114.118,200.454,115.111,48.55,139.713,266.742,148.134,81.346,17.13,210.83,26.735,138.812,35.964,213.55900000000003,44.398999999999994,187.945,56.229,119.044,59.203,241.605,63.915,179.713,66.67699999999999,205.148,67.796,239.55200000000002,75.885,110.559,66.363,75.971,74.17399999999999,131.283,77.07300000000001,141.165,82.179,182.59400000000002,82.94200000000001,220.03099999999998,82.49700000000001,85.891,88.023,238.03099999999998,87.584,105.52600000000001,84.391,82.584,136.993,133.56,87.596,176.33700000000002,13.377,223.612,89.338,262.445,88.523,260.152,128.017,56.32899999999999,121.08200000000001,130.907,67.437,50.742,111.83200000000001,76.446,165.11,67.24,134.958,182.088,51.597,249.05900000000003,147.951
210.75,843.0,,127.758,94.387,84.645,96.78299999999999,91.975,101.307,116.573,106.98100000000001,55.799,104.398,206.52599999999998,117.539,105.50200000000001,116.48,76.281,118.26799999999999,278.02,114.164,200.41,115.15899999999999,48.544,139.718,266.718,148.053,81.362,17.147000000000002,210.722,26.522,138.779,35.894,213.544,44.434,187.953,56.22,118.973,59.221000000000004,241.59,63.894,179.725,66.735,205.14700000000002,67.782,239.551,75.896,110.56700000000001,66.289,75.979,74.291,131.239,77.048,141.173,82.161,182.525,82.95,220.018,82.411,85.89299999999999,88.01700000000001,238.053,87.652,105.443,84.51700000000001,82.603,137.02100000000002,133.537,87.632,176.317,13.549000000000001,223.618,89.35600000000001,262.383,88.473,260.254,128.01,56.299,121.09899999999999,130.77200000000002,67.492,50.726000000000006,111.814,76.444,165.226,67.22,134.961,182.093,51.698,249.095,147.97799999999998
211.0,844.0,,127.803,94.404,84.679,96.76,91.99700000000001,101.31,116.66799999999999,106.917,55.798,104.24799999999999,206.47400000000002,117.3,105.508,116.479,76.28399999999999,118.251,278.051,114.20700000000001,200.377,115.115,48.613,139.7,266.533,148.042,81.282,17.152,210.78799999999998,26.572,138.743,35.926,213.515,44.43600000000001,187.917,56.223,118.93799999999999,59.263999999999996,241.567,64.008,179.783,66.78399999999999,205.13299999999998,67.82300000000001,239.55200000000002,75.933,110.662,66.15,76.071,74.245,131.17600000000002,77.054,141.078,82.14200000000001,182.628,82.94200000000001,220.018,82.411,85.78399999999999,88.071,238.049,87.67299999999999,105.34299999999999,84.49,82.584,136.97899999999998,133.585,87.596,176.604,13.344000000000001,223.61,89.34299999999999,262.334,88.455,260.211,128.078,56.285,121.07,130.572,67.555,50.702,111.811,76.393,165.21,67.17699999999999,134.947,182.128,51.746,249.092,148.014
211.25,845.0,,127.706,94.428,84.72,96.75200000000001,91.985,101.31,116.749,106.925,55.74,104.23100000000001,206.446,117.28399999999999,105.495,116.574,76.314,118.311,277.98900000000003,114.198,200.308,115.146,48.658,139.751,266.593,147.999,81.345,17.215,210.93,26.484,138.7,35.943000000000005,213.493,44.425,187.983,56.262,118.91799999999999,59.312,241.55599999999998,63.998000000000005,179.748,66.79,205.162,67.836,239.487,75.976,110.70100000000001,66.098,76.064,74.321,131.261,77.089,140.889,82.014,182.59,82.95299999999999,220.00400000000002,82.449,85.815,88.086,238.049,87.689,105.333,84.521,82.571,137.018,133.554,87.7,176.327,13.587,223.574,89.34899999999999,262.315,88.479,260.099,128.175,56.313,120.97200000000001,130.75,67.41199999999999,50.738,111.773,76.39,165.208,67.18,134.982,182.139,51.75899999999999,249.06400000000002,147.94
211.5,846.0,,127.65299999999999,94.561,84.728,96.806,91.963,101.436,116.538,106.92,55.805,104.374,206.484,117.447,105.48700000000001,116.55,76.218,118.294,277.98,114.186,200.303,115.154,48.698,139.744,266.503,148.025,81.317,17.133,210.997,26.294,138.69799999999998,35.912,213.481,44.431999999999995,188.00799999999998,56.271,118.90799999999999,59.338,241.477,63.943999999999996,179.77,66.721,205.136,67.9,239.50599999999997,76.04,110.713,66.067,76.051,74.3,131.361,77.164,140.892,82.038,182.513,82.93799999999999,220.032,82.419,85.82600000000001,88.075,238.075,87.73200000000001,105.287,84.52,82.54700000000001,137.031,133.583,87.649,176.56599999999997,13.365,223.581,89.331,262.256,88.45700000000001,260.133,128.18200000000002,56.331,120.95700000000001,130.504,67.58800000000001,50.74,111.77,76.539,165.17700000000002,67.117,135.024,182.135,51.818999999999996,249.02900000000002,147.941
211.75,847.0,,127.64200000000001,94.56,84.743,96.807,91.959,101.456,115.641,107.072,55.91,104.50200000000001,206.80599999999998,118.071,105.574,116.535,76.167,118.266,277.999,114.29299999999999,200.315,115.196,48.688,139.743,266.507,148.03,81.395,17.109,210.912,26.346,138.732,35.92,213.519,44.418,187.965,56.32,118.85,59.371,241.438,63.946000000000005,179.764,66.712,205.15200000000002,67.928,239.514,75.96600000000001,110.965,66.033,76.125,74.283,131.39600000000002,77.199,140.845,82.021,182.44099999999997,82.928,220.00400000000002,82.455,85.85700000000001,88.04799999999999,238.063,87.73,105.244,84.421,82.568,137.053,133.649,87.676,176.25400000000002,13.8,223.55900000000003,89.368,262.334,88.48899999999999,260.165,128.215,56.266999999999996,121.117,130.51,67.71600000000001,50.766000000000005,111.814,76.536,165.202,67.127,134.983,182.16299999999998,51.855,248.97799999999998,147.933
212.0,848.0,,127.648,94.568,84.68799999999999,96.84700000000001,91.943,101.469,115.90799999999999,107.10799999999999,55.85,104.366,206.87,117.87100000000001,105.57700000000001,116.531,76.153,118.227,278.06,114.348,200.295,115.236,48.675,139.781,266.448,147.96200000000002,81.33800000000001,17.159000000000002,211.042,26.294,138.66899999999998,35.955,213.5,44.424,187.993,56.325,118.844,59.41,241.47400000000002,64.01,179.72400000000002,66.643,205.11700000000002,67.973,239.541,75.944,110.986,65.925,76.07,74.288,131.491,77.226,140.795,81.976,182.583,82.946,220.003,82.45299999999999,85.86200000000001,88.06299999999999,238.015,87.719,105.21,84.522,82.59200000000001,137.03,133.72299999999998,87.70200000000001,176.324,13.664000000000001,223.55,89.38600000000001,262.275,88.488,260.246,128.167,56.283,121.14299999999999,130.499,67.736,50.788000000000004,111.80799999999999,76.515,165.269,67.116,134.931,182.174,51.913000000000004,249.04,147.916
212.25,849.0,,127.62200000000001,94.57700000000001,84.709,96.868,91.906,101.594,116.052,107.072,55.775,104.30799999999999,206.89700000000002,117.79,105.587,116.515,76.178,118.179,278.135,114.46,200.312,115.25,48.571999999999996,139.791,266.393,148.032,81.303,17.164,210.955,26.315,138.725,35.934,213.50400000000002,44.42100000000001,188.005,56.345,118.838,59.467,241.485,64.096,179.67700000000002,66.639,205.1,68.038,239.516,75.96300000000001,111.09299999999999,65.942,76.06,74.30199999999999,131.57,77.333,140.77200000000002,81.96700000000001,182.563,82.919,219.981,82.436,85.70700000000001,88.055,238.049,87.684,105.118,84.525,82.62200000000001,137.031,133.858,87.721,176.521,13.445,223.56,89.38,262.30400000000003,88.49799999999999,260.20599999999996,128.313,56.229,121.197,130.477,67.762,50.792,111.865,76.479,165.175,67.08800000000001,134.94799999999998,182.162,52.028,249.00799999999998,147.921
212.5,850.0,,127.545,94.58,84.719,96.87200000000001,91.882,101.515,115.72,107.087,55.788000000000004,104.36,206.86,117.795,105.579,116.529,76.133,118.18,278.01599999999996,114.462,200.218,115.23200000000001,48.542,139.83,266.35200000000003,148.055,81.29899999999999,17.317,210.998,26.144000000000002,138.661,35.973,213.528,44.431999999999995,187.984,56.352,118.854,59.466,241.45,64.222,179.718,66.687,205.07299999999998,68.112,239.541,75.96,111.14,65.906,76.11,74.28699999999999,131.504,77.325,140.63,81.936,182.53400000000002,82.931,220.00900000000001,82.446,85.62200000000001,88.116,238.02200000000002,87.66799999999999,105.149,84.59100000000001,82.63799999999999,136.986,133.814,87.691,176.854,13.422,223.58700000000002,89.39299999999999,262.27,88.50399999999999,260.323,128.342,56.29600000000001,121.20200000000001,130.47,67.753,50.802,111.87899999999999,76.45100000000001,165.055,67.096,134.97799999999998,182.196,52.102,249.102,147.813
212.75,851.0,,127.486,94.60799999999999,84.726,96.866,91.885,101.587,116.117,107.005,55.869,104.516,206.93099999999998,118.01700000000001,105.566,116.546,76.152,118.177,278.072,114.48899999999999,200.166,115.23200000000001,48.53,139.856,266.211,148.102,81.316,17.255,211.081,26.214000000000002,138.648,35.985,213.584,44.419,187.989,56.354,118.818,59.497,241.429,64.303,179.722,66.694,205.00599999999997,68.222,239.57,75.916,111.15799999999999,65.983,76.14699999999999,74.19800000000001,131.44799999999998,77.218,140.558,81.835,182.46599999999998,82.876,220.03900000000002,82.47399999999999,85.6,88.111,238.037,87.68799999999999,105.15,84.65799999999999,82.696,136.97899999999998,133.885,87.70299999999999,176.91400000000002,13.32,223.553,89.42299999999999,262.24,88.5,260.225,128.255,56.321999999999996,121.277,130.439,67.785,50.751000000000005,111.811,76.408,165.05200000000002,67.029,135.003,182.22099999999998,52.196000000000005,249.12599999999998,147.77100000000002
213.0,852.0,,127.48700000000001,94.566,84.76799999999999,96.89,91.88799999999999,101.59899999999999,115.833,107.00399999999999,55.803000000000004,104.43299999999999,206.85,118.014,105.59200000000001,116.505,76.161,118.19,278.144,114.51700000000001,200.11,115.266,48.581,139.89600000000002,266.288,148.124,81.354,17.245,211.08900000000003,26.183000000000003,138.732,35.902,213.56099999999998,44.43,188.00599999999997,56.348,118.67399999999999,59.61600000000001,241.388,64.265,179.732,66.669,205.023,68.192,239.563,75.921,111.068,65.964,76.22,74.234,131.484,77.266,140.533,81.83,182.46599999999998,82.883,220.024,82.43799999999999,85.54,88.162,238.06900000000002,87.64399999999999,105.125,84.73899999999999,82.665,137.007,133.936,87.73100000000001,176.602,13.789000000000001,223.604,89.419,262.149,88.51899999999999,260.205,128.25799999999998,56.383,121.22,130.513,67.77199999999999,50.733000000000004,111.76899999999999,76.458,165.16299999999998,67.01,134.976,182.195,52.23,249.144,147.769
213.25,853.0,,127.46700000000001,94.57,84.804,96.9,91.905,101.59100000000001,115.89,107.06,55.847,104.554,206.958,118.12899999999999,105.648,116.52,76.175,118.235,278.124,114.62799999999999,200.08900000000003,115.324,48.576,139.921,266.259,148.085,81.367,17.176,211.16,26.186999999999998,138.613,35.85,213.524,44.431999999999995,188.00799999999998,56.335,118.665,59.788000000000004,241.39700000000002,64.21,179.734,66.641,205.019,68.241,239.554,75.943,111.156,65.964,76.251,74.22800000000001,131.484,77.275,140.582,81.87100000000001,182.475,82.887,220.00799999999998,82.44200000000001,85.416,88.15100000000001,238.045,87.65299999999999,105.02799999999999,84.66,82.603,137.00799999999998,133.882,87.796,176.59,13.865,223.58700000000002,89.40700000000001,262.058,88.50299999999999,260.289,128.165,56.372,121.26899999999999,130.501,67.75399999999999,50.794,111.805,76.392,165.257,66.98899999999999,134.97299999999998,182.167,52.21,249.155,147.69899999999998
213.5,854.0,,127.485,94.509,84.831,96.87799999999999,91.904,101.64399999999999,115.411,107.156,55.876000000000005,104.62299999999999,206.946,118.03200000000001,105.785,116.455,76.202,118.2,278.07099999999997,114.611,200.15900000000002,115.345,48.62,139.918,266.365,147.97299999999998,81.36,17.276,211.22299999999998,26.336,138.565,35.701,213.463,44.412,188.00799999999998,56.31,118.506,60.221000000000004,241.40900000000002,64.258,179.77,66.615,205.002,68.265,239.56599999999997,75.883,111.26,65.969,76.232,74.197,131.537,77.457,140.6,81.883,182.442,82.915,219.987,82.376,85.419,88.059,238.051,87.661,105.0,84.71799999999999,82.604,137.078,133.85399999999998,87.792,176.56400000000002,13.743,223.545,89.416,262.127,88.564,260.328,128.148,56.398,121.256,130.495,67.73899999999999,50.832,111.81299999999999,76.459,165.37,66.969,135.02,182.197,52.207,249.058,147.72799999999998
213.75,855.0,,127.57700000000001,94.531,84.87200000000001,96.912,91.861,101.667,115.506,107.117,55.882,104.613,206.861,118.016,105.81200000000001,116.486,76.21,118.195,278.041,114.652,200.13299999999998,115.26799999999999,48.597,140.02200000000002,266.363,147.891,81.313,17.223,211.245,26.381999999999998,138.607,35.609,213.486,44.398,188.033,56.323,118.42200000000001,60.324,241.399,64.155,179.757,66.579,204.984,68.255,239.572,75.865,111.167,66.029,76.13600000000001,74.217,131.542,77.385,140.653,81.949,182.41099999999997,82.889,219.968,82.398,85.35600000000001,88.035,238.084,87.649,104.946,84.745,82.61,137.059,133.836,87.85700000000001,176.642,13.707,223.521,89.428,262.144,88.531,260.3,128.19899999999998,56.407,121.25299999999999,130.485,67.71600000000001,50.847,111.84700000000001,76.45,165.275,67.0,135.00799999999998,182.206,52.198,249.107,147.685
214.0,856.0,,127.537,94.507,84.845,96.819,91.846,101.785,115.456,107.23200000000001,55.887,104.639,206.91400000000002,118.28399999999999,105.786,116.4,76.118,118.206,277.99,114.635,200.12900000000002,115.277,48.601000000000006,140.03799999999998,266.372,147.93200000000002,81.278,17.222,211.338,26.355999999999998,138.592,35.556999999999995,213.49099999999999,44.402,188.015,56.388000000000005,118.334,60.433,241.38400000000001,64.146,179.72799999999998,66.558,204.958,68.316,239.565,75.844,111.07700000000001,66.051,76.19,74.31,131.537,77.346,140.69299999999998,82.068,182.40900000000002,82.85799999999999,220.012,82.4,85.334,88.095,238.044,87.641,104.97399999999999,84.68700000000001,82.632,137.102,133.869,87.75,176.72099999999998,13.395999999999999,223.503,89.476,262.156,88.62,260.39,128.159,56.53,121.064,130.542,67.66,50.83,111.85,76.329,165.328,67.008,135.02,182.209,52.27,249.101,147.661
214.25,857.0,,127.589,94.499,84.852,96.82,91.805,101.777,115.196,107.243,55.905,104.557,206.9,118.094,105.78299999999999,116.38,76.18,118.195,277.976,114.594,200.149,115.329,48.547,139.953,266.337,147.892,81.34899999999999,17.268,211.347,26.274,138.653,35.444,213.53799999999998,44.41,187.96200000000002,56.388000000000005,118.37299999999999,60.393,241.38,64.082,179.708,66.475,204.929,68.32600000000001,239.60299999999998,75.795,110.976,66.08800000000001,76.208,74.312,131.583,77.332,140.741,82.131,182.42,82.876,219.99200000000002,82.417,85.28,88.193,238.02900000000002,87.62700000000001,104.946,84.75,82.68,137.083,133.841,87.74799999999999,176.54,13.632,223.52200000000002,89.516,262.163,88.56,260.3,128.178,56.31,121.309,130.607,67.65,50.806999999999995,111.801,76.303,165.37599999999998,67.025,135.101,182.22799999999998,52.193000000000005,249.109,147.749
214.5,858.0,,127.65,94.46700000000001,84.83,96.786,91.8,101.822,115.573,107.228,55.931999999999995,104.48,206.888,117.861,105.75200000000001,116.414,76.273,118.111,277.96299999999997,114.56200000000001,200.16099999999997,115.31700000000001,48.43600000000001,139.963,266.405,147.829,81.418,17.348,211.363,26.214000000000002,138.49,35.547,213.514,44.418,187.957,56.372,118.338,60.413999999999994,241.38400000000001,64.02,179.701,66.54899999999999,204.967,68.3,239.63299999999998,75.797,110.855,66.126,76.273,74.31,131.559,77.27,140.77200000000002,82.12799999999999,182.43900000000002,82.852,220.011,82.417,85.29899999999999,88.169,238.01,87.613,104.946,84.76899999999999,82.677,137.088,133.739,87.76700000000001,176.72400000000002,13.43,223.459,89.51299999999999,262.212,88.59700000000001,260.35900000000004,128.17600000000002,56.242,121.36200000000001,130.616,67.624,50.783,111.749,76.324,165.40900000000002,66.991,135.112,182.22099999999998,52.121,249.09,147.721
214.75,859.0,,127.572,94.49,84.85,96.79899999999999,91.809,101.723,115.632,107.229,55.963,104.59299999999999,206.926,117.916,105.78200000000001,116.391,76.203,118.11,277.996,114.583,200.273,115.34,48.424,140.029,266.58099999999996,147.79,81.387,17.373,211.429,26.266,138.575,35.508,213.56400000000002,44.445,187.922,56.403,118.19,60.736999999999995,241.365,63.996,179.68400000000003,66.558,204.955,68.279,239.65400000000002,75.809,110.819,66.133,76.24600000000001,74.226,131.639,77.279,140.825,82.147,182.43400000000003,82.795,220.028,82.399,85.32600000000001,88.229,238.002,87.613,104.927,84.755,82.708,137.092,133.774,87.74,176.795,13.405,223.452,89.491,262.157,88.678,260.366,128.204,56.028999999999996,121.69200000000001,130.621,67.652,50.758,111.76299999999999,76.292,165.385,67.03,135.112,182.187,52.169,249.037,147.775
215.0,860.0,,127.58200000000001,94.524,84.86,96.796,91.765,101.681,115.546,107.241,56.028999999999996,104.693,206.96200000000002,118.01700000000001,105.744,116.462,76.214,118.11200000000001,277.978,114.48899999999999,200.24599999999998,115.383,48.396,140.07299999999998,266.70599999999996,147.661,81.32300000000001,17.295,211.49099999999999,26.311,138.569,35.384,213.55900000000003,44.434,187.875,56.409,117.975,60.812,241.39700000000002,64.039,179.72,66.596,204.921,68.26899999999999,239.641,75.846,110.821,66.061,76.23899999999999,74.227,131.58700000000002,77.30199999999999,140.96,82.264,182.363,82.8,220.00099999999998,82.464,85.384,88.266,237.975,87.67299999999999,104.906,84.77799999999999,82.801,137.02200000000002,133.78799999999998,87.727,176.183,14.222999999999999,223.44799999999998,89.5,262.14799999999997,88.681,260.31,128.149,56.06100000000001,121.62200000000001,130.664,67.655,50.73,111.741,76.263,165.35299999999998,67.053,135.05200000000002,182.187,52.148,248.968,147.81799999999998
215.25,861.0,,127.594,94.552,84.848,96.786,91.777,101.728,115.738,107.15799999999999,56.073,104.811,206.918,118.027,105.79,116.45200000000001,76.237,118.125,277.931,114.48200000000001,200.171,115.39299999999999,48.393,140.042,266.68,147.658,81.334,17.325,211.572,26.279,138.537,35.24,213.583,44.437,187.851,56.395,118.25299999999999,60.492,241.42700000000002,64.086,179.696,66.48,204.954,68.25,239.65099999999998,75.887,110.929,65.975,76.215,74.293,131.569,77.289,140.91,82.238,182.33,82.794,220.00900000000001,82.48299999999999,85.462,88.26899999999999,238.00400000000002,87.65799999999999,104.92299999999999,84.72,82.786,137.031,133.82399999999998,87.666,176.507,13.73,223.438,89.488,262.13,88.675,260.295,128.112,56.146,121.51299999999999,130.659,67.623,50.743,111.757,76.217,165.312,67.061,135.001,182.199,52.06,249.055,147.844
215.5,862.0,,127.63799999999999,94.569,84.833,96.77,91.74600000000001,101.838,116.14,107.131,56.091,104.809,206.889,118.102,105.775,116.458,76.27600000000001,118.10600000000001,278.02099999999996,114.666,200.146,115.353,48.345,140.04,266.606,147.757,81.296,17.316,211.449,26.383000000000003,138.561,35.133,213.547,44.442,187.857,56.43600000000001,118.446,60.144,241.49599999999998,64.267,179.732,66.572,204.949,68.22399999999999,239.679,75.848,110.9,65.986,76.268,74.352,131.55700000000002,77.298,140.753,82.079,182.322,82.75299999999999,220.011,82.413,85.48700000000001,88.22,237.96900000000002,87.678,104.905,84.713,82.839,137.018,133.79,87.626,176.3,14.081,223.50099999999998,89.49,262.127,88.71700000000001,260.316,128.067,55.99100000000001,121.59,130.634,67.616,50.803999999999995,111.76100000000001,76.218,165.327,67.008,135.039,182.195,52.052,248.97299999999998,147.812
215.75,863.0,,127.656,94.56,84.84299999999999,96.818,91.74600000000001,101.81299999999999,116.632,107.044,56.106,104.786,206.77900000000002,118.181,105.654,116.5,76.375,118.081,278.056,114.758,200.127,115.355,48.465,140.033,266.455,147.817,81.274,17.248,211.562,26.247,138.431,34.903,213.53599999999997,44.461000000000006,187.855,56.46,117.99600000000001,60.622,241.511,64.359,179.755,66.617,204.987,68.169,239.67,75.865,110.913,65.95,76.251,74.469,131.668,77.376,140.817,82.069,182.34,82.757,220.032,82.384,85.478,88.199,237.921,87.641,104.87100000000001,84.641,82.836,137.032,133.747,87.766,176.264,14.286,223.43099999999998,89.48899999999999,262.247,88.63799999999999,260.286,128.085,56.062,121.554,130.66299999999998,67.596,50.823,111.796,76.245,165.399,67.016,135.042,182.18099999999998,52.086999999999996,249.014,147.797
216.0,864.0,,127.615,94.51700000000001,84.867,96.816,91.788,101.709,116.353,107.072,56.108999999999995,104.829,206.851,118.199,105.743,116.54899999999999,76.399,118.04799999999999,278.151,114.723,200.18400000000003,115.34100000000001,48.521,139.991,266.518,147.756,81.252,17.235,211.47099999999998,26.311999999999998,138.38,34.643,213.551,44.474,187.86700000000002,56.498999999999995,118.21600000000001,60.368,241.50599999999997,64.342,179.69099999999997,66.544,204.968,68.109,239.66299999999998,75.808,110.807,66.04899999999999,76.206,74.47800000000001,131.71,77.42699999999999,140.77200000000002,82.04700000000001,182.35299999999998,82.75299999999999,220.028,82.46799999999999,85.46600000000001,88.179,237.935,87.61200000000001,104.891,84.62799999999999,82.84899999999999,137.071,133.74,87.79799999999999,176.08599999999998,14.419,223.418,89.486,262.182,88.64,260.288,128.09799999999998,55.923,121.663,130.627,67.578,50.897,111.789,76.241,165.324,66.96,135.028,182.174,52.089,248.99200000000002,147.816
216.25,865.0,,127.611,94.469,84.866,96.823,91.756,101.635,116.061,107.054,56.14,104.80799999999999,206.768,118.135,105.738,116.50200000000001,76.304,118.085,278.134,114.63600000000001,200.03900000000002,115.365,48.512,140.016,266.457,147.861,81.187,17.192,211.356,26.218000000000004,138.363,34.474000000000004,213.558,44.486999999999995,187.91,56.53,117.913,60.685,241.52,64.455,179.74200000000002,66.569,205.015,68.01100000000001,239.667,75.817,110.925,66.024,76.279,74.49,131.733,77.428,140.798,82.055,182.363,82.75,220.082,82.51799999999999,85.28299999999999,88.10700000000001,237.90400000000002,87.59,104.838,84.65799999999999,82.855,137.107,133.764,87.822,175.956,14.533,223.403,89.46,262.265,88.65100000000001,260.275,128.045,55.952,121.661,130.625,67.559,50.906000000000006,111.81299999999999,76.361,165.31900000000002,66.98899999999999,135.028,182.127,52.104,248.97799999999998,147.768
216.5,866.0,,127.556,94.465,84.84700000000001,96.815,91.742,101.831,116.15299999999999,107.056,56.18899999999999,104.93299999999999,206.798,118.309,105.76,116.45700000000001,76.339,118.09,278.133,114.67200000000001,200.142,115.33200000000001,48.452,140.006,266.444,147.839,81.17399999999999,17.18,211.391,26.395,138.25,34.323,213.53400000000002,44.488,187.89700000000002,56.59,116.734,61.63399999999999,241.52599999999998,64.396,179.665,66.468,205.058,67.976,239.66099999999997,75.77,110.958,66.095,76.23,74.437,131.803,77.533,140.80700000000002,82.085,182.372,82.70700000000001,220.13,82.516,85.289,88.094,237.89,87.579,104.79799999999999,84.73200000000001,82.891,137.09799999999998,133.769,87.77600000000001,175.923,14.515,223.373,89.446,262.275,88.62899999999999,260.281,128.039,55.937,121.652,130.67700000000002,67.528,50.91,111.81700000000001,76.357,165.28799999999998,67.02199999999999,134.971,182.12,52.138999999999996,248.985,147.755
216.75,867.0,,127.571,94.448,84.868,96.84100000000001,91.65899999999999,101.904,115.99799999999999,107.038,56.224,104.969,206.921,118.31299999999999,105.79,116.47200000000001,76.399,118.141,278.20099999999996,114.637,200.12099999999998,115.35600000000001,48.438,140.02100000000002,266.455,147.909,81.149,17.116,211.36599999999999,26.375999999999998,138.22899999999998,34.153,213.47799999999998,44.501000000000005,187.891,56.628,116.764,61.625,241.512,64.441,179.66400000000002,66.559,205.072,67.97,239.65,75.798,111.006,66.02,76.119,74.389,131.691,77.433,140.767,82.089,182.35,82.705,220.09799999999998,82.52799999999999,85.48,88.117,237.851,87.611,104.816,84.708,82.875,137.097,133.75,87.82700000000001,176.028,14.277000000000001,223.426,89.44200000000001,262.297,88.639,260.26099999999997,128.078,56.066,121.57700000000001,130.694,67.542,50.937,111.88,76.293,165.30200000000002,67.059,134.97,182.13400000000001,52.202,249.00400000000002,147.776
217.0,868.0,,127.62100000000001,94.48100000000001,84.861,96.85,91.595,101.978,115.986,107.09100000000001,56.271,104.941,206.958,118.59,105.78399999999999,116.448,76.443,118.166,278.127,114.686,200.053,115.39299999999999,48.282,140.06,266.36400000000003,147.89,81.171,17.125999999999998,211.19299999999998,26.554000000000002,138.24,34.145,213.549,44.518,187.915,56.662,116.705,61.75899999999999,241.548,64.617,179.613,66.485,205.085,67.929,239.636,75.788,110.93299999999999,66.065,76.087,74.37899999999999,131.637,77.306,140.673,82.03399999999999,182.303,82.679,220.093,82.54700000000001,85.71,88.116,237.86599999999999,87.691,104.85799999999999,84.78399999999999,82.853,137.04399999999998,133.708,87.771,175.983,14.356,223.41400000000002,89.484,262.27,88.53299999999999,260.246,128.071,56.17100000000001,121.414,130.724,67.54,51.013000000000005,111.93700000000001,76.358,165.334,67.041,135.048,182.125,52.17100000000001,249.017,147.779
217.25,869.0,,127.59899999999999,94.495,84.87100000000001,96.884,91.602,101.993,115.65100000000001,107.13799999999999,56.28,105.137,206.868,118.523,105.794,116.486,76.438,118.12200000000001,278.129,114.65799999999999,199.887,115.361,48.11,140.173,266.392,147.885,81.141,17.155,211.226,26.64,138.082,33.927,213.468,44.504,187.838,56.613,,,241.579,64.631,179.685,66.529,205.067,67.926,239.658,75.801,111.075,66.028,76.09899999999999,74.273,131.7,77.23,140.701,82.071,182.29,82.708,220.092,82.537,85.745,88.09899999999999,237.872,87.713,104.84,84.772,82.916,137.013,133.715,87.765,176.002,14.142000000000001,223.373,89.471,262.252,88.553,260.293,128.066,56.07899999999999,121.48700000000001,130.78,67.485,51.027,111.961,76.298,165.35299999999998,67.003,135.053,182.125,52.137,249.01,147.826
