 ,X,Y
1,152.000,68.667
2,151.203,67.220
3,150.248,65.731
4,149.240,64.182
5,148.284,62.553
6,147.474,60.828
7,146.803,59.034
8,146.200,57.225
9,145.589,55.454
10,144.897,53.776
11,144.075,52.223
12,143.140,50.771
13,142.116,49.387
14,141.032,48.039
15,139.910,46.695
16,138.764,45.338
17,137.600,43.955
18,136.428,42.532
19,135.257,41.057
20,134.102,39.534
21,132.981,37.983
22,131.914,36.422
23,130.920,34.871
24,130.000,33.347
25,129.100,31.868
26,128.153,30.449
27,127.095,29.107
28,125.874,27.854
29,124.518,26.675
30,123.080,25.549
31,121.612,24.455
32,120.164,23.370
33,118.754,22.273
34,117.375,21.140
35,116.017,19.951
36,114.672,18.681
37,113.320,17.338
38,111.922,15.981
39,110.434,14.677
40,108.814,13.493
41,107.022,12.494
42,105.069,11.721
43,103.016,11.190
44,100.923,10.916
45,98.853,10.915
46,96.862,11.199
47,94.957,11.726
48,93.102,12.406
49,91.257,13.149
50,89.384,13.867
51,87.453,14.482
52,85.492,15.026
53,83.555,15.578
54,81.696,16.215
55,79.968,17.018
56,78.404,18.040
57,76.949,19.248
58,75.529,20.588
59,74.071,22.004
60,72.500,23.442
61,70.797,24.874
62,69.030,26.314
63,67.275,27.781
64,65.608,29.296
65,64.106,30.876
66,62.827,32.538
67,61.741,34.279
68,60.788,36.090
69,59.910,37.964
70,59.048,39.892
71,58.154,41.866
72,57.228,43.879
73,56.285,45.921
74,55.340,47.986
75,54.409,50.064
76,53.507,52.150
77,52.647,54.236
78,51.841,56.317
79,51.102,58.391
80,50.441,60.451
81,49.870,62.494
82,49.391,64.519
83,48.979,66.533
84,48.609,68.543
85,48.256,70.558
86,47.893,72.584
87,47.508,74.623
88,47.104,76.662
89,46.690,78.687
90,46.275,80.687
91,45.865,82.646
92,45.461,84.566
93,45.052,86.463
94,44.629,88.357
95,44.180,90.267
96,43.693,92.213
97,43.163,94.194
98,42.586,96.197
99,41.960,98.209
100,41.281,100.216
101,40.548,102.206
102,39.771,104.178
103,38.969,106.138
104,38.162,108.092
105,37.372,110.049
106,36.616,112.013
107,35.881,113.969
108,35.124,115.882
109,34.301,117.713
110,33.366,119.428
111,32.280,120.991
112,31.045,122.409
113,29.699,123.719
114,28.277,124.953
115,26.815,126.149
116,25.342,127.340
117,23.862,128.554
118,22.374,129.819
119,20.879,131.164
120,19.378,132.616
121,17.906,134.190
122,16.538,135.883
123,15.356,137.692
124,14.438,139.613
125,13.862,141.643
126,13.653,143.763
127,13.745,145.934
128,14.064,148.111
129,14.536,150.251
130,15.087,152.311
131,15.664,154.268
132,16.265,156.150
133,16.896,157.993
134,17.563,159.834
135,18.271,161.709
136,19.020,163.633
137,19.801,165.593
138,20.603,167.578
139,21.416,169.572
140,22.230,171.561
141,23.036,173.539
142,23.833,175.505
143,24.618,177.464
144,25.388,179.419
145,26.142,181.372
146,26.886,183.318
147,27.647,185.233
148,28.456,187.089
149,29.340,188.860
150,30.331,190.519
151,31.451,192.046
152,32.709,193.438
153,34.112,194.690
154,35.671,195.797
155,37.385,196.751
156,39.206,197.502
157,41.059,197.982
158,42.871,198.124
159,44.570,197.859
160,46.123,197.190
161,47.562,196.213
162,48.920,195.038
163,50.233,193.772
164,51.536,192.504
165,52.866,191.282
166,54.259,190.148
167,55.753,189.144
168,57.377,188.309
169,59.118,187.665
170,60.945,187.228
171,62.829,187.014
172,64.739,187.038
173,66.655,187.285
174,68.571,187.700
175,70.483,188.227
176,72.385,188.809
177,74.273,189.392
178,76.151,189.970
179,78.026,190.568
180,79.907,191.211
181,81.801,191.921
182,83.713,192.716
183,85.622,193.567
184,87.499,194.430
185,89.316,195.262
186,91.044,196.018
187,92.675,196.664
188,94.274,197.199
189,95.921,197.627
190,97.697,197.956
191,99.670,198.190
192,101.801,198.327
193,104.013,198.359
194,106.229,198.280
195,108.370,198.085
196,110.366,197.768
197,112.220,197.352
198,113.980,196.874
199,115.694,196.374
200,117.411,195.888
201,119.162,195.436
202,120.947,195.002
203,122.761,194.566
204,124.597,194.106
205,126.451,193.602
206,128.320,193.045
207,130.203,192.430
208,132.099,191.749
209,134.005,190.998
210,135.916,190.171
211,137.805,189.261
212,139.642,188.262
213,141.397,187.167
214,143.037,185.970
215,144.541,184.667
216,145.910,183.260
217,147.155,181.753
218,148.285,180.153
219,149.309,178.463
220,150.239,176.693
221,151.089,174.859
222,151.874,172.979
223,152.608,171.070
224,153.305,169.149
225,153.974,167.231
226,154.614,165.327
227,155.226,163.450
228,155.810,161.609
229,156.365,159.814
230,156.882,158.050
231,157.346,156.282
232,157.743,154.477
233,158.058,152.603
234,158.291,150.643
235,158.474,148.617
236,158.642,146.551
237,158.832,144.472
238,159.079,142.406
239,159.396,140.368
240,159.757,138.360
241,160.130,136.382
242,160.484,134.433
243,160.791,132.513
244,161.050,130.617
245,161.300,128.736
246,161.581,126.860
247,161.932,124.979
248,162.383,123.085
249,162.890,121.171
250,163.378,119.231
251,163.774,117.260
252,164.005,115.251
253,164.019,113.203
254,163.847,111.121
255,163.535,109.016
256,163.133,106.894
257,162.688,104.767
258,162.242,102.639
259,161.815,100.507
260,161.416,98.364
261,161.058,96.204
262,160.750,94.019
263,160.500,91.804
264,160.272,89.577
265,160.002,87.370
266,159.626,85.214
267,159.081,83.141
268,158.306,81.183
269,157.318,79.349
270,156.230,77.626
271,155.162,75.997
272,154.232,74.447
273,153.544,72.960
274,153.042,71.515
275,152.577,70.091
276,152.000,68.667
