TimesH,Frame,36,37,50,58,89,92,93,95,101,106,110,111,113,115,116,119,120,124,130,131,132,136,142,143,148,151,154,156,159,160,170,183,196,197,199,208,214,215,216,228,230,236,246,249,257,265,280,283,290,300,304,306,312,317,319,320,374,379,418,437,643,928
167.75,671.0,611.433,615.293,610.529,614.144,615.086,617.231,615.91,612.094,611.633,626.063,619.974,618.08,623.602,617.318,611.63,612.9730000000001,616.493,612.9680000000001,611.908,610.002,622.771,620.845,615.632,615.179,616.002,610.878,610.374,616.231,613.0219999999999,611.861,610.314,618.001,620.0169999999999,619.779,613.345,614.549,612.269,615.072,612.75,609.998,614.203,610.19,611.712,612.6669999999999,614.969,609.434,610.331,615.909,618.345,616.4259999999999,611.788,612.705,613.83,610.11,616.808,609.821,615.994,610.769,617.2080000000001,613.52,,
168.0,672.0,611.744,615.555,610.269,612.986,615.967,617.058,616.4119999999999,612.025,611.682,624.7280000000001,620.4830000000001,618.268,623.7919999999999,620.818,611.211,613.487,616.475,612.355,611.6619999999999,609.7,623.535,621.847,615.1659999999999,614.789,616.521,610.696,609.7669999999999,616.36,613.294,611.966,609.615,618.024,619.716,619.911,613.309,614.42,611.7330000000001,615.382,612.871,611.031,614.759,609.953,612.607,613.465,615.414,610.545,610.0740000000001,616.472,617.816,615.438,612.135,612.749,612.995,609.645,618.038,608.5790000000001,615.582,610.452,617.691,613.628,,
168.25,673.0,611.0219999999999,616.389,610.751,613.188,614.91,617.097,616.136,611.831,611.626,625.9680000000001,620.342,618.094,624.1990000000001,617.9209999999999,611.715,613.347,616.365,612.264,611.2080000000001,610.284,622.5409999999999,621.1669999999999,615.126,614.903,616.471,610.755,609.753,616.673,612.627,612.297,608.719,617.165,620.227,619.726,613.381,613.94,612.185,615.352,613.36,610.684,615.248,609.4259999999999,612.23,612.539,615.274,610.113,610.2040000000001,616.4119999999999,619.315,616.244,611.745,612.889,613.118,610.27,617.335,608.349,615.7280000000001,610.648,616.238,613.278,,
168.5,674.0,611.6659999999999,615.724,609.607,613.47,614.9169999999999,616.893,615.674,611.5169999999999,611.3530000000001,625.8240000000001,619.997,617.689,623.295,619.119,611.547,612.887,616.909,612.8340000000001,611.66,610.5930000000001,622.508,621.234,615.313,614.08,616.717,610.806,609.778,616.202,613.623,611.4159999999999,609.706,617.695,620.078,619.703,613.651,613.818,612.305,615.687,612.064,610.898,614.675,610.491,612.5169999999999,613.235,615.36,610.1469999999999,609.862,616.154,618.011,616.569,611.901,613.0509999999999,612.393,610.596,617.077,609.927,616.13,611.215,617.123,612.1990000000001,,
168.75,675.0,611.763,615.929,609.756,613.455,615.437,616.507,615.393,611.825,611.365,624.531,619.273,619.14,623.018,617.319,611.581,613.302,616.692,613.064,611.224,609.029,622.227,621.673,613.955,613.923,616.776,610.849,610.181,615.716,613.609,611.547,610.567,617.672,619.586,620.104,612.556,613.096,612.197,615.112,612.45,610.257,614.432,610.558,612.344,612.533,614.519,610.634,610.7919999999999,615.909,618.274,615.775,611.778,612.895,613.146,610.616,616.766,609.01,616.694,611.394,,612.969,,
169.0,676.0,611.0459999999999,616.827,609.852,612.765,615.654,617.021,614.91,611.307,611.585,624.582,619.809,618.139,623.812,617.638,611.143,612.0419999999999,616.332,612.178,611.059,609.695,622.688,620.138,615.078,614.42,617.137,611.298,609.779,616.381,613.021,612.154,609.034,618.105,619.434,618.591,613.155,612.874,612.2819999999999,614.836,612.5219999999999,611.432,614.4019999999999,610.554,611.6569999999999,612.8340000000001,614.464,610.424,610.001,615.346,617.1080000000001,615.352,611.276,612.595,613.98,609.893,617.281,608.908,615.303,610.793,,612.5840000000001,,
169.25,677.0,610.9780000000001,615.748,610.312,612.789,615.106,615.778,615.297,611.246,611.669,624.137,619.493,617.21,622.146,618.005,611.299,612.456,615.8340000000001,612.624,611.422,610.349,620.985,620.628,614.9580000000001,613.78,616.6469999999999,610.618,610.303,615.681,613.215,611.961,609.415,618.03,618.886,619.624,613.432,614.7130000000001,612.424,614.651,611.995,610.969,614.502,610.547,611.076,612.4580000000001,613.686,610.173,610.69,615.139,618.138,616.5409999999999,611.634,611.8969999999999,613.7,610.894,616.559,609.683,614.964,610.002,,612.962,,
169.5,678.0,611.798,615.49,609.986,613.317,616.159,615.698,615.66,611.1080000000001,610.991,623.405,619.252,617.429,621.823,616.4590000000001,611.692,612.321,616.07,611.375,611.197,609.44,622.304,620.807,613.806,613.908,616.13,610.015,609.424,614.749,612.655,612.004,609.307,617.382,619.047,619.409,612.927,613.2959999999999,612.048,614.12,612.906,611.1030000000001,614.191,610.928,612.2180000000001,612.466,614.362,609.724,610.195,615.33,616.059,615.0419999999999,610.803,611.965,612.352,610.361,616.3009999999999,608.7869999999999,615.894,610.77,,612.382,,
169.75,679.0,611.1759999999999,615.653,609.187,611.232,615.887,615.172,614.385,611.331,611.232,622.71,619.68,616.925,620.851,617.5980000000001,610.637,612.335,615.298,611.849,611.563,609.5980000000001,621.581,619.788,613.471,614.351,615.939,609.84,609.371,615.273,612.149,611.467,609.938,616.151,618.286,618.622,612.205,613.422,612.92,614.16,612.229,610.8009999999999,612.89,610.798,612.453,611.89,613.632,610.299,609.731,615.8340000000001,617.582,615.393,610.982,611.217,612.27,609.536,615.915,608.944,,610.189,,612.682,,
170.0,680.0,611.455,614.773,609.665,613.628,613.828,615.766,615.23,610.611,610.183,621.565,618.453,616.543,619.941,616.016,611.511,612.622,615.03,611.4540000000001,610.906,608.799,620.779,618.26,613.847,613.318,615.5,610.316,609.375,615.37,611.679,611.682,608.828,616.795,618.279,618.592,612.947,613.299,612.1469999999999,613.888,612.779,610.508,613.881,610.534,611.881,611.451,613.789,610.134,609.952,614.646,616.918,615.504,611.148,611.2819999999999,612.805,610.409,615.988,608.6080000000001,615.095,610.3290000000001,,612.558,,
170.25,681.0,611.3969999999999,614.605,609.566,612.229,614.25,615.065,615.004,611.0459999999999,610.479,621.285,617.984,615.887,619.712,616.729,611.127,611.534,614.732,611.191,,609.305,620.76,618.529,613.763,613.656,614.357,610.131,609.569,614.685,611.911,612.023,608.854,615.687,616.672,617.445,612.126,613.269,611.5269999999999,614.055,611.952,610.007,613.7,610.197,611.357,611.751,613.9490000000001,609.736,609.7090000000001,614.685,615.648,612.947,610.14,611.702,612.0169999999999,609.82,615.74,608.716,612.169,611.591,614.741,612.554,,
170.5,682.0,611.0319999999999,613.383,609.616,611.675,614.692,614.195,613.914,610.967,610.354,620.581,618.487,615.631,619.419,616.339,610.681,610.915,614.95,611.624,,609.5930000000001,618.885,617.831,612.342,612.8290000000001,613.992,610.077,609.5369999999999,614.169,611.826,611.371,608.7080000000001,615.826,616.398,616.415,613.034,613.5880000000001,611.861,614.506,612.01,610.253,613.372,610.398,611.201,611.668,613.828,610.069,609.265,614.226,615.685,614.215,610.1569999999999,611.7040000000001,612.0980000000001,610.367,614.831,608.7280000000001,612.548,610.524,614.8480000000001,611.688,,
170.75,683.0,611.0169999999999,613.589,609.2919999999999,612.6080000000001,613.836,614.564,613.047,610.753,610.72,620.503,618.806,614.979,619.351,615.7330000000001,611.125,611.044,614.307,611.2180000000001,,608.882,619.747,618.14,613.781,612.091,614.433,609.396,609.653,613.8330000000001,611.7719999999999,611.494,608.714,615.393,616.2869999999999,617.4119999999999,612.1759999999999,612.999,611.5980000000001,614.049,611.8430000000001,609.857,613.367,610.192,611.368,611.132,613.341,608.998,609.778,614.394,616.101,613.93,609.627,611.315,611.886,610.409,614.509,609.107,611.563,610.446,,611.882,,
171.0,684.0,610.486,613.531,608.752,611.456,613.664,614.126,612.965,610.808,610.705,619.969,617.117,615.258,618.648,615.377,610.816,610.9159999999999,613.5790000000001,611.173,,608.5419999999999,619.02,617.486,612.177,611.56,614.064,609.295,609.133,613.7330000000001,611.6569999999999,611.3,608.201,614.851,615.565,616.311,611.939,612.476,612.062,613.6990000000001,611.398,610.086,613.057,610.245,611.701,610.869,613.439,609.138,609.203,614.178,615.173,613.498,610.0219999999999,611.304,611.84,610.099,614.52,608.696,612.13,610.466,,611.205,,
171.25,685.0,610.6030000000001,613.969,608.7330000000001,611.435,612.989,613.9209999999999,612.279,609.313,610.289,618.557,616.0219999999999,614.79,618.453,614.75,610.719,611.035,612.9780000000001,610.054,,609.32,617.953,617.479,611.797,611.7919999999999,613.614,609.525,608.516,613.273,611.814,611.256,607.825,614.24,615.003,615.962,611.595,611.904,611.007,613.795,611.556,609.854,613.019,609.552,611.7180000000001,610.982,612.673,608.442,609.806,613.279,613.991,612.356,609.034,611.069,612.673,610.326,613.805,607.797,611.641,610.336,,611.314,,
171.5,686.0,610.275,613.002,608.91,610.51,612.399,612.6,612.681,609.6759999999999,609.96,619.191,616.3580000000001,615.029,617.637,614.72,609.8340000000001,610.806,613.3290000000001,610.697,610.648,609.0419999999999,618.063,616.056,611.964,612.752,613.524,609.057,608.364,613.43,610.673,611.371,607.899,614.195,614.855,614.864,611.561,611.8919999999999,611.385,613.497,611.279,610.16,612.148,610.867,611.033,611.015,612.69,608.687,609.5269999999999,613.12,614.644,613.097,610.072,610.9630000000001,611.129,610.099,613.386,609.2919999999999,612.293,609.04,,610.965,,
171.75,687.0,610.389,612.737,609.151,611.129,612.22,613.361,612.637,609.264,610.201,617.389,615.875,613.401,616.8480000000001,614.3340000000001,610.158,610.707,613.626,610.144,609.952,608.669,617.732,615.8969999999999,611.658,612.03,612.785,610.071,608.651,613.0,611.0219999999999,611.118,607.706,614.238,613.7919999999999,615.114,611.07,611.565,611.069,612.9780000000001,611.7819999999999,609.452,613.076,610.203,610.906,610.236,612.134,608.697,608.9580000000001,612.315,613.878,613.2040000000001,609.836,610.4019999999999,611.073,609.137,612.9630000000001,607.855,610.6419999999999,609.295,,611.303,,
172.0,688.0,610.009,611.764,608.658,610.384,611.966,612.476,611.88,609.9540000000001,609.3969999999999,617.132,614.547,613.328,616.016,612.274,609.9490000000001,610.075,612.644,610.03,609.757,608.101,616.33,615.1709999999999,611.819,611.7719999999999,612.354,609.124,608.408,613.604,610.985,610.939,608.225,614.054,613.91,613.789,609.852,611.641,611.254,612.615,611.4159999999999,609.7280000000001,611.224,610.202,611.886,609.7180000000001,612.078,609.036,609.08,612.013,613.582,612.615,609.067,610.258,610.1080000000001,609.377,613.411,608.53,610.8919999999999,609.5269999999999,613.066,610.946,610.415,
172.25,689.0,609.6709999999999,611.582,608.7919999999999,610.857,611.573,611.797,612.01,609.596,608.846,615.619,615.008,612.977,615.861,613.984,609.369,610.1569999999999,612.846,609.727,609.359,609.16,615.415,614.832,611.7130000000001,611.283,612.363,609.433,608.2280000000001,613.327,610.1990000000001,610.716,607.341,612.489,612.931,614.526,611.335,611.661,610.17,612.1080000000001,611.528,609.823,612.559,609.5369999999999,611.283,610.774,611.591,608.623,608.812,611.876,613.845,612.094,609.005,610.034,610.74,609.925,613.155,608.354,609.913,610.044,612.554,610.991,610.766,
172.5,690.0,609.0790000000001,611.3919999999999,608.555,610.188,611.559,610.964,612.066,608.965,608.7669999999999,615.044,615.664,613.19,615.635,613.775,609.4259999999999,610.0409999999999,611.672,610.0409999999999,,608.83,615.877,615.01,611.064,610.814,611.989,609.04,608.431,612.609,610.205,610.739,608.15,612.982,614.644,613.92,610.104,611.114,610.467,611.52,611.089,609.499,611.4490000000001,609.495,610.566,610.456,611.205,608.84,608.844,611.493,613.356,611.7,609.144,610.01,610.614,609.5980000000001,611.177,607.4830000000001,610.9590000000001,609.32,613.195,610.438,610.7769999999999,
172.75,691.0,609.043,611.254,608.3430000000001,609.976,613.293,612.479,611.597,608.609,608.715,615.467,614.7180000000001,612.109,615.529,613.097,609.191,609.752,611.989,609.553,,607.803,614.8290000000001,614.366,611.073,611.345,611.623,608.964,608.54,612.5509999999999,610.192,610.467,608.4159999999999,612.4540000000001,612.59,613.481,610.66,611.731,610.3430000000001,611.789,610.758,610.207,611.9209999999999,610.37,609.872,610.365,611.495,608.737,607.818,611.289,612.73,612.02,609.21,609.515,610.581,609.674,612.53,608.405,611.242,610.054,611.558,610.6569999999999,610.474,
173.0,692.0,609.219,610.84,608.664,610.189,611.011,611.2130000000001,610.418,609.013,608.8580000000001,614.386,614.739,612.243,614.95,613.08,610.163,608.996,611.596,609.953,,608.2909999999999,614.005,613.24,610.451,610.664,611.565,608.741,607.545,612.4730000000001,610.336,610.568,608.229,612.26,612.163,613.2230000000001,610.811,610.736,610.399,611.034,611.248,608.786,611.368,610.618,610.529,610.112,611.373,609.2869999999999,608.47,611.399,613.028,611.226,608.3009999999999,609.969,609.952,610.113,611.263,608.035,610.876,608.969,612.191,610.189,610.46,
173.25,693.0,609.469,610.812,608.317,610.2230000000001,611.127,610.8290000000001,611.751,608.493,608.4730000000001,613.281,614.1469999999999,612.368,612.689,612.38,609.435,609.6519999999999,612.1759999999999,609.318,,608.106,614.196,613.073,610.172,610.288,611.58,608.506,608.275,611.8969999999999,609.872,610.328,608.119,611.6,612.703,612.393,610.572,609.867,610.251,611.248,610.618,609.492,610.7919999999999,609.821,610.716,609.687,609.997,608.106,608.376,611.052,612.328,611.638,608.53,609.4019999999999,610.736,610.068,611.77,608.313,610.479,609.385,611.576,610.053,609.684,
173.5,694.0,607.932,610.89,608.229,609.891,610.802,610.806,610.732,609.076,608.539,612.665,613.545,611.9490000000001,613.485,612.418,609.6990000000001,609.807,611.328,609.535,,608.11,613.616,612.7909999999999,609.69,609.679,611.306,608.775,608.631,612.06,609.62,610.024,607.622,611.685,611.7669999999999,612.534,610.13,610.326,609.4580000000001,612.15,611.991,608.78,610.817,609.034,610.808,609.188,611.175,608.1709999999999,608.27,611.2280000000001,612.019,610.768,608.881,608.688,609.757,610.491,612.3380000000001,608.07,610.604,609.156,611.352,610.006,609.312,
173.75,695.0,608.443,610.913,607.604,608.5509999999999,611.571,611.126,610.736,609.117,608.398,613.6659999999999,612.971,611.25,612.944,612.154,609.013,608.869,610.807,609.035,,607.6990000000001,612.993,612.2719999999999,609.98,610.572,610.669,608.95,608.117,611.128,608.49,609.832,607.757,611.629,611.724,611.094,609.785,610.519,609.854,611.544,610.46,609.158,611.207,609.972,609.414,608.981,611.0269999999999,608.352,608.341,610.187,612.339,610.906,608.972,608.638,610.351,609.38,610.844,607.794,609.747,608.881,611.628,609.779,609.74,
174.0,696.0,608.185,610.341,608.055,609.655,610.414,610.261,610.031,608.529,608.495,612.846,613.3380000000001,611.31,611.925,611.499,609.3,609.347,610.215,609.554,,608.6030000000001,612.826,612.061,609.504,609.1419999999999,611.198,608.701,607.58,610.731,608.74,610.547,607.651,610.762,611.635,612.236,609.6030000000001,610.315,609.619,610.8,610.867,609.293,610.477,609.2130000000001,610.41,609.754,610.904,607.832,608.33,610.113,611.46,610.165,607.7959999999999,609.389,609.577,609.89,610.605,607.471,609.498,609.365,610.328,609.367,609.1709999999999,
174.25,697.0,609.115,609.928,607.47,609.502,610.911,610.325,609.697,608.88,608.191,613.197,612.8290000000001,611.1419999999999,612.216,611.604,609.049,609.278,610.302,609.359,608.568,608.311,613.186,611.887,609.095,609.274,610.6080000000001,608.623,607.836,610.689,609.2919999999999,610.2330000000001,607.44,610.7819999999999,610.562,612.028,609.8380000000001,609.847,610.195,610.976,609.6709999999999,608.726,610.207,609.094,610.511,609.688,609.745,608.082,608.014,609.985,611.607,610.3919999999999,608.115,609.281,609.3290000000001,609.264,610.529,607.934,609.975,608.664,611.101,609.054,609.456,
174.5,698.0,608.68,610.6759999999999,607.865,608.889,610.692,610.781,610.252,608.665,608.289,612.53,612.564,611.547,612.045,611.481,609.48,609.354,610.462,608.665,608.975,607.536,612.406,611.531,608.9580000000001,609.98,610.194,608.313,607.5369999999999,610.436,608.8480000000001,610.068,607.96,610.65,610.543,611.6419999999999,609.0830000000001,609.6619999999999,609.18,610.3240000000001,610.249,609.264,610.04,609.5369999999999,610.243,609.352,610.32,607.844,607.262,609.878,611.092,610.155,607.837,609.111,609.681,609.564,610.518,608.452,610.2040000000001,608.581,610.665,608.894,608.873,
174.75,699.0,608.572,609.303,608.49,608.5219999999999,609.763,610.099,610.42,608.181,608.487,611.701,612.22,610.5880000000001,611.884,611.9730000000001,608.196,609.242,611.08,608.207,609.745,607.688,612.43,612.25,608.73,609.751,609.128,608.5,607.923,610.092,608.062,609.497,608.307,610.178,610.895,611.805,609.504,609.9019999999999,609.899,610.2040000000001,610.1669999999999,608.8919999999999,610.197,608.688,610.123,609.005,609.163,608.12,607.686,609.501,610.818,609.4069999999999,607.798,609.5840000000001,609.33,609.512,610.195,608.299,610.219,609.347,610.111,609.765,609.371,
175.0,700.0,608.2819999999999,609.464,608.023,608.58,610.466,609.613,610.387,608.403,608.27,611.082,611.694,610.4,611.448,610.868,609.365,608.701,610.511,608.794,,607.711,611.356,611.274,608.48,609.622,609.627,608.618,607.347,610.285,609.021,609.9540000000001,607.6080000000001,610.0369999999999,611.294,611.205,609.034,609.841,610.086,610.4159999999999,609.885,609.207,609.556,609.013,609.2819999999999,608.674,609.922,608.784,607.077,610.002,610.563,609.981,608.133,608.189,609.381,609.6,610.558,607.2130000000001,609.2130000000001,609.57,609.943,609.382,609.558,
175.25,701.0,609.327,608.5169999999999,607.868,608.425,609.168,609.242,609.648,607.944,607.7919999999999,611.1519999999999,611.826,611.23,610.844,610.7280000000001,609.384,609.054,610.722,608.51,,607.707,611.395,610.8480000000001,609.153,608.688,609.193,608.46,607.981,609.904,608.55,609.222,608.0509999999999,609.707,610.403,610.485,608.394,609.0459999999999,609.029,609.7040000000001,609.859,608.752,610.2090000000001,609.075,609.303,608.488,609.818,608.261,607.629,609.634,611.2330000000001,610.0269999999999,607.731,607.857,609.144,609.115,610.068,607.844,608.6619999999999,609.22,610.126,609.194,609.7280000000001,
175.5,702.0,608.289,608.6669999999999,607.4169999999999,608.284,609.635,609.5419999999999,610.823,608.257,608.17,610.879,611.311,611.055,610.7719999999999,610.996,608.891,608.509,610.201,607.578,,607.941,610.967,610.187,608.882,608.568,609.062,607.457,607.653,610.285,608.661,609.658,606.98,610.9490000000001,610.433,610.331,609.128,609.566,608.84,609.8580000000001,609.377,609.04,609.297,608.374,608.952,608.812,610.246,607.386,607.773,609.501,610.7719999999999,609.599,607.753,607.995,608.428,609.4780000000001,609.447,608.178,608.293,608.453,610.187,609.754,608.557,
175.75,703.0,608.226,609.356,607.505,608.169,609.644,609.039,610.072,607.5419999999999,608.308,610.544,610.7180000000001,609.9169999999999,610.6990000000001,610.761,608.036,608.592,609.904,608.453,608.078,608.112,610.971,610.58,609.034,608.336,609.0980000000001,608.6709999999999,607.72,609.882,608.24,609.096,608.2280000000001,609.366,610.822,610.26,609.054,609.641,609.827,609.174,608.9780000000001,608.494,609.102,608.4730000000001,608.634,608.281,609.55,607.232,608.034,608.317,610.265,608.753,608.138,608.582,609.13,609.943,608.979,608.494,609.614,608.614,610.028,608.995,609.095,
176.0,704.0,608.937,608.528,607.243,608.109,609.6,609.31,610.472,608.452,608.0419999999999,610.908,611.909,609.923,610.211,610.7180000000001,608.29,608.352,609.3340000000001,608.727,608.506,607.664,610.775,610.396,609.013,608.571,609.24,607.788,608.269,610.102,607.97,609.056,607.768,609.549,610.656,610.3330000000001,608.87,609.418,609.14,608.929,609.153,608.0980000000001,609.092,608.281,610.339,608.363,609.986,606.936,608.681,609.403,610.9209999999999,609.087,607.8330000000001,608.373,609.566,610.6669999999999,609.337,607.774,608.899,609.224,609.65,608.56,609.212,
176.25,705.0,608.0509999999999,609.081,607.597,608.337,609.281,609.461,610.45,608.507,608.0,610.586,610.741,610.0840000000001,609.783,611.01,608.768,608.5840000000001,609.5840000000001,608.317,,607.84,610.93,610.6469999999999,609.175,608.562,609.382,608.131,608.187,609.96,608.019,608.528,607.118,609.964,610.41,610.3,608.751,609.163,609.554,609.376,609.499,607.943,609.127,608.819,609.582,609.044,609.006,607.679,607.5740000000001,609.178,610.315,609.2869999999999,608.236,608.128,608.055,609.089,609.524,608.173,608.661,608.544,609.472,609.263,608.903,
176.5,706.0,608.113,607.793,607.4540000000001,608.011,609.039,608.761,609.7230000000001,607.819,607.609,610.025,610.987,609.07,609.951,610.168,608.25,608.372,609.501,608.2130000000001,,607.702,610.332,610.0509999999999,608.4830000000001,608.138,609.012,607.288,608.3580000000001,609.78,608.25,608.934,606.514,609.982,610.3,609.185,608.3340000000001,608.446,609.109,608.615,608.737,609.073,609.346,608.821,608.502,608.0319999999999,609.422,607.21,607.113,608.967,610.059,609.191,607.318,609.062,608.756,609.759,608.205,608.143,608.155,608.563,609.2,608.668,608.395,
176.75,707.0,607.943,608.091,607.845,607.5509999999999,608.945,608.797,609.7040000000001,607.964,608.212,610.529,610.262,609.685,609.6,610.4159999999999,608.008,608.061,608.705,607.684,607.701,607.455,609.994,609.807,608.752,608.5369999999999,608.521,607.755,608.42,609.6,607.663,608.851,608.695,609.082,610.314,609.805,608.943,608.7330000000001,608.904,608.771,608.815,608.729,608.6080000000001,608.425,609.013,608.077,609.349,607.396,607.653,608.234,609.651,608.64,607.34,607.597,608.322,610.033,608.497,608.856,609.257,608.763,609.16,608.818,608.768,
177.0,708.0,607.446,607.986,607.4019999999999,607.956,609.3009999999999,609.641,609.381,607.487,607.839,609.7280000000001,610.594,609.99,609.83,610.138,608.325,608.107,608.934,607.809,607.81,607.393,610.628,610.254,608.264,608.1990000000001,608.127,607.6,608.076,609.74,608.305,608.284,606.759,609.368,610.0269999999999,609.621,608.434,608.7280000000001,608.186,608.975,608.453,608.383,608.697,608.0790000000001,608.79,607.998,610.2080000000001,607.405,606.989,608.94,609.285,608.5419999999999,607.539,607.8580000000001,609.164,608.842,609.013,608.251,608.261,608.2919999999999,609.751,608.2769999999999,607.932,
177.25,709.0,607.66,608.503,607.446,607.557,608.741,609.281,609.374,607.765,607.5219999999999,612.257,610.3580000000001,610.409,608.9780000000001,609.69,608.153,608.617,609.2180000000001,608.41,608.102,607.639,609.714,609.634,608.33,608.612,608.063,607.933,608.149,610.34,608.683,608.39,606.59,609.191,609.802,609.025,608.0269999999999,608.119,608.871,609.03,608.918,608.8340000000001,609.0790000000001,609.484,608.443,609.0459999999999,609.487,607.7959999999999,607.758,608.5219999999999,608.75,608.73,607.626,607.401,608.376,609.179,608.3240000000001,611.1709999999999,609.722,608.252,609.4069999999999,609.169,607.721,
