 ,X,Y
1,178.000,159.000
2,178.702,160.515
3,179.492,162.253
4,180.383,164.110
5,181.385,165.982
6,182.509,167.767
7,183.745,169.417
8,185.055,170.950
9,186.402,172.386
10,187.746,173.746
11,189.058,175.049
12,190.373,176.290
13,191.752,177.458
14,193.258,178.540
15,194.949,179.526
16,196.809,180.421
17,198.756,181.251
18,200.706,182.041
19,202.573,182.814
20,204.289,183.592
21,205.895,184.361
22,207.493,185.087
23,209.184,185.740
24,211.065,186.287
25,213.142,186.706
26,215.349,186.987
27,217.614,187.117
28,219.865,187.084
29,222.033,186.879
30,224.089,186.521
31,226.047,186.063
32,227.924,185.561
33,229.737,185.069
34,231.499,184.629
35,233.221,184.208
36,234.908,183.744
37,236.568,183.175
38,238.206,182.445
39,239.829,181.570
40,241.442,180.603
41,243.048,179.595
42,244.654,178.599
43,246.262,177.642
44,247.875,176.718
45,249.495,175.817
46,251.125,174.933
47,252.767,174.068
48,254.421,173.266
49,256.091,172.577
50,257.776,172.054
51,259.480,171.739
52,261.202,171.629
53,262.943,171.704
54,264.704,171.945
55,266.480,172.336
56,268.234,172.890
57,269.911,173.631
58,271.461,174.583
59,272.836,175.766
60,274.053,177.137
61,275.179,178.608
62,276.280,180.090
63,277.423,181.495
64,278.657,182.777
65,280.010,183.957
66,281.508,185.057
67,283.175,186.103
68,285.021,187.104
69,287.000,188.034
70,289.057,188.856
71,291.140,189.536
72,293.193,190.039
73,295.180,190.355
74,297.125,190.548
75,299.060,190.695
76,301.015,190.875
77,303.024,191.161
78,305.088,191.536
79,307.179,191.889
80,309.270,192.109
81,311.333,192.082
82,313.338,191.704
83,315.248,190.961
84,317.020,189.902
85,318.613,188.573
86,319.984,187.022
87,321.106,185.296
88,322.021,183.443
89,322.791,181.513
90,323.475,179.554
91,324.133,177.614
92,324.802,175.719
93,325.470,173.841
94,326.116,171.945
95,326.721,169.997
96,327.265,167.964
97,327.743,165.846
98,328.159,163.672
99,328.520,161.475
100,328.833,159.287
101,329.105,157.139
102,329.343,155.041
103,329.554,152.978
104,329.745,150.933
105,329.924,148.886
106,330.098,146.822
107,330.245,144.740
108,330.320,142.652
109,330.281,140.573
110,330.081,138.516
111,329.685,136.494
112,329.117,134.515
113,328.435,132.587
114,327.698,130.717
115,326.965,128.913
116,326.274,127.176
117,325.598,125.496
118,324.897,123.860
119,324.131,122.254
120,323.261,120.666
121,322.269,119.090
122,321.145,117.527
123,319.879,115.976
124,318.461,114.435
125,316.912,112.899
126,315.293,111.360
127,313.670,109.806
128,312.109,108.227
129,310.673,106.612
130,309.402,104.957
131,308.277,103.265
132,307.277,101.541
133,306.376,99.789
134,305.551,98.016
135,304.759,96.233
136,303.944,94.459
137,303.046,92.713
138,302.008,91.012
139,300.797,89.367
140,299.480,87.750
141,298.152,86.123
142,296.905,84.450
143,295.834,82.694
144,294.991,80.838
145,294.325,78.913
146,293.772,76.958
147,293.268,75.011
148,292.749,73.109
149,292.175,71.267
150,291.532,69.473
151,290.807,67.713
152,289.987,65.974
153,289.064,64.246
154,288.048,62.527
155,286.955,60.820
156,285.800,59.126
157,284.598,57.446
158,283.364,55.780
159,282.112,54.123
160,280.855,52.470
161,279.607,50.816
162,278.381,49.156
163,277.172,47.490
164,275.958,45.824
165,274.716,44.164
166,273.422,42.516
167,272.055,40.885
168,270.606,39.277
169,269.076,37.698
170,267.466,36.155
171,265.777,34.653
172,264.009,33.198
173,262.191,31.789
174,260.371,30.419
175,258.600,29.082
176,256.927,27.770
177,255.401,26.478
178,254.011,25.213
179,252.670,24.003
180,251.287,22.876
181,249.770,21.862
182,248.062,20.982
183,246.193,20.241
184,244.208,19.643
185,242.152,19.188
186,240.070,18.881
187,237.987,18.714
188,235.907,18.674
189,233.835,18.746
190,231.773,18.915
191,229.723,19.165
192,227.683,19.490
193,225.641,19.883
194,223.588,20.342
195,221.515,20.863
196,219.416,21.442
197,217.316,22.095
198,215.258,22.844
199,213.285,23.712
200,211.439,24.721
201,209.756,25.889
202,208.211,27.178
203,206.745,28.526
204,205.302,29.870
205,203.822,31.145
206,202.272,32.314
207,200.680,33.412
208,199.087,34.489
209,197.534,35.593
210,196.059,36.769
211,194.663,38.033
212,193.326,39.381
213,192.026,40.809
214,190.740,42.309
215,189.457,43.878
216,188.185,45.506
217,186.938,47.187
218,185.727,48.911
219,184.565,50.672
220,183.454,52.449
221,182.383,54.208
222,181.339,55.914
223,180.312,57.531
224,179.289,59.029
225,178.279,60.447
226,177.297,61.865
227,176.359,63.362
228,175.481,65.012
229,174.652,66.818
230,173.843,68.728
231,173.024,70.687
232,172.166,72.641
233,171.247,74.544
234,170.306,76.404
235,169.406,78.254
236,168.611,80.126
237,167.985,82.055
238,167.571,84.061
239,167.325,86.125
240,167.184,88.222
241,167.088,90.322
242,166.974,92.398
243,166.803,94.438
244,166.592,96.468
245,166.361,98.517
246,166.134,100.615
247,165.932,102.790
248,165.778,105.047
249,165.690,107.350
250,165.688,109.662
251,165.792,111.946
252,166.022,114.164
253,166.381,116.293
254,166.822,118.353
255,167.287,120.374
256,167.719,122.387
257,168.060,124.420
258,168.287,126.490
259,168.449,128.578
260,168.605,130.664
261,168.814,132.725
262,169.135,134.740
263,169.594,136.714
264,170.169,138.685
265,170.836,140.695
266,171.570,142.785
267,172.348,144.995
268,173.147,147.297
269,173.947,149.589
270,174.727,151.763
271,175.467,153.713
272,176.147,155.330
273,176.767,156.610
274,177.369,157.757
275,178.000,159.000
