TimesH,Frame,16,18,153,173,176,184,186,194,196,197,198,199,200,204,205,208,223,225,234,236,241,246,248,252,254,259,261,262,266,269,274,275,276,279,280,284,287,288,289,292,293,298,299,301,303,305,312,314,315,317,320,322,323,328,329,331,335,339,341,343,344,345,347,350,351,353,355,358,361,364,367,375,379,386,390,391,395,398,401,402,407,409,411,415,420,421,427,430,436,438,441,445,446,464,564,623,633,640,645,647,650,652,654,722,730,746,787,857,927,1023,1092,1161
0.0,0.0,625.243,638.432,619.73,613.351,619.0269999999999,614.4590000000001,627.1080000000001,616.0,625.919,624.595,,621.865,618.919,630.784,621.1619999999999,631.378,624.9730000000001,628.054,635.6759999999999,619.919,631.514,626.378,638.243,632.243,622.8919999999999,633.6759999999999,639.9730000000001,627.595,629.4590000000001,636.4590000000001,636.3240000000001,643.514,640.405,622.4590000000001,626.649,641.0269999999999,638.919,636.514,631.8919999999999,639.703,626.8919999999999,638.216,622.919,631.216,,623.9730000000001,639.757,624.135,636.811,628.405,634.1080000000001,637.865,635.865,645.135,642.5409999999999,640.1619999999999,632.595,636.595,641.432,635.8380000000001,640.432,636.8380000000001,628.081,624.27,629.757,624.1619999999999,641.0269999999999,636.919,626.27,630.081,635.622,631.432,643.514,645.0,625.811,638.5409999999999,637.378,637.8380000000001,624.0,634.73,628.405,639.73,633.703,624.946,628.1619999999999,633.6759999999999,638.8380000000001,630.8380000000001,623.378,639.432,633.919,634.9730000000001,633.946,630.514,635.946,,,,,,,,,,,,,,,,,
0.25,1.0,624.9730000000001,637.405,619.297,612.054,618.1619999999999,614.649,625.486,614.703,625.8919999999999,623.784,621.703,618.811,618.595,629.8919999999999,620.5409999999999,630.0269999999999,624.351,628.1619999999999,635.811,620.1080000000001,632.135,625.4590000000001,636.135,633.1619999999999,623.405,633.8380000000001,639.0,628.73,630.135,635.297,637.243,643.405,639.73,620.3240000000001,626.73,641.784,637.514,635.432,631.1619999999999,639.3240000000001,626.784,638.297,622.811,631.135,,622.9730000000001,639.514,624.054,635.3240000000001,627.514,634.784,639.297,635.649,646.3240000000001,642.8380000000001,639.8380000000001,632.6759999999999,638.6759999999999,641.514,635.703,639.703,636.919,627.514,624.243,629.9730000000001,623.649,641.919,634.649,627.0269999999999,629.946,636.1080000000001,631.081,643.8380000000001,644.5409999999999,626.351,637.8380000000001,637.919,639.189,622.27,634.378,628.514,640.919,633.0,625.054,628.73,634.351,639.135,630.703,622.9730000000001,638.73,632.9730000000001,635.649,635.1080000000001,630.486,635.297,,,,,,,,,,,,,,,,,
0.5,2.0,624.919,635.27,620.135,612.622,617.784,614.649,624.5409999999999,614.703,624.8919999999999,624.486,622.595,618.73,618.8380000000001,630.27,619.243,631.6759999999999,624.6759999999999,627.297,636.649,620.8380000000001,631.0,624.8919999999999,634.919,633.4590000000001,622.3240000000001,636.216,639.9730000000001,628.189,629.568,634.703,637.486,643.432,639.0269999999999,621.405,626.622,641.865,636.8380000000001,636.054,632.1080000000001,639.081,626.081,637.243,622.649,631.1619999999999,,622.568,,625.081,636.135,627.811,634.0,640.486,636.5409999999999,645.1080000000001,641.5409999999999,639.3240000000001,632.216,638.4590000000001,641.595,636.189,639.865,636.3240000000001,627.568,624.189,629.054,623.865,641.811,633.811,626.703,630.405,636.054,633.1619999999999,642.243,645.081,626.1619999999999,636.757,637.216,637.486,622.9730000000001,633.649,628.622,640.378,632.919,624.486,628.405,633.9730000000001,637.6759999999999,631.0,623.405,638.054,632.568,636.0269999999999,634.243,630.135,,,,,,,,,,,,,,,,,,
0.75,3.0,623.784,636.378,619.703,612.297,617.73,614.054,624.919,614.3240000000001,623.811,623.865,621.568,617.622,618.432,630.3240000000001,619.73,630.432,623.297,628.0269999999999,634.0,619.0269999999999,629.8380000000001,625.0,634.622,631.378,622.8380000000001,633.622,637.622,627.1080000000001,629.1080000000001,633.432,637.4590000000001,641.811,638.432,620.486,626.8380000000001,641.189,636.8380000000001,635.297,631.9730000000001,639.081,625.649,637.595,623.1619999999999,630.5409999999999,622.6759999999999,621.865,639.811,625.0269999999999,635.8919999999999,627.622,633.0269999999999,639.351,635.757,642.919,639.919,638.0269999999999,632.054,636.649,641.4590000000001,634.3240000000001,638.6759999999999,636.1080000000001,627.5409999999999,624.8919999999999,628.8919999999999,623.081,639.811,633.1619999999999,626.757,628.486,634.5409999999999,632.514,639.784,642.27,626.811,635.649,634.595,636.865,622.378,632.703,627.703,638.243,632.081,623.811,628.081,632.946,636.0269999999999,628.73,622.865,636.946,631.0269999999999,633.5409999999999,634.8919999999999,630.243,,,,,,,,,,,,,,,,,,
1.0,4.0,624.811,633.432,618.1080000000001,612.135,617.378,612.784,623.0269999999999,614.081,622.189,622.919,620.4590000000001,617.811,617.0269999999999,628.784,618.73,627.9730000000001,622.432,627.081,633.054,618.0269999999999,629.4590000000001,624.405,631.27,629.865,621.27,632.3240000000001,635.432,627.73,628.27,632.8380000000001,635.919,640.8919999999999,637.6759999999999,621.3240000000001,625.784,638.919,634.568,635.135,630.486,637.8919999999999,624.054,635.6759999999999,622.811,630.216,622.351,622.514,638.6759999999999,623.405,634.514,628.0,632.4590000000001,637.811,635.6759999999999,642.351,639.243,637.622,631.622,635.73,636.73,633.6759999999999,637.054,635.5409999999999,626.081,622.135,628.297,623.405,640.784,633.757,625.432,629.054,633.3240000000001,632.0269999999999,639.1619999999999,641.297,625.757,636.3240000000001,634.27,635.216,621.919,630.73,627.351,638.1619999999999,631.243,624.568,627.189,631.405,634.784,627.622,621.27,635.405,629.946,632.243,633.8380000000001,629.946,,,,,,,,,,,,,,,,,,
1.25,5.0,623.757,631.4590000000001,616.946,611.595,615.757,613.622,621.378,614.0,621.811,621.514,618.351,616.622,616.784,626.784,618.27,626.378,620.703,624.6759999999999,629.9730000000001,617.432,627.919,624.649,630.054,627.946,621.73,631.0269999999999,633.189,626.189,626.486,630.595,633.216,639.6759999999999,635.703,619.703,625.486,637.1080000000001,631.9730000000001,633.6759999999999,627.486,634.8919999999999,624.378,632.8919999999999,621.514,629.6759999999999,622.568,621.946,636.135,624.649,633.27,627.0269999999999,631.243,634.73,633.486,641.081,639.757,636.595,630.568,633.5409999999999,633.486,631.946,635.432,634.216,626.8919999999999,623.865,627.216,622.649,638.811,632.784,626.8919999999999,628.3240000000001,632.486,630.189,636.73,640.0,625.73,634.054,631.4590000000001,632.784,621.486,629.8919999999999,627.486,635.3240000000001,631.514,624.3240000000001,626.514,629.757,635.1080000000001,626.568,622.622,634.405,629.568,630.757,632.054,628.1080000000001,,,,,,,,,,,,,,,,,,
1.5,6.0,623.8919999999999,631.243,616.351,611.4590000000001,615.8919999999999,612.378,621.432,613.1619999999999,620.757,622.054,617.405,615.405,617.6759999999999,624.919,617.649,626.0269999999999,618.946,623.0,631.378,617.27,627.378,623.9730000000001,628.946,626.811,619.081,630.757,630.9730000000001,626.243,625.081,628.27,631.6759999999999,637.9730000000001,634.1619999999999,620.3240000000001,623.135,635.486,630.405,631.297,627.514,633.568,624.351,632.216,622.486,629.081,620.27,621.784,635.703,623.135,631.1619999999999,625.9730000000001,630.243,634.811,631.486,638.486,637.8380000000001,633.811,630.514,632.4590000000001,633.0269999999999,631.946,633.5409999999999,633.514,626.595,623.3240000000001,627.297,624.054,637.243,633.0,627.297,628.0269999999999,629.432,630.1619999999999,635.865,639.946,624.514,633.757,630.946,631.8919999999999,622.405,628.243,626.216,635.054,629.865,623.6759999999999,627.514,628.27,633.757,626.1080000000001,621.946,633.811,627.946,630.73,632.351,629.081,626.432,,,,,,,,,,,,,,,,,
1.75,7.0,623.351,630.4590000000001,616.9730000000001,612.27,615.9730000000001,612.9730000000001,621.216,613.4590000000001,621.9730000000001,622.6759999999999,618.297,616.568,618.189,625.703,617.3240000000001,624.622,618.9730000000001,622.27,630.9730000000001,618.081,627.081,624.432,628.6759999999999,627.1619999999999,619.189,629.0269999999999,630.649,626.297,625.946,629.27,632.243,637.1080000000001,633.595,620.811,621.73,634.73,630.297,631.378,627.405,634.865,624.054,631.351,622.568,629.6759999999999,621.595,620.9730000000001,635.568,622.946,629.649,626.3240000000001,630.351,633.243,632.4590000000001,638.351,637.784,634.189,629.486,632.27,633.946,630.405,634.27,631.568,627.351,625.784,627.784,622.514,637.27,631.1619999999999,626.622,628.5409999999999,630.919,630.4590000000001,635.946,638.784,626.405,634.297,630.568,631.757,622.135,628.6759999999999,627.486,634.568,630.1619999999999,624.1080000000001,627.216,630.0,632.8380000000001,627.054,622.297,633.946,629.1619999999999,630.054,633.216,629.3240000000001,626.297,623.3240000000001,,,,,,,,,,,,,,,,
2.0,8.0,625.1619999999999,631.405,616.6759999999999,611.757,615.4590000000001,614.1619999999999,620.946,613.757,623.3240000000001,622.73,617.757,617.405,617.189,625.486,617.865,626.514,619.73,623.622,631.1080000000001,618.405,628.189,624.8380000000001,630.0269999999999,626.622,620.73,630.3240000000001,631.9730000000001,626.8919999999999,625.568,628.8919999999999,632.784,638.378,632.919,621.919,624.081,635.351,631.811,632.6759999999999,628.27,636.1619999999999,625.216,632.189,624.811,629.189,621.297,621.73,635.6759999999999,624.568,630.8919999999999,627.378,630.649,633.9730000000001,632.189,640.243,639.486,635.054,630.297,633.486,633.703,631.73,632.757,633.216,628.351,624.8380000000001,628.703,623.73,637.9730000000001,631.243,628.9730000000001,629.649,632.1080000000001,630.649,636.595,639.0,626.189,635.6759999999999,632.351,632.703,623.351,630.0269999999999,629.0,634.189,631.8380000000001,625.8919999999999,628.189,629.865,633.8380000000001,627.946,623.595,634.946,628.8919999999999,631.189,634.216,629.1619999999999,627.6759999999999,624.757,,,,,,,,,,,,,,,,
