 ,X,Y
1,150.277,182.019
2,151.909,180.413
3,153.358,178.687
4,154.708,176.945
5,156.041,175.290
6,157.426,173.807
7,158.838,172.456
8,160.213,171.144
9,161.484,169.778
10,162.592,168.284
11,163.485,166.630
12,164.114,164.791
13,164.437,162.748
14,164.521,160.558
15,164.518,158.341
16,164.579,156.215
17,164.851,154.293
18,165.356,152.560
19,166.014,150.889
20,166.740,149.154
21,167.461,147.261
22,168.145,145.233
23,168.766,143.108
24,169.297,140.928
25,169.737,138.740
26,170.163,136.615
27,170.669,134.631
28,171.352,132.864
29,172.248,131.336
30,173.223,129.902
31,174.108,128.389
32,174.759,126.645
33,175.238,124.720
34,175.707,122.758
35,176.326,120.903
36,177.183,119.240
37,178.129,117.643
38,178.966,115.946
39,179.499,113.990
40,179.688,111.739
41,179.640,109.286
42,179.468,106.726
43,179.285,104.156
44,179.185,101.656
45,179.164,99.224
46,179.195,96.836
47,179.247,94.470
48,179.292,92.101
49,179.313,89.715
50,179.315,87.311
51,179.303,84.887
52,179.282,82.443
53,179.249,79.984
54,179.162,77.560
55,178.958,75.235
56,178.575,73.075
57,177.953,71.143
58,177.124,69.421
59,176.212,67.801
60,175.349,66.171
61,174.642,64.436
62,174.081,62.586
63,173.615,60.637
64,173.195,58.607
65,172.773,56.527
66,172.308,54.452
67,171.763,52.443
68,171.096,50.558
69,170.300,48.818
70,169.429,47.164
71,168.544,45.529
72,167.698,43.852
73,166.883,42.141
74,166.051,40.444
75,165.154,38.809
76,164.150,37.272
77,163.022,35.829
78,161.753,34.471
79,160.331,33.192
80,158.768,32.008
81,157.096,30.949
82,155.346,30.050
83,153.542,29.330
84,151.683,28.764
85,149.761,28.309
86,147.766,27.927
87,145.693,27.593
88,143.542,27.319
89,141.313,27.120
90,139.006,27.011
91,136.638,27.010
92,134.267,27.138
93,131.959,27.420
94,129.778,27.878
95,127.781,28.530
96,125.931,29.323
97,124.146,30.172
98,122.343,30.991
99,120.465,31.724
100,118.561,32.435
101,116.712,33.228
102,114.998,34.202
103,113.468,35.412
104,112.097,36.798
105,110.849,38.285
106,109.687,39.797
107,108.567,41.283
108,107.433,42.715
109,106.231,44.067
110,104.920,45.319
111,103.498,46.479
112,101.978,47.561
113,100.370,48.583
114,98.712,49.589
115,97.062,50.652
116,95.480,51.846
117,94.016,53.228
118,92.670,54.767
119,91.421,56.399
120,90.249,58.060
121,89.134,59.700
122,88.054,61.320
123,86.989,62.937
124,85.918,64.563
125,84.832,66.202
126,83.742,67.837
127,82.660,69.450
128,81.596,71.023
129,80.515,72.530
130,79.355,73.939
131,78.052,75.218
132,76.570,76.360
133,74.944,77.418
134,73.216,78.457
135,71.430,79.538
136,69.631,80.695
137,67.863,81.930
138,66.173,83.246
139,64.603,84.643
140,63.131,86.060
141,61.661,87.370
142,60.090,88.442
143,58.333,89.169
144,56.466,89.687
145,54.656,90.266
146,53.068,91.182
147,51.799,92.583
148,50.752,94.293
149,49.802,96.085
150,48.826,97.738
151,47.818,99.208
152,46.900,100.654
153,46.201,102.246
154,45.759,104.070
155,45.358,105.995
156,44.741,107.849
157,43.661,109.469
158,42.132,110.847
159,40.424,112.126
160,38.815,113.456
161,37.567,114.978
162,36.682,116.677
163,35.970,118.427
164,35.236,120.101
165,34.347,121.618
166,33.389,123.070
167,32.491,124.586
168,31.771,126.279
169,31.215,128.140
170,30.742,130.094
171,30.266,132.064
172,29.709,133.986
173,29.014,135.851
174,28.126,137.660
175,26.994,139.417
176,25.636,141.142
177,24.222,142.896
178,22.937,144.743
179,21.971,146.748
180,21.454,148.949
181,21.331,151.278
182,21.501,153.649
183,21.865,155.973
184,22.328,158.172
185,22.871,160.258
186,23.513,162.303
187,24.279,164.377
188,25.186,166.546
189,26.210,168.794
190,27.285,171.031
191,28.345,173.167
192,29.323,175.110
193,30.189,176.801
194,31.037,178.293
195,31.988,179.661
196,33.156,180.973
197,34.595,182.197
198,36.324,183.249
199,38.363,184.044
200,40.699,184.521
201,43.206,184.695
202,45.734,184.600
203,48.132,184.271
204,50.253,183.741
205,52.068,183.032
206,53.671,182.152
207,55.159,181.109
208,56.616,179.915
209,58.032,178.587
210,59.367,177.143
211,60.586,175.604
212,61.685,173.996
213,62.731,172.353
214,63.797,170.711
215,64.956,169.112
216,66.260,167.672
217,67.745,166.571
218,69.448,165.991
219,71.373,166.030
220,73.435,166.535
221,75.534,167.304
222,77.567,168.137
223,79.473,168.902
224,81.296,169.645
225,83.096,170.441
226,84.933,171.363
227,86.806,172.449
228,88.623,173.681
229,90.286,175.038
230,91.698,176.497
231,92.860,178.009
232,93.930,179.483
233,95.078,180.826
234,96.455,181.954
235,98.072,182.866
236,99.882,183.593
237,101.843,184.167
238,103.898,184.637
239,105.974,185.085
240,107.997,185.599
241,109.893,186.262
242,111.640,187.089
243,113.291,187.984
244,114.910,188.841
245,116.555,189.567
246,118.254,190.164
247,120.023,190.684
248,121.874,191.174
249,123.797,191.629
250,125.740,191.957
251,127.649,192.055
252,129.473,191.833
253,131.216,191.321
254,132.921,190.627
255,134.629,189.862
256,136.376,189.099
257,138.191,188.325
258,140.099,187.519
259,142.125,186.656
260,144.243,185.709
261,146.369,184.644
262,148.410,183.425
263,150.277,182.019
