 ,X,Y
1,182.428,136.811
2,183.082,138.705
3,184.058,140.818
4,185.164,143.047
5,186.209,145.288
6,187.024,147.450
7,187.605,149.527
8,188.033,151.557
9,188.388,153.578
10,188.752,155.615
11,189.201,157.616
12,189.811,159.503
13,190.659,161.201
14,191.755,162.696
15,192.986,164.101
16,194.222,165.546
17,195.354,167.137
18,196.414,168.832
19,197.492,170.526
20,198.678,172.116
21,200.016,173.551
22,201.442,174.903
23,202.880,176.261
24,204.260,177.704
25,205.597,179.197
26,206.969,180.615
27,208.459,181.832
28,210.132,182.748
29,211.998,183.367
30,214.053,183.717
31,216.293,183.825
32,218.672,183.730
33,221.091,183.487
34,223.444,183.150
35,225.629,182.774
36,227.596,182.411
37,229.470,182.099
38,231.404,181.876
39,233.547,181.778
40,235.925,181.787
41,238.443,181.840
42,241.000,181.869
43,243.497,181.807
44,245.857,181.611
45,248.096,181.333
46,250.250,181.044
47,252.355,180.816
48,254.445,180.706
49,256.532,180.694
50,258.627,180.746
51,260.739,180.822
52,262.878,180.889
53,265.065,180.923
54,267.318,180.900
55,269.657,180.797
56,272.078,180.620
57,274.511,180.472
58,276.869,180.469
59,279.068,180.730
60,281.045,181.342
61,282.875,182.198
62,284.692,183.106
63,286.632,183.876
64,288.774,184.375
65,291.041,184.647
66,293.321,184.768
67,295.507,184.812
68,297.527,184.839
69,299.449,184.851
70,301.368,184.835
71,303.380,184.778
72,305.495,184.653
73,307.630,184.413
74,309.699,184.010
75,311.622,183.401
76,313.391,182.603
77,315.048,181.674
78,316.640,180.674
79,318.191,179.632
80,319.676,178.498
81,321.060,177.210
82,322.315,175.715
83,323.451,174.057
84,324.508,172.339
85,325.521,170.660
86,326.511,169.086
87,327.449,167.577
88,328.297,166.068
89,329.022,164.499
90,329.634,162.813
91,330.160,160.954
92,330.625,158.871
93,331.025,156.579
94,331.317,154.178
95,331.458,151.771
96,331.405,149.460
97,331.124,147.322
98,330.612,145.370
99,329.871,143.603
100,328.904,142.020
101,327.760,140.570
102,326.532,139.151
103,325.313,137.660
104,324.168,136.036
105,323.077,134.341
106,322.002,132.662
107,320.907,131.083
108,319.772,129.614
109,318.590,128.186
110,317.359,126.729
111,316.097,125.185
112,314.901,123.549
113,313.885,121.829
114,313.155,120.030
115,312.661,118.196
116,312.160,116.410
117,311.395,114.758
118,310.201,113.292
119,308.731,111.937
120,307.212,110.592
121,305.863,109.159
122,304.724,107.636
123,303.627,106.136
124,302.391,104.777
125,300.909,103.624
126,299.339,102.541
127,297.903,101.346
128,296.805,99.870
129,295.998,98.142
130,295.244,96.335
131,294.305,94.628
132,293.035,93.133
133,291.569,91.779
134,290.087,90.459
135,288.765,89.072
136,287.616,87.601
137,286.505,86.109
138,285.289,84.660
139,283.893,83.289
140,282.426,81.938
141,281.032,80.532
142,279.853,79.001
143,278.912,77.332
144,278.128,75.574
145,277.414,73.776
146,276.687,71.984
147,275.883,70.237
148,274.943,68.569
149,273.809,67.015
150,272.487,65.574
151,271.039,64.213
152,269.531,62.899
153,268.026,61.596
154,266.576,60.255
155,265.232,58.825
156,264.040,57.257
157,262.984,55.562
158,261.944,53.850
159,260.793,52.235
160,259.415,50.825
161,257.818,49.632
162,256.076,48.616
163,254.263,47.736
164,252.451,46.938
165,250.696,46.135
166,249.052,45.230
167,247.566,44.136
168,246.178,42.904
169,244.744,41.687
170,243.121,40.646
171,241.248,39.847
172,239.273,39.141
173,237.374,38.348
174,235.722,37.294
175,234.297,35.978
176,232.862,34.599
177,231.168,33.363
178,229.007,32.466
179,226.492,32.000
180,223.877,32.009
181,221.420,32.539
182,219.373,33.629
183,217.787,35.169
184,216.439,36.841
185,215.086,38.313
186,213.499,39.273
187,211.681,39.783
188,209.837,40.220
189,208.174,40.973
190,206.825,42.277
191,205.734,43.989
192,204.816,45.910
193,203.987,47.849
194,203.192,49.729
195,202.401,51.586
196,201.585,53.457
197,200.715,55.369
198,199.759,57.278
199,198.683,59.106
200,197.454,60.779
201,196.063,62.250
202,194.605,63.599
203,193.203,64.944
204,191.979,66.396
205,190.984,68.010
206,190.172,69.758
207,189.495,71.607
208,188.902,73.524
209,188.358,75.468
210,187.831,77.398
211,187.289,79.271
212,186.715,81.069
213,186.119,82.820
214,185.516,84.557
215,184.917,86.307
216,184.327,88.073
217,183.742,89.849
218,183.162,91.625
219,182.582,93.398
220,181.994,95.164
221,181.389,96.921
222,180.770,98.685
223,180.180,100.529
224,179.669,102.537
225,179.285,104.793
226,179.059,107.279
227,179.000,109.855
228,179.113,112.373
229,179.405,114.686
230,179.870,116.695
231,180.443,118.529
232,181.040,120.387
233,181.578,122.467
234,182.000,124.830
235,182.290,127.308
236,182.436,129.710
237,182.426,131.848
238,182.290,133.608
239,182.216,135.177
240,182.428,136.811
