TimesH,Frame,50,70,75,113,114,118,120,136,137,140,146,160,161,162,169,206,228,230,236,244,245,246,251,253,254,255,259,268,270,274,277,280,281,288,289,290,294,304,307,308,310,311,312,317,319,325,333,336,337,338,339,343,344,347,354,358,359,363,365,371,372,375,377,378,381,388,397,405,412,413,416,418,419,421,422,426,427,428,431,437,438,443,444,457,462,463,472,473,480,484,485,486,501,729,733,782,999,1096,1149,1300
173.75,695.0,613.431,619.552,615.165,619.411,615.227,618.13,616.539,617.3009999999999,619.342,617.814,618.236,617.252,622.24,615.085,623.9169999999999,616.505,614.797,613.9019999999999,628.059,620.378,614.5369999999999,627.847,627.501,627.4730000000001,614.982,621.172,622.865,623.914,618.628,616.8530000000001,615.75,621.2,626.002,617.494,616.866,627.966,623.514,614.127,622.14,623.914,617.413,629.33,621.278,626.4580000000001,622.284,619.7280000000001,629.299,628.087,632.1469999999999,614.785,632.971,617.748,627.766,629.41,628.23,624.898,627.305,616.077,621.195,618.1709999999999,616.525,621.937,616.569,615.362,618.9490000000001,614.581,615.953,616.161,615.856,616.116,620.595,615.212,616.944,616.637,616.747,616.7090000000001,615.9730000000001,619.5269999999999,618.946,619.136,619.357,619.6,617.679,616.202,618.117,623.414,619.763,622.661,615.1659999999999,617.0169999999999,616.637,619.626,616.643,,,,,,,
174.0,696.0,611.903,619.2130000000001,614.825,618.5830000000001,613.694,617.038,616.337,617.0980000000001,620.534,616.905,618.596,617.182,622.001,614.311,623.819,615.8290000000001,613.884,613.35,626.511,620.486,613.938,628.687,628.214,626.512,614.285,620.495,623.0169999999999,623.7869999999999,618.649,616.884,615.0369999999999,620.743,624.754,616.773,615.694,627.265,623.174,612.7230000000001,620.531,624.837,617.012,628.976,620.443,626.4580000000001,619.893,618.419,628.286,628.131,631.722,613.606,632.492,616.9209999999999,626.7,629.243,627.937,624.168,625.064,615.175,620.783,617.5,616.617,623.34,615.14,615.1990000000001,619.319,613.732,616.372,616.621,616.4169999999999,615.795,621.307,615.651,615.924,616.379,616.408,616.201,615.635,619.346,619.0219999999999,618.91,619.1619999999999,619.168,616.778,615.9259999999999,616.937,623.43,620.124,622.6,614.575,615.979,615.388,618.996,615.433,,,,,,,
174.25,697.0,611.437,618.59,614.874,618.241,614.0319999999999,617.378,616.81,616.558,620.986,617.188,617.415,616.299,621.4,614.59,622.891,616.322,613.562,614.7180000000001,627.41,620.788,614.905,628.628,628.649,626.762,614.678,621.939,622.934,623.747,618.232,616.2330000000001,614.7330000000001,620.374,624.307,617.883,616.261,626.595,624.148,613.219,619.821,622.778,616.794,629.191,621.006,626.935,621.274,618.614,629.453,627.998,630.6759999999999,613.898,631.946,616.859,627.876,628.614,627.376,623.435,625.198,615.871,621.281,617.256,616.743,622.4780000000001,615.205,615.254,618.882,613.6659999999999,615.844,615.894,615.715,615.0840000000001,620.757,614.683,616.021,616.19,616.386,615.711,615.001,619.399,618.814,617.047,618.743,618.653,615.48,615.42,617.243,622.668,619.366,623.569,614.309,616.19,614.914,619.481,614.994,,,,,,,
174.5,698.0,611.953,618.545,613.802,618.847,614.12,617.627,617.008,616.616,619.82,616.391,617.339,616.867,620.9,613.8380000000001,622.145,615.307,613.51,613.6030000000001,626.763,620.861,614.086,628.133,627.393,626.9019999999999,614.094,620.409,622.18,624.1990000000001,617.188,616.4259999999999,614.9169999999999,620.994,624.509,617.651,616.547,627.056,623.962,613.278,619.754,624.102,616.266,629.153,620.71,627.1519999999999,619.737,619.494,629.198,627.815,630.815,614.1080000000001,632.486,617.302,627.984,628.844,627.371,623.151,625.009,615.115,620.309,617.972,616.123,622.309,615.66,615.019,618.596,613.376,615.533,616.607,616.688,615.548,620.901,614.565,615.464,615.8380000000001,616.494,616.763,615.887,619.007,618.712,618.2230000000001,618.8330000000001,618.93,616.092,615.464,617.475,622.5790000000001,619.565,623.132,614.513,616.518,615.8,618.498,615.4580000000001,,,,,,,
174.75,699.0,612.057,619.262,614.3530000000001,618.3009999999999,614.17,616.857,616.396,616.315,619.242,616.487,617.7959999999999,616.007,620.715,614.224,623.0980000000001,615.369,613.661,613.552,626.305,620.975,613.799,628.852,628.013,626.0,613.812,620.886,622.357,623.279,617.668,616.102,615.25,620.273,624.4730000000001,617.429,616.409,627.352,623.2090000000001,613.501,620.019,622.5980000000001,616.1,628.906,619.92,627.193,620.076,619.136,629.97,627.687,630.452,612.705,631.979,617.549,627.067,628.651,626.97,622.681,624.028,615.398,620.928,617.344,616.895,622.489,615.181,614.633,618.2769999999999,613.677,615.28,616.134,616.056,614.934,620.678,614.312,616.443,616.064,616.8919999999999,616.3530000000001,615.756,620.26,619.198,617.451,617.798,618.658,615.991,615.4,618.226,621.342,619.586,622.406,614.5930000000001,617.026,615.295,618.984,614.738,,,,,,,
175.0,700.0,612.006,619.008,614.044,618.9630000000001,614.471,617.293,616.4019999999999,616.831,618.582,617.006,617.778,617.002,621.464,614.06,622.744,615.32,612.918,613.536,627.154,620.9019999999999,614.688,629.062,628.327,626.756,614.371,621.297,622.883,623.094,618.065,616.2330000000001,615.104,620.619,624.932,616.798,616.493,627.727,623.6469999999999,613.6709999999999,619.634,623.1659999999999,617.7,630.068,620.794,627.79,620.4540000000001,620.067,629.367,628.641,632.17,613.474,631.327,617.373,628.08,629.069,626.44,623.83,624.212,615.692,620.156,617.4590000000001,617.251,623.779,615.972,615.307,619.399,612.624,615.489,616.265,615.946,615.575,620.64,614.4540000000001,616.06,615.735,615.761,615.8580000000001,615.428,620.092,618.611,616.5409999999999,618.33,619.097,615.511,615.149,617.8430000000001,623.469,619.693,623.401,614.9540000000001,616.384,615.7330000000001,619.053,,,,,,,,
175.25,701.0,612.562,618.832,614.061,618.337,614.063,616.869,616.518,615.9,619.872,616.1,618.226,615.538,622.406,614.391,623.664,616.289,613.112,613.563,626.9019999999999,620.31,613.51,628.6619999999999,628.1519999999999,627.931,614.452,621.319,622.313,624.533,618.643,616.845,614.798,620.6080000000001,625.125,617.183,616.9830000000001,627.935,623.326,613.0740000000001,619.822,623.262,616.198,629.313,620.845,629.001,621.005,619.514,629.015,628.184,631.386,613.275,631.052,616.734,628.039,628.561,628.778,622.606,624.5319999999999,615.4590000000001,620.646,617.135,616.4019999999999,621.52,616.283,614.8240000000001,618.986,613.13,616.087,616.822,616.55,615.173,621.1469999999999,615.4730000000001,616.031,616.501,616.596,616.423,614.922,621.001,617.736,617.661,618.68,618.592,615.83,615.248,617.8,623.64,619.112,623.675,614.628,615.836,616.622,619.82,,,,,,,,
175.5,702.0,612.6990000000001,619.274,614.552,618.71,613.9169999999999,616.817,616.617,616.276,620.755,616.373,618.357,615.211,622.351,614.33,623.941,615.775,613.229,613.596,627.981,620.063,614.491,628.17,627.57,627.0409999999999,613.944,621.524,621.464,624.0,617.5219999999999,616.1469999999999,615.114,621.2819999999999,625.047,617.643,616.2280000000001,628.0830000000001,624.047,613.604,619.507,623.594,616.744,628.995,621.523,628.2040000000001,620.803,621.239,629.492,628.547,631.184,613.316,631.232,617.2330000000001,627.7090000000001,628.573,628.621,622.9,624.754,616.302,620.875,616.59,616.271,622.1030000000001,616.444,615.725,619.274,612.9069999999999,615.345,616.627,617.513,615.508,621.862,614.562,616.702,615.7330000000001,616.9159999999999,616.878,614.982,620.151,618.71,617.757,618.387,619.406,616.168,615.8430000000001,617.872,623.031,620.16,622.744,615.055,617.052,616.002,620.104,,,,,,,,
175.75,703.0,612.827,619.174,613.79,618.519,613.594,617.26,616.813,616.04,619.627,616.839,618.486,616.47,622.51,614.409,623.855,616.408,612.925,613.535,627.195,620.2819999999999,614.413,627.931,627.143,627.677,614.354,621.374,621.898,624.099,618.631,617.663,615.346,620.38,625.476,616.831,617.14,627.3009999999999,623.207,612.604,619.325,623.3240000000001,616.623,630.144,619.525,627.65,620.875,621.066,629.919,629.789,631.99,612.989,631.086,617.32,628.145,628.225,630.107,622.246,624.347,615.757,621.116,617.1990000000001,616.433,622.409,615.762,615.1709999999999,618.936,612.868,615.278,616.067,616.864,615.544,622.391,613.9730000000001,616.49,616.818,616.807,616.141,614.621,619.8580000000001,619.134,616.924,618.554,618.827,615.562,616.001,617.481,623.4630000000001,619.634,624.063,614.9830000000001,616.276,616.056,619.4119999999999,,,,,,,,
