TimesH,Frame,4,8,12,30,31,33,34,35,37,42,43,46,47,48,59,60,61,65,68,69,70,74,76,80,85,86,89,95,97,99,101,102,103,106,107,111,117,118,119,121,123,130,131,132,133,134,135,138,140,141,142,145,150,151,152,154,156,159,162,163,164,165,167,168,173,176,178,179,181,183,186,189,190,194,197,199,202,204,205,207,208,211,213,214,215,218,221,222,225,227,229,230,234,239,241,242,244,246,248,249,251,252,253,255,256,257,262,265,266,268,269,270,274,275,276,278,279,284,287,291,292,295,300,305,309,310,314,316,321,323,327,328,330,333,336,340,345,357,358,364,365,373,391,464,466,470,472,652,755,816,856,914,938,977,996,1117,1163
341.5,1366.0,613.013,614.207,615.62,616.996,612.995,618.691,612.05,613.836,615.785,618.427,615.472,616.203,617.4490000000001,613.641,623.607,616.9780000000001,620.39,618.344,614.7669999999999,615.1030000000001,623.2230000000001,617.6759999999999,617.707,616.033,618.26,617.034,614.393,615.591,618.776,617.383,619.8009999999999,622.097,615.783,613.9259999999999,615.087,618.609,617.118,613.856,617.477,613.993,615.809,613.106,617.64,615.665,614.661,614.076,614.243,614.121,618.85,622.962,621.434,614.957,613.354,621.6569999999999,614.0880000000001,619.567,619.918,613.5319999999999,620.186,621.071,613.859,612.641,613.461,616.117,614.857,619.008,612.521,620.04,613.821,612.4580000000001,615.004,614.5930000000001,612.174,615.063,616.669,612.7919999999999,612.76,612.068,614.997,613.561,619.0509999999999,613.0419999999999,613.851,615.399,613.773,614.054,615.198,615.38,615.3530000000001,612.911,612.745,616.436,616.2909999999999,614.61,614.799,613.783,614.423,617.539,613.798,615.059,611.835,613.336,615.674,615.2719999999999,614.4730000000001,614.732,615.863,616.872,613.4730000000001,612.9630000000001,616.656,613.562,614.503,613.242,613.492,612.75,616.361,618.09,614.707,612.639,613.9540000000001,617.52,613.475,615.18,614.253,612.08,613.16,613.489,613.07,616.714,612.3480000000001,619.519,614.504,612.409,614.389,612.989,613.062,614.735,616.628,612.884,617.445,612.087,611.6569999999999,612.475,612.179,612.5,612.576,,,,,,,,,,
341.75,1367.0,612.494,613.464,615.247,615.7669999999999,612.757,618.906,611.989,612.768,614.237,618.337,614.79,616.536,618.451,613.362,624.919,615.8,620.409,617.179,614.7669999999999,614.942,622.525,616.604,618.644,616.685,618.607,616.45,613.55,615.7,618.821,617.1080000000001,619.93,623.1030000000001,614.4830000000001,613.655,614.9490000000001,618.403,616.004,613.258,617.065,613.313,616.008,611.692,618.096,615.27,613.447,613.525,613.717,614.52,619.224,624.535,621.033,613.212,612.933,621.8580000000001,613.898,621.2719999999999,619.97,612.531,619.11,621.828,612.856,612.256,613.889,616.014,613.861,618.003,613.1080000000001,620.19,612.757,611.7769999999999,614.453,613.248,611.485,615.641,617.09,611.742,611.69,610.317,615.374,612.328,619.485,612.388,613.623,614.326,613.124,612.557,615.53,613.273,615.516,611.3240000000001,612.766,617.311,615.701,614.982,614.202,613.644,613.476,616.07,612.499,614.534,611.254,612.27,615.643,613.828,613.234,613.5930000000001,615.028,617.743,611.933,612.948,615.573,611.752,613.3580000000001,612.288,612.485,612.1709999999999,615.84,618.698,613.617,611.678,613.309,618.674,613.286,615.607,613.98,611.1759999999999,613.248,613.091,612.399,615.738,611.115,619.2769999999999,614.573,612.186,613.529,612.24,612.119,615.592,616.369,612.555,617.405,611.974,611.55,611.587,611.503,611.951,611.82,,,,,,,,,,
342.0,1368.0,612.802,614.553,614.81,616.866,612.929,619.115,612.506,614.126,615.433,618.993,617.273,616.313,617.887,613.472,624.732,616.881,620.573,616.814,614.307,615.344,623.766,616.255,617.876,616.575,618.2130000000001,616.379,613.5219999999999,615.582,618.525,616.215,621.18,624.621,615.173,612.638,614.516,618.349,616.263,613.659,617.309,612.879,616.275,611.636,619.596,614.989,612.862,613.404,614.601,613.112,619.7330000000001,626.342,621.023,615.11,612.254,622.052,614.139,619.889,621.089,612.679,619.806,620.884,612.655,611.8480000000001,612.797,615.226,612.41,619.256,611.997,619.2719999999999,613.104,611.899,613.7719999999999,615.586,611.467,616.3290000000001,616.776,611.2919999999999,612.715,611.257,614.864,612.9169999999999,619.255,612.7919999999999,613.489,614.134,612.889,613.215,615.8580000000001,614.8919999999999,615.54,610.876,612.697,617.621,614.523,614.451,614.7080000000001,613.751,613.866,616.6659999999999,613.1519999999999,613.988,611.58,611.764,615.044,613.452,613.474,613.747,615.384,617.665,612.714,613.243,617.094,612.5169999999999,613.589,613.0219999999999,612.534,611.998,616.188,619.376,613.992,610.971,612.877,618.372,611.899,616.5319999999999,613.58,611.714,613.637,613.268,612.882,615.6619999999999,611.455,618.638,614.693,612.275,613.498,612.3290000000001,612.754,616.264,616.914,611.495,618.4590000000001,610.485,611.5840000000001,610.975,610.875,612.19,612.295,,,,,,,,,,
342.25,1369.0,612.6519999999999,613.222,615.135,615.508,612.337,618.914,612.246,613.689,616.021,619.075,614.852,616.089,618.484,613.487,625.19,616.961,620.2330000000001,617.732,614.145,615.5419999999999,624.102,616.771,617.569,616.513,618.485,616.6759999999999,613.53,615.48,618.7080000000001,617.038,620.249,624.451,615.238,613.432,614.544,618.529,616.637,613.133,616.5409999999999,613.139,615.13,611.799,618.23,614.815,614.0,612.506,613.596,613.955,618.422,625.7180000000001,620.394,613.83,612.514,622.0219999999999,614.155,619.893,619.7909999999999,612.1669999999999,619.115,620.866,613.524,611.942,613.655,615.242,612.359,619.476,611.314,621.181,612.869,611.4780000000001,614.001,613.751,611.2919999999999,615.82,617.7080000000001,611.549,611.668,611.422,614.455,613.1759999999999,619.745,612.566,613.184,614.462,612.591,612.663,615.982,614.491,616.1030000000001,611.901,612.092,617.5790000000001,615.2330000000001,614.106,614.069,613.493,612.915,616.9169999999999,613.633,614.533,611.172,612.259,615.161,613.849,612.688,613.602,616.185,617.52,612.268,612.271,616.722,611.7719999999999,613.357,612.485,612.295,611.828,616.822,618.595,613.731,611.024,612.992,619.321,611.956,615.0840000000001,614.226,611.12,613.928,613.536,612.441,615.232,610.79,618.825,614.919,612.117,613.756,611.908,612.953,615.2909999999999,616.4540000000001,610.939,618.74,611.1080000000001,611.237,611.221,611.0880000000001,612.548,611.336,,,,,,,,,,
342.5,1370.0,613.023,613.121,615.0830000000001,616.091,612.501,619.446,612.453,613.886,615.148,618.734,615.935,616.822,618.102,613.125,625.749,617.239,620.4590000000001,617.104,614.456,615.4119999999999,623.0269999999999,616.594,617.564,616.61,618.632,617.055,612.739,615.711,619.488,616.605,621.06,624.305,614.88,613.246,614.805,617.55,616.2280000000001,613.499,616.944,613.441,615.8,611.5,619.493,614.945,612.638,613.52,613.658,614.7090000000001,619.82,625.49,621.283,614.045,613.08,621.899,613.734,619.74,619.932,612.422,619.497,620.674,612.687,611.965,613.568,615.515,613.025,618.865,611.807,621.136,612.872,612.02,613.9730000000001,612.82,610.45,616.4590000000001,616.768,610.8,612.684,611.131,614.326,613.018,619.863,611.241,613.114,614.126,613.771,612.45,616.04,614.307,616.2330000000001,611.684,612.775,617.092,615.887,614.466,614.17,613.775,613.913,616.524,613.368,614.748,611.15,611.6080000000001,615.36,614.878,613.411,612.7919999999999,614.805,617.749,612.413,612.9540000000001,616.013,611.48,613.439,613.231,612.609,611.938,617.2180000000001,618.361,613.382,611.499,612.567,618.295,612.001,614.577,613.929,611.2,613.5459999999999,613.493,612.927,615.687,610.87,618.95,614.3,612.11,613.375,611.852,612.558,616.173,617.262,611.841,619.078,611.163,611.743,611.969,611.386,611.674,611.905,,,,,,,,,,
342.75,1371.0,612.122,614.424,615.347,615.94,612.352,619.764,612.238,613.835,614.769,619.798,614.615,615.922,618.866,612.606,625.389,617.438,620.9259999999999,618.531,614.3530000000001,615.852,624.286,617.43,617.611,617.2330000000001,619.569,617.756,613.207,615.335,618.5509999999999,616.3240000000001,620.605,625.238,614.703,612.711,614.1419999999999,618.493,616.668,613.627,617.757,613.835,615.5980000000001,611.39,620.144,613.812,612.75,613.1419999999999,613.4169999999999,614.203,620.1,625.627,620.474,613.9490000000001,612.303,622.418,614.016,618.867,620.663,612.097,619.383,619.98,612.257,612.363,613.786,615.398,613.039,618.4,611.409,621.2230000000001,612.826,611.3480000000001,614.513,614.482,611.258,615.692,617.186,611.25,613.001,610.539,615.317,613.026,619.868,612.482,613.177,614.78,613.496,612.712,615.3919999999999,614.116,616.264,611.235,612.8969999999999,618.587,615.347,614.077,614.553,613.681,614.802,616.337,613.2819999999999,614.61,611.275,611.219,614.887,613.739,612.661,613.664,615.514,617.857,611.466,612.941,616.9259999999999,611.89,613.645,613.432,612.1669999999999,611.9119999999999,616.7719999999999,618.759,614.306,611.696,613.484,618.888,612.595,615.366,614.753,610.672,613.418,612.633,612.856,615.91,611.567,619.9019999999999,614.561,612.326,614.27,612.446,612.6080000000001,616.822,617.226,611.589,619.558,611.747,612.2,611.197,611.075,612.172,612.03,,,,,,,,,,
343.0,1372.0,612.395,613.624,615.337,615.9169999999999,612.418,619.594,611.4540000000001,612.934,614.572,619.837,614.242,616.174,619.281,612.884,626.9169999999999,617.214,620.835,618.816,614.614,615.656,624.2280000000001,616.9019999999999,616.944,616.942,619.015,617.366,612.5,615.383,620.077,616.6990000000001,621.411,625.2,615.566,613.094,613.765,617.668,616.7669999999999,613.306,617.986,612.918,616.5840000000001,611.9680000000001,619.327,615.133,612.789,612.911,613.754,613.631,620.743,626.985,620.722,614.06,612.773,622.794,613.4,619.094,619.6619999999999,612.1569999999999,619.601,619.774,612.686,612.0880000000001,613.2959999999999,615.971,612.51,619.506,611.823,621.091,613.485,611.814,613.356,613.716,611.971,616.2919999999999,617.043,611.355,613.362,611.182,615.308,612.909,619.293,612.54,613.941,615.383,613.775,612.937,616.81,614.7959999999999,615.924,611.86,612.726,618.0,615.255,613.75,613.7330000000001,613.3,614.822,617.8340000000001,613.556,614.216,610.567,611.915,615.07,614.783,613.564,613.364,615.33,617.678,612.161,612.649,617.048,612.7090000000001,613.747,614.128,612.138,611.2819999999999,617.452,618.285,614.177,611.496,614.611,618.757,612.618,614.73,614.504,611.2869999999999,613.987,613.414,612.9780000000001,616.14,611.11,619.288,614.081,612.001,614.2819999999999,612.768,612.5169999999999,616.347,618.577,611.2769999999999,619.786,612.252,611.415,611.495,611.712,612.006,611.9830000000001,,,,,,,,,,
343.25,1373.0,612.4069999999999,614.102,615.18,615.68,612.158,619.5459999999999,611.7909999999999,613.758,615.25,619.044,614.279,616.611,617.873,612.77,626.62,616.743,621.508,618.331,615.023,615.429,623.851,616.947,617.499,617.2130000000001,620.026,618.214,612.5740000000001,616.696,619.519,617.744,620.77,626.202,615.245,612.41,613.899,618.661,616.706,613.533,617.626,613.247,616.318,612.259,620.237,614.7669999999999,612.721,613.219,614.607,613.737,620.2090000000001,626.513,620.622,613.492,613.933,622.7909999999999,614.002,619.776,619.738,612.955,619.5790000000001,619.505,612.4259999999999,612.341,613.2919999999999,616.068,612.806,619.433,611.988,620.997,613.116,611.484,613.868,613.825,611.385,615.998,618.0459999999999,611.561,612.526,611.0790000000001,615.492,613.471,619.8290000000001,612.408,613.866,614.857,614.645,613.036,616.186,615.137,617.024,612.135,612.839,618.021,614.683,614.901,614.097,613.318,614.744,617.979,613.5509999999999,614.889,611.752,611.856,614.725,614.434,612.758,613.36,615.24,618.07,612.2909999999999,613.375,617.905,612.89,613.5269999999999,613.988,613.1419999999999,611.773,616.987,618.502,614.185,611.903,614.673,619.816,612.278,614.7,615.186,611.474,613.581,613.2719999999999,613.161,616.299,611.091,620.186,613.502,612.884,613.243,611.555,612.8340000000001,616.616,617.627,610.922,620.53,611.856,611.73,610.735,610.861,611.898,611.089,,,,,,,,,,
343.5,1374.0,612.526,614.601,615.587,616.57,612.307,619.814,611.2230000000001,613.9490000000001,614.72,621.075,614.687,617.0219999999999,619.361,613.059,627.193,617.506,621.003,619.226,614.856,616.211,625.572,617.264,617.71,618.684,620.7869999999999,617.773,612.919,616.982,620.173,617.335,620.696,625.77,615.722,612.565,614.028,618.987,617.163,613.673,618.547,613.153,616.7040000000001,611.703,620.062,614.8480000000001,612.355,613.955,614.544,613.759,621.612,627.229,621.321,613.68,613.674,623.477,615.134,619.258,620.4209999999999,613.0509999999999,619.198,619.955,612.389,612.486,613.461,617.36,613.2669999999999,619.118,612.465,620.599,612.727,611.952,613.99,613.494,612.065,616.904,617.251,611.669,612.437,611.624,615.194,612.83,619.93,612.2669999999999,613.265,614.2869999999999,614.6419999999999,612.559,616.702,614.687,616.6659999999999,611.957,613.443,618.724,615.1709999999999,613.871,614.846,613.13,615.106,617.321,613.471,614.742,610.601,611.943,615.922,615.049,612.163,613.391,615.2909999999999,617.766,612.854,612.9830000000001,617.576,612.6080000000001,613.999,613.615,612.393,612.1419999999999,617.493,618.828,614.4830000000001,611.956,614.1619999999999,619.731,612.242,614.122,615.076,611.3009999999999,614.936,613.453,613.161,617.021,611.461,620.688,613.881,613.196,614.085,613.048,612.602,617.649,618.5269999999999,612.244,621.518,612.191,611.295,611.3240000000001,611.49,612.485,611.664,,,,,,,,,,
