TimesH,Frame,15,144,155,157,164,208,209,211,212,219,222,232,264,265,266,289,303,315,316,320,330,345,356,364,369,372,374,381,386,403,415,416,423,426,428,434,444,449,451,452,453,459,460,466,470,475,477,478,480,489,491,493,502,506,515,518,531,538,541,557,561,563,564,565,569,575,576,577,586,587,592,593,597,605,607,613,617,619,634,636,642,646,648,652,653,661,666,667,682,684,686,691,698,701,706,710,713,719,735,736,744,745,746,747,748,751,755,756,760,761,764,765,768,769,781,791,805,819,821,822,826,833,874,911,971,980,1005,1007,1037,1040,1043,1050,1121,1131,1158,1192,1282,1283,1291,1296,1306,1417,1466,1661,1664
0.0,0.0,619.27,623.081,624.1619999999999,634.622,618.946,631.0,623.432,621.081,630.568,634.6759999999999,630.757,632.784,631.6759999999999,620.486,624.486,629.3240000000001,626.622,636.703,638.054,631.649,620.8380000000001,634.243,637.4590000000001,623.622,646.5409999999999,634.405,630.9730000000001,643.054,630.8380000000001,619.811,655.8380000000001,649.486,632.081,642.811,635.595,652.946,646.811,639.0,620.1080000000001,640.946,634.216,634.405,636.297,645.0,653.351,624.6759999999999,667.811,668.6489999999999,662.081,636.378,631.135,658.1619999999999,633.432,644.5409999999999,627.6759999999999,667.324,642.946,639.4590000000001,632.243,663.0269999999999,671.189,653.1080000000001,661.946,651.1619999999999,634.0269999999999,671.297,630.9730000000001,653.946,670.595,628.568,637.622,632.1080000000001,664.676,650.622,638.135,651.919,653.351,630.081,644.243,636.351,647.1619999999999,658.919,629.649,652.5409999999999,636.946,646.054,641.9730000000001,625.1080000000001,628.8380000000001,663.243,638.784,664.811,654.486,645.595,629.0,636.351,649.9730000000001,636.595,650.081,637.054,645.081,622.8380000000001,649.514,633.4590000000001,625.189,636.405,655.8919999999999,635.081,617.216,634.757,636.378,639.757,623.351,642.216,637.8919999999999,632.405,639.784,633.135,631.9730000000001,636.73,626.865,634.054,,636.784,,,,,,,,,,,,,,,,,,,,,
0.25,1.0,618.486,621.297,624.1619999999999,632.081,617.486,629.4590000000001,623.432,620.297,628.919,633.1080000000001,629.27,632.405,631.1080000000001,621.135,623.811,626.622,625.297,633.243,636.189,629.0269999999999,621.135,631.486,634.595,623.919,644.784,632.1619999999999,629.73,639.595,628.135,619.27,653.0269999999999,647.703,630.865,639.378,632.595,650.216,645.946,633.703,619.568,638.595,633.297,631.9730000000001,632.243,641.135,648.568,623.405,663.135,664.081,658.324,635.8919999999999,630.1619999999999,654.649,629.865,641.4590000000001,625.568,665.4860000000001,641.865,637.378,630.297,661.3510000000001,668.5139999999999,650.622,658.1619999999999,651.378,631.946,668.27,630.0269999999999,649.8919999999999,671.622,630.4590000000001,636.703,631.6759999999999,664.865,649.243,638.6759999999999,652.0269999999999,653.27,628.4590000000001,642.8919999999999,636.135,646.27,660.243,630.8380000000001,649.432,639.4590000000001,644.9730000000001,642.351,625.4590000000001,629.73,661.9730000000001,637.73,665.622,654.6759999999999,646.6759999999999,628.6759999999999,637.8919999999999,652.054,639.135,650.514,637.8919999999999,647.4590000000001,622.919,649.27,633.73,625.054,638.486,654.703,635.9730000000001,618.0269999999999,635.432,637.405,641.135,625.054,641.0269999999999,638.514,633.919,640.297,635.919,634.5409999999999,637.865,626.703,633.0269999999999,,633.514,,,,,,,,,,,,,,,,,,,,,
0.5,2.0,618.595,621.946,624.568,632.351,618.054,629.351,624.3240000000001,620.432,628.73,635.135,629.27,630.622,631.0269999999999,620.081,624.1080000000001,626.8919999999999,625.919,632.0269999999999,636.73,630.3240000000001,620.703,631.73,634.649,624.378,643.0,632.703,629.135,640.081,626.622,619.054,652.378,647.9730000000001,631.1080000000001,639.865,632.649,648.5409999999999,645.243,632.8380000000001,619.0,637.9730000000001,633.946,630.0269999999999,629.189,641.703,649.73,623.1080000000001,662.405,663.8919999999999,657.919,636.0,630.946,654.486,630.189,640.757,626.054,663.568,642.514,637.135,630.622,658.054,668.5139999999999,651.486,659.216,650.297,632.9730000000001,668.324,628.73,652.0,671.0269999999999,633.919,636.595,633.703,665.054,650.189,641.243,653.405,655.811,629.919,643.757,637.1080000000001,647.946,660.378,631.73,651.243,642.811,646.297,642.6759999999999,627.9730000000001,632.351,662.568,641.351,666.946,654.054,648.9730000000001,629.081,639.297,653.486,639.595,652.135,640.865,647.73,623.0269999999999,650.8919999999999,634.946,626.811,640.4590000000001,656.73,637.649,619.5409999999999,638.73,639.0269999999999,642.919,627.27,642.5409999999999,639.486,635.0269999999999,641.3240000000001,636.784,635.568,639.703,626.811,633.784,,634.811,,,,,,,,,,,,,,,,,,,,,
0.75,3.0,618.351,,624.243,632.622,618.3240000000001,631.811,624.946,620.649,629.405,636.568,630.1080000000001,631.703,632.243,621.622,624.216,626.622,626.514,633.378,636.1080000000001,630.649,621.297,632.054,635.568,623.9730000000001,644.784,630.946,630.0269999999999,641.081,627.514,619.081,653.73,647.8380000000001,631.1080000000001,640.703,634.0269999999999,649.946,645.703,634.703,620.919,638.514,633.757,632.3240000000001,632.0269999999999,644.5409999999999,653.054,624.649,664.3510000000001,666.324,659.459,636.8380000000001,631.4590000000001,656.405,631.1080000000001,643.054,627.243,664.243,644.054,638.378,633.73,659.865,671.405,655.243,663.3510000000001,652.216,633.486,670.8919999999999,631.4590000000001,653.784,675.622,634.946,639.0269999999999,635.811,667.6489999999999,653.135,642.27,656.784,659.8380000000001,630.595,644.784,641.378,649.6759999999999,664.919,632.919,653.4590000000001,644.432,649.4590000000001,644.378,629.811,635.243,665.1619999999999,644.757,671.081,656.9730000000001,653.0269999999999,630.622,641.081,656.9730000000001,642.0269999999999,654.1080000000001,643.486,649.865,623.216,651.919,635.784,629.1080000000001,642.865,659.8919999999999,639.432,621.1080000000001,640.27,641.9730000000001,644.784,628.486,643.378,641.649,636.919,644.622,637.865,637.919,641.351,627.9730000000001,633.405,,635.757,,,,,,,,,,,,,,,,,,,,,
1.0,4.0,619.946,623.811,626.216,634.946,618.514,633.054,626.757,621.5409999999999,631.568,638.27,631.811,633.811,634.432,621.568,626.703,628.351,627.514,635.784,640.0,631.514,622.1619999999999,635.946,639.189,626.6759999999999,646.784,635.1080000000001,631.8919999999999,644.27,629.486,621.622,655.811,649.568,634.73,644.054,636.8919999999999,652.6759999999999,649.757,637.784,621.946,642.243,637.243,635.243,635.081,649.6759999999999,660.054,627.3240000000001,667.865,670.3510000000001,664.3510000000001,637.919,632.622,658.541,634.351,647.919,628.595,668.0269999999999,647.6759999999999,639.649,636.8919999999999,662.432,673.27,657.865,664.9730000000001,653.919,637.568,673.0,634.1080000000001,661.081,679.297,638.189,640.514,638.27,672.3510000000001,657.27,645.865,662.0,662.865,630.1080000000001,647.0,644.514,657.568,669.568,634.378,657.189,647.378,653.5409999999999,646.189,633.135,637.054,666.9730000000001,648.297,675.4860000000001,662.0269999999999,657.459,631.8919999999999,645.5409999999999,662.459,644.622,657.459,647.3240000000001,654.27,625.297,656.297,637.3240000000001,630.9730000000001,645.9730000000001,664.811,642.0,620.919,645.568,645.514,648.649,629.486,648.243,643.6759999999999,640.757,646.5409999999999,640.5409999999999,641.1080000000001,646.4590000000001,630.1619999999999,636.946,,637.514,,,,,,,,,,,,,,,,,,,,,
1.25,5.0,620.054,625.243,627.3240000000001,636.378,619.1619999999999,634.865,627.1080000000001,621.4590000000001,632.3240000000001,637.405,632.297,633.865,636.0,623.054,625.5409999999999,628.8380000000001,629.405,637.4590000000001,642.135,632.6759999999999,622.568,639.568,640.9730000000001,627.486,649.1080000000001,637.297,632.865,645.946,631.568,624.405,658.4860000000001,652.0,638.3240000000001,646.784,641.5409999999999,654.946,651.189,640.216,622.568,645.081,639.1619999999999,638.243,638.081,654.0269999999999,665.865,630.568,670.919,672.541,667.0269999999999,641.0269999999999,634.243,661.405,638.3240000000001,652.1619999999999,631.919,671.5139999999999,650.568,642.243,641.3240000000001,667.135,679.541,662.919,668.8919999999999,658.1080000000001,641.5409999999999,677.541,636.081,665.459,684.784,641.216,642.5409999999999,640.405,675.3510000000001,659.5139999999999,651.3240000000001,669.568,669.0269999999999,631.9730000000001,650.216,649.595,662.1080000000001,674.568,636.297,662.6489999999999,651.514,656.27,647.5409999999999,636.595,640.3240000000001,672.216,651.8919999999999,681.568,665.135,662.243,633.568,650.514,666.081,647.5409999999999,662.4860000000001,651.4590000000001,659.081,626.5409999999999,660.324,639.405,633.405,650.0,671.9730000000001,645.649,622.514,648.8919999999999,651.135,654.297,632.1080000000001,649.757,647.8919999999999,644.405,650.405,644.73,644.73,650.3240000000001,631.703,638.73,,638.919,,,,,,,,,,,,,,,,,,,,,
1.5,6.0,621.378,625.568,627.486,637.4590000000001,620.243,635.378,628.405,622.649,632.0269999999999,638.919,633.297,635.568,636.135,623.919,626.649,629.6759999999999,630.27,638.811,643.9730000000001,634.216,623.919,642.1619999999999,643.216,628.73,651.811,638.784,634.486,647.9730000000001,633.8919999999999,624.919,662.0,655.459,640.3240000000001,648.8380000000001,646.27,656.9730000000001,653.757,643.6759999999999,625.054,649.135,640.757,640.514,640.811,658.865,672.541,632.946,675.703,676.324,671.946,641.757,635.514,663.6489999999999,641.5409999999999,656.3510000000001,634.8380000000001,674.8919999999999,653.054,642.8919999999999,644.0269999999999,670.189,684.5139999999999,666.135,671.8380000000001,660.135,644.243,682.1080000000001,640.054,670.811,690.3510000000001,643.946,645.054,641.919,677.1619999999999,662.73,655.27,673.324,672.811,634.568,652.081,652.378,668.378,679.676,638.297,666.1080000000001,655.351,661.4860000000001,651.351,639.1619999999999,642.946,678.5139999999999,656.324,686.6489999999999,670.622,665.703,635.649,654.73,672.4860000000001,651.4590000000001,667.811,657.1080000000001,661.405,627.5409999999999,665.568,640.811,636.27,654.486,676.6489999999999,649.135,624.4590000000001,653.3240000000001,653.27,658.8919999999999,633.595,654.865,650.595,648.73,653.243,647.0269999999999,649.6759999999999,656.189,633.054,640.216,641.73,641.432,,,,,,,,,,,,,,,,,,,,,
1.75,7.0,622.297,626.189,629.8380000000001,638.8919999999999,620.432,637.27,627.946,623.189,634.595,639.3240000000001,632.432,636.297,638.297,624.27,628.432,631.189,630.9730000000001,641.946,644.784,636.0,625.054,642.9730000000001,645.1080000000001,628.6759999999999,653.1619999999999,640.703,636.486,649.4590000000001,634.757,626.514,661.9730000000001,654.8380000000001,642.9730000000001,650.4590000000001,647.8380000000001,659.243,656.541,647.405,626.243,650.6759999999999,642.351,643.8919999999999,643.649,662.0,676.73,634.4590000000001,675.189,678.595,674.297,643.568,635.784,665.432,643.4590000000001,658.297,636.946,677.9730000000001,658.459,642.757,645.216,674.0,688.405,666.8919999999999,675.324,662.0,646.865,684.1080000000001,641.486,671.0,693.4860000000001,646.6759999999999,645.1080000000001,643.054,681.919,667.459,657.811,680.243,678.703,635.1619999999999,653.1080000000001,655.351,672.378,681.73,640.486,668.1619999999999,657.784,663.432,652.1619999999999,641.0,646.243,678.784,660.27,690.216,673.73,670.946,636.1080000000001,657.3510000000001,677.405,654.243,671.3510000000001,660.757,664.378,629.1080000000001,668.243,643.622,637.703,657.784,680.216,652.054,625.216,656.8919999999999,660.946,662.8380000000001,637.054,657.0269999999999,653.6759999999999,654.622,657.757,651.081,653.946,659.865,633.0269999999999,643.1080000000001,645.351,,,,,,,,,,,,,,,,,,,,,,
2.0,8.0,621.811,626.811,631.3240000000001,639.1080000000001,620.73,639.568,630.6759999999999,624.378,637.0,640.703,634.8380000000001,637.568,638.135,624.486,629.189,632.703,631.3240000000001,641.8380000000001,647.622,636.1619999999999,625.189,646.622,647.189,629.486,652.216,643.649,638.703,650.243,637.189,627.4590000000001,665.0,656.324,644.73,652.5409999999999,649.6759999999999,660.3510000000001,656.568,648.054,628.216,652.784,643.73,643.703,646.0269999999999,663.757,678.865,636.1619999999999,678.784,678.9730000000001,674.703,643.054,637.27,666.1080000000001,645.216,662.135,637.8380000000001,678.405,658.189,644.757,647.784,674.216,689.459,669.595,677.784,662.568,647.3240000000001,684.216,643.189,672.8380000000001,695.378,646.811,646.73,645.9730000000001,684.459,669.757,659.595,682.946,681.243,635.9730000000001,654.784,656.324,672.919,684.784,641.514,670.622,659.811,668.135,653.568,643.757,647.568,682.865,662.757,693.081,677.919,673.595,638.486,662.297,678.459,657.811,675.459,664.919,667.189,630.432,671.4860000000001,642.595,639.189,659.8380000000001,686.054,655.622,626.649,661.8380000000001,663.0,666.811,637.432,660.73,654.703,657.757,659.378,653.757,658.703,664.865,634.649,644.297,648.189,,639.595,692.784,,,,,,,,,,,,,,,,,,,
