 ,X,Y
1,215.338,42.999
2,214.084,44.702
3,212.835,46.449
4,211.712,48.223
5,210.836,50.003
6,210.277,51.773
7,209.906,53.523
8,209.543,55.245
9,209.015,56.930
10,208.230,58.559
11,207.168,60.100
12,205.812,61.522
13,204.175,62.811
14,202.379,64.016
15,200.574,65.203
16,198.911,66.438
17,197.501,67.768
18,196.274,69.169
19,195.109,70.594
20,193.888,71.995
21,192.552,73.335
22,191.137,74.592
23,189.683,75.744
24,188.234,76.784
25,186.842,77.827
26,185.565,79.047
27,184.461,80.619
28,183.555,82.597
29,182.835,84.861
30,182.281,87.279
31,181.876,89.721
32,181.600,92.073
33,181.433,94.328
34,181.351,96.515
35,181.333,98.664
36,181.354,100.806
37,181.390,102.966
38,181.412,105.171
39,181.390,107.444
40,181.297,109.811
41,181.148,112.272
42,181.020,114.792
43,181.000,117.331
44,181.171,119.850
45,181.611,122.313
46,182.288,124.689
47,183.065,126.961
48,183.803,129.108
49,184.363,131.113
50,184.673,132.970
51,184.878,134.717
52,185.173,136.401
53,185.741,138.067
54,186.632,139.719
55,187.805,141.331
56,189.215,142.878
57,190.814,144.344
58,192.519,145.755
59,194.241,147.152
60,195.889,148.577
61,197.381,150.061
62,198.740,151.541
63,200.044,152.901
64,201.373,154.024
65,202.783,154.855
66,204.236,155.566
67,205.672,156.385
68,207.045,157.490
69,208.394,158.799
70,209.784,160.132
71,211.282,161.313
72,212.891,162.282
73,214.502,163.190
74,215.995,164.206
75,217.267,165.482
76,218.362,166.988
77,219.397,168.604
78,220.493,170.210
79,221.739,171.709
80,223.150,173.076
81,224.730,174.297
82,226.479,175.358
83,228.364,176.276
84,230.300,177.117
85,232.199,177.949
86,233.972,178.837
87,235.608,179.802
88,237.199,180.789
89,238.846,181.743
90,240.640,182.607
91,242.582,183.351
92,244.624,183.955
93,246.716,184.401
94,248.812,184.673
95,250.918,184.810
96,253.065,184.880
97,255.288,184.949
98,257.615,185.082
99,260.032,185.255
100,262.478,185.371
101,264.893,185.328
102,267.217,185.025
103,269.404,184.391
104,271.483,183.500
105,273.504,182.467
106,275.517,181.408
107,277.568,180.430
108,279.628,179.533
109,281.613,178.628
110,283.437,177.624
111,285.018,176.434
112,286.378,175.069
113,287.657,173.646
114,289.000,172.292
115,290.532,171.113
116,292.201,170.070
117,293.871,169.052
118,295.402,167.946
119,296.699,166.671
120,297.822,165.250
121,298.861,163.725
122,299.905,162.143
123,300.984,160.532
124,302.073,158.910
125,303.145,157.294
126,304.180,155.696
127,305.209,154.104
128,306.284,152.493
129,307.454,150.840
130,308.755,149.137
131,310.162,147.424
132,311.643,145.752
133,313.164,144.170
134,314.693,142.720
135,316.194,141.379
136,317.633,140.108
137,318.978,138.865
138,320.228,137.627
139,321.490,136.427
140,322.886,135.306
141,324.525,134.298
142,326.352,133.355
143,328.217,132.381
144,329.970,131.278
145,331.484,129.970
146,332.811,128.535
147,334.091,127.128
148,335.465,125.904
149,337.025,124.954
150,338.720,124.173
151,340.466,123.416
152,342.186,122.543
153,343.841,121.515
154,345.441,120.396
155,346.995,119.252
156,348.510,118.141
157,349.974,117.043
158,351.371,115.899
159,352.680,114.650
160,353.895,113.276
161,355.028,111.823
162,356.093,110.348
163,357.102,108.896
164,358.044,107.444
165,358.893,105.933
166,359.627,104.306
167,360.242,102.538
168,360.760,100.650
169,361.205,98.661
170,361.599,96.594
171,361.932,94.466
172,362.181,92.294
173,362.319,90.093
174,362.320,87.880
175,362.185,85.673
176,361.937,83.496
177,361.600,81.371
178,361.197,79.322
179,360.739,77.362
180,360.214,75.488
181,359.609,73.699
182,358.909,71.990
183,358.120,70.333
184,357.255,68.682
185,356.332,66.989
186,355.364,65.223
187,354.358,63.417
188,353.322,61.620
189,352.262,59.879
190,351.166,58.228
191,349.973,56.662
192,348.607,55.163
193,346.996,53.716
194,345.120,52.312
195,343.084,50.956
196,341.008,49.658
197,339.013,48.425
198,337.211,47.266
199,335.587,46.171
200,334.041,45.117
201,332.471,44.084
202,330.792,43.052
203,329.019,42.025
204,327.196,41.010
205,325.369,40.016
206,323.583,39.039
207,321.892,38.028
208,320.349,36.919
209,319.010,35.648
210,317.865,34.214
211,316.790,32.729
212,315.645,31.320
213,314.313,30.092
214,312.843,28.997
215,311.368,27.902
216,310.024,26.677
217,308.863,25.270
218,307.781,23.786
219,306.653,22.349
220,305.370,21.068
221,303.947,19.927
222,302.464,18.843
223,301.002,17.734
224,299.598,16.562
225,298.201,15.387
226,296.751,14.281
227,295.194,13.305
228,293.538,12.450
229,291.826,11.663
230,290.102,10.893
231,288.400,10.099
232,286.725,9.272
233,285.075,8.406
234,283.451,7.497
235,281.829,6.583
236,280.164,5.735
237,278.414,5.025
238,276.542,4.512
239,274.553,4.188
240,272.463,4.026
241,270.287,4.000
242,268.043,4.085
243,265.757,4.267
244,263.458,4.530
245,261.174,4.862
246,258.934,5.249
247,256.746,5.683
248,254.610,6.162
249,252.524,6.681
250,250.485,7.239
251,248.515,7.861
252,246.659,8.611
253,244.965,9.551
254,243.474,10.740
255,242.140,12.121
256,240.844,13.553
257,239.468,14.890
258,237.921,16.024
259,236.264,17.034
260,234.606,18.060
261,233.057,19.242
262,231.677,20.655
263,230.409,22.231
264,229.186,23.878
265,227.935,25.508
266,226.630,27.074
267,225.311,28.605
268,224.024,30.135
269,222.813,31.698
270,221.693,33.302
271,220.637,34.927
272,219.618,36.550
273,218.610,38.154
274,217.582,39.747
275,216.502,41.354
276,215.338,42.999
