TimesH,Frame,4,5,10,11,13,14,15,19,23,24,27,31,33,34,38,47,50,51,52,53,60,61,62,64,68,69,73,75,77,78,85,86,90,91,92,93,98,99,102,103,104,106,107,111,115,116,117,119,122,124,126,146,148,151,152,153,154,155,156,157,171,172,176,178,181,184,186,188,192,194,196,197,198,199,204,205,206,207,208,209,210,211,213,220,222,227,228,229,230,231,235,241,244,253,256,259,261,263,268,272,275,277,278,289,290,292,295,302,304,305,307,309,310,313,317,318,320,322,326,330,334,339,342,348,349,357,362,367,368,370,374,375,376,377,381,383,385,390,392,393,460,479,484,485,490,513,514,533,536,544
335.25,1341.0,611.431,611.341,615.169,614.716,616.476,613.379,618.553,613.604,617.007,612.005,616.034,615.646,615.7669999999999,611.315,615.918,614.057,614.033,614.012,614.1519999999999,616.175,613.659,614.127,619.31,619.144,611.165,612.118,610.401,611.5509999999999,621.261,620.557,614.363,616.643,614.6080000000001,618.428,613.82,618.711,610.628,620.887,618.878,614.83,610.839,615.409,622.044,610.778,619.274,620.133,610.528,613.867,617.602,620.842,612.817,611.879,611.742,612.526,613.682,614.533,614.069,612.298,611.577,615.158,611.304,612.391,618.076,613.244,612.2180000000001,612.507,621.504,620.373,621.201,616.575,617.264,620.5319999999999,,611.317,621.663,618.806,619.5740000000001,616.6,612.7769999999999,617.072,617.4159999999999,616.16,611.241,611.45,613.896,617.3290000000001,615.419,616.5419999999999,611.212,612.737,619.882,611.571,611.229,612.743,612.494,614.7669999999999,610.956,611.48,612.185,613.0409999999999,619.124,623.232,622.238,617.031,622.064,,611.075,626.025,617.732,613.887,621.646,611.47,623.7959999999999,618.0740000000001,620.789,610.692,623.388,612.227,621.567,614.696,612.96,613.802,621.18,623.234,613.347,617.043,611.9540000000001,625.925,621.582,618.011,610.586,616.432,622.569,622.589,615.257,622.346,618.617,613.274,624.712,615.856,,,,,,,,,,
335.5,1342.0,612.246,611.0509999999999,616.052,614.29,616.184,613.8290000000001,617.711,613.7769999999999,616.0509999999999,611.063,616.33,615.387,614.643,611.137,615.0509999999999,613.261,613.311,613.956,613.456,615.394,613.913,614.802,617.766,617.325,610.134,612.855,610.7280000000001,611.922,621.607,619.839,614.934,616.165,614.198,617.884,613.936,617.308,610.655,620.222,618.5740000000001,614.6990000000001,610.847,615.409,621.544,610.456,618.701,620.188,610.091,614.389,617.634,619.817,611.571,611.625,611.496,612.533,613.102,613.131,613.797,612.275,611.409,614.161,611.107,611.567,617.656,614.66,610.933,613.119,620.19,619.298,620.347,616.564,616.0319999999999,619.5509999999999,610.9830000000001,611.303,622.008,618.188,619.0,616.422,612.548,615.672,617.07,615.4630000000001,610.582,612.39,613.874,616.909,614.499,616.076,611.547,613.172,619.134,611.727,611.495,613.092,611.715,613.396,610.408,611.008,611.802,613.124,618.826,622.439,621.873,615.765,621.9069999999999,618.303,610.308,626.1569999999999,617.125,613.489,619.685,611.881,622.922,617.369,619.15,610.5509999999999,623.0790000000001,611.195,620.254,614.3330000000001,613.181,613.3290000000001,621.181,623.127,612.736,615.78,612.273,624.806,620.115,616.6030000000001,611.003,615.326,621.6469999999999,622.115,614.746,623.011,616.888,613.273,623.5830000000001,615.2180000000001,,,,,,,,,,
335.75,1343.0,611.868,610.5319999999999,615.373,613.589,615.101,613.275,617.738,612.4590000000001,615.674,610.613,615.406,614.6,615.237,611.784,616.026,614.03,612.715,613.7130000000001,613.484,614.812,612.844,614.3430000000001,617.561,618.249,610.359,613.035,611.035,612.683,619.178,618.3430000000001,614.944,615.935,613.831,617.679,613.519,618.064,610.67,619.146,618.307,614.525,611.019,615.104,621.617,610.019,617.595,619.389,610.638,613.8340000000001,616.5419999999999,618.446,613.165,611.753,611.526,611.452,613.54,613.271,612.44,612.44,610.753,614.2919999999999,610.639,612.261,617.632,614.818,612.132,612.828,620.192,618.826,621.322,616.601,614.905,618.391,610.9490000000001,611.133,620.058,617.197,618.548,615.181,611.754,615.464,617.434,616.019,610.903,611.755,613.987,616.643,614.344,615.536,611.436,611.785,618.623,611.363,611.71,612.257,612.04,613.669,611.25,610.937,611.9119999999999,612.308,617.778,620.89,620.974,615.572,621.422,617.206,611.13,625.4780000000001,617.543,613.882,620.509,611.475,622.5409999999999,616.908,620.49,610.7130000000001,621.485,611.0,618.703,613.906,612.638,612.683,620.631,622.2130000000001,613.841,616.137,611.487,623.385,620.37,616.219,610.715,615.611,621.813,620.859,614.732,622.633,616.771,613.015,623.78,614.803,,,,,,,,,,
336.0,1344.0,611.947,610.547,614.357,613.6669999999999,615.381,613.695,618.314,613.658,616.115,611.444,616.4259999999999,614.8480000000001,615.106,611.51,616.16,613.126,613.113,613.557,613.447,615.335,613.982,614.981,617.604,617.383,611.332,611.48,610.549,612.384,620.134,618.8009999999999,614.47,617.6619999999999,614.021,618.128,613.815,618.191,609.553,619.38,617.868,614.4540000000001,610.66,614.628,620.509,610.656,617.132,619.573,610.1519999999999,614.832,616.501,618.359,612.875,612.2869999999999,612.183,611.5169999999999,612.9490000000001,612.626,613.06,612.596,611.919,614.119,610.485,611.88,617.935,614.4630000000001,612.754,612.738,620.396,618.56,620.6030000000001,616.3380000000001,615.165,619.8480000000001,610.41,611.104,620.492,617.419,618.476,615.736,612.27,615.83,616.764,615.979,610.257,612.138,613.335,616.091,614.335,615.854,610.566,612.222,618.231,611.5509999999999,611.826,611.3530000000001,613.0219999999999,614.523,610.7280000000001,610.374,611.502,612.191,617.503,621.139,621.225,616.786,621.991,616.7959999999999,610.607,625.524,617.004,613.015,620.688,611.925,623.179,617.492,620.523,610.616,621.77,611.986,619.191,614.4540000000001,612.64,611.839,619.79,622.878,613.234,615.623,612.09,622.952,620.967,616.601,610.969,614.408,620.932,621.515,614.375,621.655,617.706,612.4590000000001,623.548,615.038,,,,,,,,,,
336.25,1345.0,612.819,610.585,615.951,615.249,616.316,614.378,618.918,614.066,616.691,610.996,616.492,616.729,616.17,612.14,616.701,614.535,613.146,614.043,614.019,615.395,613.891,614.261,619.35,618.237,610.633,613.377,611.09,612.621,620.16,619.609,614.971,618.433,614.7719999999999,617.884,614.405,618.74,611.337,620.669,620.627,614.852,610.7090000000001,614.914,621.504,610.49,618.477,621.036,610.325,614.321,617.9490000000001,620.336,612.276,611.554,612.7819999999999,612.48,612.55,614.461,613.839,612.8290000000001,612.637,614.9490000000001,610.274,611.645,619.212,614.554,612.2180000000001,614.145,621.127,619.554,622.46,617.281,616.618,620.1469999999999,611.33,611.481,621.243,618.698,619.023,616.51,615.817,616.214,617.049,615.078,611.071,612.2280000000001,613.823,616.654,614.475,617.355,611.308,612.122,618.799,611.479,611.85,612.612,613.028,613.901,610.811,612.1469999999999,611.962,612.622,619.175,622.6419999999999,622.516,616.931,622.07,617.4730000000001,610.165,626.947,617.567,613.7769999999999,621.237,612.674,623.335,618.186,620.273,610.405,624.606,612.5419999999999,620.429,615.251,613.061,611.37,620.515,623.607,613.7080000000001,615.56,612.2040000000001,624.5980000000001,622.48,616.7819999999999,610.653,614.998,621.004,622.855,614.403,623.489,617.6569999999999,612.738,625.961,615.572,,,,,,,,,,
336.5,1346.0,612.271,610.17,616.731,614.88,619.44,615.965,619.909,613.992,617.496,612.877,617.761,619.113,616.6030000000001,612.109,617.71,615.419,613.067,614.84,615.0319999999999,616.864,615.031,614.901,619.932,619.936,610.679,612.6,610.484,613.15,623.0,621.184,615.971,620.5369999999999,615.087,620.219,615.143,620.755,610.175,621.518,622.742,616.24,611.207,616.715,623.76,610.688,619.35,623.929,609.778,615.344,618.705,620.5409999999999,612.922,613.862,612.981,613.665,613.0509999999999,614.566,614.7040000000001,613.908,611.932,616.028,611.081,611.683,620.867,615.523,613.607,614.554,622.294,621.128,623.2080000000001,618.491,616.957,620.887,610.572,611.531,621.601,620.486,620.013,616.618,612.691,617.013,619.143,616.307,610.631,611.8009999999999,613.589,617.34,615.149,617.465,610.929,612.349,619.181,611.2080000000001,611.905,612.506,612.563,614.3,610.839,611.675,611.188,613.1,620.475,625.6759999999999,625.0419999999999,618.227,623.345,618.7919999999999,611.123,627.759,618.646,613.765,624.314,614.0219999999999,625.052,619.448,622.966,611.489,626.692,613.025,621.91,616.529,614.432,611.9680000000001,621.945,626.116,614.087,616.891,612.63,626.996,623.182,617.087,611.656,615.999,622.7769999999999,625.2669999999999,616.533,623.569,619.7130000000001,613.317,628.286,616.005,,,,,,,,,,
336.75,1347.0,612.46,610.957,619.021,616.4119999999999,618.086,617.077,621.504,614.336,619.6469999999999,612.2,619.19,618.5509999999999,618.51,612.794,619.819,616.184,614.241,616.033,614.938,618.477,615.895,617.18,622.073,619.962,611.6080000000001,613.572,610.887,613.0319999999999,624.7280000000001,622.653,616.2959999999999,621.4630000000001,616.2719999999999,622.072,616.409,622.031,610.8430000000001,623.492,624.056,617.764,612.2080000000001,617.097,624.913,610.589,620.815,626.303,610.096,615.4540000000001,621.488,623.365,613.648,613.615,613.594,614.925,614.0319999999999,614.215,615.952,615.048,612.819,617.861,610.911,612.2180000000001,621.053,616.341,614.317,615.192,623.743,621.229,624.406,619.414,617.455,622.069,611.3480000000001,611.1619999999999,623.944,621.6030000000001,620.526,617.3530000000001,612.75,617.553,619.128,617.7959999999999,610.464,612.594,614.778,617.741,615.479,620.0459999999999,611.903,613.16,619.734,611.05,612.25,612.547,612.332,615.252,611.825,611.788,611.6030000000001,613.525,622.673,628.216,625.9069999999999,619.87,624.996,620.293,610.788,630.835,619.748,614.82,625.812,613.303,626.883,620.422,624.661,611.45,627.975,613.336,623.308,617.0790000000001,614.403,611.523,623.15,628.567,614.2330000000001,616.712,613.241,628.118,625.52,619.3430000000001,611.485,616.505,623.649,626.849,615.48,625.8240000000001,620.002,613.741,629.736,617.203,,,,,,,,,,
337.0,1348.0,612.7669999999999,611.038,619.304,617.064,619.3290000000001,618.006,621.69,615.521,619.793,613.29,621.681,621.024,619.572,612.5880000000001,623.775,616.548,614.516,615.435,615.6569999999999,618.98,616.419,617.144,623.553,620.665,611.681,613.951,611.4209999999999,613.578,626.3290000000001,624.205,617.9540000000001,624.261,618.134,623.519,617.047,622.54,610.285,626.0319999999999,626.688,619.029,611.883,617.661,625.898,610.818,622.036,627.387,610.9830000000001,615.4119999999999,622.747,623.73,614.211,613.616,614.836,615.443,614.823,614.677,616.047,615.628,614.045,618.198,612.178,612.64,623.056,616.8580000000001,613.761,615.899,624.1469999999999,623.235,626.318,620.766,619.127,623.622,611.495,611.602,625.23,622.183,621.996,617.617,612.935,618.72,620.409,618.144,611.464,613.604,615.2,618.453,616.558,621.749,612.173,613.225,620.651,611.6469999999999,612.682,612.946,613.205,615.721,611.955,612.059,612.374,612.97,622.72,629.428,627.979,620.7090000000001,626.493,620.689,610.469,631.893,619.165,614.996,627.325,614.029,626.8009999999999,622.35,625.435,611.941,629.76,613.2330000000001,625.66,617.822,615.503,612.21,624.737,632.308,613.602,617.719,613.295,630.408,628.439,618.678,612.38,617.387,624.971,628.73,616.614,628.8380000000001,621.656,614.1659999999999,632.306,617.811,,,,,,,,,,
337.25,1349.0,612.957,611.173,621.433,617.356,620.663,619.999,624.7,614.533,621.312,613.281,621.83,620.477,621.991,612.841,624.505,618.137,615.312,616.693,616.692,620.563,618.126,617.903,625.623,620.87,611.439,614.419,611.877,614.062,628.984,626.586,618.744,625.553,618.6080000000001,625.311,619.201,625.445,610.9069999999999,628.182,627.865,619.4730000000001,612.645,618.831,627.469,610.873,624.126,630.866,610.836,615.394,623.6759999999999,624.611,613.821,614.191,615.238,616.314,614.711,616.375,615.996,615.906,613.986,620.264,611.996,613.28,624.114,617.545,615.576,616.986,626.021,624.641,628.106,622.2040000000001,618.75,625.398,,612.145,626.077,624.0419999999999,622.206,618.677,613.991,619.7040000000001,621.683,619.336,611.521,613.74,615.996,619.3290000000001,617.899,621.8530000000001,612.091,613.132,621.607,612.577,613.308,613.285,613.118,615.966,611.596,612.595,612.499,613.9780000000001,624.5880000000001,632.714,630.224,622.482,628.5980000000001,621.26,610.756,632.9730000000001,620.744,616.202,628.77,613.53,627.786,624.51,626.882,611.661,632.133,614.247,627.876,618.388,615.0930000000001,612.429,625.618,634.184,614.262,618.85,612.85,633.316,630.396,619.637,612.003,617.305,627.071,630.232,616.539,630.145,622.461,614.997,633.515,618.692,,,,,,,,,,
