TimesH,Frame,0,3,13,14,17,18,19,21,24,26,27,28,29,31,34,36,38,39,41,43,45,46,48,52,54,56,57,58,62,63,64,69,72,75,76,79,81,85,95,96,108,109,110,111,115,117,119,121,124,125,128,131,142,147,157,162,166,168,172,178,184,187,195,202,209,210,214,216,224,231,233,234,235,239,240,242,243,246,253,283,299,300,307,308,309,373,375,378,379,380,387,391,397,401,402,405,410,411,412,413,418,425,430,432,434,435,437,441,450,451,457,459,460,462,467,470,473,474,475,476,477,479,481,485,488,489,492,493,504,507,509,512,517,518,527,552,565,566,577,627,655,682,683,703,705,707,718,725,739,771,791,879,899,943,947,954,978,1014
0.0,0.0,619.8919999999999,635.081,615.432,637.081,642.135,623.865,620.946,643.216,630.3240000000001,615.27,636.4590000000001,621.784,645.135,640.514,616.865,627.8919999999999,637.946,632.595,638.054,628.378,625.486,636.27,633.946,636.189,619.189,643.297,614.757,646.243,635.622,629.0,618.946,613.865,630.27,646.0,635.378,637.811,638.351,639.486,618.135,626.0,615.514,643.4590000000001,632.135,638.595,630.8380000000001,631.703,614.216,646.378,615.1080000000001,628.8919999999999,628.757,627.297,618.946,633.216,,640.0269999999999,627.243,619.919,636.189,635.081,633.811,625.757,618.5409999999999,625.3240000000001,624.27,627.946,624.622,630.1619999999999,619.27,629.216,622.351,625.405,634.865,624.351,634.189,630.568,628.27,622.6759999999999,626.622,620.432,620.486,616.8380000000001,621.1080000000001,621.189,623.216,624.0269999999999,622.8919999999999,618.757,614.1619999999999,624.189,622.243,616.946,631.919,626.9730000000001,632.189,636.432,631.3240000000001,623.0,613.784,625.216,620.0269999999999,628.6759999999999,626.811,626.919,629.568,626.1080000000001,616.1080000000001,628.784,615.351,624.486,638.135,619.703,646.568,638.135,640.486,624.649,626.9730000000001,617.8919999999999,636.865,625.757,648.405,638.243,617.243,636.514,644.0,625.081,633.081,626.649,620.919,628.297,620.189,633.622,622.757,633.622,,,,,,,,,,,,,,,,,,,,,,,,
0.25,1.0,619.865,635.8380000000001,614.703,639.189,643.703,624.1619999999999,620.946,644.378,630.73,614.486,635.216,621.595,646.1080000000001,640.919,616.784,629.432,639.054,632.3240000000001,639.0269999999999,628.216,625.189,637.432,632.703,638.135,618.243,641.946,614.27,645.4590000000001,635.0269999999999,628.568,617.784,613.081,631.135,645.27,635.9730000000001,637.378,639.1080000000001,640.568,618.595,627.054,615.189,642.8919999999999,632.6759999999999,639.3240000000001,630.8919999999999,630.1080000000001,613.216,647.243,614.054,628.189,628.054,626.514,617.8380000000001,632.649,,641.1080000000001,626.811,620.865,636.73,636.9730000000001,635.4590000000001,625.0,618.054,625.3240000000001,624.243,627.568,625.649,631.1080000000001,619.486,629.216,621.919,625.4590000000001,634.595,624.378,634.486,629.216,628.4590000000001,621.351,625.8380000000001,620.486,620.919,616.649,619.811,621.297,622.297,624.0,622.784,619.0269999999999,613.1080000000001,625.135,620.486,616.4590000000001,631.649,626.432,631.216,635.568,631.622,622.703,614.432,626.081,620.0,627.378,628.595,627.4590000000001,628.865,625.432,615.243,629.297,615.243,624.054,637.649,620.189,647.73,638.649,640.622,624.378,625.3240000000001,618.0269999999999,637.622,624.568,647.297,638.351,617.649,636.135,644.946,623.486,632.514,627.27,622.135,626.5409999999999,620.0269999999999,634.1619999999999,622.595,633.757,,,,,,,,,,,,,,,,,,,,,,,,
0.5,2.0,620.27,638.216,614.8919999999999,641.405,644.757,623.649,620.081,645.27,632.243,614.919,637.8919999999999,621.514,647.405,643.1619999999999,615.8380000000001,628.73,639.919,633.135,640.568,629.27,625.135,636.811,632.757,637.4590000000001,618.757,644.081,615.0,647.811,637.081,628.811,618.8380000000001,613.568,631.378,645.1619999999999,635.514,639.135,640.514,643.216,619.243,626.216,615.0269999999999,643.568,632.811,640.811,631.486,631.297,613.405,649.189,615.784,628.757,628.73,626.649,619.5409999999999,633.8380000000001,,640.568,628.27,621.568,636.946,637.757,635.486,625.297,618.081,627.189,624.811,628.595,626.216,632.216,619.8919999999999,629.865,623.0269999999999,626.73,636.1080000000001,624.351,635.514,631.297,629.135,621.946,626.919,620.73,620.6759999999999,617.432,619.595,622.1619999999999,625.432,624.6759999999999,622.135,618.919,612.811,625.622,621.73,616.0,631.8919999999999,626.5409999999999,631.9730000000001,637.919,633.1080000000001,622.622,614.3240000000001,626.6759999999999,620.8380000000001,629.351,629.5409999999999,629.3240000000001,629.1080000000001,625.595,615.757,628.216,615.486,624.73,640.1080000000001,620.189,648.405,639.405,641.8919999999999,624.135,626.378,618.405,639.405,625.595,648.3240000000001,638.514,617.946,637.351,645.405,624.297,634.514,628.432,622.27,626.0269999999999,620.054,633.703,622.1080000000001,634.27,,,,,,,,,,,,,,,,,,,,,,,,
0.75,3.0,620.8380000000001,639.054,615.73,641.5409999999999,644.649,624.9730000000001,621.189,646.486,632.1080000000001,615.784,637.243,622.243,647.9730000000001,642.432,616.378,629.514,641.3240000000001,633.0,643.0,628.8919999999999,625.1619999999999,639.784,633.486,638.757,620.0,644.865,615.351,648.4590000000001,636.297,629.703,618.378,614.649,631.4590000000001,647.703,635.9730000000001,641.514,639.865,643.9730000000001,618.919,628.054,614.5409999999999,642.946,635.514,641.1619999999999,631.1080000000001,632.1619999999999,613.784,650.3240000000001,615.8380000000001,629.216,629.5409999999999,626.595,618.703,633.784,635.595,642.3240000000001,629.432,621.081,638.784,637.297,635.865,626.5409999999999,618.73,627.243,625.297,628.595,626.216,631.0269999999999,619.27,630.703,621.27,626.081,636.1619999999999,624.595,635.351,630.919,629.595,621.081,627.8380000000001,621.135,620.8380000000001,617.378,619.9730000000001,623.243,623.405,625.1619999999999,623.5409999999999,619.595,612.9730000000001,627.405,622.946,616.0,633.568,627.189,633.514,637.595,633.622,624.8380000000001,614.6759999999999,626.243,620.9730000000001,629.351,630.919,630.3240000000001,631.5409999999999,627.568,615.8919999999999,629.514,616.243,626.0,640.054,620.1080000000001,650.0269999999999,639.946,641.378,625.135,626.595,619.054,639.27,625.243,647.514,638.811,618.135,638.622,648.432,625.0269999999999,635.378,629.405,622.27,628.0,621.216,635.6759999999999,622.703,635.3240000000001,,617.8380000000001,,,,,,,,,,,,,,,,,,,,,,
1.0,4.0,621.378,639.351,615.3240000000001,642.216,646.514,624.8380000000001,621.189,646.919,632.486,615.135,637.622,621.1619999999999,648.784,644.1080000000001,616.216,629.351,642.0269999999999,633.811,642.4590000000001,630.6759999999999,625.1619999999999,640.811,634.649,639.5409999999999,619.784,643.649,617.135,648.811,637.946,630.135,617.8919999999999,614.405,631.8380000000001,647.216,637.0269999999999,640.919,640.8919999999999,645.3240000000001,618.595,627.405,615.649,645.0,636.1619999999999,641.486,631.514,632.784,613.514,649.784,615.378,629.865,630.081,627.1619999999999,618.9730000000001,635.865,635.3240000000001,642.1080000000001,630.0,622.649,639.054,637.622,637.1080000000001,625.73,618.081,627.297,626.0269999999999,628.27,627.405,632.27,619.6759999999999,631.243,622.595,626.9730000000001,636.243,624.081,635.946,632.784,629.3240000000001,621.6759999999999,627.622,619.8919999999999,621.27,617.135,620.0269999999999,623.8919999999999,623.6759999999999,626.811,622.757,620.784,613.216,627.757,623.0,615.8380000000001,633.0,627.378,632.811,639.1080000000001,634.757,624.6759999999999,614.811,627.189,622.0269999999999,630.3240000000001,631.865,631.351,631.514,627.649,616.297,631.081,616.6759999999999,627.514,641.0269999999999,619.1619999999999,650.189,639.73,644.054,624.0269999999999,627.4590000000001,618.3240000000001,641.4590000000001,626.8919999999999,647.649,640.811,618.1619999999999,637.865,649.189,624.757,636.3240000000001,629.73,622.5409999999999,628.27,621.432,635.568,623.703,635.405,,618.432,,,,,,,,,,,,,,,,,,,,,,
1.25,5.0,619.6759999999999,641.432,614.8919999999999,642.5409999999999,645.919,626.378,622.0269999999999,646.4590000000001,633.865,616.243,639.351,622.216,649.351,646.189,617.297,630.919,643.8380000000001,634.1619999999999,643.73,630.0269999999999,626.054,642.405,635.3240000000001,640.649,620.135,646.757,615.649,649.622,639.432,631.486,618.73,614.486,633.514,648.595,638.351,642.514,642.919,645.0,619.757,627.8380000000001,616.081,645.865,637.3240000000001,643.27,632.8919999999999,633.73,614.0269999999999,652.6759999999999,614.946,630.216,629.486,628.622,619.595,635.865,636.6759999999999,642.6759999999999,630.216,622.865,640.405,639.703,638.568,626.297,618.351,629.216,625.919,629.703,627.297,632.6759999999999,619.081,631.0269999999999,622.703,628.1080000000001,637.568,625.0,637.405,632.784,631.216,621.73,629.784,620.73,620.811,616.8919999999999,620.405,624.0,624.8380000000001,627.5409999999999,623.189,620.405,612.703,628.865,622.946,616.568,632.378,628.0269999999999,634.081,641.081,635.216,625.784,615.703,628.73,621.432,630.8919999999999,632.486,632.081,632.5409999999999,628.703,616.486,631.5409999999999,616.757,626.757,642.8919999999999,620.351,651.378,640.757,643.432,624.757,628.0,619.0,642.297,627.865,649.1619999999999,640.1619999999999,619.189,639.3240000000001,651.27,624.703,635.811,630.6759999999999,622.703,628.216,621.9730000000001,636.6759999999999,623.865,638.378,645.784,,,,,,,,,,,,,,,,,,,,,,,
1.5,6.0,621.054,641.865,614.811,643.8919999999999,648.432,627.297,620.811,649.216,635.27,616.081,639.946,621.1080000000001,649.946,647.6759999999999,617.135,630.865,643.081,635.0269999999999,642.946,630.8919999999999,626.1619999999999,643.4590000000001,635.946,641.405,620.189,648.189,616.1080000000001,649.568,639.135,632.351,618.1619999999999,614.5409999999999,635.0269999999999,650.73,639.054,641.811,644.9730000000001,648.0269999999999,619.865,627.486,615.9730000000001,647.0,636.514,644.919,634.189,634.568,613.9730000000001,653.568,615.351,630.1080000000001,630.6759999999999,627.811,618.622,637.3240000000001,637.568,644.757,631.243,622.784,640.8919999999999,640.054,638.649,627.216,619.27,629.432,626.0,630.054,628.351,634.378,620.486,631.8919999999999,623.703,628.622,638.216,625.73,638.405,633.622,631.8380000000001,622.189,629.703,621.8380000000001,622.054,617.8919999999999,621.27,624.919,625.189,628.243,624.243,620.4590000000001,613.73,628.6759999999999,623.5409999999999,616.4590000000001,633.0269999999999,628.73,634.865,640.135,634.6759999999999,626.0269999999999,616.0269999999999,631.135,622.649,632.189,633.568,632.8380000000001,634.568,628.595,616.8919999999999,631.135,617.297,628.3240000000001,644.189,620.0269999999999,651.1080000000001,641.514,645.784,626.081,627.622,619.054,642.622,627.8380000000001,649.919,641.73,620.135,640.243,653.595,624.919,637.4590000000001,632.054,623.1619999999999,629.595,622.243,639.405,624.4590000000001,638.6759999999999,646.649,,,,,,,,,,,,,,,,,,,,,,,
1.75,7.0,619.8380000000001,643.865,615.432,645.4590000000001,648.9730000000001,627.216,622.1619999999999,651.4590000000001,636.4590000000001,616.351,638.811,621.5409999999999,651.405,648.243,617.73,631.703,643.9730000000001,636.081,644.3240000000001,631.5409999999999,627.189,643.946,636.8380000000001,642.1619999999999,619.486,647.189,616.73,651.622,639.351,633.081,618.595,615.189,635.703,654.189,639.622,645.0269999999999,643.757,647.595,619.135,628.27,616.1619999999999,647.135,638.405,645.405,634.0269999999999,636.4590000000001,614.3240000000001,654.622,615.703,630.1619999999999,631.8380000000001,628.568,620.189,638.1619999999999,637.27,645.6759999999999,632.568,622.919,640.703,641.135,639.1619999999999,627.568,619.432,630.595,628.1080000000001,630.054,629.189,635.1619999999999,621.5409999999999,632.081,623.622,628.6759999999999,640.378,625.514,638.946,634.6759999999999,633.4590000000001,622.378,629.946,621.243,622.4590000000001,616.432,620.784,626.054,625.703,628.811,623.73,620.919,613.486,630.243,622.568,617.405,634.595,630.811,635.757,641.6759999999999,636.6759999999999,625.784,615.8380000000001,630.135,622.8919999999999,632.243,633.216,632.8919999999999,636.189,628.4590000000001,617.243,632.703,616.9730000000001,628.4590000000001,644.514,621.189,653.135,642.0269999999999,647.784,625.27,628.378,619.081,643.5409999999999,629.243,652.216,642.865,619.378,642.1080000000001,655.6489999999999,625.378,638.135,631.432,623.0269999999999,630.081,622.1080000000001,638.0269999999999,623.8919999999999,639.3240000000001,647.6759999999999,,,,,,,,,,,,,,,,,,,,,,,
2.0,8.0,619.784,645.1619999999999,615.595,646.8380000000001,651.0269999999999,627.351,622.5409999999999,652.081,636.946,616.757,641.189,622.27,652.405,651.1080000000001,618.135,632.865,647.243,637.189,646.622,632.189,628.0,645.568,638.3240000000001,643.919,620.946,649.757,616.297,652.514,641.405,634.514,618.514,614.4590000000001,637.189,655.189,641.4590000000001,644.9730000000001,647.1619999999999,649.622,620.135,628.568,616.4590000000001,649.216,639.5409999999999,647.595,634.3240000000001,634.946,614.514,657.378,615.73,632.081,633.4590000000001,630.054,620.081,639.0269999999999,638.811,648.27,632.757,623.054,642.297,642.054,639.6759999999999,628.919,618.6759999999999,631.27,628.486,631.757,630.216,636.811,621.216,633.3240000000001,623.8380000000001,630.946,639.73,626.622,639.135,634.9730000000001,633.514,622.405,630.1080000000001,622.081,622.0,618.378,621.9730000000001,625.3240000000001,626.27,629.297,624.919,622.216,614.351,629.054,624.1080000000001,616.8380000000001,636.3240000000001,631.649,637.297,643.757,637.5409999999999,626.757,616.189,631.1080000000001,623.216,633.1619999999999,636.243,635.216,635.9730000000001,630.081,616.9730000000001,633.27,617.8380000000001,628.3240000000001,644.8380000000001,620.784,654.919,645.3240000000001,647.9730000000001,627.622,629.3240000000001,619.216,645.9730000000001,629.865,651.568,643.189,620.73,642.351,655.676,626.919,638.865,632.3240000000001,624.784,629.622,624.1619999999999,638.73,624.297,639.6759999999999,648.8380000000001,,651.757,631.135,,,,,,,,,,,,,,,,,,,,
