TimesH,Frame,0,2,5,6,10,11,12,16,18,19,20,22,24,28,29,35,42,47,58,63,64,65,66,68,69,70,71,74,75,76,83,84,89,93,97,102,105,106,112,113,118,123,124,125,126,127,136,137,139,143,144,145,149,152,154,156,161,163,164,165,167,169,171,176,178,186,189,191,192,193,194,201,205,208,210,213,214,215,219,226,228,230,231,237,240,245,255,259,266,273,274,275,280,281,283,285,287,292,301,307,409,425,430,458,478,491,510,515,538,567,574
142.0,568.0,608.649,607.432,607.054,608.514,609.9730000000001,608.946,608.189,607.135,609.0,608.8380000000001,610.189,608.432,609.5409999999999,609.622,608.757,607.73,614.054,611.1080000000001,614.8919999999999,614.1619999999999,613.27,614.4590000000001,612.703,614.1619999999999,615.3240000000001,613.378,614.784,609.595,607.784,610.514,610.757,611.432,608.0,609.757,611.8380000000001,614.1080000000001,609.622,618.703,613.622,616.514,614.568,622.9730000000001,615.405,615.9730000000001,616.703,610.405,611.919,615.189,617.946,613.73,615.811,612.73,616.081,612.3240000000001,613.811,615.73,614.8919999999999,617.946,617.297,608.8919999999999,612.568,622.811,609.946,619.73,625.243,617.5409999999999,613.135,608.3240000000001,610.703,621.919,617.73,611.081,613.135,608.3240000000001,619.135,618.297,615.946,607.6759999999999,617.27,621.405,624.081,614.135,618.649,622.351,621.243,618.946,609.919,615.351,618.703,621.297,623.3240000000001,613.189,614.8380000000001,624.3240000000001,616.216,610.6759999999999,620.486,611.622,609.432,608.703,,,,,,,,,,,
142.25,569.0,609.932,609.161,609.512,610.38,612.497,611.328,610.035,609.219,611.28,610.793,613.217,610.752,612.927,612.095,611.554,609.677,616.225,614.724,618.9169999999999,619.945,616.83,618.342,616.934,619.168,620.744,614.809,620.207,611.989,609.437,612.455,613.097,614.564,607.9,612.117,615.7719999999999,617.984,611.928,623.6469999999999,617.406,621.566,619.236,628.2869999999999,620.446,621.196,623.505,612.354,614.989,619.774,623.455,617.465,621.521,619.3290000000001,622.179,618.481,617.549,617.9209999999999,619.995,625.557,620.717,611.569,614.335,633.28,611.99,631.116,634.994,624.535,617.727,609.716,614.788,629.628,622.172,614.721,617.474,609.363,626.42,625.678,620.985,609.544,622.633,628.8240000000001,637.077,618.748,627.771,633.433,631.01,625.457,613.9630000000001,625.726,629.47,629.994,635.453,618.394,623.034,639.2719999999999,626.725,614.224,628.726,614.597,611.889,610.491,,,,,,,,,,,
142.5,570.0,610.698,608.91,609.346,610.3530000000001,613.364,611.63,610.255,609.776,611.117,610.172,613.6030000000001,611.214,612.314,613.173,612.868,608.6990000000001,617.693,615.812,620.876,622.7280000000001,618.372,620.856,617.931,622.456,621.845,616.491,622.281,613.179,608.4590000000001,613.391,612.488,614.481,608.6519999999999,612.567,616.32,619.663,611.442,628.0169999999999,619.369,622.7719999999999,620.315,635.339,622.82,625.188,624.716,612.549,616.038,622.766,626.984,619.534,624.126,620.661,624.0790000000001,620.0269999999999,621.013,622.411,620.948,628.214,624.462,610.5219999999999,614.953,637.672,612.327,632.361,639.35,626.05,619.1469999999999,609.398,614.485,633.604,625.4730000000001,614.953,617.628,608.757,629.837,625.821,623.18,609.57,626.328,633.589,643.821,618.363,629.769,638.234,632.259,626.6659999999999,613.314,626.129,631.018,632.602,640.0509999999999,619.2869999999999,624.326,643.573,627.182,612.74,631.6569999999999,614.336,611.428,609.368,,,,,,,,,,,
142.75,571.0,610.701,608.814,608.988,611.028,611.946,612.309,609.47,609.994,611.762,610.276,613.5459999999999,611.326,612.219,613.634,612.192,608.467,617.879,615.502,620.937,623.217,619.255,620.904,617.556,621.795,622.724,617.1759999999999,623.063,612.2719999999999,609.266,613.827,614.102,614.2330000000001,608.3,612.1709999999999,615.964,619.196,611.635,628.2180000000001,619.342,622.505,620.1619999999999,636.556,622.405,624.898,625.206,612.491,617.516,623.631,627.724,620.219,624.056,621.376,624.811,619.2769999999999,621.097,621.705,621.217,628.836,624.5880000000001,610.6990000000001,614.698,636.717,611.5369999999999,633.623,638.654,626.005,618.558,610.065,614.6709999999999,633.4,624.429,614.632,618.563,608.4540000000001,630.15,627.068,621.8430000000001,609.755,628.1709999999999,633.697,643.37,618.832,630.712,637.241,633.406,627.446,613.362,626.13,630.258,632.317,640.515,618.751,625.161,643.937,626.4119999999999,614.1669999999999,631.273,614.374,611.4169999999999,610.475,,,,,,,,,,,
143.0,572.0,610.805,608.694,609.814,609.762,612.028,612.185,612.344,609.846,611.665,610.569,613.612,611.401,611.934,613.0269999999999,612.441,608.482,618.102,615.71,620.518,623.2669999999999,618.581,620.71,618.575,622.981,622.761,616.868,622.996,612.263,609.557,613.5790000000001,612.5,614.871,608.734,613.096,616.1669999999999,619.553,611.4159999999999,627.936,618.862,623.817,621.788,635.185,623.109,625.1469999999999,624.6759999999999,611.891,616.769,622.16,626.554,620.759,624.85,620.631,625.898,619.133,620.808,622.187,621.677,628.883,625.924,610.967,614.634,638.943,611.812,633.555,640.609,626.5830000000001,619.371,609.854,614.842,634.058,625.569,614.976,617.5369999999999,608.8290000000001,630.692,626.466,621.779,608.827,628.422,632.565,643.055,619.875,630.586,637.63,633.654,627.195,614.506,627.3009999999999,630.8430000000001,631.924,640.2040000000001,618.9590000000001,624.89,643.433,627.631,613.4780000000001,633.1,614.842,611.9,610.561,,,,,,,,,,,
143.25,573.0,610.684,608.7130000000001,609.1759999999999,610.065,612.5840000000001,612.102,609.913,609.695,611.01,610.5790000000001,613.862,610.435,612.494,613.066,612.023,609.351,618.818,616.615,620.524,623.759,618.4069999999999,621.494,618.568,621.181,623.2919999999999,616.989,622.232,612.5830000000001,608.764,613.136,612.719,614.94,608.587,611.935,617.033,618.789,611.616,629.01,619.285,624.203,621.207,636.457,622.706,624.673,625.442,612.867,616.134,624.021,627.293,621.225,626.264,621.727,625.729,619.241,621.722,623.224,622.183,628.964,626.2080000000001,610.6619999999999,615.231,636.9169999999999,612.712,634.538,639.808,627.321,619.4,609.2130000000001,614.842,634.466,625.945,614.828,617.857,608.6419999999999,630.155,627.0880000000001,622.356,610.005,627.488,633.874,643.7719999999999,620.613,631.286,637.406,634.693,628.342,614.707,627.721,630.896,633.624,641.122,618.832,625.932,644.839,626.92,613.8340000000001,632.979,614.432,611.136,610.5369999999999,,,,,,,,,,,
143.5,574.0,611.2040000000001,608.778,609.438,610.06,612.935,612.565,609.952,609.992,611.806,611.077,613.526,611.672,612.222,612.8380000000001,612.885,608.526,618.585,616.359,621.117,624.414,619.452,620.2959999999999,618.988,620.901,624.484,617.389,623.346,612.814,609.735,613.154,612.9259999999999,615.45,607.566,612.9259999999999,616.302,620.0269999999999,611.847,629.048,620.607,624.39,620.904,638.019,623.2,625.629,626.888,612.576,617.19,625.0269999999999,627.753,621.9540000000001,626.11,622.173,626.043,619.029,621.859,623.5980000000001,622.057,629.634,626.009,611.1,615.415,639.033,612.452,636.03,640.299,626.793,619.153,609.626,616.1619999999999,635.245,626.852,615.511,618.906,609.315,631.4540000000001,630.269,622.349,610.4169999999999,628.719,635.0790000000001,644.806,621.227,632.049,639.965,634.56,628.266,615.07,629.656,630.366,635.227,640.266,619.8580000000001,626.516,646.613,627.441,613.895,634.586,615.856,611.184,610.535,,,,,,,,,,,
143.75,575.0,611.555,608.616,608.737,610.139,612.803,612.356,610.08,609.245,611.942,610.698,614.883,613.814,612.592,612.62,613.643,609.345,618.852,618.011,622.5419999999999,624.575,620.7130000000001,622.445,620.314,621.808,623.431,618.238,624.5219999999999,612.937,609.2869999999999,613.989,613.161,614.15,608.021,612.3380000000001,616.8530000000001,621.683,611.998,628.185,620.1659999999999,625.3009999999999,622.336,637.804,625.149,626.794,629.194,613.509,616.253,625.564,628.766,621.9580000000001,627.13,622.481,627.0980000000001,620.535,622.205,623.461,623.09,631.105,626.429,611.49,614.841,638.985,612.321,,640.717,626.947,620.502,609.355,616.136,635.6659999999999,626.557,616.107,618.242,608.994,632.86,629.43,622.63,610.496,630.214,636.9159999999999,645.342,621.8969999999999,632.026,641.127,636.9780000000001,629.879,614.136,629.8480000000001,632.29,637.64,642.202,620.795,627.319,648.6080000000001,628.692,613.706,635.714,615.814,611.441,611.069,,,,,,,,,,,
144.0,576.0,611.106,608.122,609.894,610.981,613.6519999999999,612.932,610.381,609.943,612.692,610.899,614.0269999999999,611.98,613.616,613.33,612.0840000000001,609.161,619.755,617.643,623.424,625.002,621.031,622.2230000000001,618.996,622.543,624.555,617.431,624.5,612.9019999999999,608.747,614.135,613.906,615.678,608.702,612.933,617.455,622.122,612.092,629.355,621.105,625.595,622.5169999999999,640.025,625.276,628.075,630.067,613.72,616.1080000000001,627.21,629.9490000000001,623.572,628.565,622.816,627.331,620.8290000000001,623.156,625.133,624.428,632.5840000000001,627.6080000000001,611.637,616.188,640.284,612.5790000000001,,642.313,629.196,620.722,609.84,616.521,636.678,628.643,616.202,619.2330000000001,608.581,633.931,631.225,624.1619999999999,609.656,630.928,638.991,645.802,622.878,633.967,643.181,639.159,631.187,616.366,630.891,632.185,637.756,642.765,621.379,627.76,649.626,629.007,614.768,637.212,616.3430000000001,611.826,611.461,,,,,,,,,,,
