TimesH,Frame,0,8,27,28,33,35,39,43,49,52,53,58,60,61,63,74,76,77,80,82,83,92,103,105,110,111,116,127,133,137,139,140,148,153,156,158,163,170,172,176,180,189,193,194,195,196,200,201,203,204,206,212,220,223,224,226,230,233,238,240,244,249,250,251,253,254,262,264,270,271,274,278,280,283,284,287,289,291,295,300,301,303,308,312,315,323,325,327,328,329,331,336,337,341,348,349,352,354,355,360,361,368,369,372,379,415,443,465,467,488,492,527,578,580,615
144.5,578.0,628.405,631.669,620.621,630.534,624.688,626.786,615.75,623.0319999999999,619.0319999999999,629.188,620.646,611.589,620.962,619.8530000000001,623.62,625.696,622.932,623.511,620.42,623.389,618.34,619.414,617.286,620.971,613.25,609.763,614.0840000000001,620.006,614.062,610.562,612.013,610.6659999999999,608.769,612.977,617.744,619.132,618.8240000000001,621.0169999999999,619.07,622.683,618.1990000000001,611.564,620.253,618.2919999999999,616.748,613.67,617.717,624.768,622.8530000000001,626.99,627.101,615.123,631.3380000000001,629.439,616.873,612.998,613.934,616.895,622.474,616.668,612.39,623.182,631.911,622.962,632.226,612.703,626.356,623.7230000000001,612.215,615.106,631.442,635.036,635.25,628.816,629.845,611.764,634.738,627.368,620.9,630.5219999999999,630.428,635.33,626.419,613.4540000000001,631.747,640.145,632.867,629.298,622.075,634.443,637.689,630.592,618.95,631.4590000000001,637.467,636.318,623.297,626.692,634.245,638.281,609.9069999999999,628.867,635.2769999999999,629.413,638.842,630.737,,,,,,,,,
144.75,579.0,628.46,631.505,621.7180000000001,630.0369999999999,624.6659999999999,626.457,615.8330000000001,623.995,618.139,628.227,620.29,612.148,620.7330000000001,619.747,624.255,626.599,623.094,624.51,621.3009999999999,623.83,618.95,618.977,617.674,621.252,612.81,610.413,613.8380000000001,620.01,615.545,610.815,612.238,610.936,609.192,612.975,618.788,619.582,618.868,620.563,620.25,622.64,617.357,611.716,620.031,618.01,617.923,614.985,618.1569999999999,624.4069999999999,622.685,628.493,628.012,615.374,629.347,626.1469999999999,616.99,612.364,613.729,617.762,623.582,618.0790000000001,611.524,624.813,631.65,624.16,631.637,612.47,626.812,623.9209999999999,612.928,614.641,632.562,634.0369999999999,634.502,628.2919999999999,630.751,612.556,635.23,628.466,621.275,630.494,630.726,,627.201,613.1659999999999,632.489,640.175,633.225,629.472,621.9780000000001,634.504,637.751,630.323,619.883,631.609,637.464,636.895,623.977,627.286,634.07,638.508,608.807,629.063,635.797,628.4780000000001,638.349,631.317,,,,,,,,,
145.0,580.0,628.169,630.99,621.078,631.645,624.932,626.043,615.568,623.06,619.113,629.089,621.3969999999999,611.501,620.888,620.33,625.682,626.107,622.4590000000001,624.06,621.317,623.215,619.222,619.948,617.941,620.965,612.864,610.268,614.128,620.602,614.874,610.24,612.306,610.669,609.536,613.399,618.76,618.847,618.877,620.755,620.266,621.2919999999999,617.247,612.12,619.808,618.859,617.693,613.067,617.4119999999999,624.881,622.638,626.974,626.7230000000001,615.947,628.891,625.992,616.633,612.091,613.969,617.684,622.5419999999999,618.207,612.701,623.717,631.4,623.895,632.319,613.009,627.326,622.9119999999999,612.49,614.942,631.06,632.101,632.5840000000001,627.781,629.677,613.174,634.225,628.387,620.855,630.684,631.005,,626.16,613.67,632.544,638.4069999999999,634.281,631.024,622.081,632.7180000000001,638.328,629.9490000000001,619.418,632.24,636.991,636.365,624.313,627.849,635.492,638.884,610.507,630.035,636.7669999999999,629.086,637.561,631.099,,,,,,,,,
145.25,581.0,628.477,631.656,620.702,630.595,625.756,626.815,616.0830000000001,624.122,618.1419999999999,628.683,620.92,613.377,619.831,620.4830000000001,626.206,625.85,623.711,624.2180000000001,621.403,624.622,619.222,619.702,617.7669999999999,620.985,613.133,609.661,614.2909999999999,620.591,614.501,610.476,612.146,611.187,609.0369999999999,612.918,618.842,618.065,618.0269999999999,620.026,620.0319999999999,622.736,618.057,611.759,619.876,618.524,617.179,614.006,617.861,623.498,622.068,626.269,626.6030000000001,615.631,628.809,626.821,617.486,612.2280000000001,614.243,617.3240000000001,622.979,616.549,611.2080000000001,623.189,631.818,624.206,630.73,612.9630000000001,626.999,622.702,612.3919999999999,615.006,631.275,631.646,632.368,629.262,630.192,613.274,633.549,628.398,620.555,630.748,631.263,,626.386,612.764,631.784,638.431,634.531,629.972,622.793,633.246,637.482,631.572,619.371,632.799,636.817,637.178,623.717,627.307,634.817,636.528,610.128,629.631,637.134,629.6519999999999,637.32,632.839,,,,,,,,,
145.5,582.0,629.1519999999999,631.6,620.89,629.995,624.735,626.9540000000001,615.396,623.972,619.05,628.0880000000001,621.815,612.379,620.452,619.18,625.747,625.923,623.188,624.356,620.234,624.119,619.289,619.354,617.747,621.1759999999999,613.097,609.151,613.4630000000001,621.506,614.4490000000001,610.13,611.78,611.384,609.095,612.5790000000001,618.79,618.445,618.266,619.793,620.4630000000001,620.284,618.645,611.2869999999999,618.99,618.697,617.506,615.001,618.239,623.376,622.814,625.961,626.325,615.248,626.727,625.706,615.837,612.4680000000001,613.707,618.165,622.705,616.331,611.6990000000001,622.8580000000001,631.578,623.15,630.558,613.259,625.561,622.698,613.0740000000001,614.4209999999999,629.651,631.004,632.341,628.7280000000001,629.512,613.153,631.688,628.653,620.405,631.764,631.144,635.197,626.249,613.9680000000001,632.247,637.809,634.701,629.437,622.193,632.9159999999999,636.693,630.789,619.0880000000001,632.808,636.491,636.6659999999999,623.927,626.673,634.776,636.253,609.355,630.077,636.361,629.3009999999999,636.962,630.685,,,,,,,,,
145.75,583.0,627.534,630.265,620.629,630.556,624.495,626.196,615.394,624.618,618.711,628.9630000000001,620.756,612.268,619.0409999999999,620.559,626.242,625.764,622.641,625.923,620.001,623.622,618.628,620.161,617.664,621.085,612.331,609.694,613.639,620.5219999999999,614.895,610.549,612.3580000000001,610.931,609.097,612.429,619.207,617.705,618.129,619.974,619.808,620.403,617.484,611.19,618.835,618.828,616.889,613.4630000000001,617.489,621.614,621.945,626.078,624.969,615.814,626.534,625.565,615.659,612.548,613.55,617.969,622.004,616.62,611.4069999999999,622.245,631.566,622.738,630.481,612.52,625.5,621.628,612.1990000000001,614.886,629.305,629.076,630.855,628.349,627.939,612.26,631.38,629.86,621.246,630.086,630.064,635.457,625.815,613.706,632.849,635.604,634.141,629.46,622.435,631.868,637.264,630.305,618.864,633.1519999999999,634.136,635.437,623.18,627.173,635.311,635.528,610.472,628.9169999999999,636.151,629.268,635.131,630.6030000000001,,,,,,,,,
146.0,584.0,628.188,630.2090000000001,620.859,629.021,623.947,626.273,615.514,622.762,618.185,628.596,621.625,612.578,618.813,619.743,625.599,624.6419999999999,622.7769999999999,624.572,619.87,624.082,618.283,618.786,617.184,621.42,612.748,609.724,613.484,619.909,614.6669999999999,610.41,611.49,610.386,609.156,612.956,618.2080000000001,617.653,618.712,618.936,619.025,621.006,618.0319999999999,610.814,619.22,617.88,617.119,614.149,618.378,620.254,621.998,624.558,624.001,615.857,626.339,624.862,616.177,611.531,614.323,617.932,620.895,615.876,611.72,621.306,630.266,623.305,629.028,612.4169999999999,624.9780000000001,621.121,612.018,614.857,628.112,629.448,630.4259999999999,628.006,628.8530000000001,612.9259999999999,629.34,628.415,620.717,630.0269999999999,630.465,,625.047,613.4580000000001,631.73,635.616,633.5169999999999,627.7719999999999,621.375,631.836,635.346,629.5319999999999,619.265,632.7040000000001,634.759,634.122,622.812,625.533,634.846,633.986,609.9630000000001,628.9,635.814,628.361,634.0740000000001,631.525,,,,,,,,,
146.25,585.0,628.241,629.207,620.8480000000001,628.345,623.739,625.369,614.762,622.637,618.198,627.32,620.77,612.154,619.64,618.97,625.693,624.038,621.977,623.508,620.058,623.361,619.122,618.572,617.467,620.901,612.641,609.505,613.461,620.302,614.894,609.581,610.935,611.151,609.153,612.918,618.3380000000001,617.16,617.8919999999999,618.5980000000001,618.7719999999999,619.815,618.3480000000001,611.252,618.49,618.951,616.679,613.4019999999999,617.632,620.1759999999999,620.794,624.422,623.433,614.911,626.352,624.6469999999999,615.4780000000001,612.273,613.054,617.4780000000001,620.9780000000001,615.735,610.936,620.656,629.875,622.836,627.432,611.119,624.312,619.925,611.496,614.4,626.7,628.703,628.563,627.276,628.451,613.0319999999999,627.694,629.175,619.869,629.314,630.126,,625.105,612.76,631.7719999999999,634.02,632.633,626.757,621.81,630.7130000000001,635.389,630.398,618.464,631.857,633.86,632.876,623.2330000000001,624.601,634.1569999999999,632.68,609.653,628.37,634.789,628.058,632.476,628.99,622.2719999999999,,,,,,,,
146.5,586.0,626.697,630.038,619.74,627.555,622.975,625.08,615.881,622.677,617.763,626.377,620.786,611.9680000000001,619.06,618.489,625.078,622.938,621.493,623.0980000000001,620.0790000000001,623.761,618.0219999999999,617.944,618.2769999999999,621.125,611.432,609.511,612.756,619.6990000000001,615.1030000000001,609.6080000000001,610.727,610.077,610.187,612.744,617.232,617.432,617.31,618.011,618.476,619.6659999999999,618.352,611.365,617.533,617.235,616.873,613.744,616.367,619.805,620.128,624.073,622.5,615.4,624.1709999999999,624.591,616.256,611.101,614.068,616.255,619.96,615.752,611.241,619.774,628.9169999999999,623.319,626.945,612.109,623.6659999999999,618.992,611.648,614.496,625.8340000000001,628.25,628.013,626.3,627.148,612.177,627.888,627.243,619.391,629.795,627.997,,623.146,612.933,631.207,632.5269999999999,631.192,626.452,620.779,630.031,633.941,628.617,617.7230000000001,631.685,634.14,632.7919999999999,622.419,623.8919999999999,633.036,631.764,609.76,627.455,633.946,627.451,631.94,629.441,622.878,,,,,,,,
146.75,587.0,626.84,627.409,619.725,626.6030000000001,622.187,625.269,614.97,621.873,616.271,625.3480000000001,620.762,612.4540000000001,618.462,618.868,625.011,623.045,621.712,622.4830000000001,619.4119999999999,622.567,618.3580000000001,618.636,616.9490000000001,620.77,611.95,609.97,613.232,619.372,614.731,610.487,610.648,610.639,609.234,612.769,617.531,617.2769999999999,616.2090000000001,617.837,618.613,618.659,616.846,610.57,617.852,617.548,615.876,613.844,616.366,619.8919999999999,620.191,623.2180000000001,621.819,615.309,623.979,623.554,615.484,611.993,614.03,616.1619999999999,619.482,616.053,610.837,619.909,628.849,622.0790000000001,626.379,612.242,622.96,618.808,611.349,613.831,624.618,626.646,627.361,626.466,626.3380000000001,611.773,627.002,626.4680000000001,619.809,628.908,628.545,,623.134,612.725,629.66,632.14,631.9590000000001,625.945,620.377,629.175,633.085,627.9580000000001,617.672,631.298,630.636,630.7080000000001,622.0840000000001,623.175,632.2130000000001,631.61,610.373,626.663,632.702,627.146,631.572,627.38,622.187,,,,,,,,
147.0,588.0,625.7669999999999,627.258,619.38,625.591,622.328,624.72,614.387,621.724,617.365,625.484,620.433,611.9580000000001,617.994,617.86,624.678,621.446,620.641,622.189,619.021,622.014,617.785,617.216,617.41,620.427,611.643,609.3380000000001,612.288,619.289,614.261,609.7769999999999,611.297,610.2819999999999,609.639,612.12,617.114,616.12,615.155,617.721,618.867,619.498,616.794,610.69,617.126,617.078,615.567,613.003,616.0169999999999,618.768,619.605,623.065,621.474,615.536,623.7669999999999,622.571,615.238,611.116,612.19,616.649,618.741,614.34,609.859,619.226,627.944,621.465,626.255,612.497,622.279,618.775,611.5319999999999,614.278,624.616,625.816,625.745,625.93,625.123,611.771,626.87,627.06,619.263,627.638,627.706,,623.048,613.071,629.4730000000001,631.694,630.129,625.506,619.7080000000001,627.529,631.661,628.498,617.12,630.812,631.219,630.415,621.2330000000001,623.453,631.8480000000001,629.525,610.183,626.087,631.486,625.443,630.164,627.2330000000001,622.0740000000001,,,,,,,,
147.25,589.0,624.589,626.979,619.883,624.419,621.191,623.2669999999999,613.8480000000001,620.654,617.049,624.477,620.23,611.119,617.905,617.5269999999999,623.308,621.111,620.307,620.703,619.134,620.539,617.433,617.475,616.644,620.1709999999999,611.947,608.572,611.7330000000001,618.5219999999999,614.092,610.5219999999999,610.675,609.876,609.097,612.49,617.023,616.418,616.014,617.111,617.063,618.138,617.1569999999999,610.855,616.524,616.741,615.133,612.934,615.614,618.5840000000001,618.589,622.215,620.788,615.637,623.127,622.111,614.045,612.381,612.411,616.308,617.638,614.615,610.814,618.0840000000001,626.909,620.691,626.196,612.161,621.015,618.028,611.425,614.307,623.689,624.794,625.308,624.7959999999999,625.711,611.0319999999999,626.1659999999999,625.702,618.61,627.304,626.7090000000001,,623.289,612.149,628.5419999999999,630.602,629.7230000000001,624.3480000000001,619.813,628.2180000000001,631.061,627.365,616.565,629.497,629.774,630.094,621.276,622.717,630.405,629.393,609.631,624.844,630.2090000000001,626.094,628.989,626.198,621.32,,,,,,,,
147.5,590.0,625.14,626.005,618.275,623.7909999999999,619.884,623.7040000000001,614.76,620.395,616.734,624.845,621.533,612.149,617.73,617.085,622.118,620.005,620.002,620.45,618.19,620.9209999999999,617.245,617.561,616.9119999999999,619.552,611.773,609.569,612.623,617.802,613.245,609.815,610.619,609.971,609.2959999999999,612.634,616.602,615.946,615.332,617.038,618.4540000000001,617.711,616.054,610.5790000000001,616.63,616.47,615.247,613.3,614.43,617.989,618.755,621.658,620.278,615.576,621.871,622.0269999999999,614.798,612.697,612.269,615.232,618.244,614.437,610.328,619.443,627.751,620.85,626.201,612.55,620.839,616.8530000000001,610.934,613.89,622.464,625.744,625.173,625.276,623.495,611.607,624.875,625.368,618.564,626.937,625.964,,622.612,612.86,627.744,628.935,628.744,624.549,618.24,626.839,630.453,626.9169999999999,616.859,628.999,629.545,628.086,620.153,622.23,630.933,628.965,609.072,625.146,630.026,625.4830000000001,629.078,625.453,621.055,,,,,,,,
147.75,591.0,625.222,626.153,618.701,624.33,619.664,622.345,613.299,620.1759999999999,616.706,623.599,619.7280000000001,611.554,617.539,616.743,621.788,621.0,618.925,619.816,618.12,620.215,617.231,617.07,615.569,619.8480000000001,611.639,609.9590000000001,612.154,618.4680000000001,614.259,609.382,610.0790000000001,609.789,609.148,611.59,615.856,616.321,614.5219999999999,616.316,617.605,617.471,617.235,609.928,616.004,616.413,614.736,613.601,614.974,617.933,618.327,621.406,619.7230000000001,615.825,622.28,621.823,613.851,611.908,611.808,615.477,617.992,613.6569999999999,610.93,618.567,625.719,620.2,625.536,611.817,620.6709999999999,617.057,611.624,612.763,622.3530000000001,625.35,624.885,623.992,624.242,612.7719999999999,623.686,625.154,618.391,626.957,626.198,628.091,620.638,612.658,628.2,630.366,629.066,623.471,618.702,626.305,629.186,626.45,616.009,626.995,628.938,628.807,619.694,621.374,630.384,627.869,609.751,623.151,629.315,626.065,627.67,624.996,619.618,611.2,619.72,,,,,,
148.0,592.0,625.085,625.029,617.016,623.735,619.275,622.266,613.6469999999999,619.339,615.388,623.819,619.629,611.1709999999999,617.561,617.586,622.18,619.923,618.915,619.319,618.295,620.783,616.514,617.705,615.627,619.11,612.186,609.391,611.986,617.725,613.467,609.884,610.205,610.366,608.489,612.04,616.323,616.063,614.643,616.645,617.115,618.139,616.0740000000001,610.308,616.441,616.655,615.281,613.779,614.6990000000001,616.611,618.221,621.325,619.725,614.928,621.26,622.63,613.805,611.414,612.1619999999999,615.1619999999999,618.06,614.224,609.844,617.977,626.288,618.811,624.616,611.931,620.2,617.501,611.314,613.8240000000001,622.948,623.835,624.754,624.274,622.512,611.019,623.455,624.0419999999999,618.4209999999999,625.576,625.899,627.016,621.48,612.339,626.39,628.67,627.389,623.856,617.747,624.645,629.102,626.038,615.214,627.976,628.021,627.861,619.1,622.56,629.592,626.812,609.511,624.404,628.756,624.466,627.25,625.236,619.764,610.734,619.18,,,,,,
148.25,593.0,624.002,624.695,617.0369999999999,622.595,618.788,621.499,613.648,619.914,615.577,623.179,619.815,610.9159999999999,616.457,616.3240000000001,622.78,619.831,619.814,619.372,618.682,619.612,616.206,616.735,616.078,618.989,611.8,608.859,612.17,617.328,613.631,610.4119999999999,610.169,609.684,609.191,612.609,616.202,616.212,615.1569999999999,615.748,616.14,617.437,615.488,611.495,616.257,616.344,613.508,613.811,615.185,616.488,618.4830000000001,620.825,619.28,615.276,621.341,621.9,614.28,611.56,611.977,615.113,616.835,613.506,609.808,617.775,625.9580000000001,619.625,625.2330000000001,612.214,619.755,616.352,610.841,613.222,621.759,623.477,623.314,623.698,623.308,611.847,623.376,623.518,617.802,625.461,625.663,627.25,621.611,611.9830000000001,625.276,627.439,626.494,623.275,617.405,625.263,628.774,624.347,615.513,626.8290000000001,628.275,626.682,618.73,621.786,628.8330000000001,627.622,609.56,623.286,627.395,624.448,627.581,624.908,618.988,610.519,619.141,,,,,,
148.5,594.0,624.21,624.653,616.643,622.761,618.202,621.795,614.309,618.69,616.589,622.38,620.3480000000001,611.485,618.025,616.127,621.97,619.048,619.328,618.092,618.2330000000001,620.1659999999999,615.951,617.009,616.219,619.347,612.0840000000001,609.942,612.217,617.95,612.9630000000001,609.863,609.967,610.798,608.886,612.828,616.381,615.649,615.118,616.359,616.595,616.922,616.226,611.143,617.429,616.3580000000001,614.799,613.8480000000001,614.596,616.7040000000001,618.1569999999999,620.259,620.066,614.9580000000001,621.515,621.322,614.266,612.19,612.013,614.893,617.121,612.957,610.2919999999999,617.6619999999999,625.112,619.172,625.561,612.7769999999999,619.159,617.4,610.894,612.966,620.996,623.563,624.105,621.874,621.756,611.5,623.173,623.56,618.033,625.654,623.96,626.464,620.602,611.707,625.047,627.85,626.555,623.252,618.044,625.815,627.727,624.048,615.165,626.5980000000001,627.183,626.7819999999999,617.976,621.02,629.4019999999999,626.7090000000001,609.148,623.299,627.9590000000001,624.39,627.419,624.54,618.8009999999999,610.494,618.738,,,,,,
