 ,X,Y
1,170.301,105.522
2,170.196,103.259
3,170.098,101.083
4,170.001,98.951
5,169.897,96.823
6,169.781,94.656
7,169.652,92.428
8,169.523,90.168
9,169.411,87.913
10,169.331,85.698
11,169.299,83.559
12,169.315,81.505
13,169.349,79.488
14,169.367,77.452
15,169.333,75.342
16,169.216,73.109
17,168.990,70.794
18,168.639,68.506
19,168.144,66.353
20,167.490,64.445
21,166.668,62.871
22,165.753,61.565
23,164.861,60.379
24,164.106,59.164
25,163.524,57.827
26,163.003,56.369
27,162.418,54.804
28,161.662,53.146
29,160.729,51.429
30,159.662,49.695
31,158.503,47.988
32,157.292,46.348
33,156.049,44.804
34,154.769,43.364
35,153.446,42.038
36,152.071,40.832
37,150.641,39.745
38,149.158,38.745
39,147.624,37.799
40,146.043,36.872
41,144.419,35.938
42,142.765,34.996
43,141.095,34.046
44,139.420,33.090
45,137.753,32.130
46,136.094,31.172
47,134.443,30.226
48,132.799,29.299
49,131.160,28.400
50,129.507,27.561
51,127.816,26.821
52,126.060,26.221
53,124.214,25.799
54,122.278,25.534
55,120.267,25.358
56,118.201,25.203
57,116.097,24.998
58,113.971,24.707
59,111.838,24.392
60,109.713,24.130
61,107.608,24.000
62,105.538,24.080
63,103.509,24.387
64,101.515,24.850
65,99.548,25.394
66,97.602,25.941
67,95.672,26.429
68,93.766,26.870
69,91.897,27.308
70,90.076,27.788
71,88.317,28.352
72,86.609,29.012
73,84.925,29.752
74,83.239,30.557
75,81.525,31.411
76,79.791,32.307
77,78.090,33.244
78,76.473,34.224
79,74.994,35.248
80,73.660,36.309
81,72.388,37.383
82,71.079,38.446
83,69.638,39.473
84,68.044,40.454
85,66.354,41.397
86,64.635,42.314
87,62.949,43.212
88,61.342,44.113
89,59.819,45.060
90,58.380,46.101
91,57.024,47.283
92,55.746,48.623
93,54.535,50.074
94,53.375,51.581
95,52.253,53.087
96,51.161,54.556
97,50.117,56.016
98,49.145,57.513
99,48.268,59.088
100,47.494,60.766
101,46.784,62.502
102,46.089,64.235
103,45.357,65.904
104,44.555,67.467
105,43.726,68.974
106,42.939,70.504
107,42.261,72.134
108,41.733,73.914
109,41.300,75.798
110,40.886,77.723
111,40.416,79.623
112,39.826,81.441
113,39.124,83.174
114,38.354,84.848
115,37.560,86.487
116,36.783,88.115
117,36.036,89.759
118,35.313,91.448
119,34.608,93.211
120,33.917,95.074
121,33.237,97.026
122,32.575,99.021
123,31.935,101.014
124,31.321,102.957
125,30.741,104.821
126,30.213,106.644
127,29.757,108.483
128,29.393,110.396
129,29.138,112.433
130,28.962,114.573
131,28.806,116.749
132,28.610,118.895
133,28.316,120.942
134,27.884,122.847
135,27.369,124.666
136,26.852,126.482
137,26.412,128.381
138,26.126,130.439
139,26.000,132.643
140,26.002,134.925
141,26.098,137.217
142,26.254,139.449
143,26.438,141.561
144,26.641,143.568
145,26.863,145.529
146,27.105,147.500
147,27.369,149.539
148,27.666,151.656
149,28.031,153.764
150,28.498,155.767
151,29.104,157.570
152,29.875,159.094
153,30.752,160.425
154,31.625,161.740
155,32.385,163.219
156,32.966,164.967
157,33.419,166.890
158,33.816,168.858
159,34.230,170.742
160,34.720,172.435
161,35.269,173.994
162,35.827,175.537
163,36.347,177.184
164,36.798,179.013
165,37.210,180.987
166,37.624,183.046
167,38.080,185.128
168,38.618,187.177
169,39.237,189.173
170,39.909,191.128
171,40.602,193.058
172,41.285,194.976
173,41.938,196.890
174,42.583,198.779
175,43.257,200.618
176,43.995,202.377
177,44.831,204.033
178,45.767,205.586
179,46.787,207.062
180,47.871,208.484
181,49.003,209.875
182,50.188,211.222
183,51.447,212.493
184,52.802,213.651
185,54.275,214.664
186,55.871,215.522
187,57.586,216.232
188,59.417,216.803
189,61.359,217.242
190,63.398,217.563
191,65.513,217.785
192,67.683,217.928
193,69.886,218.011
194,72.101,218.053
195,74.322,218.066
196,76.548,218.059
197,78.776,218.042
198,81.007,218.024
199,83.238,218.013
200,85.468,218.010
201,87.694,218.012
202,89.917,218.017
203,92.133,218.021
204,94.343,218.024
205,96.552,218.025
206,98.769,218.024
207,101.001,218.023
208,103.256,218.022
209,105.540,218.021
210,107.850,218.021
211,110.179,218.022
212,112.521,218.022
213,114.869,218.022
214,117.218,218.021
215,119.562,218.021
216,121.895,218.020
217,124.213,218.020
218,126.509,218.021
