TimesH,Frame,1,2,6,10,20,22,30,31,40,45,48,51,60,62,64,70,72,74,75,76,77,79,82,84,89,91,92,96,97,99,102,106,109,110,116,119,122,123,124,127,128,129,130,135,137,140,143,145,146,148,155,156,157,160,164,171,172,181,184,187,188,191,193,195,196,198,199,201,204,207,209,210,211,212,218,219,221,223,230,233,235,236,237,240,244,246,247,249,253,263,265,267,268,269,271,286,287,289,290,292,469,622,675
309.5,1238.0,605.383,606.18,606.186,606.179,606.847,605.9780000000001,604.939,605.927,606.1519999999999,606.5409999999999,606.844,606.434,605.91,606.623,606.309,605.758,606.0509999999999,605.513,606.198,606.486,605.875,606.607,605.781,605.74,606.136,605.477,605.763,605.438,606.4069999999999,605.276,606.2819999999999,605.65,605.894,605.8240000000001,605.7280000000001,606.849,606.0930000000001,606.122,605.99,605.895,606.155,605.935,605.381,606.6759999999999,606.203,606.092,605.695,606.048,606.369,605.5980000000001,606.321,605.823,606.001,606.221,605.735,606.13,606.7819999999999,606.257,606.26,605.873,605.779,606.1569999999999,606.776,605.8290000000001,605.599,606.659,606.436,606.367,605.831,606.5459999999999,606.225,606.827,606.107,605.607,605.613,606.269,605.688,606.408,605.5830000000001,606.553,607.03,605.714,605.989,606.241,606.418,605.825,606.271,606.056,606.3969999999999,605.893,606.4730000000001,605.831,605.922,605.9209999999999,605.9580000000001,606.999,606.481,606.299,606.471,606.266,,,
309.75,1239.0,612.7230000000001,610.981,611.819,611.3480000000001,609.862,612.117,607.362,610.107,612.751,610.964,608.263,608.5740000000001,609.876,610.626,614.759,612.3340000000001,614.2090000000001,608.6,610.112,609.862,609.658,608.2080000000001,613.74,610.789,610.747,614.049,613.1519999999999,616.034,611.663,613.366,613.332,614.558,612.388,611.092,613.127,611.198,611.258,613.073,612.84,611.44,614.34,617.624,616.944,615.3919999999999,613.304,612.325,609.806,615.97,616.467,614.17,613.594,621.455,609.391,613.078,608.239,614.4630000000001,614.414,619.7769999999999,613.3290000000001,620.186,615.299,620.816,613.325,609.243,622.845,616.776,610.641,611.023,618.092,616.7769999999999,616.1569999999999,615.557,618.906,614.5319999999999,608.273,620.513,615.632,614.0319999999999,612.461,616.276,609.855,615.577,614.7869999999999,617.5419999999999,613.385,618.0269999999999,620.238,609.7230000000001,609.3380000000001,616.268,608.241,608.643,607.88,615.5459999999999,612.939,614.144,611.297,618.839,614.761,614.248,,,
310.0,1240.0,613.058,611.395,611.755,611.365,610.236,611.703,607.2869999999999,610.832,612.769,612.112,607.77,608.4209999999999,609.839,610.269,615.376,611.299,614.274,609.159,609.375,610.722,609.836,609.1709999999999,614.117,610.762,610.432,613.669,613.89,616.02,611.961,612.7959999999999,613.194,614.387,612.69,611.525,612.749,611.0830000000001,611.538,612.95,613.023,612.495,613.85,616.9,618.248,615.4730000000001,613.54,611.499,609.878,615.008,616.356,614.066,614.6519999999999,620.86,609.594,613.447,607.6030000000001,614.3580000000001,614.215,,612.873,621.429,615.5840000000001,620.268,613.9580000000001,609.385,621.836,616.075,611.159,610.441,617.762,617.373,614.905,615.0740000000001,620.136,614.908,608.264,620.889,616.514,615.13,611.641,616.6709999999999,610.284,615.23,615.109,618.36,613.2909999999999,617.491,620.989,609.815,609.111,616.102,607.816,608.734,607.273,615.18,613.389,613.924,611.805,620.133,614.19,614.238,,,
310.25,1241.0,613.914,611.637,612.724,611.874,610.279,612.156,607.19,609.905,612.28,611.753,608.691,608.631,610.525,610.639,614.74,611.7230000000001,613.837,608.814,609.465,610.38,609.97,609.073,613.911,610.758,610.028,614.253,614.13,615.321,612.048,613.575,613.44,614.632,612.7869999999999,610.683,615.5269999999999,610.896,612.14,612.594,613.743,612.255,614.219,617.0880000000001,617.918,615.665,613.0,612.389,612.62,615.5790000000001,616.92,614.414,613.75,621.969,609.748,614.467,608.981,614.214,615.442,620.181,612.944,621.125,615.599,620.6659999999999,614.05,608.92,622.273,616.625,611.326,610.863,617.452,616.898,615.664,615.3380000000001,620.02,614.952,608.516,620.131,615.836,614.816,612.43,616.442,610.069,614.799,615.34,618.075,613.4830000000001,618.038,620.835,609.149,609.55,615.948,608.092,609.057,607.817,615.6,613.428,614.297,611.376,620.2959999999999,614.345,614.498,,,
310.5,1242.0,613.565,612.1519999999999,612.339,611.216,610.175,611.637,607.294,610.651,613.442,612.129,609.813,608.45,610.443,610.854,614.932,612.738,615.6419999999999,608.686,609.859,609.681,610.194,607.957,614.64,611.382,611.036,613.122,613.809,616.289,611.971,613.001,613.484,614.375,613.8290000000001,611.8430000000001,614.493,610.605,611.535,613.698,614.154,611.386,615.352,617.431,618.6659999999999,616.005,614.013,611.621,610.332,615.11,616.811,615.778,614.933,621.985,609.991,614.819,608.4259999999999,614.369,615.5459999999999,620.115,613.565,621.499,617.309,621.9680000000001,614.315,608.817,623.307,615.9630000000001,610.251,611.941,619.495,618.117,615.764,617.146,621.415,614.781,608.486,621.14,616.036,615.7769999999999,613.0319999999999,617.372,610.008,615.616,614.739,618.616,613.4069999999999,619.03,622.566,609.686,609.274,616.5419999999999,608.288,609.307,607.756,617.094,613.2959999999999,614.242,611.52,620.443,615.05,614.883,,,
310.75,1243.0,613.75,612.02,612.641,611.911,611.114,612.989,608.069,610.886,613.222,613.261,609.149,609.179,610.738,610.239,616.856,612.238,617.003,609.305,610.047,610.986,612.363,608.986,615.005,611.543,610.535,615.17,615.13,616.905,612.641,613.328,614.679,615.7,614.2130000000001,611.658,614.785,612.239,612.503,613.9780000000001,615.114,612.363,615.2869999999999,618.201,620.604,616.847,613.477,612.873,609.908,616.575,617.76,616.816,615.25,624.382,609.621,614.669,608.052,615.372,615.877,621.599,614.241,623.629,618.339,622.566,616.206,609.437,623.776,617.554,611.128,611.76,620.535,619.053,616.238,617.944,622.872,616.148,608.888,622.123,616.068,617.617,613.143,619.735,609.77,617.476,615.6,620.3919999999999,613.087,620.297,623.633,609.34,609.126,616.289,607.91,609.123,607.391,617.014,614.44,615.682,612.514,623.186,614.9680000000001,616.7230000000001,,,
311.0,1244.0,614.556,612.161,613.753,612.872,610.055,612.1669999999999,607.743,611.4069999999999,613.756,613.319,609.395,608.349,611.071,611.193,618.548,612.997,617.18,609.543,610.569,610.283,611.18,609.029,616.998,611.941,610.936,615.0930000000001,615.068,617.828,613.246,613.8530000000001,614.91,616.229,614.146,612.928,615.46,612.335,612.158,614.2280000000001,616.0319999999999,612.262,617.678,619.893,621.883,617.669,615.365,613.773,611.501,616.984,618.196,617.322,615.107,626.054,609.3380000000001,616.374,608.2330000000001,616.377,617.496,623.595,615.0980000000001,625.201,620.3580000000001,625.34,617.673,609.659,626.104,618.626,610.816,611.462,622.087,620.5169999999999,617.018,619.612,625.884,616.7,608.985,623.044,616.4830000000001,617.7769999999999,614.033,621.734,610.381,618.99,616.617,620.753,615.3919999999999,622.654,624.322,609.92,609.013,618.5269999999999,608.132,609.339,607.4730000000001,618.812,615.17,616.846,612.962,624.985,616.304,617.37,,,
311.25,1245.0,614.8009999999999,611.9630000000001,613.729,613.336,611.842,613.975,607.874,611.433,614.382,613.025,609.805,608.785,610.85,611.684,619.604,613.356,619.5319999999999,609.977,610.77,611.309,611.29,609.284,617.651,612.1569999999999,610.7959999999999,615.799,616.148,618.72,613.4580000000001,615.321,615.685,615.724,614.981,612.028,616.295,611.9069999999999,612.099,614.939,615.49,612.755,618.51,621.399,621.674,619.216,615.866,613.03,611.368,617.763,618.92,617.48,616.9169999999999,626.281,610.269,615.939,608.175,617.732,618.964,622.531,615.493,628.2330000000001,621.206,627.639,618.654,610.186,628.783,620.46,611.2909999999999,611.3340000000001,623.1569999999999,621.643,617.765,622.12,627.566,617.39,609.059,623.597,616.613,619.736,613.947,623.7919999999999,610.818,620.46,616.7,622.617,614.9159999999999,623.931,627.055,609.966,609.739,619.587,608.766,609.4209999999999,608.288,620.061,615.928,617.175,612.871,626.809,616.491,620.025,,,
311.5,1246.0,615.665,613.5740000000001,613.991,613.073,611.484,613.86,607.823,612.062,614.5369999999999,613.8919999999999,610.097,609.251,610.965,611.864,620.795,613.871,621.382,609.44,611.19,611.2819999999999,611.993,608.885,617.754,613.399,612.035,617.28,616.8340000000001,619.034,613.122,615.1619999999999,615.365,617.062,615.972,612.915,617.401,612.732,612.399,616.008,617.349,612.86,619.563,622.136,623.879,619.495,616.766,614.281,611.683,618.3380000000001,620.0740000000001,619.47,616.967,629.391,609.711,616.771,608.8530000000001,617.411,619.444,625.186,617.056,627.78,623.319,629.769,619.835,609.349,631.655,620.809,612.242,612.436,625.504,622.518,617.589,624.0419999999999,629.637,618.172,608.491,625.066,617.145,621.14,615.048,624.9490000000001,611.399,621.7090000000001,617.261,623.51,615.232,625.146,629.058,609.508,609.471,620.033,608.001,609.477,608.5880000000001,621.97,617.059,618.174,613.201,629.025,617.489,620.764,,,
311.75,1247.0,616.0419999999999,613.633,614.778,613.793,611.991,613.9490000000001,608.486,612.802,614.193,613.516,609.279,608.8580000000001,611.4580000000001,611.474,622.0459999999999,613.3240000000001,623.722,609.773,610.5830000000001,610.6619999999999,611.809,609.1469999999999,618.104,613.399,612.151,617.256,618.505,619.5830000000001,613.628,615.9019999999999,616.01,616.7719999999999,616.456,613.203,616.658,613.479,613.451,616.882,617.318,614.137,619.93,622.773,624.313,621.119,616.611,613.9680000000001,611.136,618.753,620.248,620.482,617.502,629.055,610.045,617.832,608.602,617.889,619.996,626.528,615.8530000000001,628.9119999999999,625.305,631.2669999999999,619.933,609.706,632.628,622.0880000000001,612.16,610.9169999999999,624.743,624.288,619.173,624.295,630.5930000000001,618.488,609.3290000000001,625.2959999999999,618.561,621.0790000000001,615.997,626.447,611.715,623.029,617.278,624.5980000000001,616.0509999999999,626.057,631.136,609.997,609.6030000000001,621.164,608.2,610.193,608.585,623.119,617.04,619.128,614.024,630.396,617.743,622.007,,,
312.0,1248.0,615.648,614.019,614.043,613.785,611.999,615.6669999999999,608.594,611.71,613.832,613.776,610.194,608.854,611.909,611.975,622.582,613.197,624.351,609.062,611.215,611.285,612.962,609.003,619.999,613.931,612.4680000000001,617.538,618.007,619.34,614.308,615.845,616.474,616.7919999999999,616.927,612.45,617.1030000000001,612.443,613.7819999999999,616.387,617.679,613.62,620.972,622.757,625.487,620.7909999999999,618.4169999999999,614.308,611.2669999999999,619.972,619.257,620.2130000000001,617.636,628.887,609.423,618.721,608.779,618.717,620.149,625.952,617.45,630.274,624.339,632.043,620.335,610.4830000000001,631.768,620.9,612.444,612.085,625.877,624.01,618.904,624.725,630.984,619.279,608.391,625.771,618.775,621.867,616.314,626.7769999999999,611.883,623.602,617.423,625.003,616.589,626.4,630.173,609.974,609.389,619.785,608.586,610.174,607.946,624.991,617.471,619.487,614.118,631.578,618.874,622.507,,,
312.25,1249.0,615.797,614.2080000000001,614.589,613.653,611.665,614.192,607.812,612.4490000000001,614.405,614.216,611.086,609.005,611.428,611.4490000000001,622.637,612.99,623.956,608.9730000000001,611.656,612.096,612.17,609.621,619.71,613.971,612.776,617.262,617.75,619.884,614.37,615.528,616.2080000000001,618.238,616.7,613.7959999999999,616.654,614.1469999999999,613.01,616.21,617.731,614.13,620.826,622.816,625.406,620.785,618.434,613.9259999999999,611.988,620.049,619.938,620.444,617.3430000000001,629.691,610.056,619.565,608.665,618.649,620.38,625.5219999999999,617.424,629.319,623.8290000000001,631.8480000000001,621.054,609.283,632.251,622.7230000000001,612.721,611.886,625.4730000000001,624.4209999999999,619.23,625.2180000000001,631.075,619.659,608.828,625.8290000000001,618.242,622.28,616.6419999999999,627.061,610.955,623.207,618.207,625.144,616.431,625.879,631.591,609.031,608.825,620.773,608.8480000000001,609.783,608.429,623.762,618.001,619.3530000000001,614.3480000000001,630.765,618.903,621.8340000000001,,,
